* Freq[Hz]      Mag   Phase[Deg]
44.8985      0.735     0.000
45.5515      0.717     0.000
46.2141      0.691     0.000
46.8863      0.656     0.000
47.5683      0.613     0.000
48.2602      0.566     0.000
48.9621      0.522     0.000
49.6743      0.488     0.000
50.3968      0.470     0.000
51.1299      0.473     0.000
51.8736      0.498     0.000
52.6281      0.537     0.000
53.3936      0.582     0.000
54.1702      0.621     0.000
54.9581      0.644     0.000
55.7575      0.644     0.000
56.5685      0.618     0.000
57.3914      0.569     0.000
58.2261      0.504     0.000
59.0730      0.436     0.000
59.9323      0.382     0.000
60.8040      0.354     0.000
61.6884      0.359     0.000
62.5857      0.392     0.000
63.4960      0.445     0.000
64.4196      0.501     0.000
65.3566      0.550     0.000
66.3073      0.582     0.000
67.2717      0.595     0.000
68.2502      0.594     0.000
69.2429      0.587     0.000
70.2501      0.582     0.000
71.2719      0.587     0.000
72.3086      0.602     0.000
73.3603      0.621     0.000
74.4274      0.636     0.000
75.5099      0.641     0.000
76.6083      0.630     0.000
77.7226      0.607     0.000
78.8531      0.578     0.000
80.0000      0.557     0.000
81.1636      0.555     0.000
82.3442      0.577     0.000
83.5419      0.614     0.000
84.7570      0.652     0.000
85.9899      0.679     0.000
87.2406      0.689     0.000
88.5096      0.682     0.000
89.7970      0.671     0.000
91.1031      0.675     0.000
92.4282      0.705     0.000
93.7726      0.750     0.000
95.1366      0.791     0.000
96.5204      0.810     0.000
97.9243      0.799     0.000
99.3486      0.758     0.000
100.794      0.710     0.000
102.260      0.688     0.000
103.747      0.706     0.000
105.256      0.743     0.000
106.787      0.775     0.000
108.340      0.783     0.000
109.916      0.761     0.000
111.515      0.724     0.000
113.137      0.700     0.000
114.783      0.703     0.000
116.452      0.723     0.000
118.146      0.744     0.000
119.865      0.751     0.000
121.608      0.742     0.000
123.377      0.731     0.000
125.171      0.745     0.000
126.992      0.791     0.000
128.839      0.853     0.000
130.713      0.897     0.000
132.615      0.893     0.000
134.543      0.841     0.000
136.500      0.792     0.000
138.486      0.783     0.000
140.500      0.806     0.000
142.544      0.840     0.000
144.617      0.864     0.000
146.721      0.890     0.000
148.855      0.916     0.000
151.020      0.898     0.000
153.217      0.807     0.000
155.445      0.716     0.000
157.706      0.722     0.000
160.000      0.811     0.000
162.327      0.867     0.000
164.688      0.852     0.000
167.084      0.847     0.000
169.514      0.889     0.000
171.980      0.881     0.000
174.481      0.794     0.000
177.019      0.745     0.000
179.594      0.788     0.000
182.206      0.855     0.000
184.856      0.891     0.000
187.545      0.882     0.000
190.273      0.809     0.000
193.041      0.751     0.000
195.849      0.800     0.000
198.697      0.847     0.000
201.587      0.789     0.000
204.520      0.749     0.000
207.494      0.765     0.000
210.512      0.782     0.000
213.574      0.836     0.000
216.681      0.872     0.000
219.833      0.818     0.000
223.030      0.809     0.000
226.274      0.860     0.000
229.565      0.834     0.000
232.905      0.819     0.000
236.292      0.838     0.000
239.729      0.815     0.000
243.216      0.844     0.000
246.754      0.868     0.000
250.343      0.835     0.000
253.984      0.878     0.000
257.678      0.869     0.000
261.426      0.806     0.000
265.229      0.854     0.000
269.087      0.904     0.000
273.001      0.921     0.000
276.972      0.908     0.000
281.000      0.865     0.000
285.088      0.874     0.000
289.234      0.885     0.000
293.441      0.886     0.000
297.709      0.890     0.000
302.040      0.895     0.000
306.433      0.922     0.000
310.890      0.887     0.000
315.412      0.872     0.000
320.000      0.922     0.000
324.655      0.903     0.000
329.377      0.925     0.000
334.168      0.904     0.000
339.028      0.947     0.000
343.959      0.918     0.000
348.962      0.968     0.000
354.038      0.957     0.000
359.188      1.004     0.000
364.412      0.985     0.000
369.713      0.983     0.000
375.090      1.031     0.000
380.546      1.057     0.000
386.081      1.103     0.000
391.697      1.143     0.000
397.394      1.166     0.000
403.175      1.130     0.000
409.039      1.187     0.000
414.989      1.226     0.000
421.025      1.267     0.000
427.149      1.272     0.000
433.362      1.332     0.000
439.665      1.346     0.000
446.060      1.437     0.000
452.548      1.436     0.000
459.131      1.458     0.000
465.809      1.476     0.000
472.584      1.497     0.000
479.458      1.528     0.000
486.432      1.539     0.000
493.507      1.589     0.000
500.686      1.608     0.000
507.968      1.613     0.000
515.357      1.632     0.000
522.853      1.671     0.000
530.458      1.693     0.000
538.174      1.697     0.000
546.002      1.733     0.000
553.943      1.736     0.000
562.001      1.759     0.000
570.175      1.785     0.000
578.469      1.786     0.000
586.883      1.779     0.000
595.419      1.805     0.000
604.080      1.801     0.000
612.866      1.793     0.000
621.780      1.776     0.000
630.824      1.724     0.000
640.000      1.685     0.000
649.309      1.619     0.000
658.753      1.551     0.000
668.335      1.476     0.000
678.056      1.373     0.000
687.919      1.317     0.000
697.925      1.204     0.000
708.077      1.125     0.000
718.376      1.065     0.000
728.825      0.992     0.000
739.426      0.968     0.000
750.181      0.938     0.000
761.093      0.949     0.000
772.163      0.976     0.000
783.394      1.020     0.000
794.789      1.108     0.000
806.349      1.180     0.000
818.078      1.279     0.000
829.977      1.393     0.000
842.050      1.493     0.000
854.298      1.630     0.000
866.724      1.750     0.000
879.330      1.869     0.000
892.120      1.982     0.000
905.097      2.072     0.000
918.262      2.166     0.000
931.618      2.240     0.000
945.169      2.305     0.000
958.917      2.357     0.000
972.864      2.367     0.000
987.015      2.380     0.000
1001.37      2.369     0.000
1015.94      2.364     0.000
1030.71      2.348     0.000
1045.71      2.324     0.000
1060.92      2.315     0.000
1076.35      2.322     0.000
1092.00      2.332     0.000
1107.89      2.355     0.000
1124.00      2.402     0.000
1140.35      2.425     0.000
1156.94      2.467     0.000
1173.77      2.500     0.000
1190.84      2.528     0.000
1208.16      2.569     0.000
1225.73      2.572     0.000
1243.56      2.588     0.000
1261.65      2.594     0.000
1280.00      2.582     0.000
1298.62      2.585     0.000
1317.51      2.555     0.000
1336.67      2.551     0.000
1356.11      2.518     0.000
1375.84      2.500     0.000
1395.85      2.481     0.000
1416.15      2.457     0.000
1436.75      2.457     0.000
1457.65      2.456     0.000
1478.85      2.469     0.000
1500.36      2.492     0.000
1522.19      2.544     0.000
1544.33      2.590     0.000
1566.79      2.662     0.000
1589.58      2.741     0.000
1612.70      2.826     0.000
1636.16      2.896     0.000
1659.95      2.968     0.000
1684.10      3.003     0.000
1708.60      3.014     0.000
1733.45      3.027     0.000
1758.66      3.004     0.000
1784.24      2.978     0.000
1810.19      2.979     0.000
1836.52      2.983     0.000
1863.24      3.019     0.000
1890.34      3.078     0.000
1917.83      3.165     0.000
1945.73      3.258     0.000
1974.03      3.365     0.000
2002.74      3.472     0.000
2031.87      3.563     0.000
2061.43      3.649     0.000
2091.41      3.737     0.000
2121.83      3.815     0.000
2152.69      3.902     0.000
2184.01      3.985     0.000
2215.77      4.049     0.000
2248.00      4.092     0.000
2280.70      4.119     0.000
2313.87      4.149     0.000
2347.53      4.180     0.000
2381.68      4.231     0.000
2416.32      4.299     0.000
2451.46      4.395     0.000
2487.12      4.515     0.000
2523.30      4.647     0.000
2560.00      4.777     0.000
2597.24      4.905     0.000
2635.01      5.008     0.000
2673.34      5.119     0.000
2712.23      5.185     0.000
2751.68      5.240     0.000
2791.70      5.280     0.000
2832.31      5.307     0.000
2873.50      5.339     0.000
2915.30      5.374     0.000
2957.70      5.410     0.000
3000.72      5.445     0.000
3044.37      5.471     0.000
3088.65      5.486     0.000
3133.58      5.482     0.000
3179.16      5.460     0.000
3225.40      5.419     0.000
3272.31      5.375     0.000
3319.91      5.339     0.000
3368.20      5.313     0.000
3417.19      5.294     0.000
3466.89      5.262     0.000
3517.32      5.211     0.000
3568.48      5.137     0.000
3620.39      5.071     0.000
3673.05      5.007     0.000
3726.47      4.958     0.000
3780.67      4.890     0.000
3835.67      4.801     0.000
3891.46      4.714     0.000
3948.06      4.611     0.000
4005.49      4.496     0.000
4063.75      4.351     0.000
4122.86      4.197     0.000
4182.82      4.065     0.000
4243.66      3.954     0.000
4305.39      3.876     0.000
4368.01      3.813     0.000
4431.55      3.853     0.000
4496.01      3.971     0.000
4561.40      4.038     0.000
4627.75      4.008     0.000
4695.06      3.968     0.000
4763.35      4.002     0.000
4832.64      4.033     0.000
4902.93      3.989     0.000
4974.24      3.934     0.000
5046.60      3.922     0.000
5120.00      3.935     0.000
5194.47      3.938     0.000
5270.03      3.938     0.000
5346.68      3.932     0.000
5424.45      3.949     0.000
5503.35      3.977     0.000
5583.40      4.013     0.000
5664.61      4.058     0.000
5747.01      4.130     0.000
5830.60      4.221     0.000
5915.41      4.301     0.000
6001.45      4.363     0.000
6088.74      4.415     0.000
6177.30      4.461     0.000
6267.15      4.496     0.000
6358.31      4.542     0.000
6450.80      4.577     0.000
6544.62      4.583     0.000
6639.82      4.592     0.000
6736.40      4.561     0.000
6834.38      4.511     0.000
6933.79      4.483     0.000
7034.64      4.506     0.000
7136.96      4.562     0.000
7240.77      4.649     0.000
7346.09      4.701     0.000
7452.94      4.685     0.000
7561.35      4.656     0.000
7671.33      4.617     0.000
7782.91      4.572     0.000
7896.12      4.546     0.000
8010.97      4.577     0.000
8127.49      4.572     0.000
8245.71      4.528     0.000
8365.65      4.495     0.000
8487.33      4.417     0.000
8610.78      4.300     0.000
8736.03      4.209     0.000
8863.09      4.142     0.000
8992.01      4.085     0.000
9122.80      4.077     0.000
9255.50      4.073     0.000
9390.12      4.091     0.000
9526.70      4.107     0.000
9665.27      4.078     0.000
9805.86      4.036     0.000
9948.49      3.946     0.000
10093.2      3.905     0.000
10240.0      3.842     0.000
10388.9      3.761     0.000
10540.1      3.692     0.000
10693.4      3.701     0.000
10848.9      3.656     0.000
11006.7      3.649     0.000
11166.8      3.582     0.000
11329.2      3.546     0.000
11494.0      3.522     0.000
11661.2      3.486     0.000
11830.8      3.463     0.000
12002.9      3.418     0.000
12177.5      3.382     0.000
12354.6      3.357     0.000
12534.3      3.339     0.000
12716.6      3.325     0.000
12901.6      3.303     0.000
13089.2      3.324     0.000
13279.6      3.325     0.000
13472.8      3.297     0.000
13668.8      3.308     0.000
13867.6      3.407     0.000
14069.3      3.575     0.000
14273.9      3.743     0.000
14481.5      3.831     0.000
14692.2      3.880     0.000
14905.9      3.944     0.000
15122.7      3.997     0.000
15342.7      4.059     0.000
15565.8      3.993     0.000
15792.2      3.786     0.000
16021.9      3.461     0.000
16255.0      3.466     0.000
16491.4      3.532     0.000
16731.3      3.537     0.000
16974.7      3.535     0.000
17221.6      3.466     0.000
17472.1      3.410     0.000
17726.2      3.353     0.000
17984.0      3.252     0.000
18245.6      3.165     0.000
18511.0      3.096     0.000
18780.2      3.099     0.000
19053.4      3.120     0.000
19330.5      3.234     0.000
19611.7      3.414     0.000
19897.0      3.539     0.000
20186.4      3.534     0.000
20480.0      3.529     0.000
20777.9      3.524     0.000
21080.1      3.519     0.000
21386.7      3.514     0.000
21697.8      3.508     0.000
22013.4      3.503     0.000
22333.6      3.498     0.000
22658.4      3.493     0.000
22988.0      3.488     0.000
23322.4      3.483     0.000
23661.6      3.478     0.000
24005.8      3.472     0.000
24355.0      3.467     0.000
24709.2      3.462     0.000
25068.6      3.457     0.000
25433.2      3.451     0.000
25803.2      3.446     0.000
26178.5      3.441     0.000
26559.3      3.435     0.000
26945.6      3.430     0.000
27337.5      3.425     0.000
27735.2      3.420     0.000
28138.6      3.414     0.000
28547.9      3.409     0.000
28963.1      3.404     0.000
29384.4      3.398     0.000
29811.8      3.393     0.000
30245.4      3.387     0.000
30685.3      3.382     0.000
31131.7      3.377     0.000
31584.5      3.371     0.000
32043.9      3.366     0.000
32510.0      3.361     0.000
32982.8      3.355     0.000
33462.6      3.350     0.000
33949.3      3.344     0.000
34443.1      3.339     0.000
34944.1      3.334     0.000
35452.4      3.328     0.000
35968.0      3.322     0.000
36491.2      3.317     0.000
37022.0      3.312     0.000
37560.5      3.306     0.000
38106.8      3.301     0.000
38661.1      3.295     0.000
39223.4      3.289     0.000
39793.9      3.284     0.000
