* Freq[Hz]      Mag   Phase[Deg]
5.00000    -34.227     0.000
5.07273    -33.688     0.000
5.14651    -33.149     0.000
5.22137    -32.610     0.000
5.29732    -32.072     0.000
5.37437    -31.533     0.000
5.45254    -30.994     0.000
5.53185    -30.455     0.000
5.61231    -29.916     0.000
5.69394    -29.378     0.000
5.77676    -28.839     0.000
5.86079    -28.300     0.000
5.94604    -27.761     0.000
6.03252    -27.222     0.000
6.12027    -26.684     0.000
6.20929    -26.145     0.000
6.29961    -25.606     0.000
6.39124    -25.067     0.000
6.48420    -24.528     0.000
6.57851    -23.990     0.000
6.67420    -23.451     0.000
6.77128    -22.912     0.000
6.86977    -22.373     0.000
6.96969    -21.834     0.000
7.07107    -21.296     0.000
7.17392    -20.757     0.000
7.27827    -20.218     0.000
7.38413    -19.679     0.000
7.49154    -19.140     0.000
7.60050    -18.602     0.000
7.71105    -18.063     0.000
7.82321    -17.524     0.000
7.93701    -16.985     0.000
8.05245    -16.446     0.000
8.16958    -15.908     0.000
8.28841    -15.369     0.000
8.40896    -14.830     0.000
8.53128    -14.291     0.000
8.65537    -13.753     0.000
8.78126    -13.214     0.000
8.90899    -12.675     0.000
9.03857    -12.136     0.000
9.17004    -11.597     0.000
9.30342    -11.059     0.000
9.43874    -10.520     0.000
9.57603     -9.981     0.000
9.71532     -9.442     0.000
9.85663     -8.903     0.000
10.0000     -8.365     0.000
10.1455     -7.826     0.000
10.2930     -7.287     0.000
10.4427     -6.748     0.000
10.5946     -6.209     0.000
10.7487     -5.671     0.000
10.9051     -5.132     0.000
11.0637     -4.593     0.000
11.2246     -4.054     0.000
11.3879     -3.515     0.000
11.5535     -2.977     0.000
11.7216     -2.438     0.000
11.8921     -1.899     0.000
12.0650     -1.360     0.000
12.2405     -0.821     0.000
12.4186     -0.283     0.000
12.5992      0.256     0.000
12.7825      0.795     0.000
12.9684      1.334     0.000
13.1570      1.873     0.000
13.3484      2.411     0.000
13.5426      2.950     0.000
13.7395      3.489     0.000
13.9394      4.028     0.000
14.1421      4.567     0.000
14.3478      5.105     0.000
14.5565      5.644     0.000
14.7683      6.183     0.000
14.9831      6.722     0.000
15.2010      7.261     0.000
15.4221      7.799     0.000
15.6464      8.338     0.000
15.8740      8.877     0.000
16.1049      9.416     0.000
16.3392      9.955     0.000
16.5768     10.493     0.000
16.8179     11.032     0.000
17.0626     11.571     0.000
17.3107     12.110     0.000
17.5625     12.649     0.000
17.8180     13.187     0.000
18.0771     13.726     0.000
18.3401     14.265     0.000
18.6068     14.804     0.000
18.8775     15.343     0.000
19.1521     15.881     0.000
19.4306     16.420     0.000
19.7133     16.959     0.000
20.0000     17.498     0.000
20.2909     18.036     0.000
20.5860     16.845     0.000
20.8855     16.469     0.000
21.1893     18.442     0.000
21.4975     20.328     0.000
21.8102     21.138     0.000
22.1274     20.634     0.000
22.4492     19.489     0.000
22.7758     19.582     0.000
23.1071     21.770     0.000
23.4432     24.285     0.000
23.7841     25.808     0.000
24.1301     26.270     0.000
24.4811     25.484     0.000
24.8372     23.683     0.000
25.1984     21.388     0.000
25.5649     20.714     0.000
25.9368     22.120     0.000
26.3141     23.633     0.000
26.6968     24.175     0.000
27.0851     23.838     0.000
27.4791     23.278     0.000
27.8788     23.528     0.000
28.2843     25.231     0.000
28.6957     27.395     0.000
29.1131     29.356     0.000
29.5365     30.952     0.000
29.9661     32.320     0.000
30.4020     33.573     0.000
30.8442     34.718     0.000
31.2929     35.658     0.000
31.7480     36.361     0.000
32.2098     36.973     0.000
32.6783     37.757     0.000
33.1536     38.800     0.000
33.6359     39.867     0.000
34.1251     40.735     0.000
34.6215     41.504     0.000
35.1250     42.464     0.000
35.6359     43.673     0.000
36.1543     44.800     0.000
36.6802     45.583     0.000
37.2137     46.239     0.000
37.7550     47.365     0.000
38.3041     49.063     0.000
38.8613     50.687     0.000
39.4265     51.690     0.000
40.0000     52.088     0.000
40.5818     52.399     0.000
41.1721     53.192     0.000
41.7710     54.351     0.000
42.3785     55.414     0.000
42.9949     56.285     0.000
43.6203     57.142     0.000
44.2548     58.053     0.000
44.8985     58.951     0.000
45.5515     59.851     0.000
46.2141     60.803     0.000
46.8863     61.753     0.000
47.5683     62.621     0.000
48.2602     63.438     0.000
48.9621     64.264     0.000
49.6743     65.104     0.000
50.3968     65.925     0.000
51.1299     66.710     0.000
51.8736     67.454     0.000
52.6281     68.154     0.000
53.3936     68.821     0.000
54.1702     69.488     0.000
54.9581     70.155     0.000
