* Freq[Hz]      Mag   Phase[Deg]
35.1250     43.393     0.000
35.6359     44.557     0.000
36.1543     45.637     0.000
36.6802     46.373     0.000
37.2137     46.982     0.000
37.7550     48.067     0.000
38.3041     49.732     0.000
38.8613     51.335     0.000
39.4265     52.332     0.000
40.0000     52.739     0.000
40.5818     53.076     0.000
41.1721     53.908     0.000
41.7710     55.112     0.000
42.3785     56.219     0.000
42.9949     57.123     0.000
43.6203     57.995     0.000
44.2548     58.894     0.000
44.8985     59.752     0.000
45.5515     60.586     0.000
46.2141     61.448     0.000
46.8863     62.295     0.000
47.5683     63.056     0.000
48.2602     63.775     0.000
48.9621     64.526     0.000
49.6743     65.324     0.000
50.3968     66.141     0.000
51.1299     66.960     0.000
51.8736     67.765     0.000
52.6281     68.535     0.000
53.3936     69.264     0.000
54.1702     69.969     0.000
54.9581     70.640     0.000
55.7575     71.196     0.000
56.5685     71.571     0.000
57.3914     71.848     0.000
58.2261     72.164     0.000
59.0730     72.508     0.000
59.9323     72.826     0.000
60.8040     73.133     0.000
61.6884     73.409     0.000
62.5857     73.621     0.000
63.4960     73.780     0.000
64.4196     73.877     0.000
65.3566     73.907     0.000
66.3073     73.913     0.000
67.2717     73.936     0.000
68.2502     73.956     0.000
69.2429     73.935     0.000
70.2501     73.928     0.000
71.2719     73.978     0.000
72.3086     74.091     0.000
73.3603     74.204     0.000
74.4274     74.236     0.000
75.5099     74.229     0.000
76.6083     74.207     0.000
77.7226     74.169     0.000
78.8531     74.104     0.000
80.0000     73.977     0.000
81.1636     73.752     0.000
82.3442     73.634     0.000
83.5419     73.584     0.000
84.7570     73.537     0.000
85.9899     73.483     0.000
87.2406     73.426     0.000
88.5096     73.385     0.000
89.7970     73.368     0.000
91.1031     73.439     0.000
92.4282     73.416     0.000
93.7726     73.620     0.000
95.1366     73.615     0.000
96.5204     73.498     0.000
97.9243     73.519     0.000
99.3486     73.396     0.000
100.794     73.357     0.000
102.260     73.233     0.000
103.747     73.226     0.000
105.256     73.311     0.000
106.787     73.294     0.000
108.340     73.151     0.000
109.916     73.243     0.000
111.515     73.273     0.000
113.137     73.072     0.000
114.783     73.082     0.000
116.452     73.054     0.000
118.146     73.050     0.000
119.865     73.223     0.000
121.608     73.204     0.000
123.377     73.283     0.000
125.171     73.335     0.000
126.992     73.525     0.000
128.839     73.524     0.000
130.713     73.268     0.000
132.615     73.307     0.000
134.543     73.294     0.000
136.500     73.114     0.000
138.486     73.212     0.000
140.500     73.322     0.000
142.544     73.519     0.000
144.617     73.620     0.000
146.721     73.517     0.000
148.855     73.390     0.000
151.020     73.398     0.000
153.217     73.375     0.000
155.445     73.435     0.000
157.706     73.522     0.000
160.000     73.517     0.000
162.327     73.395     0.000
164.688     73.487     0.000
167.084     73.655     0.000
169.514     73.700     0.000
171.980     73.739     0.000
174.481     73.658     0.000
177.019     73.534     0.000
179.594     73.698     0.000
182.206     73.594     0.000
184.856     73.486     0.000
187.545     73.539     0.000
190.273     73.350     0.000
193.041     73.332     0.000
195.849     73.419     0.000
198.697     73.399     0.000
201.587     73.495     0.000
204.520     73.335     0.000
207.494     73.249     0.000
210.512     73.285     0.000
213.574     73.377     0.000
216.681     73.376     0.000
219.833     73.230     0.000
223.030     73.325     0.000
226.274     73.266     0.000
229.565     73.216     0.000
232.905     73.143     0.000
236.292     73.194     0.000
239.729     73.108     0.000
243.216     73.142     0.000
246.754     73.163     0.000
250.343     73.092     0.000
253.984     73.145     0.000
257.678     73.237     0.000
261.426     73.136     0.000
265.229     73.001     0.000
269.087     72.917     0.000
273.001     72.952     0.000
276.972     72.805     0.000
281.000     72.678     0.000
285.088     72.706     0.000
289.234     72.672     0.000
293.441     72.551     0.000
297.709     72.663     0.000
302.040     72.528     0.000
306.433     72.543     0.000
310.890     72.460     0.000
315.412     72.378     0.000
320.000     72.419     0.000
324.655     72.350     0.000
329.377     72.407     0.000
334.168     72.348     0.000
339.028     72.437     0.000
343.959     72.462     0.000
348.962     72.323     0.000
354.038     72.266     0.000
359.188     72.166     0.000
364.412     72.060     0.000
369.713     72.033     0.000
375.090     71.978     0.000
380.546     71.966     0.000
386.081     71.929     0.000
391.697     71.959     0.000
397.394     71.858     0.000
403.175     71.805     0.000
409.039     71.898     0.000
414.989     71.915     0.000
421.025     71.959     0.000
427.149     71.986     0.000
433.362     72.081     0.000
439.665     72.164     0.000
446.060     72.314     0.000
452.548     72.365     0.000
459.131     72.460     0.000
465.809     72.544     0.000
472.584     72.634     0.000
479.458     72.753     0.000
486.432     72.830     0.000
493.507     72.917     0.000
500.686     72.981     0.000
507.968     73.065     0.000
515.357     73.104     0.000
522.853     73.136     0.000
530.458     73.158     0.000
538.174     73.141     0.000
546.002     73.146     0.000
553.943     73.074     0.000
562.001     73.054     0.000
570.175     72.993     0.000
578.469     72.879     0.000
586.883     72.746     0.000
595.419     72.655     0.000
604.080     72.529     0.000
612.866     72.369     0.000
621.780     72.212     0.000
630.824     72.018     0.000
640.000     71.862     0.000
649.309     71.685     0.000
658.753     71.519     0.000
668.335     71.386     0.000
678.056     71.224     0.000
687.919     71.138     0.000
697.925     71.039     0.000
708.077     70.980     0.000
718.376     70.950     0.000
728.825     70.944     0.000
739.426     71.008     0.000
750.181     71.060     0.000
761.093     71.149     0.000
772.163     71.245     0.000
783.394     71.359     0.000
794.789     71.489     0.000
806.349     71.608     0.000
818.078     71.728     0.000
829.977     71.859     0.000
842.050     71.940     0.000
854.298     72.041     0.000
866.724     72.105     0.000
879.330     72.135     0.000
892.120     72.148     0.000
905.097     72.106     0.000
918.262     72.076     0.000
931.618     72.005     0.000
945.169     71.918     0.000
958.917     71.807     0.000
972.864     71.675     0.000
987.015     71.529     0.000
1001.37     71.378     0.000
1015.94     71.262     0.000
1030.71     71.158     0.000
1045.71     71.075     0.000
1060.92     71.040     0.000
1076.35     71.048     0.000
1092.00     71.075     0.000
1107.89     71.140     0.000
1124.00     71.225     0.000
1140.35     71.284     0.000
1156.94     71.347     0.000
1173.77     71.392     0.000
1190.84     71.440     0.000
1208.16     71.450     0.000
1225.73     71.396     0.000
1243.56     71.363     0.000
1261.65     71.299     0.000
1280.00     71.225     0.000
1298.62     71.170     0.000
1317.51     71.101     0.000
1336.67     71.072     0.000
1356.11     71.025     0.000
1375.84     71.033     0.000
1395.85     71.060     0.000
1416.15     71.097     0.000
1436.75     71.159     0.000
1457.65     71.213     0.000
1478.85     71.273     0.000
1500.36     71.321     0.000
1522.19     71.360     0.000
1544.33     71.360     0.000
1566.79     71.347     0.000
1589.58     71.314     0.000
1612.70     71.248     0.000
1636.16     71.179     0.000
1659.95     71.122     0.000
1684.10     71.075     0.000
1708.60     71.062     0.000
1733.45     71.118     0.000
1758.66     71.200     0.000
1784.24     71.290     0.000
1810.19     71.408     0.000
1836.52     71.512     0.000
1863.24     71.603     0.000
1890.34     71.676     0.000
1917.83     71.737     0.000
1945.73     71.769     0.000
1974.03     71.801     0.000
2002.74     71.823     0.000
2031.87     71.841     0.000
2061.43     71.862     0.000
2091.41     71.885     0.000
2121.83     71.908     0.000
2152.69     71.924     0.000
2184.01     71.917     0.000
2215.77     71.897     0.000
2248.00     71.853     0.000
2280.70     71.792     0.000
2313.87     71.737     0.000
2347.53     71.686     0.000
2381.68     71.670     0.000
2416.32     71.703     0.000
2451.46     71.789     0.000
2487.12     71.956     0.000
2523.30     72.174     0.000
2560.00     72.449     0.000
2597.24     72.730     0.000
2635.01     72.980     0.000
2673.34     73.159     0.000
2712.23     73.254     0.000
2751.68     73.260     0.000
2791.70     73.217     0.000
2832.31     73.177     0.000
2873.50     73.151     0.000
2915.30     73.157     0.000
2957.70     73.194     0.000
3000.72     73.242     0.000
3044.37     73.333     0.000
3088.65     73.464     0.000
3133.58     73.643     0.000
3179.16     73.799     0.000
3225.40     73.891     0.000
3272.31     73.930     0.000
3319.91     73.973     0.000
3368.20     74.071     0.000
3417.19     74.202     0.000
3466.89     74.249     0.000
3517.32     74.146     0.000
3568.48     73.909     0.000
3620.39     73.678     0.000
3673.05     73.536     0.000
3726.47     73.463     0.000
3780.67     73.341     0.000
3835.67     73.143     0.000
3891.46     72.950     0.000
3948.06     72.825     0.000
4005.49     72.750     0.000
4063.75     72.614     0.000
4122.86     72.407     0.000
4182.82     72.230     0.000
4243.66     72.154     0.000
4305.39     72.135     0.000
4368.01     72.013     0.000
4431.55     71.902     0.000
4496.01     71.969     0.000
4561.40     72.226     0.000
4627.75     72.375     0.000
4695.06     72.302     0.000
4763.35     72.205     0.000
4832.64     72.255     0.000
4902.93     72.364     0.000
4974.24     72.413     0.000
5046.60     72.426     0.000
5120.00     72.414     0.000
5194.47     72.357     0.000
5270.03     72.226     0.000
5346.68     71.939     0.000
5424.45     71.675     0.000
5503.35     71.615     0.000
5583.40     71.701     0.000
5664.61     71.813     0.000
5747.01     72.108     0.000
5830.60     72.536     0.000
5915.41     72.833     0.000
6001.45     72.932     0.000
6088.74     72.939     0.000
6177.30     72.820     0.000
6267.15     72.517     0.000
6358.31     72.280     0.000
6450.80     72.298     0.000
6544.62     72.374     0.000
6639.82     72.547     0.000
6736.40     72.815     0.000
6834.38     72.917     0.000
6933.79     72.900     0.000
7034.64     73.031     0.000
7136.96     73.111     0.000
7240.77     73.139     0.000
7346.09     73.261     0.000
7452.94     73.211     0.000
7561.35     73.078     0.000
7671.33     73.102     0.000
7782.91     73.068     0.000
7896.12     73.137     0.000
8010.97     73.336     0.000
8127.49     73.399     0.000
8245.71     73.461     0.000
8365.65     73.344     0.000
8487.33     73.035     0.000
8610.78     72.776     0.000
8736.03     72.532     0.000
8863.09     72.582     0.000
8992.01     72.670     0.000
9122.80     72.746     0.000
9255.50     72.812     0.000
9390.12     72.709     0.000
9526.70     72.618     0.000
9665.27     72.329     0.000
9805.86     72.161     0.000
9948.49     71.956     0.000
10093.2     72.079     0.000
10240.0     72.170     0.000
10388.9     72.170     0.000
10540.1     71.836     0.000
10693.4     71.314     0.000
10848.9     70.733     0.000
11006.7     70.689     0.000
11166.8     70.946     0.000
11329.2     71.289     0.000
11494.0     71.308     0.000
11661.2     71.097     0.000
11830.8     70.758     0.000
12002.9     70.550     0.000
12177.5     70.619     0.000
12354.6     70.921     0.000
12534.3     71.204     0.000
12716.6     71.020     0.000
12901.6     70.450     0.000
13089.2     70.141     0.000
13279.6     70.526     0.000
13472.8     71.071     0.000
13668.8     71.128     0.000
13867.6     70.838     0.000
14069.3     70.959     0.000
14273.9     71.606     0.000
14481.5     72.068     0.000
14692.2     72.020     0.000
14905.9     71.946     0.000
15122.7     72.128     0.000
15342.7     72.320     0.000
15565.8     72.525     0.000
15792.2     72.540     0.000
16021.9     71.802     0.000
16255.0     71.275     0.000
16491.4     71.743     0.000
16731.3     72.233     0.000
16974.7     72.109     0.000
17221.6     71.772     0.000
17472.1     71.637     0.000
17726.2     71.725     0.000
17984.0     71.815     0.000
18245.6     71.638     0.000
18511.0     71.260     0.000
18780.2     71.226     0.000
19053.4     71.598     0.000
19330.5     71.788     0.000
19611.7     71.814     0.000
19897.0     71.686     0.000
20186.4     71.706     0.000
20480.0     71.726     0.000
20777.9     71.746     0.000
21080.1     71.766     0.000
21386.7     71.786     0.000
21697.8     71.807     0.000
22013.4     71.828     0.000
22333.6     71.849     0.000
22658.4     71.870     0.000
22988.0     71.892     0.000
23322.4     71.913     0.000
23661.6     71.935     0.000
24005.8     71.958     0.000
24355.0     71.980     0.000
24709.2     72.002     0.000
25068.6     72.025     0.000
25433.2     72.048     0.000
25803.2     72.071     0.000
26178.5     72.094     0.000
26559.3     72.118     0.000
26945.6     72.141     0.000
27337.5     72.166     0.000
27735.2     72.190     0.000
28138.6     72.214     0.000
28547.9     72.238     0.000
28963.1     72.263     0.000
29384.4     72.288     0.000
29811.8     72.313     0.000
30245.4     72.338     0.000
30685.3     72.363     0.000
31131.7     72.389     0.000
31584.5     72.415     0.000
32043.9     72.441     0.000
32510.0     72.467     0.000
32982.8     72.494     0.000
33462.6     72.520     0.000
33949.3     72.547     0.000
34443.1     72.574     0.000
34944.1     72.601     0.000
35452.4     72.628     0.000
35968.0     72.656     0.000
36491.2     72.683     0.000
37022.0     72.711     0.000
37560.5     72.739     0.000
38106.8     72.767     0.000
38661.1     72.796     0.000
39223.4     72.824     0.000
39793.9     72.853     0.000
