Freq[Hz]     dBSPL  Phase[Deg]
5.00000     31.585    19.659
5.07273     31.593    19.897
5.14651     31.599    20.134
5.22137     31.601    20.368
5.29732     31.603    20.602
5.37437     31.605    20.835
5.45254     31.607    21.069
5.53185     31.606    21.321
5.61231     31.602    21.592
5.69394     31.597    21.863
5.77676     31.593    22.135
5.86079     31.589    22.407
5.94604     31.584    22.755
6.03252     31.579    23.103
6.12027     31.574    23.451
6.20929     31.569    23.798
6.29961     31.572    24.200
6.39124     31.577    24.614
6.48420     31.582    25.028
6.57851     31.586    25.442
6.67420     31.604    25.851
6.77128     31.623    26.259
6.86977     31.642    26.667
6.96969     31.662    27.065
7.07107     31.689    27.385
7.17392     31.716    27.706
7.27827     31.742    28.026
7.38413     31.765    28.293
7.49154     31.785    28.517
7.60050     31.804    28.741
7.71105     31.820    28.965
7.82321     31.821    29.190
7.93701     31.823    29.415
8.05245     31.824    29.640
8.16958     31.816    30.000
8.28841     31.807    30.364
8.40896     31.798    30.728
8.53128     31.808    31.243
8.65537     31.821    31.778
8.78126     31.834    32.313
8.90899     31.896    32.806
9.03857     31.962    33.297
9.17004     32.032    33.739
9.30342     32.141    33.796
9.43874     32.250    33.852
9.57603     32.352    33.624
9.71532     32.445    32.962
9.85663     32.537    32.301
10.0000     32.504    31.099
10.1455     32.437    29.748
10.2930     32.307    28.312
10.4427     32.005    26.641
10.5946     31.703    24.971
10.7487     31.184    23.683
10.9051     30.622    22.472
11.0637     29.920    22.232
11.2246     29.071    23.018
11.3879     28.215    24.783
11.5535     27.333    30.119
11.7216     26.464    35.522
11.8921     26.416    44.889
12.0650     26.368    54.257
12.2405     27.172    60.546
12.4186     28.086    66.438
12.5992     29.061    67.923
12.7825     30.048    68.430
12.9684     30.795    66.456
13.1570     31.485    63.904
13.3484     31.876    60.112
13.5426     32.219    56.119
13.7395     32.233    51.600
13.9394     32.193    47.070
14.1421     31.849    42.609
14.3478     31.387    38.378
14.5565     30.671    34.643
14.7683     29.716    31.900
14.9831     28.575    29.923
15.2010     27.045    31.362
15.4221     25.437    34.980
15.6464     23.784    45.610
15.8740     23.039    60.512
16.1049     23.019    78.826
16.3392     24.590    90.361
16.5768     26.224    98.335
16.8179     27.862   101.504
17.0626     29.153   101.416
17.3107     30.263   100.328
17.5625     31.165    98.356
17.8180     31.825    95.927
18.0771     32.375    93.431
18.3401     32.820    90.902
18.6068     33.150    88.391
18.8775     33.397    85.851
19.1521     33.561    83.279
19.4306     33.628    80.689
19.7133     33.526    78.278
20.0000     33.255    76.538
20.2909     32.846    75.985
20.5860     32.362    77.184
20.8855     31.923    80.705
21.1893     31.896    86.633
21.4975     32.380    92.106
21.8102     33.162    95.432
22.1274     33.996    96.159
