"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	43.7846	20.5078	44.7542	20.5078	42.6291	20.5078	43.5444
21.9727	45.8637	21.9727	46.1349	21.9727	44.7861	21.9727	45.4154
23.4375	44.9733	23.4375	45.2888	23.4375	43.7747	23.4375	44.485
24.9023	52.5361	24.9023	52.409	24.9023	51.5155	24.9023	51.9881
26.3672	52.2016	26.3672	51.8452	26.3672	51.0102	26.3672	51.5034
27.832	51.6359	27.832	51.9499	27.832	52.1746	27.832	52.0123
29.2969	55.8882	29.2969	55.8532	29.2969	55.6392	29.2969	55.7486
30.7617	53.896	30.7617	53.825	30.7617	53.4515	30.7617	53.6464
32.2266	55.7941	32.2266	55.6793	32.2266	55.2595	32.2266	55.4865
33.6914	56.5589	33.6914	56.507	33.6914	56.2784	33.6914	56.3983
35.1562	57.8004	35.1562	57.6812	35.1562	57.4255	35.1562	57.5723
36.6211	57.9532	36.6211	57.8511	36.6211	57.6029	36.6211	57.7425
38.0859	58.783	38.0859	58.7311	38.0859	58.6848	38.0859	58.7169
39.5508	59.7727	39.5508	59.6225	39.5508	59.4038	39.5508	59.5389
41.0156	60.5633	41.0156	60.4172	41.0156	60.0482	41.0156	60.2565
42.4805	60.9391	42.4805	60.8399	42.4805	60.6108	42.4805	60.7405
43.9453	61.5707	43.9453	61.4327	43.9453	61.1723	43.9453	61.3252
45.4102	62.4316	45.4102	62.2897	45.4102	62.0323	45.4102	62.1846
46.875	62.6987	46.875	62.6479	46.875	62.5396	46.875	62.6012
48.3398	63.5508	48.3398	63.414	48.3398	63.108	48.3398	63.2831
51.2695	64.4075	51.2695	64.2806	51.2695	64.0495	51.2695	64.1858
52.7344	64.9336	52.7344	64.7899	52.7344	64.5386	52.7344	64.6883
54.1992	65.3294	54.1992	65.2139	54.1992	64.9803	54.1992	65.1155
55.6641	65.6886	55.6641	65.5724	55.6641	65.3246	55.6641	65.4669
58.5938	66.9478	58.5938	66.8141	58.5938	66.5129	58.5938	66.685
60.0586	67.2632	60.0586	67.1511	60.0586	66.9362	60.0586	67.0616
62.9883	67.9938	62.9883	67.9016	62.9883	67.7271	62.9883	67.8288
64.4531	68.3755	64.4531	68.2755	64.4531	68.0765	64.4531	68.1917
67.3828	69.2688	67.3828	69.0965	67.3828	68.7248	67.3828	68.9398
68.8477	69.6118	68.8477	69.4338	68.8477	69.0645	68.8477	69.2796
71.7773	70.3594	71.7773	70.2129	71.7773	69.8836	71.7773	70.0722
74.707	70.9578	74.707	70.8384	74.707	70.582	74.707	70.7292
77.6367	71.6322	77.6367	71.5086	77.6367	71.2891	77.6367	71.4191
79.1016	72.0126	79.1016	71.8639	79.1016	71.5748	79.1016	71.7441
82.0312	72.7608	82.0312	72.5723	82.0312	72.1324	82.0312	72.385
84.9609	73.2679	84.9609	73.1276	84.9609	72.7505	84.9609	72.9616
87.8906	73.3463	87.8906	73.3387	87.8906	73.3802	87.8906	73.3621
90.8203	73.8249	90.8203	73.8369	90.8203	74.0397	90.8203	73.9429
95.2148	75.2503	95.2148	74.9745	95.2148	74.3987	95.2148	74.7389
98.1445	75.6381	98.1445	75.478	98.1445	75.2055	98.1445	75.369
101.074	76.2073	101.074	76.0665	101.074	75.7865	101.074	75.9497
105.469	76.7205	105.469	76.6479	105.469	76.585	105.469	76.6291
108.398	77.4593	108.398	77.2809	108.398	76.9549	108.398	77.1485
112.793	78.1437	112.793	77.8537	112.793	77.5133	112.793	77.7377
117.188	78.7785	117.188	78.4802	117.188	78.0387	117.188	78.3156
120.117	79.5133	120.117	79.1335	120.117	78.2146	120.117	78.7578
