"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.2491	20.5078	42.5584	20.5078	43.4855
21.9727	46.431	21.9727	44.5455	21.9727	45.5898
23.4375	45.467	23.4375	44.0482	23.4375	44.8153
24.9023	52.7869	24.9023	52.0461	24.9023	52.4323
26.3672	52.6708	26.3672	51.1947	26.3672	51.9952
27.832	52.0193	27.832	51.4588	27.832	51.7481
29.2969	56.0794	29.2969	55.543	29.2969	55.8195
30.7617	54.0186	30.7617	53.5979	30.7617	53.8133
32.2266	56.0067	32.2266	55.4182	32.2266	55.7224
33.6914	56.7973	33.6914	56.1548	33.6914	56.4879
35.1562	57.9291	35.1562	57.4808	35.1562	57.7107
36.6211	58.1572	36.6211	57.5471	36.6211	57.8629
38.0859	59.0522	38.0859	58.3757	38.0859	58.7271
39.5508	59.9539	39.5508	59.374	39.5508	59.6736
41.0156	60.7391	41.0156	60.1489	41.0156	60.454
42.4805	61.0955	42.4805	60.6133	42.4805	60.8611
43.9453	61.76	43.9453	61.2022	43.9453	61.49
45.4102	62.6189	45.4102	62.0505	45.4102	62.344
46.875	62.9284	46.875	62.3013	46.875	62.6262
48.3398	63.7236	48.3398	63.1699	48.3398	63.4556
51.2695	64.565	51.2695	64.0524	51.2695	64.3163
52.7344	65.0908	52.7344	64.5793	52.7344	64.8426
54.1992	65.5039	54.1992	64.9605	54.1992	65.2407
55.6641	65.8751	55.6641	65.2942	55.6641	65.5943
58.5938	67.1002	58.5938	66.6022	58.5938	66.8584
60.0586	67.4189	60.0586	66.922	60.0586	67.1776
62.9883	68.1564	62.9883	67.6548	62.9883	67.9128
64.4531	68.5473	64.4531	68.0226	64.4531	68.2929
67.3828	69.4225	67.3828	68.8722	67.3828	69.1561
68.8477	69.7517	68.8477	69.2285	68.8477	69.498
71.7773	70.4989	71.7773	70.0056	71.7773	70.2593
74.707	71.1045	74.707	70.62	74.707	70.869
77.6367	71.794	77.6367	71.2759	77.6367	71.5427
79.1016	72.1619	79.1016	71.6526	79.1016	71.9147
82.0312	72.9189	82.0312	72.3382	82.0312	72.6383
84.9609	73.4606	84.9609	72.8531	84.9609	73.1675
87.8906	73.5357	87.8906	73.0628	87.8906	73.3056
90.8203	74.0137	90.8203	73.5407	90.8203	73.7837
95.2148	75.2905	95.2148	74.9089	95.2148	75.1039
98.1445	75.7557	98.1445	75.3111	98.1445	75.5391
101.074	76.3694	101.074	75.811	101.074	76.0992
