"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	43.7058
21.9727	45.6078
23.4375	44.7688
24.9023	52.2523
26.3672	51.7884
27.832	51.924
29.2969	55.8019
30.7617	53.7495
32.2266	55.6272
33.6914	56.4682
35.1562	57.6559
36.6211	57.8237
38.0859	58.7423
39.5508	59.6189
41.0156	60.3744
42.4805	60.8163
43.9453	61.4231
45.4102	62.2784
46.875	62.6333
48.3398	63.3845
51.2695	64.2649
52.7344	64.7779
54.1992	65.1933
55.6641	65.5479
58.5938	66.7861
60.0586	67.1336
62.9883	67.8856
64.4531	68.2569
67.3828	69.0631
68.8477	69.4027
71.7773	70.1794
74.707	70.8136
77.6367	71.4941
79.1016	71.8423
82.0312	72.528
84.9609	73.0842
87.8906	73.3516
90.8203	73.8764
95.2148	74.933
98.1445	75.462
101.074	76.0409
105.469	76.6428
108.398	77.2525
112.793	77.8774
117.188	78.4694
120.117	79.0567
124.512	79.5873
128.906	79.7485
133.301	80.3004
139.16	81.098
143.555	81.5691
147.949	81.9486
153.809	82.4416
159.668	82.867
165.527	83.3458
171.387	83.7167
177.246	84.0584
183.105	84.2904
188.965	84.4029
196.289	84.6504
203.613	84.8222
210.938	84.938
218.262	84.9683
225.586	85.0302
232.91	85.0633
241.699	84.8786
250.488	84.7627
259.277	84.7762
268.066	84.7008
276.855	84.511
287.109	84.3053
297.363	84.2099
307.617	84.009
319.336	83.8544
329.59	83.4625
341.309	83.3864
353.027	83.2033
366.211	82.8824
379.395	82.8887
392.578	82.7027
405.762	82.5244
420.41	82.5255
435.059	82.2775
451.172	82.2275
465.82	81.8833
483.398	81.9092
499.512	81.9797
517.09	82.2038
536.133	81.7525
555.176	81.6948
574.219	81.7498
594.727	81.6476
615.234	81.5387
637.207	81.3361
659.18	80.7941
682.617	80.7424
707.52	80.5789
732.422	80.6336
757.324	80.3358
785.156	80.0236
811.523	80.0011
840.82	80.5149
870.117	81.091
900.879	80.7166
933.105	80.0542
965.332	80.0762
1,000.49	80.3284
1,035.64	80.9386
1,072.27	79.9498
1,108.89	79.6408
1,148.44	79.6145
1,189.45	79.9747
1,230.47	80.1336
1,274.41	80.5554
1,319.82	80.7729
1,366.7	80.6914
1,413.57	80.4437
1,463.38	80.1336
1,516.11	80.5613
1,568.85	80.3986
1,624.51	80.8171
1,681.64	81.2963
1,741.7	81.3988
1,803.22	81.1865
1,866.21	80.4993
1,932.13	80.3301
1,999.51	80.9522
2,069.82	81.1996
2,143.07	80.8247
2,219.24	79.8346
2,296.88	79.407
2,378.91	80.1085
2,462.4	81.4632
2,548.83	81.5882
2,639.65	80.9421
2,731.93	80.4442
2,828.61	81.2392
2,928.22	81.9296
3,030.76	81.9213
3,137.7	81.7938
3,249.02	81.3516
3,363.28	81.2193
3,481.93	80.9857
3,604.98	81.301
3,732.42	81.9259
3,864.26	81.0957
4,000.49	80.7522
4,141.11	81.2652
4,287.6	80.3708
4,438.48	80.7861
4,595.21	80.2969
4,756.35	81.1545
4,924.8	81.3313
5,097.66	81.1049
5,277.83	81.4566
5,463.87	81.6727
5,657.23	81.7126
5,856.45	81.3396
6,062.99	82.0655
6,276.86	82.2765
6,498.05	82.209
6,726.56	82.9288
6,963.87	82.7204
7,209.96	82.8437
7,464.84	82.9169
7,727.05	82.8262
7,999.51	82.5547
8,282.23	82.4007
8,573.73	82.8154
8,876.95	82.5676
9,188.96	82.7792
9,514.16	82.6493
9,849.61	82.8503
10,196.8	83.0883
10,555.7	83.2864
10,927.7	83.5837
11,313	83.5276
11,712.9	83.6769
12,126	83.7071
12,553.7	84.067
12,996.1	84.3211
13,454.6	84.6633
13,929.2	85.3853
14,419.9	86.4027
14,928.2	86.9563
15,455.6	86.1677
16,000.5	84.3354
16,564.5	81.4204
17,148.9	80.3536
17,752.4	79.5135
18,379.4	79.1059
19,026.9	79.2311
19,697.8	78.8569
19,999.5	78.1981
