"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.2491	20.5078	42.5584	20.5078	43.7846	20.5078	44.7542	20.5078	43.5647	20.5078	44.0993
21.9727	46.431	21.9727	44.5455	21.9727	45.8637	21.9727	46.1349	21.9727	45.3172	21.9727	45.8508
23.4375	45.467	23.4375	44.0482	23.4375	44.9733	23.4375	45.2888	23.4375	44.324	23.4375	44.9937
24.9023	52.7869	24.9023	52.0461	24.9023	52.5361	24.9023	52.409	24.9023	51.7941	24.9023	52.3829
26.3672	52.6708	26.3672	51.1947	26.3672	52.2016	26.3672	51.8452	26.3672	51.2293	26.3672	51.9136
27.832	52.0193	27.832	51.4588	27.832	51.6359	27.832	51.9499	27.832	52.1557	27.832	51.8459
29.2969	56.0794	29.2969	55.543	29.2969	55.8882	29.2969	55.8532	29.2969	55.7069	29.2969	55.8383
30.7617	54.0186	30.7617	53.5979	30.7617	53.896	30.7617	53.825	30.7617	53.5604	30.7617	53.812
32.2266	56.0067	32.2266	55.4182	32.2266	55.7941	32.2266	55.6793	32.2266	55.3779	32.2266	55.687
33.6914	56.7973	33.6914	56.1548	33.6914	56.5589	33.6914	56.507	33.6914	56.3436	33.6914	56.4981
35.1562	57.9291	35.1562	57.4808	35.1562	57.8004	35.1562	57.6812	35.1562	57.4915	35.1562	57.6991
36.6211	58.1572	36.6211	57.5471	36.6211	57.9532	36.6211	57.8511	36.6211	57.6651	36.6211	57.8606
38.0859	59.0522	38.0859	58.3757	38.0859	58.783	38.0859	58.7311	38.0859	58.6907	38.0859	58.7396
39.5508	59.9539	39.5508	59.374	39.5508	59.7727	39.5508	59.6225	39.5508	59.4499	39.5508	59.6559
41.0156	60.7391	41.0156	60.1489	41.0156	60.5633	41.0156	60.4172	41.0156	60.1426	41.0156	60.435
42.4805	61.0955	42.4805	60.6133	42.4805	60.9391	42.4805	60.8399	42.4805	60.664	42.4805	60.8519
43.9453	61.76	43.9453	61.2022	43.9453	61.5707	43.9453	61.4327	43.9453	61.2314	43.9453	61.461
45.4102	62.6189	45.4102	62.0505	45.4102	62.4316	45.4102	62.2897	45.4102	62.0902	45.4102	62.3185
46.875	62.9284	46.875	62.3013	46.875	62.6987	46.875	62.6479	46.875	62.5633	46.875	62.647
48.3398	63.7236	48.3398	63.1699	48.3398	63.5508	48.3398	63.414	48.3398	63.1818	48.3398	63.4349
51.2695	64.565	51.2695	64.0524	51.2695	64.4075	51.2695	64.2806	51.2695	64.1011	51.2695	64.3032
52.7344	65.0908	52.7344	64.5793	52.7344	64.9336	52.7344	64.7899	52.7344	64.5938	52.7344	64.8193
54.1992	65.5039	54.1992	64.9605	54.1992	65.3294	54.1992	65.2139	54.1992	65.0341	54.1992	65.2313
55.6641	65.8751	55.6641	65.2942	55.6641	65.6886	55.6641	65.5724	55.6641	65.3828	55.6641	65.5877
58.5938	67.1002	58.5938	66.6022	58.5938	66.9478	58.5938	66.8141	58.5938	66.5854	58.5938	66.8352
60.0586	67.4189	60.0586	66.922	60.0586	67.2632	60.0586	67.1511	60.0586	66.9857	60.0586	67.169
62.9883	68.1564	62.9883	67.6548	62.9883	67.9938	62.9883	67.9016	62.9883	67.7672	62.9883	67.914
64.4531	68.5473	64.4531	68.0226	64.4531	68.3755	64.4531	68.2755	64.4531	68.1236	64.4531	68.2895
67.3828	69.4225	67.3828	68.8722	67.3828	69.2688	67.3828	69.0965	67.3828	68.8154	67.3828	69.1262
68.8477	69.7517	68.8477	69.2285	68.8477	69.6118	68.8477	69.4338	68.8477	69.1538	68.8477	69.4662
71.7773	70.4989	71.7773	70.0056	71.7773	70.3594	71.7773	70.2129	71.7773	69.9653	71.7773	70.2359
74.707	71.1045	74.707	70.62	74.707	70.9578	74.707	70.8384	74.707	70.6444	74.707	70.8561
77.6367	71.794	77.6367	71.2759	77.6367	71.6322	77.6367	71.5086	77.6367	71.3395	77.6367	71.5311
79.1016	72.1619	79.1016	71.6526	79.1016	72.0126	79.1016	71.8639	79.1016	71.6437	79.1016	71.8916
82.0312	72.9189	82.0312	72.3382	82.0312	72.7608	82.0312	72.5723	82.0312	72.2435	82.0312	72.6029
84.9609	73.4606	84.9609	72.8531	84.9609	73.2679	84.9609	73.1276	84.9609	72.8481	84.9609	73.144
87.8906	73.5357	87.8906	73.0628	87.8906	73.3463	87.8906	73.3387	87.8906	73.3662	87.8906	73.3363
90.8203	74.0137	90.8203	73.5407	90.8203	73.8249	90.8203	73.8369	90.8203	73.9809	90.8203	73.8384
95.2148	75.2905	95.2148	74.9089	95.2148	75.2503	95.2148	74.9745	95.2148	74.5414	95.2148	75.0335
98.1445	75.7557	98.1445	75.3111	98.1445	75.6381	98.1445	75.478	98.1445	75.2674	98.1445	75.5122
101.074	76.3694	101.074	75.811	101.074	76.2073	101.074	76.0665	101.074	75.8513	101.074	76.0883
105.469	76.9301	105.469	76.2908	105.469	76.7205	105.469	76.6479	105.469	76.5942	105.469	76.6555
108.398	77.6015	108.398	77.0471	108.398	77.4593	108.398	77.2809	108.398	77.0306	108.398	77.3139
112.793	78.2724	112.793	77.763	112.793	78.1437	112.793	77.8537	112.793	77.5752	112.793	77.9427
117.188	78.9166	117.188	78.3017	117.188	78.7785	117.188	78.4802	117.188	78.137	117.188	78.5573
120.117	79.6334	120.117	79.03	120.117	79.5133	120.117	79.1335	120.117	78.4565	120.117	79.2166
124.512	80.0665	124.512	79.6344	124.512	80.0292	124.512	79.6958	124.512	78.9784	124.512	79.7501
128.906	79.9884	128.906	79.3935	128.906	79.8295	128.906	79.7672	128.906	79.6971	128.906	79.7609
133.301	80.6283	133.301	79.9885	133.301	80.4541	133.301	80.306	133.301	80.1688	133.301	80.3342
139.16	81.4348	139.16	80.8859	139.16	81.2914	139.16	81.1267	139.16	80.8873	139.16	81.1548
143.555	81.9048	143.555	81.3586	143.555	81.7383	143.555	81.5725	143.555	81.3688	143.555	81.6106
147.949	82.2399	147.949	81.6891	147.949	82.1046	147.949	81.9206	147.949	81.8248	147.949	81.9722
153.809	82.8186	153.809	82.2637	153.809	82.7058	153.809	82.451	153.809	82.1788	153.809	82.5139
159.668	83.2357	159.668	82.6757	159.668	83.0921	159.668	82.8559	159.668	82.6295	159.668	82.9207
165.527	83.7254	165.527	83.1632	165.527	83.5874	165.527	83.3355	165.527	83.0913	165.527	83.405
171.387	84.0749	171.387	83.5463	171.387	83.9431	171.387	83.6929	171.387	83.4967	171.387	83.7689
177.246	84.5084	177.246	83.7964	177.246	84.3614	177.246	84.0543	177.246	83.7613	177.246	84.1329
183.105	84.6546	183.105	84.1988	183.105	84.5842	183.105	84.2678	183.105	83.97	183.105	84.3607
188.965	84.6594	188.965	84.1889	188.965	84.6109	188.965	84.4111	188.965	84.2485	188.965	84.452
196.289	85.0632	196.289	84.4843	196.289	84.9735	196.289	84.6421	196.289	84.344	196.289	84.7337
203.613	85.2833	203.613	84.6513	203.613	85.1773	203.613	84.7435	203.613	84.463	203.613	84.8884
210.938	85.3667	210.938	84.7606	210.938	85.2722	210.938	84.9079	210.938	84.593	210.938	85.013
218.262	85.3048	218.262	84.7277	218.262	85.2633	218.262	84.985	218.262	84.7581	218.262	85.0459
225.586	85.4285	225.586	84.836	225.586	85.3782	225.586	84.9842	225.586	84.7473	225.586	85.1041
