"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.5881	20.5078	45.9661	20.5078	55.2136	20.5078	52.8302
21.9727	48.6309	21.9727	46.9846	21.9727	55.8619	21.9727	53.6473
23.4375	48.2508	23.4375	45.5852	23.4375	56.8603	23.4375	54.459
24.9023	50.113	24.9023	49.483	24.9023	58.9095	24.9023	56.582
26.3672	52.2526	26.3672	50.8569	26.3672	59.8246	26.3672	57.5845
27.832	53.9864	27.832	53.0987	27.832	61.3125	27.832	59.1349
29.2969	55.9253	29.2969	54.9461	29.2969	62.3512	29.2969	60.2929
30.7617	58.2404	30.7617	56.9285	30.7617	63.3393	30.7617	61.4775
32.2266	58.9157	32.2266	57.6928	32.2266	64.2991	32.2266	62.3931
33.6914	60.7153	33.6914	59.988	33.6914	65.6811	33.6914	63.9069
35.1562	62.6947	35.1562	62.0346	35.1562	67.0516	35.1562	65.4185
36.6211	64.3032	36.6211	63.5636	36.6211	68.0996	36.6211	66.5916
38.0859	65.84	38.0859	65.1618	38.0859	69.3267	38.0859	67.9083
39.5508	67.2234	39.5508	66.5569	39.5508	70.4206	39.5508	69.0835
41.0156	68.5423	41.0156	68.0149	41.0156	71.7286	41.0156	70.4166
42.4805	70.0626	42.4805	69.615	42.4805	72.8539	42.4805	71.6723
43.9453	71.267	43.9453	70.8847	43.9453	73.9954	43.9453	72.8447
45.4102	72.6155	45.4102	72.3122	45.4102	75.1241	45.4102	74.0578
46.875	73.8371	46.875	73.5839	46.875	76.1385	46.875	75.1503
48.3398	74.896	48.3398	74.6114	48.3398	76.9533	48.3398	76.0427
51.2695	76.7531	51.2695	76.5727	51.2695	78.5916	51.2695	77.7804
52.7344	77.612	52.7344	77.4527	52.7344	79.3015	52.7344	78.5496
54.1992	78.4158	54.1992	78.2871	54.1992	80.0178	54.1992	79.3055
55.6641	79.2039	55.6641	79.0672	55.6641	80.6608	55.6641	80.0021
58.5938	80.5481	58.5938	80.4922	58.5938	81.9518	58.5938	81.332
60.0586	81.1986	60.0586	81.1615	60.0586	82.4736	60.0586	81.909
