"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.088
21.9727	51.2244
23.4375	51.6799
24.9023	53.9614
26.3672	55.1206
27.832	56.7915
29.2969	58.1502
30.7617	59.6344
32.2266	60.4938
33.6914	62.2156
35.1562	63.915
36.6211	65.2443
38.0859	66.6688
39.5508	67.9374
41.0156	69.301
42.4805	70.6977
43.9453	71.9046
45.4102	73.2039
46.875	74.373
48.3398	75.3373
51.2695	77.1665
52.7344	77.9879
54.1992	78.778
55.6641	79.5187
58.5938	80.8835
60.0586	81.5035
62.9883	82.6343
64.4531	83.1213
67.3828	83.9856
68.8477	84.4915
71.7773	85.5779
74.707	86.2544
77.6367	86.872
79.1016	87.3675
82.0312	88.1538
84.9609	88.4728
87.8906	89.1447
90.8203	89.8227
95.2148	90.4394
98.1445	90.8496
101.074	91.3662
105.469	91.7168
108.398	91.9467
112.793	92.27
117.188	92.4205
120.117	92.5012
124.512	92.5165
128.906	92.4124
133.301	92.2828
139.16	92.0501
143.555	91.9493
147.949	91.7579
153.809	91.4887
159.668	91.2822
165.527	91.1106
171.387	90.8449
177.246	90.6496
183.105	90.459
188.965	90.2011
196.289	89.9998
203.613	89.7993
210.938	89.6831
218.262	89.3786
225.586	89.2629
232.91	89.0885
241.699	88.8679
250.488	88.6385
259.277	88.5974
268.066	88.3783
276.855	88.3233
287.109	88.2099
297.363	88.0787
307.617	88.0286
319.336	87.8266
329.59	87.5442
341.309	87.5771
353.027	87.3942
366.211	87.3411
379.395	87.5313
392.578	87.3444
405.762	87.0657
420.41	87.0353
435.059	86.9877
451.172	87.2119
465.82	87.1428
483.398	87.0114
499.512	86.8687
517.09	86.6683
536.133	87.6344
555.176	87.8044
574.219	87.7392
594.727	87.2953
615.234	87.2818
637.207	87.0943
659.18	87.0749
682.617	87.5357
707.52	87.6118
732.422	87.382
757.324	87.6984
785.156	87.8812
811.523	88.4735
840.82	88.5593
870.117	88.6753
900.879	88.9517
933.105	89.2058
965.332	89.7254
1,000.49	90.3822
1,035.64	90.5093
1,072.27	90.0566
1,108.89	89.786
1,148.44	89.4952
1,189.45	89.2158
1,230.47	89.6768
1,274.41	89.7933
1,319.82	89.7838
1,366.7	89.3466
1,413.57	88.4561
1,463.38	87.8419
1,516.11	86.7435
1,568.85	86.2182
1,624.51	86.4367
1,681.64	86.6876
1,741.7	87.749
1,803.22	87.7366
1,866.21	86.8817
1,932.13	86.4358
1,999.51	86.8957
2,069.82	87.3024
2,143.07	87.042
2,219.24	86.3572
2,296.88	86.3241
2,378.91	87.1554
2,462.4	88.3261
2,548.83	88.0591
2,639.65	87.2528
2,731.93	86.8891
2,828.61	87.0977
2,928.22	87.8167
3,030.76	88.0216
3,137.7	88.3379
3,249.02	88.6385
3,363.28	88.9368
3,481.93	89.0101
3,604.98	89.4026
3,732.42	89.6805
3,864.26	88.0954
4,000.49	87.8525
4,141.11	88.2354
4,287.6	87.8505
4,438.48	87.9289
4,595.21	87.3924
4,756.35	88.0326
4,924.8	88.4657
5,097.66	88.2992
5,277.83	88.3452
5,463.87	88.3568
5,657.23	88.3869
5,856.45	87.6822
6,062.99	87.2833
6,276.86	86.8502
6,498.05	86.6296
6,726.56	86.7711
6,963.87	86.4895
7,209.96	86.8121
7,464.84	86.5453
7,727.05	86.7149
7,999.51	86.3187
8,282.23	85.983
8,573.73	85.8014
8,876.95	85.6744
9,188.96	85.8665
9,514.16	85.702
9,849.61	85.9822
10,196.8	86.3071
10,555.7	86.4296
10,927.7	86.4293
11,313	86.2874
11,712.9	86.0207
12,126	86.0051
12,553.7	86.0194
12,996.1	86.1394
13,454.6	86.3256
13,929.2	86.3868
14,419.9	86.2005
14,928.2	86.0891
15,455.6	85.6896
16,000.5	85.419
16,564.5	85.2822
17,148.9	85.2335
17,752.4	85.1548
18,379.4	84.7495
19,026.9	84.0903
19,697.8	83.1052
19,999.5	82.6551
