"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.9624	20.5078	44.657	20.5078	47.6999	20.5078	52.1767	20.5078	42.4597	20.5078	46.9366	20.5078	49.9794
21.9727	49.1355	21.9727	48.7243	21.9727	49.3478	21.9727	52.8983	21.9727	45.8054	21.9727	49.3559	21.9727	49.9794
23.4375	48.9629	23.4375	48.3854	23.4375	49.2843	23.4375	53.636	23.4375	44.7288	23.4375	49.0805	23.4375	49.9794
24.9023	50.6246	24.9023	50.2081	24.9023	51.7681	24.9023	55.8768	24.9023	44.3107	24.9023	48.4194	24.9023	49.9794
26.3672	52.7527	26.3672	52.3447	26.3672	53.1745	26.3672	56.8524	26.3672	45.4717	26.3672	49.1496	26.3672	49.9794
27.832	54.4049	27.832	54.063	27.832	54.9867	27.832	58.4566	27.832	45.5858	27.832	49.0556	27.832	49.9794
29.2969	56.2938	29.2969	55.9921	29.2969	56.595	29.2969	59.6355	29.2969	46.3359	29.2969	49.3764	29.2969	49.9794
30.7617	58.5862	30.7617	58.3023	30.7617	58.4107	30.7617	60.8322	30.7617	47.4495	30.7617	49.871	30.7617	49.9794
32.2266	59.2619	32.2266	58.9781	32.2266	59.1975	32.2266	61.7596	32.2266	47.1979	32.2266	49.7599	32.2266	49.9794
33.6914	60.9633	33.6914	60.7603	33.6914	61.1012	33.6914	63.3684	33.6914	47.3713	33.6914	49.6385	33.6914	49.9794
35.1562	62.9096	35.1562	62.7334	35.1562	62.9704	35.1562	64.9202	35.1562	47.7926	35.1562	49.7425	35.1562	49.9794
36.6211	64.5087	36.6211	64.3401	36.6211	64.4316	36.6211	66.1147	36.6211	48.2047	36.6211	49.8879	36.6211	49.9794
38.0859	66.026	38.0859	65.8733	38.0859	65.9374	38.0859	67.463	38.0859	48.3897	38.0859	49.9152	38.0859	49.9794
39.5508	67.3998	39.5508	67.2549	39.5508	67.2755	39.5508	68.6599	39.5508	48.5744	39.5508	49.9588	39.5508	49.9794
41.0156	68.6995	41.0156	68.5703	41.0156	68.6535	41.0156	70.0225	41.0156	48.5272	41.0156	49.8962	41.0156	49.9794
42.4805	70.1932	42.4805	70.0859	42.4805	70.1494	42.4805	71.3214	42.4805	48.7439	42.4805	49.9159	42.4805	49.9794
43.9453	71.3862	43.9453	71.2883	43.9453	71.3748	43.9453	72.515	43.9453	48.7527	43.9453	49.8929	43.9453	49.9794
45.4102	72.7156	45.4102	72.6334	45.4102	72.7292	45.4102	73.7619	45.4102	48.8508	45.4102	49.8835	45.4102	49.9794
46.875	73.9235	46.875	73.8526	46.875	73.9463	46.875	74.8822	46.875	48.9498	46.875	49.8857	46.875	49.9794
48.3398	74.9822	48.3398	74.9114	48.3398	74.9572	48.3398	75.7877	48.3398	49.103	48.3398	49.9336	48.3398	49.9794
51.2695	76.8166	51.2695	76.7644	51.2695	76.838	51.2695	77.5685	51.2695	49.1753	51.2695	49.9058	51.2695	49.9794
52.7344	77.6686	52.7344	77.6221	52.7344	77.6897	52.7344	78.3558	52.7344	49.2457	52.7344	49.9119	52.7344	49.9794
54.1992	78.4651	54.1992	78.4247	54.1992	78.4989	54.1992	79.1265	54.1992	49.2775	54.1992	49.9052	54.1992	49.9794
55.6641	79.2516	55.6641	79.2124	55.6641	79.2659	55.6641	79.8334	55.6641	49.3585	55.6641	49.926	55.6641	49.9794
58.5938	80.5809	58.5938	80.5541	58.5938	80.6455	58.5938	81.1904	58.5938	49.3431	58.5938	49.888	58.5938	49.9794
60.0586	81.2252	60.0586	81.2034	60.0586	81.2907	60.0586	81.7812	60.0586	49.4016	60.0586	49.8921	60.0586	49.9794
62.9883	82.3638	62.9883	82.3497	62.9883	82.4454	62.9883	82.8869	62.9883	49.4422	62.9883	49.8837	62.9883	49.9794
64.4531	82.839	64.4531	82.8291	64.4531	82.9373	64.4531	83.3711	64.4531	49.4374	64.4531	49.8712	64.4531	49.9794
67.3828	83.6866	67.3828	83.6841	67.3828	83.8123	67.3828	84.2281	67.3828	49.4354	67.3828	49.8512	67.3828	49.9794
68.8477	84.1826	68.8477	84.1844	68.8477	84.3245	68.8477	84.7295	68.8477	49.4343	68.8477	49.8393	68.8477	49.9794
71.7773	85.2963	71.7773	85.3023	71.7773	85.4359	71.7773	85.7854	71.7773	49.4963	71.7773	49.8458	71.7773	49.9794
74.707	85.985	74.707	85.9949	74.707	86.1286	74.707	86.4428	74.707	49.5314	74.707	49.8456	74.707	49.9794
77.6367	86.6112	77.6367	86.6243	77.6367	86.7593	77.6367	87.0456	77.6367	49.5581	77.6367	49.8444	77.6367	49.9794
79.1016	87.1161	79.1016	87.1302	79.1016	87.2625	79.1016	87.5311	79.1016	49.5784	79.1016	49.8471	79.1016	49.9794
82.0312	87.9187	82.0312	87.9349	82.0312	88.0626	82.0312	88.2997	82.0312	49.6145	82.0312	49.8517	82.0312	49.9794
84.9609	88.2025	84.9609	88.2237	84.9609	88.3763	84.9609	88.6314	84.9609	49.5717	84.9609	49.8268	84.9609	49.9794
87.8906	88.8551	87.8906	88.8821	87.8906	89.0532	87.8906	89.3019	87.8906	49.5596	87.8906	49.8083	87.8906	49.9794
90.8203	89.5779	90.8203	89.6039	90.8203	89.7523	90.8203	89.9489	90.8203	49.6344	90.8203	49.831	90.8203	49.9794
95.2148	90.2591	95.2148	90.2818	95.2148	90.3952	95.2148	90.5249	95.2148	49.7363	95.2148	49.866	95.2148	49.9794
98.1445	90.6881	98.1445	90.7086	98.1445	90.8107	98.1445	90.9255	98.1445	49.7624	98.1445	49.8773	98.1445	49.9794
101.074	91.2221	101.074	91.243	101.074	91.3374	101.074	91.4277	101.074	49.7948	101.074	49.885	101.074	49.9794
105.469	91.546	105.469	91.5728	105.469	91.6885	105.469	91.7831	105.469	49.7691	105.469	49.8637	105.469	49.9794
108.398	91.8005	108.398	91.826	108.398	91.929	108.398	91.9965	108.398	49.8089	108.398	49.8763	108.398	49.9794
112.793	92.1551	112.793	92.1785	112.793	92.2636	112.793	92.3009	112.793	49.857	112.793	49.8943	112.793	49.9794
117.188	92.2992	117.188	92.3251	117.188	92.4178	117.188	92.4489	117.188	49.8556	117.188	49.8867	117.188	49.9794
120.117	92.4608	120.117	92.4809	120.117	92.5271	120.117	92.4807	120.117	49.9795	120.117	49.9332	120.117	49.9794
124.512	92.5169	124.512	92.533	124.512	92.5537	124.512	92.4744	124.512	50.038	124.512	49.9586	124.512	49.9794
128.906	92.3591	128.906	92.3804	128.906	92.4351	128.906	92.3985	128.906	49.9613	128.906	49.9247	128.906	49.9794
133.301	92.2402	133.301	92.2638	133.301	92.3157	133.301	92.2549	133.301	49.9883	133.301	49.9275	133.301	49.9794
139.16	91.9641	139.16	91.992	139.16	92.0704	139.16	92.0455	139.16	49.926	139.16	49.9011	139.16	49.9794
143.555	91.8801	143.555	91.9051	143.555	91.9717	143.555	91.9389	143.555	49.9456	143.555	49.9127	143.555	49.9794
147.949	91.683	147.949	91.7081	147.949	91.7779	147.949	91.7513	147.949	49.9362	147.949	49.9096	147.949	49.9794
153.809	91.4726	153.809	91.4939	153.809	91.5305	153.809	91.445	153.809	50.0283	153.809	49.9428	153.809	49.9794
159.668	91.2887	159.668	91.3069	159.668	91.3279	159.668	91.2292	159.668	50.0571	159.668	49.9584	159.668	49.9794
165.527	91.1051	165.527	91.1251	165.527	91.1546	165.527	91.0622	165.527	50.0423	165.527	49.9499	165.527	49.9794
171.387	90.8551	171.387	90.8723	171.387	90.8909	171.387	90.7908	171.387	50.0609	171.387	49.9608	171.387	49.9794
177.246	90.7015	177.246	90.7127	177.246	90.7009	177.246	90.5802	177.246	50.1119	177.246	49.9912	177.246	49.9794
183.105	90.5147	183.105	90.5266	183.105	90.5148	183.105	90.3835	183.105	50.1225	183.105	49.9912	183.105	49.9794
188.965	90.2663	188.965	90.2781	188.965	90.2617	188.965	90.1181	188.965	50.1395	188.965	49.9958	188.965	49.9794
196.289	90.171	196.289	90.1723	196.289	90.091	196.289	89.8572	196.289	50.2946	196.289	50.0607	196.289	49.9794
203.613	90.0118	203.613	90.0045	203.613	89.8917	203.613	89.646	203.613	50.3379	203.613	50.0922	203.613	49.9794
210.938	89.8973	210.938	89.8964	210.938	89.7923	210.938	89.5095	210.938	50.3663	210.938	50.0835	210.938	49.9794
218.262	89.5395	218.262	89.5426	218.262	89.4713	218.262	89.2371	218.262	50.2849	218.262	50.0507	218.262	49.9794
225.586	89.5005	225.586	89.4893	225.586	89.36	225.586	89.0981	225.586	50.3706	225.586	50.1088	225.586	49.9794
232.91	89.4396	232.91	89.4204	232.91	89.2241	232.91	88.8504	232.91	50.5494	232.91	50.1757	232.91	49.9794
241.699	89.2358	241.699	89.2133	241.699	89.0098	241.699	88.6186	241.699	50.5742	241.699	50.183	241.699	49.9794
250.488	89.0778	250.488	89.0481	250.488	88.7883	250.488	88.3601	250.488	50.6673	250.488	50.2392	250.488	49.9794
259.277	89.0966	259.277	89.0573	259.277	88.7568	259.277	88.2923	259.277	50.7444	259.277	50.2799	259.277	49.9794
268.066	88.9617	268.066	88.8996	268.066	88.5325	268.066	88.0588	268.066	50.8202	268.066	50.3465	268.066	49.9794
276.855	88.8353	276.855	88.8142	276.855	88.5068	276.855	87.9809	276.855	50.8127	276.855	50.2868	276.855	49.9794
287.109	88.6866	287.109	88.6653	287.109	88.3992	287.109	87.8725	287.109	50.7722	287.109	50.2455	287.109	49.9794
297.363	88.7901	297.363	88.7228	297.363	88.2923	297.363	87.6498	297.363	51.0524	297.363	50.41	297.363	49.9794
