Frequency Spectrum for Input Signal

Data Shown:    SR9 (Alcons Audio)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 170°

Freq [Hz]	Signal Level [dBSPL]
22.4	19.1
23	19.9
23.6	20.6
24	21.4
25	22
25.8	22.2
26.5	21.9
27.2	23.2
28	25.3
29	28
30	30.8
30.7	30.8
31.5	31.2
32.5	31.9
33.5	34.2
34.5	37.3
35.5	41.9
36.5	43.8
37.5	43.7
38.7	43.3
40	43.3
41.2	43.4
42.5	43.8
43.7	43.9
45	44.4
46.2	47.7
47.5	51.9
48.7	48.7
50	48.9
51.5	51.8
53	53
54.5	54
56	55.1
58	56.9
60	58.5
61.5	60.1
63	61.4
65	62.7
67	64.4
69	65.9
71	67.2
73	68.6
75	69.9
77.5	71.2
80	72.6
82.5	74
85	75.3
87.5	76.6
90	77.6
92.5	78.3
95	79
97.5	79.7
100	80.2
103	80.7
106	81.2
109	81.7
112	82
115	82.1
118	82.3
122	82.4
125	82.6
128	82.9
132	83.2
136	83.6
140	83.9
145	84.1
150	84.4
155	84.6
160	85
165	85.4
170	85.8
175	86.1
180	86.6
185	87
190	87.4
195	87.6
200	87.9
206	88.2
212	88.1
218	87.9
224	87.4
230	86.9
236	86.5
240	85.8
250	84.5
258	83.6
265	85
272	85.4
280	85.4
290	85.3
300	85.3
307	85.6
315	85.8
325	86.3
335	86.4
345	85.8
355	84.7
365	84.1
375	84.3
387	84.2
400	83.9
412	83.3
425	82.6
437	81.9
450	81.5
462	81.6
475	81.6
487	81.6
500	82
515	82.2
530	82
545	81.6
560	81.1
580	80.5
600	80.5
615	80.5
630	81
650	81.8
670	81.7
690	80.5
710	80.4
730	81.6
750	82.4
775	82.5
800	82.4
825	81.1
850	79.6
875	79.8
900	80
925	79.7
950	79.3
975	79.2
1000	79.1
1030	78.3
1060	77.8
1090	77.7
1120	75.9
1150	78
1180	78.3
1220	76.4
1250	76.4
1280	75.1
1320	75.1
1360	74.2
1400	74.2
1450	73.6
1500	73.1
1550	72.7
1600	74.1
1650	74
1700	73.3
1750	70.3
1800	71.1
1850	69.4
1900	69.7
1950	68.3
2000	67.2
2060	67.1
2120	66.4
2180	59.8
2240	60.2
2300	56.3
2360	58.8
2400	52.3
2500	55.7
2580	53.2
2650	55.9
2720	58.7
2800	57
2900	59.7
3000	57.8
3070	59.6
3150	58.6
3250	55.4
3350	55.4
3450	59.6
3550	58.7
3650	59.5
3750	60.9
3870	62.7
4000	63.7
4120	64.1
4250	64.1
4370	63.2
4500	59.2
4620	57
4750	60.2
4870	64.4
5000	65.6
5150	65
5300	62.8
5450	61.7
5600	59.6
5800	58.3
6000	59.5
6150	56.5
6300	53.6
6500	59
6700	60.3
6900	62.4
7100	60.8
7300	57.9
7500	59.8
7750	62
8000	60.4
8250	58.8
8500	61
8750	60.3
9000	60
9250	56.9
9500	53.8
9750	53.6
10000	54.4
10300	54.1
10600	53.1
10900	48.1
11200	50.1
11500	52.6
11800	50.6
12200	46.6
12500	44.4
12800	46.2
13200	45
13600	46.2
14000	48.2
14500	51.7
15000	52
15500	49.3
16000	48.3
16500	45
17000	43
17500	44.7
18000	43.3
18500	45.6
19000	42.5
19500	35.7
20000	34.7
20600	38.9
21200	39.8
21800	38.6
22400	-108
