"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.7133	20.5078	46.6594	20.5078	56.3466	20.5078	54.127
21.9727	51.7036	21.9727	48.7789	21.9727	58.0833	21.9727	55.9018
23.4375	53.0043	23.4375	50.7694	23.4375	59.6794	23.4375	57.499
24.9023	55.1242	24.9023	53.6527	24.9023	61.3264	24.9023	59.2633
26.3672	57.2351	26.3672	55.9937	26.3672	62.5886	26.3672	60.6862
27.832	58.8543	27.832	57.9536	27.832	64.0056	27.832	62.1753
29.2969	60.5286	29.2969	59.8428	29.2969	65.3099	29.2969	63.5792
30.7617	62.1987	30.7617	61.7386	30.7617	66.6407	30.7617	65.0137
32.2266	63.817	32.2266	63.5498	32.2266	67.9387	32.2266	66.4154
33.6914	65.443	33.6914	65.2507	33.6914	69.1373	33.6914	67.7367
35.1563	66.7793	35.1563	66.7092	35.1563	70.307	35.1563	68.9722
36.6211	68.1392	36.6211	68.1416	36.6211	71.4213	36.6211	70.1698
38.0859	69.3167	38.0859	69.4077	38.0859	72.484	38.0859	71.2827
39.5508	70.5884	39.5508	70.7225	39.5508	73.5496	39.5508	72.4201
41.0156	71.7674	41.0156	71.8725	41.0156	74.3926	41.0156	73.3661
42.4805	72.6693	42.4805	72.893	42.4805	75.3914	42.4805	74.3563
43.9453	73.8402	43.9453	74.0905	43.9453	76.4132	43.9453	75.4333
45.4102	75.0482	45.4102	75.2983	45.4102	77.4113	45.4102	76.5036
46.875	75.882	46.875	76.1414	46.875	78.1291	46.875	77.2643
48.3398	76.6588	48.3398	76.9656	48.3398	78.8894	48.3398	78.0407
51.2695	78.3325	51.2695	78.6431	51.2695	80.2902	51.2695	79.5421
52.7344	79.0392	52.7344	79.353	52.7344	80.9038	52.7344	80.1914
54.1992	79.7505	54.1992	80.0715	54.1992	81.5231	54.1992	80.8474
55.6641	80.3067	55.6641	80.6183	55.6641	81.9704	55.6641	81.3346
58.5938	81.3383	58.5938	81.6746	58.5938	82.9246	58.5938	82.325
60.0586	81.7582	60.0586	82.0914	60.0586	83.2568	60.0586	82.6912
