* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\9-ER.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:13:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\9-ER.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 9-ER
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	58.872822	-147.5733
20.144928	59.074009	-148.4113
20.290907	59.252857	-149.2862
20.437943	59.369923	-150.1787
20.586044	59.453949	-150.9396
20.735220	59.499393	-151.3464
20.885475	59.569885	-151.5998
21.036821	59.756435	-151.7991
21.189262	59.971729	-152.0257
21.342808	60.146103	-152.4163
21.497467	60.316795	-152.9034
21.653246	60.520935	-153.5419
21.810154	60.689816	-154.1004
21.968201	60.706608	-154.3036
22.127390	60.751892	-154.3351
22.287735	61.017780	-154.1714
22.449242	61.354725	-154.1609
22.611917	61.688622	-154.7821
22.775772	61.983681	-155.6219
22.940815	62.136639	-156.4162
23.107054	62.275795	-157.1940
23.274498	62.518509	-157.7979
23.443153	62.795612	-158.5249
23.613033	63.105427	-159.7486
23.784142	63.361820	-161.0849
23.956491	63.416977	-162.2597
24.130091	63.453930	-163.3119
24.304947	63.648731	-164.1108
24.481071	63.875698	-164.8919
24.658470	64.051132	-165.8781
24.837156	64.223747	-166.9784
25.017136	64.427368	-168.1644
25.198421	64.623802	-169.4706
25.381020	64.783180	-170.9416
25.564941	64.913887	-172.5194
25.750195	65.025093	-174.2108
25.936790	65.084969	-175.8660
26.124741	65.042839	-177.3582
26.314051	64.964127	-178.6254
26.504732	64.897392	-179.5077
26.696796	64.843048	179.8287
26.890253	64.834824	179.2301
27.085112	64.821030	178.8163
27.281382	64.729111	178.6633
27.479073	64.655060	178.7507
27.678198	64.680168	179.1846
27.878765	64.776810	179.6624
28.080786	64.968452	179.8790
28.284271	65.182709	179.9460
28.489231	65.326042	179.8850
28.695675	65.484749	179.6634
28.903616	65.744980	179.2758
29.113064	66.014633	178.6620
29.324028	66.215073	177.7389
29.536524	66.390800	176.5695
29.750557	66.590050	175.1191
29.966141	66.723915	173.5987
30.183289	66.677788	172.1667
30.402010	66.576141	170.9473
30.622314	66.513954	170.1999
30.844217	66.466049	169.6785
31.067726	66.454704	169.1841
31.292856	66.432060	168.8334
31.519617	66.340576	168.6177
31.748020	66.231133	168.7156
31.978081	66.106682	169.4141
32.209808	66.053993	170.3806
32.443211	66.196930	171.4651
32.678310	66.427666	172.4050
32.915108	66.689537	172.8134
33.153625	66.951691	172.9110
33.393871	67.153679	172.7452
33.635857	67.327759	172.4525
33.879597	67.481850	172.1971
34.125103	67.628792	171.9433
34.372387	67.785515	171.7171
34.621464	67.947754	171.4963
34.872345	68.108887	171.3064
35.125042	68.292755	171.0314
35.379574	68.539261	170.5863
35.635948	68.793709	169.9030
35.894180	69.028038	168.7908
36.154285	69.201813	167.5319
36.416275	69.238007	166.3007
36.680161	69.218056	165.2314
36.945961	69.194847	164.5726
37.213688	69.178017	164.1555
37.483353	69.204887	163.8935
37.754974	69.244942	163.7861
38.028561	69.264519	163.8180
38.304131	69.309914	163.9468
38.581699	69.422554	164.1853
38.861279	69.583725	164.3519
39.142883	69.797287	164.3075
39.426529	70.036659	163.9358
39.712231	70.315704	162.9379
40.000000	70.516800	161.7219
40.289856	70.470581	160.5216
40.581814	70.345192	159.5631
40.875885	70.265610	159.2065
41.172089	70.194107	159.2826
41.470440	70.106796	159.8204
41.770950	70.085945	160.5817
42.073643	70.243195	161.3883
42.378525	70.467667	162.0881
42.685616	70.673332	162.4478
42.994934	70.895668	162.5331
43.306492	71.160866	162.3214
43.620308	71.411659	161.8469
43.936401	71.600014	161.0390
44.254780	71.723869	160.1883
44.575470	71.731636	159.5910
44.898483	71.723984	159.1616
45.223835	71.809166	158.9662
45.551544	71.913849	158.8432
45.881630	71.999130	158.6010
46.214108	72.068909	158.3943
46.548996	72.099571	158.3371
46.886307	72.134933	158.3609
47.226067	72.230782	158.4288
47.568283	72.327858	158.5577
47.912983	72.367249	158.7347
48.260181	72.402931	159.0134
48.609894	72.481171	159.4330
