* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\9-DI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:14:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\9-DI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 9-DI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	50.903980	2.8311
20.144928	50.973152	1.3259
20.290907	50.947094	-0.1927
20.437943	50.594234	-1.2386
20.586044	50.228218	-2.0875
20.735220	50.217560	-2.9067
20.885475	50.168156	-3.5384
21.036821	49.674107	-3.9480
21.189262	49.136623	-3.9324
21.342808	48.915043	-3.2059
21.497467	48.733250	-1.9798
21.653246	48.342304	-0.3602
21.810154	48.016323	1.6202
21.968201	48.005981	4.0624
22.127390	48.135811	6.4605
22.287735	48.312130	8.2985
22.449242	48.537804	9.7041
22.611917	48.803993	10.5580
22.775772	49.052723	11.0895
22.940815	49.183655	11.5059
23.107054	49.314796	11.7538
23.274498	49.563377	11.9130
23.443153	49.832638	11.7904
23.613033	50.074318	11.1128
23.784142	50.258877	10.1988
23.956491	50.309170	9.2720
24.130091	50.319988	8.3480
24.304947	50.379238	7.5562
24.481071	50.430946	6.7780
24.658470	50.448936	5.8784
24.837156	50.431053	5.0351
25.017136	50.342865	4.4167
25.198421	50.255077	3.9175
25.381020	50.251553	3.5140
25.564941	50.258999	3.1254
25.750195	50.225422	2.6087
25.936790	50.170082	2.1265
26.124741	50.079559	1.8386
26.314051	50.000092	1.6123
26.504732	50.000118	1.3565
26.696796	50.000015	1.1053
26.890253	49.914108	0.8682
27.085112	49.828079	0.6283
27.281382	49.831863	0.3660
27.479073	49.828033	0.0984
27.678198	49.723488	-0.2145
27.878765	49.594185	-0.4218
28.080786	49.481022	-0.3093
28.284271	49.397087	-0.1063
28.489231	49.395489	0.0031
28.695675	49.397015	0.0949
28.903616	49.311134	0.1795
29.113064	49.224102	0.2719
29.324028	49.219433	0.3906
29.536524	49.216022	0.5348
29.750557	49.133602	0.7011
29.966141	49.052078	0.9147
30.183289	49.041744	1.2358
30.402010	49.051983	1.5566
30.622314	49.051998	1.7680
30.844217	49.051998	1.9338
31.067726	49.051998	2.0829
31.292856	49.051998	2.2128
31.519617	49.051998	2.3302
31.748020	49.051998	2.4369
31.978081	49.051998	2.5362
32.209808	49.051998	2.6299
32.443211	49.051998	2.7199
32.678310	49.051998	2.8089
32.915108	49.051998	2.8981
33.153625	49.051998	2.9929
33.393871	49.051998	3.0917
33.635857	49.051998	3.2168
33.879597	49.044128	3.4163
34.125103	49.051971	3.6108
34.372387	49.112026	3.7319
34.621464	49.177910	3.7940
34.872345	49.201286	3.7835
35.125042	49.223965	3.7151
35.379574	49.284050	3.6086
35.635948	49.344936	3.4353
35.894180	49.378529	3.1478
36.154285	49.396980	2.8215
36.416275	49.400249	2.5204
36.680161	49.397007	2.2314
36.945961	49.396999	1.9691
37.213688	49.396999	1.7144
37.483353	49.396999	1.4530
37.754974	49.396999	1.1844
38.028561	49.396999	0.8994
38.304131	49.396999	0.6104
38.581699	49.386253	0.3800
38.861279	49.396957	0.0486
39.142883	49.488674	-0.5303
39.426529	49.568924	-1.3347
39.712231	49.556694	-2.4746
40.000000	49.476177	-3.7002
40.289856	49.321644	-4.8463
40.581814	49.102360	-5.7679
40.875885	48.803646	-6.2476
41.172089	48.491463	-6.3372
41.470440	48.233818	-5.9718
41.770950	48.010338	-5.2844
42.073643	47.811207	-4.3225
42.378525	47.672146	-3.2775
42.685616	47.661610	-2.3828
42.994934	47.672005	-1.5601
43.306492	47.586136	-0.8445
43.620308	47.500114	-0.1271
43.936401	47.478500	0.7693
44.254780	47.499935	1.6058
44.575470	47.584724	2.1665
44.898483	47.671883	2.5565
45.223835	47.682056	2.8252
45.551544	47.689968	2.9260
45.881630	47.784679	2.7937
46.214108	47.844971	2.5335
46.548996	47.748085	2.1392
46.886307	47.586281	1.8802
47.226067	47.402985	2.0761
47.568283	47.223282	2.5709
47.912983	47.091507	3.3522
48.260181	46.993137	4.3073
48.609894	46.931328	5.3216
48.962143	46.897034	6.3884
49.316940	46.881191	7.4521
49.674313	46.886974	8.5452
50.034271	46.896076	9.7739
50.396843	46.963833	10.8615
50.762039	47.193665	11.5379
51.129883	47.423653	11.8877
51.500389	47.497940	11.7838
51.873581	47.500050	11.5933
52.249481	47.455795	11.6420
52.628101	47.384132	11.9303
53.009464	47.289196	12.6628
53.393593	47.241013	13.5504
53.780506	47.356449	14.3713
54.170223	47.499786	15.1248
54.562763	47.540699	15.6944
54.958145	47.577919	16.2082
55.356396	47.679802	16.8137
55.757530	47.808765	17.3373
56.161572	47.957314	17.6310
56.568542	48.102772	17.7629
56.978462	48.215508	17.7331
57.391350	48.308846	17.5993
57.807232	48.391247	17.3971
58.226128	48.447929	17.1933
58.648056	48.456696	17.0485
59.073048	48.448025	17.0169
59.501114	48.437195	17.2171
59.932281	48.447952	17.5164
60.366577	48.518219	17.8679
60.804020	48.620804	18.1317
61.244629	48.760582	18.0858
61.688435	48.878841	17.9283
62.135452	48.884331	17.7889
62.585712	48.878990	17.6542
63.039234	48.965343	17.5641
63.496040	49.051880	17.4881
63.956161	49.052071	17.4088
64.419617	49.051975	17.3262
64.886421	49.137833	17.2353
65.356621	49.223869	17.1332
65.830215	49.223949	17.0177
66.307251	49.223972	16.8813
66.787743	49.310329	16.7251
67.271713	49.396866	16.5204
67.759193	49.407818	16.1997
68.250206	49.397026	15.8795
68.744774	49.396999	15.6766
69.242928	49.397003	15.5242
69.744690	49.396999	15.3933
70.250084	49.396999	15.2862
70.759148	49.396999	15.1962
71.271896	49.396999	15.1221
71.788361	49.396999	15.0604
72.308571	49.397003	15.0111
72.832550	49.396999	14.9732
73.360321	49.396999	14.9460
73.891922	49.396999	14.9282
74.427376	49.397003	14.9200
74.966705	49.396999	14.9212
75.509949	49.396999	14.9320
76.057121	49.396999	14.9521
76.608261	49.396999	14.9829
77.163399	49.396999	15.0247
77.722557	49.396999	15.0809
78.285767	49.396999	15.1501
78.853058	49.396999	15.2478
79.424461	49.391628	15.4053
80.000000	49.396976	15.5737
80.579712	49.434540	15.7283
81.163628	49.482906	15.8269
81.751770	49.531288	15.7933
82.344177	49.568939	15.7042
82.940880	49.574379	15.6033
83.541901	49.569019	15.5151
84.147285	49.569000	15.4887
84.757050	49.569004	15.4940
85.371231	49.569000	15.5156
85.989868	49.569000	15.5579
86.612984	49.569000	15.6177
87.240616	49.569004	15.7028
87.872803	49.569000	15.8069
88.509560	49.569000	15.9686
89.150940	49.552822	16.2862
89.796967	49.568909	16.5745
90.447670	49.698212	16.6617
