* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\9-LW.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:13:16 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\9-LW.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 9-LW
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	59.399799	-138.7628
20.144928	59.610806	-140.0488
20.290907	59.821812	-141.5695
20.437943	60.081261	-143.6080
20.586044	60.243938	-145.7375
20.735220	60.110619	-147.6983
20.885475	59.891262	-149.2715
21.036821	59.747417	-150.0498
21.189262	59.626141	-150.3399
21.342808	59.526543	-150.3227
21.497467	59.453075	-149.9716
21.653246	59.404972	-149.3304
21.810154	59.396976	-148.3675
21.968201	59.411797	-146.9186
22.127390	59.544762	-145.4245
22.287735	59.955582	-144.2570
22.449242	60.434624	-143.4625
22.611917	60.794914	-143.3349
22.775772	61.126602	-143.5007
22.940815	61.455013	-143.6768
23.107054	61.788555	-143.8847
23.274498	62.100758	-143.8138
23.443153	62.521313	-144.1780
23.613033	63.321171	-145.7503
23.784142	64.051483	-148.0497
23.956491	64.228203	-151.0990
24.130091	64.224052	-154.1527
24.304947	64.266891	-156.2890
24.481071	64.309929	-158.0578
24.658470	64.398117	-159.7166
24.837156	64.482895	-161.2280
25.017136	64.516464	-162.6588
25.198421	64.540977	-163.9518
25.381020	64.578079	-165.0044
25.564941	64.641922	-166.0190
25.750195	64.784149	-167.1995
25.936790	64.913872	-168.4394
26.124741	64.931007	-169.7467
26.314051	64.914024	-170.9803
26.504732	64.914001	-171.9722
26.696796	64.914001	-172.8111
26.890253	64.912254	-173.5368
27.085112	64.913994	-174.1304
27.281382	64.916794	-174.5558
27.479073	64.941948	-174.9025
27.678198	65.021927	-175.2370
27.878765	65.120857	-175.5935
28.080786	65.210373	-176.0452
28.284271	65.299881	-176.5413
28.489231	65.392807	-177.0753
28.695675	65.478889	-177.5873
28.903616	65.530045	-177.9727
29.113064	65.602859	-178.3584
29.324028	65.768021	-178.7935
29.536524	65.955780	-179.4081
29.750557	66.131699	179.5650
29.966141	66.259903	178.3834
30.183289	66.271706	177.1814
30.402010	66.231071	176.0972
30.622314	66.176888	175.3407
30.844217	66.116066	174.8315
31.067726	66.065247	174.5857
31.292856	66.034027	174.5220
31.519617	66.041466	174.5864
31.748020	66.075943	174.7128
31.978081	66.137161	174.8080
32.209808	66.209900	174.8989
32.443211	66.277229	174.9587
32.678310	66.343910	175.0568
32.915108	66.397926	175.2813
33.153625	66.472885	175.5497
33.393871	66.613533	175.8146
33.635857	66.774742	176.0576
33.879597	66.914047	176.2411
34.125103	67.067772	176.3759
34.372387	67.263573	176.4952
34.621464	67.485649	176.4951
34.872345	67.734451	176.2765
35.125042	67.988693	175.8566
35.379574	68.225235	175.2194
35.635948	68.449738	174.3671
35.894180	68.675224	173.2569
36.154285	68.856789	172.0089
36.416275	68.944481	170.6515
36.680161	68.966019	169.4187
36.945961	68.909737	168.5764
37.213688	68.844086	168.0595
37.483353	68.832283	167.9932
37.754974	68.878876	168.0709
38.028561	69.038177	168.0140
38.304131	69.223763	167.8613
38.581699	69.342270	167.5519
38.861279	69.467789	167.1078
39.142883	69.660591	166.5970
39.426529	69.869720	165.8203
39.712231	70.097099	164.4726
40.000000	70.243881	162.9373
40.289856	70.167130	161.4073
40.581814	70.000275	160.1525
40.875885	69.827705	159.5569
41.172089	69.655258	159.4717
41.470440	69.496956	159.9726
41.770950	69.412048	160.7675
42.073643	69.496552	161.6450
42.378525	69.654747	162.4380
42.685616	69.819878	162.8779
42.994934	69.999741	163.0579
43.306492	70.192047	162.9444
43.620308	70.360779	162.6516
43.936401	70.457314	162.2399
44.254780	70.516930	161.8376
44.575470	70.552261	161.6123
44.898483	70.582947	161.5071
45.223835	70.631165	161.5728
45.551544	70.701874	161.6529
45.881630	70.832237	161.5673
46.214108	70.947853	161.4362
