* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\9-ERDI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:13:57 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\9-ERDI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 9-ERDI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	50.355976	14.5245
20.144928	50.382477	14.0045
20.290907	50.408978	13.4036
20.437943	50.435478	12.7365
20.586044	50.461983	11.8557
20.735220	50.542091	10.4410
20.885475	50.515129	9.0245
21.036821	50.141460	8.0124
21.189262	49.710514	7.4633
21.342808	49.491173	7.6526
21.497467	49.308228	8.3349
21.653246	49.021412	9.3708
21.810154	48.792225	10.7150
21.968201	48.768520	12.3995
22.127390	48.852863	14.0543
22.287735	49.007092	15.2863
22.449242	49.199841	16.1944
22.611917	49.389820	16.6890
22.775772	49.568794	16.9458
22.940815	49.690777	17.1576
23.107054	49.827789	17.1841
23.274498	50.071026	16.9726
23.443153	50.317688	16.4510
23.613033	50.492836	15.4357
23.784142	50.602940	14.2081
23.956491	50.618458	12.9528
24.130091	50.573086	11.7793
24.304947	50.482689	10.8708
24.481071	50.371151	10.1907
24.658470	50.262642	9.8098
24.837156	50.172104	9.5882
25.017136	50.136906	9.4177
25.198421	50.114025	9.2732
25.381020	50.071480	9.0444
25.564941	50.013069	8.8781
25.750195	49.914291	8.9091
25.936790	49.828083	9.0637
26.124741	49.811871	9.3520
26.314051	49.827957	9.6566
26.504732	49.857697	9.8501
26.696796	49.900940	9.9719
26.890253	49.943878	10.0625
27.085112	50.008904	9.9922
27.281382	50.146019	9.6021
27.479073	50.258888	9.0189
27.678198	50.242382	8.2474
27.878765	50.172123	7.4960
28.080786	50.087505	7.0015
28.284271	49.993130	6.6843
28.489231	49.899429	6.5963
28.695675	49.828075	6.5780
28.903616	49.834110	6.4431
29.113064	49.828041	6.3231
29.324028	49.705181	6.2470
29.536524	49.565155	6.3388
29.750557	49.471893	6.8279
29.966141	49.429012	7.4273
30.183289	49.484470	7.9255
30.402010	49.568890	8.3226
30.622314	49.614941	8.5306
30.844217	49.663933	8.6030
31.067726	49.747944	8.5625
31.292856	49.827892	8.4133
31.519617	49.865204	8.1587
31.748020	49.889977	7.8235
31.978081	49.932079	7.4145
32.209808	49.953991	6.9896
32.443211	49.909698	6.6121
32.678310	49.854069	6.2714
32.915108	49.845882	5.9713
33.153625	49.828041	5.7313
33.393871	49.742573	5.5582
33.635857	49.650135	5.4940
33.879597	49.598434	5.6247
34.125103	49.569023	5.8247
34.372387	49.563934	5.9879
34.621464	49.568989	6.1408
34.872345	49.563629	6.2860
35.125042	49.568981	6.3899
