"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	45.93	20.5078	50.6834	20.5078	45.7462	20.5078	49.1177	20.5078	56.5577	20.5078	50.4827
21.9727	54.1146	21.9727	51.9412	21.9727	53.1166	21.9727	52.455	21.9727	57.5354	21.9727	53.7307
23.4375	53.0504	23.4375	51.7672	23.4375	51.7972	23.4375	51.1338	23.4375	58.073	23.4375	53.1243
24.9023	54.1313	24.9023	54.2784	24.9023	53.3363	24.9023	53.6811	24.9023	60.0922	24.9023	55.1382
26.3672	57.7277	26.3672	57.4297	26.3672	57.2235	26.3672	57.3149	26.3672	61.4589	26.3672	58.0821
27.832	59.5186	27.832	57.7521	27.832	58.7817	27.832	57.9549	27.832	62.5313	27.832	59.1501
29.2969	59.9344	29.2969	59.3205	29.2969	59.3071	29.2969	59.2045	29.2969	63.9924	29.2969	60.2178
30.7617	61.3651	30.7617	61.0591	30.7617	60.9494	30.7617	61.0186	30.7617	65.1012	30.7617	61.761
32.2266	62.663	32.2266	62.1551	32.2266	62.1181	32.2266	62.3336	32.2266	66.2706	32.2266	62.9845
33.6914	64.7927	33.6914	64.4975	33.6914	64.3356	33.6914	64.5425	33.6914	67.7894	33.6914	65.0402
35.1562	65.7318	35.1562	65.8303	35.1562	65.4199	35.1562	65.7605	35.1562	69.0331	35.1562	66.2159
36.6211	67.5379	36.6211	67.6988	36.6211	67.3177	36.6211	67.6605	36.6211	70.4892	36.6211	68.008
38.0859	69.058	38.0859	69.2258	38.0859	68.8644	38.0859	69.2312	38.0859	71.7741	38.0859	69.5063
39.5508	70.5819	39.5508	70.623	39.5508	70.4058	39.5508	70.6672	39.5508	72.9042	39.5508	70.9146
41.0156	72.1209	41.0156	72.2542	41.0156	71.9479	41.0156	72.2946	41.0156	74.4951	41.0156	72.506
42.4805	73.3696	42.4805	73.4652	42.4805	73.207	42.4805	73.5357	42.4805	75.5125	42.4805	73.7089
43.9453	74.7597	43.9453	74.8844	43.9453	74.6169	43.9453	74.9564	43.9453	76.7505	43.9453	75.0922
45.4102	75.9568	45.4102	76.0812	45.4102	75.8326	45.4102	76.1573	45.4102	77.7882	45.4102	76.2687
46.875	77.1508	46.875	77.269	46.875	77.0393	46.875	77.3515	46.875	78.8552	46.875	77.4447
48.3398	78.2487	48.3398	78.3511	48.3398	78.1361	48.3398	78.4468	48.3398	79.8414	48.3398	78.5219
51.2695	80.1126	51.2695	80.1908	51.2695	80.0026	51.2695	80.3173	51.2695	81.5172	51.2695	80.3574
52.7344	80.9024	52.7344	80.929	52.7344	80.7872	52.7344	81.0768	52.7344	82.1674	52.7344	81.1078
54.1992	81.4782	54.1992	81.4967	54.1992	81.3601	54.1992	81.6616	54.1992	82.6984	54.1992	81.6789
55.6641	81.9354	55.6641	81.9698	55.6641	81.8223	55.6641	82.1383	55.6641	83.1307	55.6641	82.1429
58.5938	82.6854	58.5938	82.7333	58.5938	82.5894	58.5938	82.8879	58.5938	83.7214	58.5938	82.8759
60.0586	82.9619	60.0586	82.9686	60.0586	82.8569	60.0586	83.1448	60.0586	83.9095	60.0586	83.1256
62.9883	83.3613	62.9883	83.3393	62.9883	83.2539	62.9883	83.5292	62.9883	84.1758	62.9883	83.4973
64.4531	83.4861	64.4531	83.4579	64.4531	83.3819	64.4531	83.646	64.4531	84.2305	64.4531	83.6097
67.3828	83.6128	67.3828	83.5815	67.3828	83.5178	67.3828	83.7679	67.3828	84.2542	67.3828	83.723
68.8477	83.6605	68.8477	83.6211	68.8477	83.564	68.8477	83.8128	68.8477	84.2584	68.8477	83.7626
71.7773	83.762	71.7773	83.7226	71.7773	83.675	71.7773	83.9076	71.7773	84.2678	71.7773	83.8522
74.707	83.9503	74.707	83.9228	74.707	83.8744	74.707	84.0928	74.707	84.3842	74.707	84.0344
77.6367	84.0044	77.6367	83.9652	77.6367	83.9256	77.6367	84.1505	77.6367	84.3999	77.6367	84.0831
79.1016	84.0221	79.1016	83.9886	79.1016	83.9475	79.1016	84.1731	79.1016	84.4032	79.1016	84.1026
82.0312	84.1809	82.0312	84.1186	82.0312	84.1061	82.0312	84.3065	82.0312	84.46	82.0312	84.2357
84.9609	84.384	84.9609	84.2607	84.9609	84.3032	84.9609	84.4544	84.9609	84.4901	84.9609	84.3881
87.8906	84.3227	87.8906	84.2397	87.8906	84.2383	87.8906	84.4412	87.8906	84.5551	87.8906	84.3643
90.8203	84.3546	90.8203	84.3306	90.8203	84.2917	90.8203	84.508	90.8203	84.6252	90.8203	84.4267
95.2148	84.5339	95.2148	84.5784	95.2148	84.525	95.2148	84.6928	95.2148	84.6892	95.2148	84.6164
98.1445	84.7536	98.1445	84.7651	98.1445	84.7383	98.1445	84.8647	98.1445	84.7909	98.1445	84.7982
101.074	85.0688	101.074	85.0443	101.074	85.0683	101.074	85.1089	101.074	84.8635	101.074	85.0582
105.469	84.933	105.469	85.0083	105.469	84.9563	105.469	85.1117	105.469	84.9815	105.469	85.0229
108.398	85.1199	108.398	85.2169	108.398	85.1081	108.398	85.2667	108.398	85.108	108.398	85.1836
112.793	85.385	112.793	85.3823	112.793	85.313	112.793	85.4958	112.793	85.3668	112.793	85.4065
117.188	85.6109	117.188	85.6109	117.188	85.5701	117.188	85.702	117.188	85.5942	117.188	85.6334
120.117	85.8213	120.117	85.68	120.117	85.7458	120.117	85.8072	120.117	85.6143	120.117	85.7559
124.512	86.1149	124.512	86.0096	124.512	86.0652	124.512	86.0831	124.512	85.7843	124.512	86.04
128.906	86.1362	128.906	86.0744	128.906	86.1293	128.906	86.1346	128.906	85.7973	128.906	86.0887
133.301	86.1849	133.301	86.0292	133.301	86.1437	133.301	86.1706	133.301	85.8732	133.301	86.1155
139.16	86.2622	139.16	85.9807	139.16	86.1651	139.16	86.1928	139.16	85.9131	139.16	86.138
143.555	86.4102	143.555	86.0826	143.555	86.2955	143.555	86.2613	143.555	85.9135	143.555	86.2291
147.949	86.6119	147.949	86.2878	147.949	86.5063	147.949	86.4254	147.949	86.0154	147.949	86.4086
153.809	86.6807	153.809	86.3144	153.809	86.6049	153.809	86.4596	153.809	85.9698	153.809	86.4556
159.668	86.7388	159.668	86.4066	159.668	86.7006	159.668	86.647	159.668	86.1288	159.668	86.5885
165.527	86.8505	165.527	86.4353	165.527	86.7464	165.527	86.6806	165.527	86.2656	165.527	86.6451
171.387	86.9737	171.387	86.4256	171.387	86.8496	171.387	86.675	171.387	86.1679	171.387	86.6755
177.246	86.8331	177.246	86.2315	177.246	86.6856	177.246	86.5808	177.246	86.11	177.246	86.549
183.105	87.1615	183.105	86.2806	183.105	86.9191	183.105	86.5826	183.105	86.0034	183.105	86.6515
188.965	87.0908	188.965	86.5247	188.965	86.9725	188.965	86.6269	188.965	85.828	188.965	86.684
196.289	87.1512	196.289	86.5067	196.289	87.0027	196.289	86.4824	196.289	85.8062	196.289	86.6422
203.613	87.2137	203.613	86.326	203.613	86.978	203.613	86.3436	203.613	85.6076	203.613	86.5534
210.938	86.9052	210.938	86.3807	210.938	86.7888	210.938	86.1501	210.938	85.4566	210.938	86.3778
218.262	86.798	218.262	85.9363	218.262	86.5606	218.262	86.0252	218.262	85.4372	218.262	86.1991
225.586	86.619	225.586	86.1769	225.586	86.6215	225.586	86.1152	225.586	85.4809	225.586	86.2581
232.91	86.4395	232.91	85.6882	232.91	86.4496	232.91	86.0245	232.91	85.5721	232.91	86.1073
241.699	86.5139	241.699	85.3593	241.699	86.383	241.699	86.0306	241.699	85.2351	241.699	86.0328
250.488	86.5705	250.488	85.4244	250.488	86.42	250.488	85.8888	250.488	84.875	250.488	85.9702
259.277	86.8276	259.277	85.2892	259.277	86.5971	259.277	85.972	259.277	84.8336	259.277	86.0725
268.066	86.5384	268.066	84.8332	268.066	86.3617	268.066	85.8014	268.066	84.4863	268.066	85.824
276.855	86.1399	276.855	84.9281	276.855	86.069	276.855	85.4188	276.855	84.2851	276.855	85.5281
287.109	85.5403	287.109	84.9927	287.109	85.5	287.109	84.9714	287.109	84.626	287.109	85.1532
297.363	85.941	297.363	84.5499	297.363	85.7792	297.363	84.4379	297.363	83.798	297.363	84.9777
307.617	86.2156	307.617	84.7853	307.617	86.0891	307.617	84.7407	307.617	83.5048	307.617	85.2224
319.336	86.1973	319.336	84.6763	319.336	85.9344	319.336	84.4487	319.336	83.2832	319.336	85.0408
329.59	85.6844	329.59	84.2266	329.59	85.6032	329.59	84.5723	329.59	83.1488	329.59	84.8447
341.309	85.9859	341.309	84.2703	341.309	85.9474	341.309	84.4295	341.309	82.998	341.309	84.9442
353.027	85.9269	353.027	83.9962	353.027	85.8463	353.027	84.7827	353.027	82.9591	353.027	84.998
366.211	86.2418	366.211	84.0847	366.211	86.1338	366.211	84.6023	366.211	82.547	366.211	85.0567
379.395	86.1448	379.395	84.246	379.395	85.8719	379.395	84.6984	379.395	82.7272	379.395	85.015
392.578	85.7584	392.578	83.8988	392.578	85.582	392.578	84.3373	392.578	82.5303	392.578	84.6863
405.762	85.7168	405.762	83.4153	405.762	85.3855	405.762	83.9325	405.762	82.0463	405.762	84.3935
420.41	85.7662	420.41	83.8209	420.41	85.5686	420.41	84.0448	420.41	82.0432	420.41	84.5404
435.059	85.4917	435.059	83.4302	435.059	85.3255	435.059	83.9865	435.059	81.8729	435.059	84.3476
451.172	85.7684	451.172	83.3871	451.172	85.9645	451.172	84.6868	451.172	82.2203	451.172	84.8775
465.82	85.6661	465.82	83.463	465.82	85.7203	465.82	84.4629	465.82	82.2125	465.82	84.703
483.398	85.3353	483.398	83.657	483.398	85.58	483.398	84.532	483.398	82.3851	483.398	84.664
499.512	85.5878	499.512	83.4818	499.512	85.805	499.512	84.5796	499.512	82.6037	499.512	84.7913
517.09	85.3257	517.09	83.601	517.09	85.4713	517.09	84.393	517.09	82.6856	517.09	84.5915
536.133	85.2597	536.133	82.4903	536.133	85.7227	536.133	84.4013	536.133	82.4079	536.133	84.5608
555.176	85.3986	555.176	82.6651	555.176	85.9175	555.176	85.0371	555.176	82.8437	555.176	84.9325
574.219	85.7057	574.219	83.1783	574.219	85.7989	574.219	84.8215	574.219	83.4277	574.219	84.9329
594.727	86.0532	594.727	83.1573	594.727	86.2708	594.727	84.541	594.727	83.0979	594.727	85.0164
615.234	86.2247	615.234	83.8894	615.234	86.7365	615.234	85.0447	615.234	82.6285	615.234	85.4113
