"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	45.7462	20.5078	49.1177	20.5078	57.7592	20.5078	55.3784
21.9727	53.1166	21.9727	52.455	21.9727	58.6363	21.9727	56.7604
23.4375	51.7972	23.4375	51.1338	23.4375	59.3129	23.4375	57.1267
24.9023	53.3363	24.9023	53.6811	24.9023	61.2769	24.9023	59.1112
26.3672	57.2235	26.3672	57.3149	26.3672	62.4274	26.3672	60.7014
27.832	58.7817	27.832	57.9549	27.832	63.5979	27.832	61.8435
29.2969	59.3071	29.2969	59.2045	29.2969	65.0571	29.2969	63.1976
30.7617	60.9494	30.7617	61.0186	30.7617	66.0748	30.7617	64.3629
32.2266	62.1181	32.2266	62.3336	32.2266	67.2234	32.2266	65.535
33.6914	64.3356	33.6914	64.5425	33.6914	68.6348	33.6914	67.1369
35.1562	65.4199	35.1562	65.7605	35.1562	69.8747	35.1562	68.3578
36.6211	67.3177	36.6211	67.6605	36.6211	71.2514	36.6211	69.8721
38.0859	68.8644	38.0859	69.2312	38.0859	72.4785	38.0859	71.1936
39.5508	70.4058	39.5508	70.6672	39.5508	73.5524	39.5508	72.3887
41.0156	71.9479	41.0156	72.2946	41.0156	75.1325	41.0156	73.973
42.4805	73.207	42.4805	73.5357	42.4805	76.0987	42.4805	75.0288
43.9453	74.6169	43.9453	74.9564	43.9453	77.2918	43.9453	76.2957
45.4102	75.8326	45.4102	76.1573	45.4102	78.2881	45.4102	77.3639
46.875	77.0393	46.875	77.3515	46.875	79.3218	46.875	78.4558
48.3398	78.1361	48.3398	78.4468	48.3398	80.2781	48.3398	79.4622
51.2695	80.0026	51.2695	80.3173	51.2695	81.897	51.2695	81.1736
52.7344	80.7872	52.7344	81.0768	52.7344	82.5167	52.7344	81.8502
54.1992	81.3601	54.1992	81.6616	54.1992	83.03	54.1992	82.3894
55.6641	81.8223	55.6641	82.1383	55.6641	83.4468	55.6641	82.8273
58.5938	82.5894	58.5938	82.8879	58.5938	83.9871	58.5938	83.4535
60.0586	82.8569	60.0586	83.1448	60.0586	84.154	60.0586	83.6586
62.9883	83.2539	62.9883	83.5292	62.9883	84.3809	62.9883	83.9526
64.4531	83.3819	64.4531	83.646	64.4531	84.415	64.4531	84.0233
67.3828	83.5178	67.3828	83.7679	67.3828	84.405	67.3828	84.0719
68.8477	83.564	68.8477	83.8128	68.8477	84.3941	68.8477	84.0853
71.7773	83.675	71.7773	83.9076	71.7773	84.3745	71.7773	84.1185
74.707	83.8744	74.707	84.0928	74.707	84.4673	74.707	84.2547
77.6367	83.9256	77.6367	84.1505	77.6367	84.4649	77.6367	84.2781
79.1016	83.9475	79.1016	84.1731	79.1016	84.46	79.1016	84.2854
82.0312	84.1061	82.0312	84.3065	82.0312	84.4892	82.0312	84.3665
84.9609	84.3032	84.9609	84.4544	84.9609	84.4776	84.9609	84.4378
87.8906	84.2383	87.8906	84.4412	87.8906	84.5674	87.8906	84.4702
90.8203	84.2917	90.8203	84.508	90.8203	84.6376	90.8203	84.5363
95.2148	84.525	95.2148	84.6928	95.2148	84.6589	95.2148	84.6427
98.1445	84.7383	98.1445	84.8647	98.1445	84.7377	98.1445	84.7735
101.074	85.0683	101.074	85.1089	101.074	84.7473	101.074	84.9136
105.469	84.9563	105.469	85.1117	105.469	84.8952	105.469	84.9682
108.398	85.1081	108.398	85.2667	108.398	85.0081	108.398	85.1008
112.793	85.313	112.793	85.4958	112.793	85.2786	112.793	85.3466
117.188	85.5701	117.188	85.702	117.188	85.5276	117.188	85.585
120.117	85.7458	120.117	85.8072	120.117	85.52	120.117	85.6457
124.512	86.0652	124.512	86.0831	124.512	85.6489	124.512	85.8557
128.906	86.1293	128.906	86.1346	128.906	85.6462	128.906	85.8826
133.301	86.1437	133.301	86.1706	133.301	85.7354	133.301	85.9409
139.16	86.1651	139.16	86.1928	139.16	85.7791	139.16	85.9737
143.555	86.2955	143.555	86.2613	143.555	85.7599	143.555	86.011
147.949	86.5063	147.949	86.4254	147.949	85.8423	147.949	86.1444
153.809	86.6049	153.809	86.4596	153.809	85.7717	153.809	86.1412
159.668	86.7006	159.668	86.647	159.668	85.8936	159.668	86.2771
165.527	86.7464	165.527	86.6806	165.527	86.0831	165.527	86.3893
171.387	86.8496	171.387	86.675	171.387	85.9619	171.387	86.3507
177.246	86.6856	177.246	86.5808	177.246	85.9075	177.246	86.2607
183.105	86.9191	183.105	86.5826	183.105	85.7751	183.105	86.2492
188.965	86.9725	188.965	86.6269	188.965	85.4506	188.965	86.1251
196.289	87.0027	196.289	86.4824	196.289	85.5667	196.289	86.1411
203.613	86.978	203.613	86.3436	203.613	85.3442	203.613	85.9914
210.938	86.7888	210.938	86.1501	210.938	85.217	210.938	85.8292
218.262	86.5606	218.262	86.0252	218.262	85.2932	218.262	85.7733
225.586	86.6215	225.586	86.1152	225.586	85.3047	225.586	85.8196
232.91	86.4496	232.91	86.0245	232.91	85.4472	232.91	85.8214
241.699	86.383	241.699	86.0306	241.699	84.9605	241.699	85.5787
250.488	86.42	250.488	85.8888	250.488	84.5826	250.488	85.374
259.277	86.5971	259.277	85.972	259.277	84.4809	259.277	85.4007
268.066	86.3617	268.066	85.8014	268.066	84.0238	268.066	85.093
276.855	86.069	276.855	85.4188	276.855	84.0982	276.855	84.9275
287.109	85.5	287.109	84.9714	287.109	84.3178	287.109	84.7551
297.363	85.7792	297.363	84.4379	297.363	83.6329	297.363	84.3549
307.617	86.0891	307.617	84.7407	307.617	83.4049	307.617	84.4304
