"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	45.93	20.5078	50.6834	20.5078	48.9269
21.9727	54.1146	21.9727	51.9412	21.9727	53.1624
23.4375	53.0504	23.4375	51.7672	23.4375	52.4561
24.9023	54.1313	24.9023	54.2784	24.9023	54.2055
26.3672	57.7277	26.3672	57.4297	26.3672	57.5812
27.832	59.5186	27.832	57.7521	27.832	58.7246
29.2969	59.9344	29.2969	59.3205	29.2969	59.6383
30.7617	61.3651	30.7617	61.0591	30.7617	61.2148
32.2266	62.663	32.2266	62.1551	32.2266	62.4165
33.6914	64.7927	33.6914	64.4975	33.6914	64.6476
35.1562	65.7318	35.1562	65.8303	35.1562	65.7813
36.6211	67.5379	36.6211	67.6988	36.6211	67.6191
38.0859	69.058	38.0859	69.2258	38.0859	69.1427
39.5508	70.5819	39.5508	70.623	39.5508	70.6025
41.0156	72.1209	41.0156	72.2542	41.0156	72.188
42.4805	73.3696	42.4805	73.4652	42.4805	73.4177
43.9453	74.7597	43.9453	74.8844	43.9453	74.8225
45.4102	75.9568	45.4102	76.0812	45.4102	76.0195
46.875	77.1508	46.875	77.269	46.875	77.2103
48.3398	78.2487	48.3398	78.3511	48.3398	78.3002
51.2695	80.1126	51.2695	80.1908	51.2695	80.1519
52.7344	80.9024	52.7344	80.929	52.7344	80.9157
54.1992	81.4782	54.1992	81.4967	54.1992	81.4874
55.6641	81.9354	55.6641	81.9698	55.6641	81.9527
58.5938	82.6854	58.5938	82.7333	58.5938	82.7094
60.0586	82.9619	60.0586	82.9686	60.0586	82.9652
62.9883	83.3613	62.9883	83.3393	62.9883	83.3503
64.4531	83.4861	64.4531	83.4579	64.4531	83.472
67.3828	83.6128	67.3828	83.5815	67.3828	83.5972
68.8477	83.6605	68.8477	83.6211	68.8477	83.6409
71.7773	83.762	71.7773	83.7226	71.7773	83.7423
74.707	83.9503	74.707	83.9228	74.707	83.9366
77.6367	84.0044	77.6367	83.9652	77.6367	83.9848
79.1016	84.0221	79.1016	83.9886	79.1016	84.0054
82.0312	84.1809	82.0312	84.1186	82.0312	84.1499
84.9609	84.384	84.9609	84.2607	84.9609	84.3228
87.8906	84.3227	87.8906	84.2397	87.8906	84.2814
90.8203	84.3546	90.8203	84.3306	90.8203	84.3426
95.2148	84.5339	95.2148	84.5784	95.2148	84.5562
98.1445	84.7536	98.1445	84.7651	98.1445	84.7594
101.074	85.0688	101.074	85.0443	101.074	85.0565
105.469	84.933	105.469	85.0083	105.469	84.9708
108.398	85.1199	108.398	85.2169	108.398	85.1686
112.793	85.385	112.793	85.3823	112.793	85.3837
117.188	85.6109	117.188	85.6109	117.188	85.6109
120.117	85.8213	120.117	85.68	120.117	85.7512
124.512	86.1149	124.512	86.0096	124.512	86.0626
128.906	86.1362	128.906	86.0744	128.906	86.1054
133.301	86.1849	133.301	86.0292	133.301	86.1078
139.16	86.2622	139.16	85.9807	139.16	86.1238
143.555	86.4102	143.555	86.0826	143.555	86.2495
147.949	86.6119	147.949	86.2878	147.949	86.4529
153.809	86.6807	153.809	86.3144	153.809	86.5014
159.668	86.7388	159.668	86.4066	159.668	86.5759
165.527	86.8505	165.527	86.4353	165.527	86.6479
171.387	86.9737	171.387	86.4256	171.387	86.7083
177.246	86.8331	177.246	86.2315	177.246	86.5427
183.105	87.1615	183.105	86.2806	183.105	86.7433
188.965	87.0908	188.965	86.5247	188.965	86.817
196.289	87.1512	196.289	86.5067	196.289	86.8409
203.613	87.2137	203.613	86.326	203.613	86.7925
210.938	86.9052	210.938	86.3807	210.938	86.6508
218.262	86.798	218.262	85.9363	218.262	86.3885
225.586	86.619	225.586	86.1769	225.586	86.4036
232.91	86.4395	232.91	85.6882	232.91	86.0801
241.699	86.5139	241.699	85.3593	241.699	85.9749
250.488	86.5705	250.488	85.4244	250.488	86.0351
259.277	86.8276	259.277	85.2892	259.277	86.1261
268.066	86.5384	268.066	84.8332	268.066	85.769
276.855	86.1399	276.855	84.9281	276.855	85.5761
287.109	85.5403	287.109	84.9927	287.109	85.2751
297.363	85.941	297.363	84.5499	297.363	85.3009
307.617	86.2156	307.617	84.7853	307.617	85.5591
319.336	86.1973	319.336	84.6763	319.336	85.503
329.59	85.6844	329.59	84.2266	329.59	85.0164
341.309	85.9859	341.309	84.2703	341.309	85.2123
353.027	85.9269	353.027	83.9962	353.027	85.068
366.211	86.2418	366.211	84.0847	366.211	85.2958
379.395	86.1448	379.395	84.246	379.395	85.2984
392.578	85.7584	392.578	83.8988	392.578	84.9274
405.762	85.7168	405.762	83.4153	405.762	84.7168
420.41	85.7662	420.41	83.8209	420.41	84.9016
435.059	85.4917	435.059	83.4302	435.059	84.5821
451.172	85.7684	451.172	83.3871	451.172	84.739
465.82	85.6661	465.82	83.463	465.82	84.7028
483.398	85.3353	483.398	83.657	483.398	84.5767
499.512	85.5878	499.512	83.4818	499.512	84.6612
517.09	85.3257	517.09	83.601	517.09	84.5484
536.133	85.2597	536.133	82.4903	536.133	84.0921
555.176	85.3986	555.176	82.6651	555.176	84.2435
574.219	85.7057	574.219	83.1783	574.219	84.6233
594.727	86.0532	594.727	83.1573	594.727	84.8423
615.234	86.2247	615.234	83.8894	615.234	85.2121
637.207	86.31	637.207	83.6248	637.207	85.1717
659.18	85.6756	659.18	83.2291	659.18	84.6224
682.617	86.1488	682.617	82.573	682.617	84.7189
707.52	87.1299	707.52	82.6401	707.52	85.441
732.422	86.8173	732.422	82.9571	732.422	85.3027
757.324	87.7709	757.324	83.3369	757.324	86.0968
785.156	87.4688	785.156	83.3389	785.156	85.8773
811.523	87.5791	811.523	83.5231	811.523	86.0083
840.82	86.5981	840.82	84.1569	840.82	85.5468
870.117	85.6845	870.117	84.1847	870.117	84.999
900.879	85.4155	900.879	84.0317	900.879	84.7785
933.105	85.0687	933.105	85.1461	933.105	85.1076
965.332	85.9834	965.332	84.5326	965.332	85.3183
1,000.49	85.8883	1,000.49	84.8629	1,000.49	85.4058
1,035.64	86.1196	1,035.64	84.7656	1,035.64	85.4951
1,072.27	86.3521	1,072.27	84.2838	1,072.27	85.4399
1,108.89	85.4938	1,108.89	84.5036	1,108.89	85.0269
1,148.44	85.4713	1,148.44	84.3021	1,148.44	84.926
1,189.45	85.2277	1,189.45	83.0334	1,189.45	84.2677
1,230.47	85.6208	1,230.47	83.3283	1,230.47	84.6241
1,274.41	85.4138	1,274.41	83.343	1,274.41	84.5007
1,319.82	85.5067	1,319.82	83.2719	1,319.82	84.5315
1,366.7	86.0178	1,366.7	82.5243	1,366.7	84.6133
1,413.57	85.3118	1,413.57	82.5673	1,413.57	84.1528
1,463.38	84.5359	1,463.38	82.6702	1,463.38	83.7025
1,516.11	84.1243	1,516.11	81.6325	1,516.11	83.0547
1,568.85	82.7172	1,568.85	80.5068	1,568.85	81.7511
1,624.51	82.2188	1,624.51	80.0922	1,624.51	81.2844
1,681.64	81.3849	1,681.64	78.5187	1,681.64	80.1841
1,741.7	81.1978	1,741.7	78.3003	1,741.7	79.9864
1,803.22	81.7838	1,803.22	75.3383	1,803.22	79.6609
1,866.21	80.6723	1,866.21	75.5404	1,866.21	78.824
1,932.13	81.4527	1,932.13	77.7979	1,932.13	79.9989
1,999.51	80.5978	1,999.51	79.8353	1,999.51	80.2332
2,069.82	79.2463	2,069.82	76.7278	2,069.82	78.1671
2,143.07	79.095	2,143.07	75.1572	2,143.07	77.5579
2,219.24	79.4853	2,219.24	72.7962	2,219.24	77.3183
2,296.88	79.4824	2,296.88	75.6664	2,296.88	77.9807
2,378.91	78.7786	2,378.91	78.2434	2,378.91	78.5193
2,462.4	79.9992	2,462.4	74.6739	2,462.4	78.1063
2,548.83	80.0488	2,548.83	74.3584	2,548.83	78.0756
2,639.65	80.1135	2,639.65	75.0586	2,639.65	78.2834
2,731.93	78.6565	2,731.93	76.227	2,731.93	77.6095
2,828.61	78.6612	2,828.61	77.6851	2,828.61	78.2005
2,928.22	78.9713	2,928.22	78.137	2,928.22	78.5741
3,030.76	79.4637	3,030.76	79.0163	3,030.76	79.2457
3,137.7	78.4032	3,137.7	81.0049	3,137.7	79.896
3,249.02	78.0525	3,249.02	81.3882	3,249.02	80.033
3,363.28	79.0348	3,363.28	81.9223	3,363.28	80.7142
3,481.93	80.3076	3,481.93	82.4112	3,481.93	81.4856
3,604.98	81.3682	3,604.98	81.9294	3,604.98	81.6579
3,732.42	81.9589	3,732.42	82.1575	3,732.42	82.0593
3,864.26	82.4514	3,864.26	81.7334	3,864.26	82.1072
4,000.49	82.5922	4,000.49	81.1004	4,000.49	81.91
4,141.11	83.0908	4,141.11	81.6116	4,141.11	82.4139
4,287.6	83.6415	4,287.6	80.3372	4,287.6	82.2963
4,438.48	83.5952	4,438.48	80.7261	4,438.48	82.3934
4,595.21	83.6662	4,595.21	81.2765	4,595.21	82.6337
4,756.35	84.0943	4,756.35	81.4281	4,756.35	82.9627
4,924.8	84.2723	4,924.8	81.3864	4,924.8	83.0648
5,097.66	84.7228	5,097.66	80.6066	5,097.66	83.1352
5,277.83	85.4874	5,277.83	81.009	5,277.83	83.8016
