"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.8553	20.5078	51.984	20.5078	52.2381	20.5078	52.096
23.4375	55.3353	23.4375	55.3163	23.4375	55.1969	23.4375	55.2575
26.3672	57.9414	26.3672	57.887	26.3672	57.7138	26.3672	57.8073
29.2969	61.3784	29.2969	61.2931	29.2969	61.0349	29.2969	61.176
32.2266	64.3091	32.2266	64.1862	32.2266	63.8392	32.2266	64.0318
35.1563	67.4888	35.1563	67.3595	35.1563	67.0095	35.1563	67.2048
38.0859	70.4868	38.0859	70.3531	38.0859	70.0106	38.0859	70.2031
41.0156	73.2657	41.0156	73.1487	41.0156	72.8552	41.0156	73.0201
43.9453	75.192	43.9453	75.0452	43.9453	74.6947	43.9453	74.894
46.875	76.8877	46.875	76.7508	46.875	76.4293	46.875	76.6121
49.8047	77.924	49.8047	77.7733	49.8047	77.4313	49.8047	77.6271
52.7344	78.5167	52.7344	78.3569	52.7344	77.9946	52.7344	78.2024
55.6641	78.8484	55.6641	78.6958	55.6641	78.3638	55.6641	78.555
58.5938	78.9458	58.5938	78.8209	58.5938	78.5716	58.5938	78.7164
61.5234	79.123	61.5234	78.9483	61.5234	78.6223	61.5234	78.8152
64.4531	79.2856	64.4531	79.1059	64.4531	78.7608	64.4531	78.9642
67.3828	79.4696	67.3828	79.2736	67.3828	78.8866	67.3828	79.1143
70.3125	79.6508	70.3125	79.451	70.3125	79.0627	70.3125	79.2918
73.2422	79.7761	73.2422	79.578	73.2422	79.2112	73.2422	79.4293
76.1719	79.9195	76.1719	79.7212	76.1719	79.3777	76.1719	79.5842
79.1016	80.0789	79.1016	79.8779	79.1016	79.5429	79.1016	79.7458
82.0313	80.3283	82.0313	80.1038	82.0313	79.7386	82.0313	79.9614
84.9609	80.4309	84.9609	80.1652	84.9609	79.7117	84.9609	79.9876
87.8906	80.5231	87.8906	80.2988	87.8906	79.8779	87.8906	80.1285
90.8203	80.5897	90.8203	80.3779	90.8203	80.118	90.8203	80.286
93.75	80.7934	93.75	80.5239	93.75	80.1785	93.75	80.401
96.6797	81.1428	96.6797	80.8335	96.6797	80.29	96.6797	80.6211
102.539	81.2558	102.539	80.9701	102.539	80.5728	102.539	80.8248
105.469	81.4239	105.469	81.1057	105.469	80.6621	105.469	80.9443
108.398	81.5973	108.398	81.2716	108.398	80.8063	108.398	81.1012
111.328	81.7399	111.328	81.4136	111.328	80.9534	111.328	81.2458
117.188	81.9847	117.188	81.6374	117.188	81.179	117.188	81.4751
120.117	82.1271	120.117	81.7764	120.117	81.3523	120.117	81.6318
125.977	82.3264	125.977	81.94	125.977	81.5038	125.977	81.7972
128.906	82.3809	128.906	81.9693	128.906	81.46	128.906	81.7962
134.766	82.4424	134.766	82.0328	134.766	81.5612	134.766	81.8777
137.695	82.4963	137.695	82.0758	137.695	81.6271	137.695	81.9344
143.555	82.5647	143.555	82.091	143.555	81.6144	143.555	81.9478
149.414	82.7383	149.414	82.2081	149.414	81.6495	149.414	82.0378
155.273	82.968	155.273	82.4027	155.273	81.7367	155.273	82.189
158.203	82.9951	158.203	82.4258	158.203	81.762	158.203	82.2141
164.063	83.0785	164.063	82.5055	164.063	81.8521	164.063	82.2996
169.922	83.0453	169.922	82.4459	169.922	81.8316	169.922	82.2648
175.781	83.011	175.781	82.3747	175.781	81.7993	175.781	82.2208
181.641	82.9861	181.641	82.2875	181.641	81.6167	181.641	82.103
190.43	83.0405	190.43	82.2955	190.43	81.4799	190.43	82.0545
196.289	83.0698	196.289	82.2928	196.289	81.5563	196.289	82.0964
202.148	83.1267	202.148	82.2608	202.148	81.432	202.148	82.0435
210.938	83.1129	210.938	82.2232	210.938	81.2248	210.938	81.9351
216.797	83.0255	216.797	82.0983	216.797	81.1592	216.797	81.8464
225.586	83.2248	225.586	82.2075	225.586	81.1615	225.586	81.9312
234.375	83.2132	234.375	82.1626	234.375	80.8547	234.375	81.7814
240.234	83.0959	240.234	82.0088	240.234	80.6746	240.234	81.6264
249.023	83.2069	249.023	82.0425	249.023	80.5437	249.023	81.6126
257.813	83.1182	257.813	81.9674	257.813	80.5046	257.813	81.5486
266.602	82.9048	266.602	81.6536	266.602	79.9648	266.602	81.1713
278.32	82.9891	278.32	81.7616	278.32	79.9081	278.32	81.2072
287.109	82.9323	287.109	81.6845	287.109	79.9404	287.109	81.1792
295.898	82.9786	295.898	81.6631	295.898	79.4223	295.898	80.9882
307.617	82.9441	307.617	81.6863	307.617	79.604	307.617	81.0529
319.336	82.8612	319.336	81.4733	319.336	79.1913	319.336	80.8057
331.055	82.6485	331.055	81.3676	331.055	79.073	331.055	80.6623
