"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.8386	20.5078	51.8567	20.5078	51.9534	20.5078	52.2901	20.5078	39.5461	20.5078	39.8828	20.5078	39.9794
23.4375	55.3371	23.4375	55.3411	23.4375	55.321	23.4375	55.534	23.4375	39.7866	23.4375	39.9995	23.4375	39.9794
26.3672	57.9481	26.3672	57.9473	26.3672	57.9017	26.3672	58.0371	26.3672	39.8896	26.3672	40.025	26.3672	39.9794
29.2969	61.3886	29.2969	61.3839	29.2969	61.3084	29.2969	61.3676	29.2969	39.9957	29.2969	40.0549	29.2969	39.9794
32.2266	64.3243	32.2266	64.315	32.2266	64.2089	32.2266	64.2011	32.2266	40.0933	32.2266	40.0856	32.2266	39.9794
35.1563	67.505	35.1563	67.4943	35.1563	67.3827	35.1563	67.3433	35.1563	40.1304	35.1563	40.091	35.1563	39.9794
38.0859	70.5039	38.0859	70.4921	38.0859	70.3767	38.0859	70.3166	38.0859	40.1548	38.0859	40.0947	38.0859	39.9794
41.0156	73.2808	41.0156	73.2702	41.0156	73.167	41.0156	73.114	41.0156	40.1356	41.0156	40.0826	41.0156	39.9794
43.9453	75.2111	43.9453	75.197	43.9453	75.0703	43.9453	74.9726	43.9453	40.2037	43.9453	40.106	43.9453	39.9794
46.875	76.9056	46.875	76.8921	46.875	76.7727	46.875	76.6751	46.875	40.1964	46.875	40.0988	46.875	39.9794
49.8047	77.9439	49.8047	77.9286	49.8047	77.7986	49.8047	77.6811	49.8047	40.2269	49.8047	40.1094	49.8047	39.9794
52.7344	78.5379	52.7344	78.5214	52.7344	78.3837	52.7344	78.2471	52.7344	40.2537	52.7344	40.1171	52.7344	39.9794
55.6641	78.8689	55.6641	78.8528	55.6641	78.7216	55.6641	78.5934	55.6641	40.2388	55.6641	40.1106	55.6641	39.9794
58.5938	78.963	58.5938	78.9496	58.5938	78.8403	58.5938	78.7485	58.5938	40.1805	58.5938	40.0887	58.5938	39.9794
61.5234	79.1471	61.5234	79.1279	61.5234	78.983	61.5234	78.8368	61.5234	40.2705	61.5234	40.1242	61.5234	39.9794
64.4531	79.3103	64.4531	79.2905	64.4531	79.1404	64.4531	78.9838	64.4531	40.286	64.4531	40.1295	64.4531	39.9794
67.3828	79.4963	67.3828	79.4747	67.3828	79.3106	67.3828	79.1317	67.3828	40.3224	67.3828	40.1435	67.3828	39.9794
70.3125	79.6782	70.3125	79.656	70.3125	79.4898	70.3125	79.3044	70.3125	40.331	70.3125	40.1456	70.3125	39.9794
73.2422	79.8035	73.2422	79.7813	73.2422	79.6178	73.2422	79.4386	73.2422	40.322	73.2422	40.1429	73.2422	39.9794
76.1719	79.9473	76.1719	79.9247	76.1719	79.7624	76.1719	79.5907	76.1719	40.3134	76.1719	40.1417	76.1719	39.9794
79.1016	80.1074	79.1016	80.0842	79.1016	79.9198	79.1016	79.7501	79.1016	40.3135	79.1016	40.1438	79.1016	39.9794
82.0313	80.3601	82.0313	80.3341	82.0313	80.1525	82.0313	79.9606	82.0313	40.3529	82.0313	40.161	82.0313	39.9794
84.9609	80.468	84.9609	80.4375	84.9609	80.2242	84.9609	79.9789	84.9609	40.4379	84.9609	40.1926	84.9609	39.9794
87.8906	80.5541	87.8906	80.5286	87.8906	80.344	87.8906	80.1275	87.8906	40.3805	87.8906	40.164	87.8906	39.9794
90.8203	80.6211	90.8203	80.5953	90.8203	80.429	90.8203	80.2716	90.8203	40.303	90.8203	40.1457	90.8203	39.9794
93.75	80.8327	93.75	80.8002	93.75	80.5911	93.75	80.3802	93.75	40.3994	93.75	40.1885	93.75	39.9794
96.6797	81.1856	96.6797	81.1502	96.6797	80.9035	96.6797	80.6032	96.6797	40.5263	96.6797	40.226	96.6797	39.9794
102.539	81.2972	102.539	81.2629	102.539	81.0422	102.539	80.7992	102.539	40.4431	102.539	40.2001	102.539	39.9794
105.469	81.4695	105.469	81.4317	105.469	81.1881	105.469	80.9144	105.469	40.4967	105.469	40.223	105.469	39.9794
108.398	81.6438	108.398	81.6053	108.398	81.3552	108.398	81.0724	108.398	40.5123	108.398	40.2295	108.398	39.9794
111.328	81.7866	111.328	81.7479	111.328	81.4967	111.328	81.2166	111.328	40.5107	111.328	40.2305	111.328	39.9794
117.188	82.0349	117.188	81.9933	117.188	81.7298	117.188	81.4369	117.188	40.5358	117.188	40.2429	117.188	39.9794
120.117	82.1784	120.117	82.1359	120.117	81.8741	120.117	81.5902	120.117	40.5251	120.117	40.2412	120.117	39.9794
125.977	82.3829	125.977	82.336	125.977	82.05	125.977	81.7531	125.977	40.5623	125.977	40.2654	125.977	39.9794
128.906	82.44	128.906	82.3909	128.906	82.0843	128.906	81.7482	128.906	40.6221	128.906	40.286	128.906	39.9794
134.766	82.5023	134.766	82.4526	134.766	82.1495	134.766	81.8299	134.766	40.6022	134.766	40.2825	134.766	39.9794
137.695	82.5581	137.695	82.5069	137.695	82.1984	137.695	81.8837	137.695	40.6025	137.695	40.2879	137.695	39.9794
143.555	82.6343	143.555	82.5766	143.555	82.2335	143.555	81.8896	143.555	40.6664	143.555	40.3225	143.555	39.9794
149.414	82.8152	149.414	82.7513	149.414	82.3673	149.414	81.9703	149.414	40.7604	149.414	40.3634	149.414	39.9794
155.273	83.0484	155.273	82.9815	155.273	82.5688	155.273	82.1125	155.273	40.8484	155.273	40.3921	155.273	39.9794
158.203	83.076	158.203	83.0087	158.203	82.5936	158.203	82.1376	158.203	40.8504	158.203	40.3944	158.203	39.9794
164.063	83.1601	164.063	83.0923	164.063	82.6758	164.063	82.2209	164.063	40.8508	164.063	40.396	164.063	39.9794
169.922	83.1315	169.922	83.0598	169.922	82.6303	169.922	82.178	169.922	40.8612	169.922	40.4088	169.922	39.9794
175.781	83.1028	175.781	83.0266	175.781	82.5789	175.781	82.1301	175.781	40.8759	175.781	40.4271	175.781	39.9794
181.641	83.0852	181.641	83.0028	181.641	82.5113	181.641	82.0063	181.641	40.976	181.641	40.471	181.641	39.9794
190.43	83.1445	190.43	83.0581	190.43	82.5325	190.43	81.9513	190.43	41.0862	190.43	40.5051	190.43	39.9794
196.289	83.1803	196.289	83.0885	196.289	82.5493	196.289	81.9821	196.289	41.0858	196.289	40.5186	196.289	39.9794
202.148	83.2475	202.148	83.1471	202.148	82.5494	202.148	81.9084	202.148	41.2181	202.148	40.5771	202.148	39.9794
210.938	83.2343	210.938	83.1332	210.938	82.5095	210.938	81.7945	210.938	41.3181	210.938	40.6032	210.938	39.9794
216.797	83.1526	216.797	83.0469	216.797	82.4071	216.797	81.7006	216.797	41.3256	216.797	40.6191	216.797	39.9794
225.586	83.3622	225.586	83.2478	225.586	82.5507	225.586	81.7506	225.586	41.4766	225.586	40.6764	225.586	39.9794
