"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-5.5427	20.5078	-2.07969
23.4375	-4.89993	23.4375	-1.76649
26.3672	-4.33186	26.3672	-1.5647
29.2969	-3.57724	29.2969	-1.27612
32.2266	-2.98138	32.2266	-1.05402
35.1563	-2.4988	35.1563	-0.881836
38.0859	-2.10928	38.0859	-0.74458
41.0156	-1.83075	41.0156	-0.652882
43.9453	-1.58386	43.9453	-0.5701
46.875	-1.38963	46.875	-0.506872
49.8047	-1.22614	49.8047	-0.453117
52.7344	-1.09425	52.7344	-0.410906
55.6641	-0.984181	55.6641	-0.375823
58.5938	-0.893478	58.5938	-0.34614
61.5234	-0.801205	61.5234	-0.315812
64.4531	-0.702486	64.4531	-0.281258
67.3828	-0.607288	67.3828	-0.24743
70.3125	-0.569415	70.3125	-0.23426
73.2422	-0.551467	73.2422	-0.231237
76.1719	-0.489679	76.1719	-0.208871
79.1016	-0.515032	79.1016	-0.21995
82.0313	-0.384341	82.0313	-0.169137
84.9609	-0.168884	84.9609	-0.0897559
87.8906	-0.363017	87.8906	-0.166958
90.8203	-0.47285	90.8203	-0.207183
93.75	-0.267771	93.75	-0.121818
96.6797	-0.0973563	96.6797	-0.0631693
102.539	-0.121854	102.539	-0.0707995
105.469	-0.10452	105.469	-0.0638364
108.398	-0.0842562	108.398	-0.0535171
111.328	-0.0486791	111.328	-0.0379874
117.188	-0.0018597	117.188	-0.0152938
120.117	0.0492217	120.117	0.0101842
125.977	0.156622	125.977	0.0457858
128.906	0.159418	128.906	0.0430357
134.766	0.0799195	134.766	0.0276694
137.695	0.0733916	137.695	0.0318172
143.555	0.203218	143.555	0.0952099
149.414	0.374556	149.414	0.162986
155.273	0.462517	155.273	0.186998
158.203	0.463108	158.203	0.191587
164.063	0.489854	164.063	0.202696
169.922	0.482207	169.922	0.208212
175.781	0.520585	175.781	0.235452
181.641	0.643293	181.641	0.285778
190.43	0.720761	190.43	0.305094
196.289	0.694135	196.289	0.314527
202.148	0.849832	202.148	0.386876
210.938	0.971545	210.938	0.420477
216.797	0.942395	216.797	0.420892
225.586	1.23519	225.586	0.533203
234.375	1.24487	234.375	0.510216
240.234	1.28863	240.234	0.55048
249.023	1.56933	249.023	0.639871
257.813	1.39877	257.813	0.55443
266.602	1.55174	266.602	0.635184
278.32	1.39213	278.32	0.586694
287.109	1.64516	287.109	0.682606
295.898	1.93349	295.898	0.763746
307.617	1.7428	307.617	0.635357
