* Freq[Hz]      Mag   Phase[Deg]
167.084     79.548     0.000
169.514     79.449     0.000
171.980     79.354     0.000
174.481     79.251     0.000
177.019     79.122     0.000
179.594     78.986     0.000
182.206     78.854     0.000
184.856     78.728     0.000
187.545     78.608     0.000
190.273     78.479     0.000
193.041     78.348     0.000
195.849     78.211     0.000
198.697     78.057     0.000
201.587     77.888     0.000
204.520     77.726     0.000
207.494     77.593     0.000
210.512     77.466     0.000
213.574     77.323     0.000
216.681     77.178     0.000
219.833     77.036     0.000
223.030     76.904     0.000
226.274     76.793     0.000
229.565     76.716     0.000
232.905     76.663     0.000
236.292     76.609     0.000
239.729     76.537     0.000
243.216     76.465     0.000
246.754     76.414     0.000
250.343     76.388     0.000
253.984     76.373     0.000
257.678     76.356     0.000
261.426     76.343     0.000
265.229     76.343     0.000
269.087     76.333     0.000
273.001     76.290     0.000
276.972     76.226     0.000
281.000     76.147     0.000
285.088     76.088     0.000
289.234     76.060     0.000
293.441     76.039     0.000
297.709     76.009     0.000
302.040     75.962     0.000
306.433     75.881     0.000
310.890     75.773     0.000
315.412     75.670     0.000
320.000     75.570     0.000
324.655     75.471     0.000
329.377     75.380     0.000
334.168     75.301     0.000
339.028     75.247     0.000
343.959     75.186     0.000
348.962     75.094     0.000
354.038     74.986     0.000
359.188     74.901     0.000
364.412     74.859     0.000
369.713     74.854     0.000
375.090     74.869     0.000
380.546     74.894     0.000
386.081     74.928     0.000
391.697     74.973     0.000
397.394     75.020     0.000
403.175     75.062     0.000
409.039     75.099     0.000
414.989     75.126     0.000
421.025     75.147     0.000
427.149     75.161     0.000
433.362     75.167     0.000
439.665     75.163     0.000
446.060     75.146     0.000
452.548     75.115     0.000
459.131     75.069     0.000
465.809     75.013     0.000
472.584     74.941     0.000
479.458     74.856     0.000
486.432     74.759     0.000
493.507     74.651     0.000
500.686     74.538     0.000
507.968     74.438     0.000
515.357     74.369     0.000
522.853     74.340     0.000
530.458     74.360     0.000
538.174     74.431     0.000
546.002     74.552     0.000
553.943     74.707     0.000
562.001     74.879     0.000
570.175     75.049     0.000
578.469     75.189     0.000
586.883     75.273     0.000
595.419     75.286     0.000
604.080     75.219     0.000
612.866     75.065     0.000
621.780     74.828     0.000
630.824     74.518     0.000
640.000     74.163     0.000
649.309     73.808     0.000
658.753     73.509     0.000
668.335     73.311     0.000
678.056     73.256     0.000
687.919     73.343     0.000
697.925     73.535     0.000
708.077     73.779     0.000
718.376     74.023     0.000
728.825     74.220     0.000
739.426     74.350     0.000
750.181     74.407     0.000
761.093     74.415     0.000
772.163     74.395     0.000
783.394     74.371     0.000
794.789     74.374     0.000
806.349     74.415     0.000
818.078     74.487     0.000
829.977     74.581     0.000
842.050     74.689     0.000
854.298     74.819     0.000
866.724     74.984     0.000
879.330     75.209     0.000
892.120     75.512     0.000
905.097     75.878     0.000
918.262     76.279     0.000
931.618     76.671     0.000
945.169     77.007     0.000
958.917     77.244     0.000
972.864     77.372     0.000
987.015     77.381     0.000
1001.37     77.283     0.000
1015.94     77.112     0.000
1030.71     76.907     0.000
1045.71     76.703     0.000
1060.92     76.539     0.000
1076.35     76.446     0.000
1092.00     76.428     0.000
1107.89     76.483     0.000
1124.00     76.594     0.000
1140.35     76.708     0.000
1156.94     76.795     0.000
1173.77     76.818     0.000
1190.84     76.756     0.000
1208.16     76.622     0.000
1225.73     76.420     0.000
1243.56     76.195     0.000
1261.65     75.956     0.000
1280.00     75.699     0.000
1298.62     75.390     0.000
1317.51     75.020     0.000
1336.67     74.599     0.000
1356.11     74.189     0.000
1375.84     73.824     0.000
1395.85     73.491     0.000
1416.15     73.119     0.000
1436.75     72.645     0.000
1457.65     72.090     0.000
1478.85     71.572     0.000
1500.36     71.211     0.000
1522.19     71.001     0.000
1544.33     70.793     0.000
1566.79     70.472     0.000
1589.58     70.097     0.000
1612.70     69.877     0.000
1636.16     69.952     0.000
1659.95     70.239     0.000
1684.10     70.512     0.000
1708.60     70.672     0.000
1733.45     70.726     0.000
1758.66     70.704     0.000
1784.24     70.674     0.000
1810.19     70.772     0.000
1836.52     71.168     0.000
1863.24     71.812     0.000
1890.34     72.441     0.000
1917.83     72.828     0.000
1945.73     72.981     0.000
1974.03     73.135     0.000
2002.74     73.437     0.000
2031.87     73.770     0.000
2061.43     73.913     0.000
2091.41     73.761     0.000
2121.83     73.456     0.000
2152.69     73.233     0.000
2184.01     73.193     0.000
2215.77     73.192     0.000
2248.00     73.063     0.000
2280.70     72.778     0.000
2313.87     72.507     0.000
2347.53     72.349     0.000
2381.68     72.176     0.000
2416.32     72.038     0.000
2451.46     72.159     0.000
2487.12     72.369     0.000
2523.30     72.333     0.000
2560.00     72.161     0.000
2597.24     72.020     0.000
2635.01     71.815     0.000
2673.34     71.711     0.000
2712.23     71.901     0.000
2751.68     71.943     0.000
2791.70     71.709     0.000
2832.31     71.596     0.000
2873.50     71.634     0.000
2915.30     71.739     0.000
2957.70     71.851     0.000
3000.72     71.780     0.000
3044.37     71.667     0.000
3088.65     71.576     0.000
3133.58     71.616     0.000
3179.16     71.962     0.000
3225.40     72.260     0.000
3272.31     72.443     0.000
3319.91     72.517     0.000
3368.20     72.496     0.000
3417.19     72.425     0.000
3466.89     72.253     0.000
3517.32     72.188     0.000
3568.48     72.254     0.000
3620.39     72.336     0.000
3673.05     72.314     0.000
3726.47     72.298     0.000
3780.67     72.177     0.000
3835.67     72.324     0.000
3891.46     72.656     0.000
3948.06     72.783     0.000
4005.49     72.932     0.000
4063.75     73.178     0.000
4122.86     73.126     0.000
4182.82     73.014     0.000
4243.66     73.023     0.000
4305.39     72.935     0.000
4368.01     72.781     0.000
4431.55     72.488     0.000
4496.01     72.068     0.000
4561.40     72.126     0.000
4627.75     72.031     0.000
4695.06     71.772     0.000
4763.35     71.955     0.000
4832.64     71.746     0.000
4902.93     71.733     0.000
4974.24     72.015     0.000
5046.60     72.199     0.000
5120.00     72.116     0.000
5194.47     71.981     0.000
5270.03     71.927     0.000
5346.68     72.362     0.000
5424.45     72.430     0.000
5503.35     72.310     0.000
5583.40     72.311     0.000
5664.61     71.957     0.000
5747.01     71.477     0.000
5830.60     71.828     0.000
5915.41     72.248     0.000
6001.45     72.170     0.000
6088.74     72.119     0.000
6177.30     71.818     0.000
6267.15     71.629     0.000
6358.31     71.704     0.000
6450.80     71.770     0.000
6544.62     71.407     0.000
6639.82     71.213     0.000
6736.40     70.909     0.000
6834.38     70.773     0.000
6933.79     71.147     0.000
7034.64     71.278     0.000
7136.96     71.526     0.000
7240.77     71.610     0.000
7346.09     71.752     0.000
7452.94     71.540     0.000
7561.35     71.233     0.000
7671.33     71.040     0.000
7782.91     70.615     0.000
7896.12     70.728     0.000
8010.97     70.922     0.000
8127.49     71.119     0.000
8245.71     71.107     0.000
8365.65     71.196     0.000
8487.33     71.119     0.000
8610.78     70.818     0.000
8736.03     70.132     0.000
8863.09     69.208     0.000
8992.01     68.777     0.000
9122.80     68.622     0.000
9255.50     68.447     0.000
9390.12     68.632     0.000
9526.70     68.281     0.000
9665.27     68.102     0.000
9805.86     68.316     0.000
9948.49     68.708     0.000
10093.2     69.275     0.000
10240.0     69.303     0.000
10388.9     69.944     0.000
10540.1     69.953     0.000
10693.4     69.565     0.000
10848.9     69.218     0.000
11006.7     69.202     0.000
11166.8     69.054     0.000
11329.2     69.092     0.000
11494.0     69.355     0.000
11661.2     69.415     0.000
11830.8     69.519     0.000
12002.9     70.085     0.000
12177.5     70.616     0.000
12354.6     70.802     0.000
12534.3     70.628     0.000
12716.6     69.875     0.000
12901.6     69.879     0.000
13089.2     70.093     0.000
13279.6     70.529     0.000
13472.8     70.691     0.000
13668.8     70.548     0.000
13867.6     70.034     0.000
14069.3     69.148     0.000
14273.9     69.374     0.000
14481.5     69.541     0.000
14692.2     69.501     0.000
14905.9     69.542     0.000
15122.7     68.758     0.000
15342.7     68.042     0.000
15565.8     68.288     0.000
15792.2     69.025     0.000
16021.9     69.213     0.000
16255.0     68.813     0.000
16491.4     68.239     0.000
16731.3     68.083     0.000
16974.7     67.863     0.000
17221.6     67.400     0.000
17472.1     67.383     0.000
17726.2     68.033     0.000
17984.0     69.103     0.000
18245.6     70.436     0.000
18511.0     71.522     0.000
18780.2     73.948     0.000
19053.4     76.919     0.000
19330.5     77.951     0.000
19611.7     78.547     0.000
19897.0     79.497     0.000
20186.4     80.080     0.000
20480.0     80.090     0.000
20777.9     81.218     0.000
21080.1     82.160     0.000
21386.7     81.880     0.000
21697.8     81.447     0.000
22013.4     82.134     0.000
22333.6     82.702     0.000
22658.4     82.715     0.000
22988.0     82.525     0.000
23322.4     82.658     0.000
23661.6     82.268     0.000
24005.8     82.268     0.000
24355.0     82.268     0.000
24709.2     82.268     0.000
25068.6     82.268     0.000
25433.2     82.268     0.000
25803.2     82.268     0.000
26178.5     82.268     0.000
26559.3     82.268     0.000
26945.6     82.268     0.000
27337.5     82.268     0.000
27735.2     82.268     0.000
28138.6     82.268     0.000
28547.9     82.268     0.000
28963.1     82.268     0.000
29384.4     82.268     0.000
29811.8     82.268     0.000
30245.4     82.268     0.000
30685.3     82.268     0.000
31131.7     82.268     0.000
31584.5     82.268     0.000
32043.9     82.268     0.000
32510.0     82.268     0.000
32982.8     82.268     0.000
33462.6     82.268     0.000
33949.3     82.268     0.000
34443.1     82.268     0.000
34944.1     82.268     0.000
35452.4     82.268     0.000
35968.0     82.268     0.000
36491.2     82.268     0.000
37022.0     82.268     0.000
37560.5     82.268     0.000
38106.8     82.268     0.000
38661.1     82.268     0.000
39223.4     82.268     0.000
39793.9     82.268     0.000
