* Freq[Hz]      Mag   Phase[Deg]
167.084     80.277     0.000
169.514     80.183     0.000
171.980     80.096     0.000
174.481     80.000     0.000
177.019     79.881     0.000
179.594     79.755     0.000
182.206     79.637     0.000
184.856     79.527     0.000
187.545     79.424     0.000
190.273     79.316     0.000
193.041     79.209     0.000
195.849     79.098     0.000
198.697     78.976     0.000
201.587     78.842     0.000
204.520     78.720     0.000
207.494     78.629     0.000
210.512     78.547     0.000
213.574     78.456     0.000
216.681     78.364     0.000
219.833     78.277     0.000
223.030     78.201     0.000
226.274     78.145     0.000
229.565     78.116     0.000
232.905     78.107     0.000
236.292     78.088     0.000
239.729     78.044     0.000
243.216     77.990     0.000
246.754     77.949     0.000
250.343     77.924     0.000
253.984     77.903     0.000
257.678     77.874     0.000
261.426     77.844     0.000
265.229     77.825     0.000
269.087     77.794     0.000
273.001     77.731     0.000
276.972     77.649     0.000
281.000     77.552     0.000
285.088     77.478     0.000
289.234     77.440     0.000
293.441     77.415     0.000
297.709     77.384     0.000
302.040     77.342     0.000
306.433     77.273     0.000
310.890     77.184     0.000
315.412     77.110     0.000
320.000     77.048     0.000
324.655     76.997     0.000
329.377     76.967     0.000
334.168     76.967     0.000
339.028     77.003     0.000
343.959     77.041     0.000
348.962     77.050     0.000
354.038     77.041     0.000
359.188     77.049     0.000
364.412     77.091     0.000
369.713     77.151     0.000
375.090     77.213     0.000
380.546     77.266     0.000
386.081     77.309     0.000
391.697     77.347     0.000
397.394     77.370     0.000
403.175     77.376     0.000
409.039     77.364     0.000
414.989     77.334     0.000
421.025     77.297     0.000
427.149     77.253     0.000
433.362     77.205     0.000
439.665     77.155     0.000
446.060     77.106     0.000
452.548     77.059     0.000
459.131     77.018     0.000
465.809     76.987     0.000
472.584     76.961     0.000
479.458     76.942     0.000
486.432     76.927     0.000
493.507     76.916     0.000
500.686     76.905     0.000
507.968     76.902     0.000
515.357     76.913     0.000
522.853     76.943     0.000
530.458     76.989     0.000
538.174     77.052     0.000
546.002     77.133     0.000
553.943     77.224     0.000
562.001     77.318     0.000
570.175     77.407     0.000
578.469     77.477     0.000
586.883     77.507     0.000
595.419     77.494     0.000
604.080     77.429     0.000
612.866     77.311     0.000
621.780     77.144     0.000
630.824     76.935     0.000
640.000     76.701     0.000
649.309     76.468     0.000
658.753     76.269     0.000
668.335     76.119     0.000
678.056     76.038     0.000
687.919     76.027     0.000
697.925     76.074     0.000
708.077     76.161     0.000
718.376     76.264     0.000
728.825     76.357     0.000
739.426     76.432     0.000
750.181     76.487     0.000
761.093     76.539     0.000
772.163     76.600     0.000
783.394     76.677     0.000
794.789     76.785     0.000
806.349     76.926     0.000
818.078     77.092     0.000
829.977     77.278     0.000
842.050     77.489     0.000
854.298     77.739     0.000
866.724     78.036     0.000
879.330     78.388     0.000
892.120     78.788     0.000
905.097     79.203     0.000
918.262     79.601     0.000
931.618     79.949     0.000
945.169     80.216     0.000
958.917     80.376     0.000
972.864     80.435     0.000
987.015     80.393     0.000
1001.37     80.268     0.000
1015.94     80.097     0.000
1030.71     79.914     0.000
1045.71     79.755     0.000
1060.92     79.651     0.000
1076.35     79.630     0.000
1092.00     79.692     0.000
1107.89     79.827     0.000
1124.00     80.008     0.000
1140.35     80.177     0.000
1156.94     80.302     0.000
1173.77     80.351     0.000
1190.84     80.313     0.000
1208.16     80.215     0.000
1225.73     80.073     0.000
1243.56     79.931     0.000
1261.65     79.789     0.000
1280.00     79.626     0.000
1298.62     79.393     0.000
1317.51     79.068     0.000
1336.67     78.648     0.000
1356.11     78.188     0.000
1375.84     77.732     0.000
1395.85     77.312     0.000
1416.15     76.913     0.000
1436.75     76.516     0.000
1457.65     76.147     0.000
1478.85     75.864     0.000
1500.36     75.676     0.000
1522.19     75.508     0.000
1544.33     75.219     0.000
1566.79     74.729     0.000
1589.58     74.104     0.000
1612.70     73.549     0.000
1636.16     73.240     0.000
1659.95     73.170     0.000
1684.10     73.136     0.000
1708.60     73.050     0.000
1733.45     72.975     0.000
1758.66     72.979     0.000
1784.24     73.086     0.000
1810.19     73.327     0.000
1836.52     73.810     0.000
1863.24     74.538     0.000
1890.34     75.331     0.000
1917.83     75.977     0.000
1945.73     76.418     0.000
1974.03     76.777     0.000
2002.74     77.127     0.000
2031.87     77.408     0.000
2061.43     77.514     0.000
2091.41     77.394     0.000
2121.83     77.166     0.000
2152.69     77.010     0.000
2184.01     76.992     0.000
2215.77     76.967     0.000
2248.00     76.800     0.000
2280.70     76.496     0.000
2313.87     76.222     0.000
2347.53     76.048     0.000
2381.68     75.862     0.000
2416.32     75.749     0.000
2451.46     75.875     0.000
2487.12     76.043     0.000
2523.30     75.999     0.000
2560.00     75.841     0.000
2597.24     75.642     0.000
2635.01     75.389     0.000
2673.34     75.376     0.000
2712.23     75.648     0.000
2751.68     75.687     0.000
2791.70     75.467     0.000
2832.31     75.408     0.000
2873.50     75.602     0.000
2915.30     75.892     0.000
2957.70     75.971     0.000
3000.72     75.769     0.000
3044.37     75.670     0.000
3088.65     75.661     0.000
3133.58     75.754     0.000
3179.16     76.050     0.000
3225.40     76.253     0.000
3272.31     76.447     0.000
3319.91     76.638     0.000
3368.20     76.714     0.000
3417.19     76.713     0.000
3466.89     76.631     0.000
3517.32     76.550     0.000
3568.48     76.592     0.000
3620.39     76.818     0.000
3673.05     76.937     0.000
3726.47     76.791     0.000
3780.67     76.622     0.000
3835.67     76.857     0.000
3891.46     77.014     0.000
3948.06     77.176     0.000
4005.49     77.375     0.000
4063.75     77.494     0.000
4122.86     77.430     0.000
4182.82     77.226     0.000
4243.66     77.477     0.000
4305.39     77.572     0.000
4368.01     77.448     0.000
4431.55     77.107     0.000
4496.01     76.716     0.000
4561.40     76.747     0.000
4627.75     76.595     0.000
4695.06     76.414     0.000
4763.35     76.605     0.000
4832.64     76.482     0.000
4902.93     76.248     0.000
4974.24     76.411     0.000
5046.60     76.692     0.000
5120.00     76.515     0.000
5194.47     76.238     0.000
5270.03     76.204     0.000
5346.68     76.545     0.000
5424.45     76.443     0.000
5503.35     76.259     0.000
5583.40     76.185     0.000
5664.61     75.883     0.000
5747.01     75.613     0.000
5830.60     75.939     0.000
5915.41     76.172     0.000
6001.45     76.192     0.000
6088.74     76.360     0.000
6177.30     76.150     0.000
6267.15     76.073     0.000
6358.31     76.066     0.000
6450.80     76.182     0.000
6544.62     75.833     0.000
6639.82     75.658     0.000
6736.40     75.443     0.000
6834.38     75.428     0.000
6933.79     75.607     0.000
7034.64     75.830     0.000
7136.96     76.084     0.000
7240.77     76.122     0.000
7346.09     76.274     0.000
7452.94     76.143     0.000
7561.35     75.933     0.000
7671.33     75.695     0.000
7782.91     75.352     0.000
7896.12     75.317     0.000
8010.97     75.442     0.000
8127.49     75.557     0.000
8245.71     75.631     0.000
8365.65     75.702     0.000
8487.33     75.619     0.000
8610.78     75.408     0.000
8736.03     74.650     0.000
8863.09     73.745     0.000
8992.01     73.327     0.000
9122.80     73.093     0.000
9255.50     73.002     0.000
9390.12     73.133     0.000
9526.70     72.863     0.000
9665.27     72.776     0.000
9805.86     72.925     0.000
9948.49     73.323     0.000
10093.2     73.872     0.000
10240.0     73.995     0.000
10388.9     74.551     0.000
10540.1     74.501     0.000
10693.4     74.272     0.000
10848.9     73.982     0.000
11006.7     73.790     0.000
11166.8     73.675     0.000
11329.2     73.780     0.000
11494.0     74.040     0.000
11661.2     74.151     0.000
11830.8     74.142     0.000
12002.9     74.813     0.000
12177.5     75.353     0.000
12354.6     75.455     0.000
12534.3     75.300     0.000
12716.6     74.687     0.000
12901.6     74.521     0.000
13089.2     74.853     0.000
13279.6     75.372     0.000
13472.8     75.593     0.000
13668.8     75.405     0.000
13867.6     74.844     0.000
14069.3     74.061     0.000
14273.9     74.023     0.000
14481.5     74.198     0.000
14692.2     74.141     0.000
14905.9     73.992     0.000
15122.7     73.386     0.000
15342.7     72.790     0.000
15565.8     73.004     0.000
15792.2     73.901     0.000
16021.9     74.225     0.000
16255.0     73.853     0.000
16491.4     73.388     0.000
16731.3     73.171     0.000
16974.7     72.926     0.000
17221.6     72.567     0.000
17472.1     72.552     0.000
17726.2     73.123     0.000
17984.0     74.061     0.000
18245.6     75.241     0.000
18511.0     76.355     0.000
18780.2     78.837     0.000
19053.4     81.829     0.000
19330.5     82.853     0.000
19611.7     83.427     0.000
19897.0     84.385     0.000
20186.4     84.790     0.000
20480.0     84.957     0.000
20777.9     86.141     0.000
21080.1     87.311     0.000
21386.7     87.243     0.000
21697.8     86.933     0.000
22013.4     87.478     0.000
22333.6     88.010     0.000
22658.4     87.928     0.000
22988.0     87.614     0.000
23322.4     87.487     0.000
23661.6     86.831     0.000
24005.8     86.831     0.000
24355.0     86.831     0.000
24709.2     86.831     0.000
25068.6     86.831     0.000
25433.2     86.831     0.000
25803.2     86.831     0.000
26178.5     86.831     0.000
26559.3     86.831     0.000
26945.6     86.831     0.000
27337.5     86.831     0.000
27735.2     86.831     0.000
28138.6     86.831     0.000
28547.9     86.831     0.000
28963.1     86.831     0.000
29384.4     86.831     0.000
29811.8     86.831     0.000
30245.4     86.831     0.000
30685.3     86.831     0.000
31131.7     86.831     0.000
31584.5     86.831     0.000
32043.9     86.831     0.000
32510.0     86.831     0.000
32982.8     86.831     0.000
33462.6     86.831     0.000
33949.3     86.831     0.000
34443.1     86.831     0.000
34944.1     86.831     0.000
35452.4     86.831     0.000
35968.0     86.831     0.000
36491.2     86.831     0.000
37022.0     86.831     0.000
37560.5     86.831     0.000
38106.8     86.831     0.000
38661.1     86.831     0.000
39223.4     86.831     0.000
39793.9     86.831     0.000
