* Freq[Hz]      Mag   Phase[Deg]
105.256     82.131     0.000
106.787     82.200     0.000
108.340     82.258     0.000
109.916     82.307     0.000
111.515     82.350     0.000
113.137     82.381     0.000
114.783     82.397     0.000
116.452     82.397     0.000
118.146     82.382     0.000
119.865     82.362     0.000
121.608     82.339     0.000
123.377     82.316     0.000
125.171     82.300     0.000
126.992     82.289     0.000
128.839     82.274     0.000
130.713     82.249     0.000
132.615     82.213     0.000
134.543     82.165     0.000
136.500     82.109     0.000
138.486     82.049     0.000
140.500     81.982     0.000
142.544     81.907     0.000
144.617     81.827     0.000
146.721     81.751     0.000
148.855     81.689     0.000
151.020     81.629     0.000
153.217     81.561     0.000
155.445     81.487     0.000
157.706     81.412     0.000
160.000     81.335     0.000
162.327     81.254     0.000
164.688     81.174     0.000
167.084     81.096     0.000
169.514     81.025     0.000
171.980     80.961     0.000
174.481     80.889     0.000
177.019     80.794     0.000
179.594     80.697     0.000
182.206     80.610     0.000
184.856     80.531     0.000
187.545     80.459     0.000
190.273     80.385     0.000
193.041     80.310     0.000
195.849     80.231     0.000
198.697     80.142     0.000
201.587     80.039     0.000
204.520     79.944     0.000
207.494     79.878     0.000
210.512     79.816     0.000
213.574     79.741     0.000
216.681     79.660     0.000
219.833     79.578     0.000
223.030     79.502     0.000
226.274     79.439     0.000
229.565     79.398     0.000
232.905     79.371     0.000
236.292     79.331     0.000
239.729     79.261     0.000
243.216     79.181     0.000
246.754     79.112     0.000
250.343     79.059     0.000
253.984     79.013     0.000
257.678     78.962     0.000
261.426     78.912     0.000
265.229     78.879     0.000
269.087     78.841     0.000
273.001     78.776     0.000
276.972     78.698     0.000
281.000     78.613     0.000
285.088     78.558     0.000
289.234     78.547     0.000
293.441     78.554     0.000
297.709     78.560     0.000
302.040     78.555     0.000
306.433     78.524     0.000
310.890     78.475     0.000
315.412     78.442     0.000
320.000     78.425     0.000
324.655     78.424     0.000
329.377     78.450     0.000
334.168     78.517     0.000
339.028     78.623     0.000
343.959     78.732     0.000
348.962     78.809     0.000
354.038     78.858     0.000
359.188     78.912     0.000
364.412     78.978     0.000
369.713     79.040     0.000
375.090     79.079     0.000
380.546     79.086     0.000
386.081     79.065     0.000
391.697     79.022     0.000
397.394     78.959     0.000
403.175     78.883     0.000
409.039     78.799     0.000
414.989     78.723     0.000
421.025     78.669     0.000
427.149     78.640     0.000
433.362     78.638     0.000
439.665     78.664     0.000
446.060     78.712     0.000
452.548     78.773     0.000
459.131     78.842     0.000
465.809     78.913     0.000
472.584     78.973     0.000
479.458     79.014     0.000
486.432     79.037     0.000
493.507     79.037     0.000
500.686     79.015     0.000
507.968     78.985     0.000
515.357     78.962     0.000
522.853     78.958     0.000
530.458     78.980     0.000
538.174     79.033     0.000
546.002     79.118     0.000
553.943     79.226     0.000
562.001     79.340     0.000
570.175     79.446     0.000
578.469     79.519     0.000
586.883     79.534     0.000
595.419     79.482     0.000
604.080     79.357     0.000
612.866     79.161     0.000
621.780     78.908     0.000
630.824     78.625     0.000
640.000     78.359     0.000
649.309     78.162     0.000
658.753     78.088     0.000
668.335     78.158     0.000
678.056     78.353     0.000
687.919     78.630     0.000
697.925     78.927     0.000
708.077     79.190     0.000
718.376     79.381     0.000
728.825     79.472     0.000
739.426     79.459     0.000
750.181     79.352     0.000
761.093     79.189     0.000
772.163     79.014     0.000
783.394     78.872     0.000
794.789     78.816     0.000
806.349     78.879     0.000
818.078     79.063     0.000
829.977     79.351     0.000
842.050     79.715     0.000
854.298     80.142     0.000
866.724     80.605     0.000
879.330     81.084     0.000
892.120     81.555     0.000
905.097     81.980     0.000
918.262     82.335     0.000
931.618     82.596     0.000
945.169     82.748     0.000
958.917     82.780     0.000
972.864     82.707     0.000
987.015     82.538     0.000
1001.37     82.288     0.000
1015.94     81.984     0.000
1030.71     81.639     0.000
1045.71     81.258     0.000
1060.92     80.873     0.000
1076.35     80.549     0.000
1092.00     80.366     0.000
1107.89     80.407     0.000
1124.00     80.674     0.000
1140.35     81.055     0.000
1156.94     81.417     0.000
1173.77     81.637     0.000
1190.84     81.654     0.000
1208.16     81.479     0.000
1225.73     81.154     0.000
1243.56     80.795     0.000
1261.65     80.500     0.000
1280.00     80.322     0.000
1298.62     80.224     0.000
1317.51     80.159     0.000
1336.67     80.092     0.000
1356.11     80.046     0.000
1375.84     80.055     0.000
1395.85     80.151     0.000
1416.15     80.338     0.000
1436.75     80.595     0.000
1457.65     80.879     0.000
1478.85     81.090     0.000
1500.36     81.093     0.000
1522.19     80.800     0.000
1544.33     80.185     0.000
1566.79     79.371     0.000
1589.58     78.664     0.000
1612.70     78.347     0.000
1636.16     78.342     0.000
1659.95     78.368     0.000
1684.10     78.280     0.000
1708.60     78.221     0.000
1733.45     78.373     0.000
1758.66     78.643     0.000
1784.24     78.800     0.000
1810.19     78.786     0.000
1836.52     78.848     0.000
1863.24     79.244     0.000
1890.34     79.897     0.000
1917.83     80.489     0.000
1945.73     80.837     0.000
1974.03     81.010     0.000
2002.74     81.155     0.000
2031.87     81.375     0.000
2061.43     81.652     0.000
2091.41     81.821     0.000
2121.83     81.721     0.000
2152.69     81.316     0.000
2184.01     80.800     0.000
2215.77     80.438     0.000
2248.00     80.296     0.000
2280.70     80.263     0.000
2313.87     80.347     0.000
2347.53     80.432     0.000
2381.68     80.219     0.000
2416.32     79.812     0.000
2451.46     79.785     0.000
2487.12     80.210     0.000
2523.30     80.529     0.000
2560.00     80.436     0.000
2597.24     79.920     0.000
2635.01     79.387     0.000
2673.34     79.544     0.000
2712.23     80.042     0.000
2751.68     80.137     0.000
2791.70     80.112     0.000
2832.31     80.264     0.000
2873.50     80.495     0.000
2915.30     80.973     0.000
2957.70     81.238     0.000
3000.72     80.889     0.000
3044.37     80.598     0.000
3088.65     80.687     0.000
3133.58     80.824     0.000
3179.16     80.920     0.000
3225.40     80.960     0.000
3272.31     81.070     0.000
3319.91     81.148     0.000
3368.20     81.153     0.000
3417.19     81.010     0.000
3466.89     80.919     0.000
3517.32     80.867     0.000
3568.48     80.684     0.000
3620.39     80.841     0.000
3673.05     80.831     0.000
3726.47     80.762     0.000
3780.67     80.738     0.000
3835.67     81.000     0.000
3891.46     81.064     0.000
3948.06     80.935     0.000
4005.49     81.076     0.000
4063.75     81.062     0.000
4122.86     80.930     0.000
4182.82     80.793     0.000
4243.66     81.018     0.000
4305.39     80.298     0.000
4368.01     80.436     0.000
4431.55     80.495     0.000
4496.01     79.649     0.000
4561.40     79.815     0.000
4627.75     80.026     0.000
4695.06     80.040     0.000
4763.35     80.339     0.000
4832.64     80.332     0.000
4902.93     80.345     0.000
4974.24     80.731     0.000
5046.60     80.849     0.000
5120.00     80.899     0.000
5194.47     80.368     0.000
5270.03     80.183     0.000
5346.68     80.026     0.000
5424.45     79.953     0.000
5503.35     79.738     0.000
5583.40     79.425     0.000
5664.61     79.394     0.000
5747.01     79.296     0.000
5830.60     79.245     0.000
5915.41     79.934     0.000
6001.45     79.923     0.000
6088.74     80.458     0.000
6177.30     80.062     0.000
6267.15     80.394     0.000
6358.31     80.591     0.000
6450.80     81.095     0.000
6544.62     80.853     0.000
6639.82     80.770     0.000
6736.40     80.911     0.000
6834.38     80.600     0.000
6933.79     80.842     0.000
7034.64     80.744     0.000
7136.96     81.047     0.000
7240.77     80.792     0.000
7346.09     81.075     0.000
7452.94     81.150     0.000
7561.35     80.831     0.000
7671.33     80.318     0.000
7782.91     79.695     0.000
7896.12     79.054     0.000
8010.97     78.887     0.000
8127.49     78.952     0.000
8245.71     79.089     0.000
8365.65     79.365     0.000
8487.33     79.814     0.000
8610.78     79.851     0.000
8736.03     79.436     0.000
8863.09     78.834     0.000
8992.01     78.401     0.000
9122.80     78.235     0.000
9255.50     78.182     0.000
9390.12     78.046     0.000
9526.70     77.799     0.000
9665.27     77.365     0.000
9805.86     77.423     0.000
9948.49     77.720     0.000
10093.2     78.071     0.000
10240.0     78.494     0.000
10388.9     78.959     0.000
10540.1     79.254     0.000
10693.4     79.041     0.000
10848.9     78.621     0.000
11006.7     78.135     0.000
11166.8     77.798     0.000
11329.2     78.038     0.000
11494.0     78.201     0.000
11661.2     78.436     0.000
11830.8     78.497     0.000
12002.9     79.312     0.000
12177.5     79.771     0.000
12354.6     80.013     0.000
12534.3     79.775     0.000
12716.6     79.365     0.000
12901.6     78.966     0.000
13089.2     79.592     0.000
13279.6     80.343     0.000
13472.8     80.625     0.000
13668.8     80.640     0.000
13867.6     79.946     0.000
14069.3     79.007     0.000
14273.9     78.590     0.000
14481.5     78.773     0.000
14692.2     78.731     0.000
14905.9     78.436     0.000
15122.7     78.122     0.000
15342.7     77.645     0.000
15565.8     77.925     0.000
15792.2     78.810     0.000
16021.9     79.067     0.000
16255.0     78.434     0.000
16491.4     77.847     0.000
16731.3     77.460     0.000
16974.7     77.267     0.000
17221.6     77.144     0.000
17472.1     77.358     0.000
17726.2     78.032     0.000
17984.0     79.066     0.000
18245.6     80.119     0.000
18511.0     81.550     0.000
18780.2     84.358     0.000
19053.4     87.435     0.000
19330.5     88.443     0.000
19611.7     89.054     0.000
19897.0     90.135     0.000
20186.4     90.441     0.000
20480.0     90.478     0.000
20777.9     91.428     0.000
21080.1     92.435     0.000
21386.7     92.231     0.000
21697.8     92.059     0.000
22013.4     92.513     0.000
22333.6     93.090     0.000
22658.4     93.099     0.000
22988.0     92.753     0.000
23322.4     91.597     0.000
23661.6     87.773     0.000
24005.8     87.773     0.000
24355.0     87.773     0.000
24709.2     87.773     0.000
25068.6     87.773     0.000
25433.2     87.773     0.000
25803.2     87.773     0.000
26178.5     87.773     0.000
26559.3     87.773     0.000
26945.6     87.773     0.000
27337.5     87.773     0.000
27735.2     87.773     0.000
28138.6     87.773     0.000
28547.9     87.773     0.000
28963.1     87.773     0.000
29384.4     87.773     0.000
29811.8     87.773     0.000
30245.4     87.773     0.000
30685.3     87.773     0.000
31131.7     87.773     0.000
31584.5     87.773     0.000
32043.9     87.773     0.000
32510.0     87.773     0.000
32982.8     87.773     0.000
33462.6     87.773     0.000
33949.3     87.773     0.000
34443.1     87.773     0.000
34944.1     87.773     0.000
35452.4     87.773     0.000
35968.0     87.773     0.000
36491.2     87.773     0.000
37022.0     87.773     0.000
37560.5     87.773     0.000
38106.8     87.773     0.000
38661.1     87.773     0.000
39223.4     87.773     0.000
39793.9     87.773     0.000
