* Freq[Hz]      Mag   Phase[Deg]
5.00000   -240.000     0.000
5.07273   -240.000     0.000
5.14651   -240.000     0.000
5.22137   -240.000     0.000
5.29732   -240.000     0.000
5.37437   -240.000     0.000
5.45254   -240.000     0.000
5.53185   -240.000     0.000
5.61231   -240.000     0.000
5.69394   -240.000     0.000
5.77676   -240.000     0.000
5.86079   -240.000     0.000
5.94604   -240.000     0.000
6.03252   -240.000     0.000
6.12027   -240.000     0.000
6.20929   -240.000     0.000
6.29961   -240.000     0.000
6.39124   -240.000     0.000
6.48420   -240.000     0.000
6.57851   -240.000     0.000
6.67420   -240.000     0.000
6.77128   -240.000     0.000
6.86977   -240.000     0.000
6.96969   -240.000     0.000
7.07107   -240.000     0.000
7.17392   -240.000     0.000
7.27827   -240.000     0.000
7.38413   -240.000     0.000
7.49154   -240.000     0.000
7.60050   -240.000     0.000
7.71105   -240.000     0.000
7.82321   -240.000     0.000
7.93701   -240.000     0.000
8.05245   -240.000     0.000
8.16958   -240.000     0.000
8.28841   -240.000     0.000
8.40896   -240.000     0.000
8.53128   -240.000     0.000
8.65537   -240.000     0.000
8.78126   -233.033     0.000
8.90899   -222.671     0.000
9.03857   -212.308     0.000
9.17004   -201.944     0.000
9.30342   -191.579     0.000
9.43874   -181.213     0.000
9.57603   -170.846     0.000
9.71532   -160.478     0.000
9.85663   -150.109     0.000
10.0000   -139.739     0.000
10.1455   -139.798     0.000
10.2930   -111.805     0.000
10.4427    -15.203     0.000
10.5946     19.225     0.000
10.7487     15.772     0.000
10.9051      9.952     0.000
11.0637      9.262     0.000
11.2246     16.307     0.000
11.3879     20.788     0.000
11.5535     24.515     0.000
11.7216     27.647     0.000
11.8921     30.443     0.000
12.0650     32.897     0.000
12.2405     34.887     0.000
12.4186     36.352     0.000
12.5992     37.511     0.000
12.7825     38.336     0.000
12.9684     38.672     0.000
13.1570     38.617     0.000
13.3484     38.079     0.000
13.5426     36.910     0.000
13.7395     34.856     0.000
13.9394     31.323     0.000
14.1421     29.896     0.000
14.3478     31.822     0.000
14.5565     36.018     0.000
14.7683     39.028     0.000
14.9831     41.120     0.000
15.2010     42.425     0.000
15.4221     43.356     0.000
15.6464     44.027     0.000
15.8740     44.627     0.000
16.1049     45.325     0.000
16.3392     46.163     0.000
16.5768     47.085     0.000
16.8179     47.960     0.000
17.0626     48.617     0.000
17.3107     49.017     0.000
17.5625     49.095     0.000
17.8180     48.925     0.000
18.0771     48.608     0.000
18.3401     48.395     0.000
18.6068     48.598     0.000
18.8775     49.264     0.000
19.1521     50.172     0.000
19.4306     51.028     0.000
19.7133     51.696     0.000
20.0000     52.147     0.000
20.2909     52.481     0.000
20.5860     52.820     0.000
20.8855     53.258     0.000
21.1893     53.772     0.000
21.4975     54.289     0.000
21.8102     54.720     0.000
22.1274     55.080     0.000
22.4492     55.429     0.000
22.7758     55.834     0.000
23.1071     56.322     0.000
23.4432     56.829     0.000
23.7841     57.315     0.000
24.1301     57.794     0.000
24.4811     58.328     0.000
24.8372     58.967     0.000
25.1984     59.632     0.000
25.5649     60.202     0.000
25.9368     60.593     0.000
26.3141     60.840     0.000
26.6968     61.086     0.000
27.0851     61.509     0.000
27.4791     62.126     0.000
27.8788     62.802     0.000
28.2843     63.393     0.000
28.6957     63.876     0.000
29.1131     64.356     0.000
29.5365     64.911     0.000
29.9661     65.538     0.000
30.4020     66.166     0.000
30.8442     66.748     0.000
31.2929     67.282     0.000
31.7480     67.774     0.000
32.2098     68.242     0.000
32.6783     68.736     0.000
33.1536     69.315     0.000
33.6359     69.952     0.000
34.1251     70.526     0.000
34.6215     70.940     0.000
35.1250     71.242     0.000
35.6359     71.591     0.000
36.1543     72.080     0.000
36.6802     72.628     0.000
37.2137     73.115     0.000
37.7550     73.539     0.000
38.3041     73.960     0.000
38.8613     74.370     0.000
39.4265     74.711     0.000
40.0000     74.970     0.000
40.5818     75.185     0.000
41.1721     75.390     0.000
41.7710     75.611     0.000
42.3785     75.882     0.000
42.9949     76.163     0.000
43.6203     76.378     0.000
44.2548     76.509     0.000
44.8985     76.611     0.000
45.5515     76.745     0.000
46.2141     76.863     0.000
46.8863     76.910     0.000
47.5683     76.954     0.000
48.2602     77.045     0.000
48.9621     77.118     0.000
49.6743     77.131     0.000
50.3968     77.140     0.000
51.1299     77.198     0.000
51.8736     77.296     0.000
52.6281     77.395     0.000
53.3936     77.466     0.000
54.1702     77.521     0.000
54.9581     77.585     0.000
55.7575     77.660     0.000
56.5685     77.739     0.000
57.3914     77.819     0.000
58.2261     77.897     0.000
59.0730     77.987     0.000
59.9323     78.091     0.000
60.8040     78.196     0.000
61.6884     78.296     0.000
62.5857     78.404     0.000
63.4960     78.520     0.000
64.4196     78.642     0.000
65.3566     78.769     0.000
66.3073     78.891     0.000
67.2717     79.006     0.000
68.2502     79.123     0.000
69.2429     79.247     0.000
70.2501     79.361     0.000
71.2719     79.453     0.000
72.3086     79.546     0.000
73.3603     79.657     0.000
74.4274     79.771     0.000
75.5099     79.859     0.000
76.6083     79.932     0.000
77.7226     80.033     0.000
78.8531     80.162     0.000
80.0000     80.297     0.000
81.1636     80.431     0.000
82.3442     80.565     0.000
83.5419     80.679     0.000
84.7570     80.778     0.000
85.9899     80.888     0.000
87.2406     81.013     0.000
88.5096     81.146     0.000
89.7970     81.285     0.000
91.1031     81.422     0.000
92.4282     81.551     0.000
93.7726     81.650     0.000
95.1366     81.736     0.000
96.5204     81.809     0.000
97.9243     81.864     0.000
99.3486     81.912     0.000
100.794     81.969     0.000
102.260     82.033     0.000
103.747     82.089     0.000
105.256     82.152     0.000
106.787     82.221     0.000
108.340     82.280     0.000
109.916     82.329     0.000
111.515     82.373     0.000
113.137     82.404     0.000
114.783     82.420     0.000
116.452     82.420     0.000
118.146     82.405     0.000
119.865     82.385     0.000
121.608     82.362     0.000
123.377     82.339     0.000
125.171     82.322     0.000
126.992     82.310     0.000
128.839     82.294     0.000
130.713     82.269     0.000
132.615     82.232     0.000
134.543     82.183     0.000
136.500     82.125     0.000
138.486     82.063     0.000
140.500     81.995     0.000
142.544     81.917     0.000
144.617     81.835     0.000
146.721     81.757     0.000
148.855     81.692     0.000
151.020     81.628     0.000
153.217     81.557     0.000
155.445     81.479     0.000
157.706     81.400     0.000
160.000     81.319     0.000
162.327     81.233     0.000
164.688     81.148     0.000
