"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"
20.5078	61.5529	20.5078	60.7545	20.5078	62.0022	20.5078	60.4222	20.5078	58.9696	20.5078	60.8609
21.9727	59.4025	21.9727	58.0512	21.9727	60.1085	21.9727	57.4718	21.9727	59.9927	21.9727	59.1299
23.4375	56.3141	23.4375	53.1586	23.4375	57.3145	23.4375	52.0935	23.4375	60.2543	23.4375	56.8051
24.9023	56.1653	24.9023	52.382	24.9023	56.6687	24.9023	53.1789	24.9023	62.5046	24.9023	57.8377
26.3672	62.238	26.3672	60.5941	26.3672	62.8407	26.3672	60.137	26.3672	63.0486	26.3672	61.9279
27.832	62.923	27.832	60.938	27.832	63.7547	27.832	59.9765	27.832	64.1527	27.832	62.6347
29.2969	61.7928	29.2969	59.7802	29.2969	62.46	29.2969	59.8506	29.2969	66.9308	29.2969	63.0632
30.7617	63.674	30.7617	64.03	30.7617	63.6661	30.7617	64.7088	30.7617	70.0676	30.7617	66.0852
32.2266	68.4636	32.2266	68.3701	32.2266	68.6248	32.2266	68.4956	32.2266	71.512	32.2266	69.2854
33.6914	70.7108	33.6914	70.7842	33.6914	70.7827	33.6914	70.9477	33.6914	73.3881	33.6914	71.4606
35.1562	72.3997	35.1562	72.2903	35.1562	72.5567	35.1562	72.3547	35.1562	74.5505	35.1562	72.9247
36.6211	74.0139	36.6211	73.9177	36.6211	74.2277	36.6211	73.9005	36.6211	75.6025	36.6211	74.3837
38.0859	73.817	38.0859	73.6302	38.0859	73.8148	38.0859	73.9899	38.0859	76.6082	38.0859	74.5355
39.5508	76.1764	39.5508	76.1448	39.5508	76.1094	39.5508	76.4618	39.5508	78.4428	39.5508	76.7686
41.0156	77.562	41.0156	77.6337	41.0156	77.4772	41.0156	77.918	41.0156	79.6355	41.0156	78.127
42.4805	78.5123	42.4805	78.6547	42.4805	78.4746	42.4805	78.8552	42.4805	80.334	42.4805	79.0261
43.9453	79.4275	43.9453	79.6125	43.9453	79.4006	43.9453	79.7621	43.9453	81.0933	43.9453	79.908
45.4102	80.454	45.4102	80.6375	45.4102	80.4349	45.4102	80.7411	45.4102	81.8429	45.4102	80.8552
46.875	81.0083	46.875	81.2123	46.875	80.9944	46.875	81.304	46.875	82.3302	46.875	81.3994
48.3398	81.5794	48.3398	81.7713	48.3398	81.5599	48.3398	81.8581	48.3398	82.8097	48.3398	81.9413
51.2695	82.6206	51.2695	82.8104	51.2695	82.597	51.2695	82.8724	51.2695	83.6295	51.2695	82.9229
52.7344	83.0092	52.7344	83.1829	52.7344	82.9807	52.7344	83.2363	52.7344	83.9314	52.7344	83.2823
54.1992	83.3368	54.1992	83.5175	54.1992	83.3091	54.1992	83.5581	54.1992	84.2003	54.1992	83.5967
55.6641	83.6794	55.6641	83.8513	55.6641	83.6492	55.6641	83.8821	55.6641	84.4678	55.6641	83.9163
58.5938	84.5782	58.5938	84.7104	58.5938	84.5342	58.5938	84.7293	58.5938	85.2291	58.5938	84.7635
60.0586	84.8165	60.0586	84.9033	60.0586	84.7535	60.0586	84.9392	60.0586	85.3966	60.0586	84.9679
62.9883	85.2683	62.9883	85.3642	62.9883	85.2251	62.9883	85.3418	62.9883	85.6637	62.9883	85.3754
64.4531	85.5025	64.4531	85.6369	64.4531	85.4759	64.4531	85.5734	64.4531	85.8401	64.4531	85.6077
67.3828	85.9047	67.3828	86.0807	67.3828	85.8929	67.3828	85.9679	67.3828	86.1828	67.3828	86.0072
68.8477	86.0662	68.8477	86.2041	68.8477	86.0295	68.8477	86.1099	68.8477	86.3374	68.8477	86.1508
71.7773	86.4018	71.7773	86.5164	71.7773	86.3588	71.7773	86.3934	71.7773	86.5655	71.7773	86.4479
74.707	86.6736	74.707	86.7767	74.707	86.6242	74.707	86.6287	74.707	86.7657	74.707	86.6943
77.6367	86.8837	77.6367	86.9874	77.6367	86.8347	77.6367	86.8005	77.6367	86.8857	77.6367	86.8789
79.1016	87.0042	79.1016	87.105	79.1016	86.9585	79.1016	86.8927	79.1016	86.9409	79.1016	86.9809
82.0312	87.1824	82.0312	87.2749	82.0312	87.1374	82.0312	87.0225	82.0312	87.0288	82.0312	87.1303
84.9609	87.5145	84.9609	87.6529	84.9609	87.4712	84.9609	87.3292	84.9609	87.3147	84.9609	87.4583
87.8906	87.8017	87.8906	87.8512	87.8906	87.7167	87.8906	87.5272	87.8906	87.5288	87.8906	87.6872
90.8203	88.0623	90.8203	88.1198	90.8203	87.9832	90.8203	87.7461	90.8203	87.7081	90.8203	87.9271
95.2148	88.2021	95.2148	88.254	95.2148	88.1314	95.2148	87.8069	95.2148	87.6763	95.2148	88.0202
98.1445	88.2482	98.1445	88.2879	98.1445	88.1778	98.1445	87.7973	98.1445	87.6281	98.1445	88.0359
101.074	88.3116	101.074	88.3384	101.074	88.2386	101.074	87.8046	101.074	87.5908	101.074	88.0672
105.469	88.5037	105.469	88.5146	105.469	88.4363	105.469	87.8845	105.469	87.551	105.469	88.1953
108.398	88.4469	108.398	88.5045	108.398	88.3868	108.398	87.8007	108.398	87.4956	108.398	88.1454
112.793	88.2885	112.793	88.3272	112.793	88.2118	112.793	87.5611	112.793	87.317	112.793	87.961
117.188	88.1817	117.188	88.1341	117.188	88.091	117.188	87.3244	117.188	86.9892	117.188	87.7713
120.117	88.5266	120.117	88.4308	120.117	88.4184	120.117	87.5946	120.117	87.2247	120.117	88.0704
124.512	88.8078	124.512	88.7957	124.512	88.7186	124.512	87.8335	124.512	87.5021	124.512	88.3659
128.906	88.8041	128.906	88.7616	128.906	88.7206	128.906	87.7032	128.906	87.2837	128.906	88.2999
133.301	88.7957	133.301	88.737	133.301	88.7206	133.301	87.6034	133.301	86.9607	133.301	88.2254
139.16	88.4341	139.16	88.3832	139.16	88.326	139.16	87.1532	139.16	86.6259	139.16	87.847
143.555	88.3801	143.555	88.2523	143.555	88.2599	143.555	86.8823	143.555	86.2735	143.555	87.6923
147.949	88.5996	147.949	88.4273	147.949	88.4492	147.949	86.9773	147.949	86.4562	147.949	87.869
153.809	88.6366	153.809	88.463	153.809	88.4996	153.809	86.885	153.809	86.1584	153.809	87.841
159.668	88.2834	159.668	88.1036	159.668	88.0966	159.668	86.3987	159.668	85.7242	159.668	87.4427
165.527	88.0089	165.527	87.7429	165.527	87.787	165.527	85.8656	165.527	85.2728	165.527	87.0764
171.387	88.5548	171.387	88.303	171.387	88.285	171.387	86.3554	171.387	85.6779	171.387	87.5875
177.246	88.5521	177.246	88.1608	177.246	88.2837	177.246	86.0895	177.246	85.3073	177.246	87.4673
183.105	88.3592	183.105	88.0771	183.105	88.0863	183.105	85.8631	183.105	85.2475	183.105	87.3107
188.965	88.2606	188.965	87.9037	188.965	87.9758	188.965	85.5229	188.965	84.9302	188.965	87.1306
196.289	87.9887	196.289	87.8713	196.289	87.7794	196.289	85.1547	196.289	84.5564	196.289	86.9104
203.613	87.7552	203.613	87.677	203.613	87.6064	203.613	84.6089	203.613	83.8951	203.613	86.6136
210.938	88.3194	210.938	88.1555	210.938	88.1491	210.938	84.8894	210.938	83.5458	210.938	87.0253
218.262	87.9815	218.262	87.9947	218.262	87.7506	218.262	84.4863	218.262	83.6075	218.262	86.748
225.586	87.7019	225.586	87.2942	225.586	87.3515	225.586	83.7599	225.586	83.4136	225.586	86.2859
232.91	87.8711	232.91	87.2065	232.91	87.5812	232.91	83.6591	232.91	82.3114	232.91	86.2604
241.699	88.2549	241.699	87.8563	241.699	87.8866	241.699	83.7503	241.699	82.0204	241.699	86.6098
250.488	88.1607	250.488	87.2595	250.488	87.6357	250.488	83.3876	250.488	81.4389	250.488	86.2827
259.277	88.7062	259.277	88.0819	259.277	88.2042	259.277	83.6872	259.277	81.3748	259.277	86.8442
268.066	88.8966	268.066	88.4147	268.066	88.2512	268.066	83.7666	268.066	82.339	268.066	87.0719
276.855	88.2767	276.855	87.632	276.855	87.6303	276.855	82.431	276.855	81.4144	276.855	86.3249
287.109	88.0821	287.109	87.5573	287.109	87.4609	287.109	82.0683	287.109	80.8941	287.109	86.1362
297.363	88.332	297.363	87.7428	297.363	87.4778	297.363	81.8556	297.363	79.9848	297.363	86.208
307.617	88.0549	307.617	87.7887	307.617	87.2085	307.617	81.235	307.617	81.1723	307.617	86.0846
319.336	87.3372	319.336	87.3977	319.336	86.577	319.336	80.5284	319.336	80.2689	319.336	85.4775
329.59	87.5043	329.59	86.9539	329.59	86.447	329.59	79.979	329.59	79.9323	329.59	85.3097
341.309	86.9327	341.309	87.1369	341.309	86.1621	341.309	78.8654	341.309	80.3861	341.309	85.0793
353.027	87.6834	353.027	87.4739	353.027	86.9198	353.027	79.6355	353.027	80.762	353.027	85.679
366.211	87.4169	366.211	87.309	366.211	86.4524	366.211	79.0504	366.211	78.8141	366.211	85.2843
379.395	87.1366	379.395	87.8517	379.395	86.0638	379.395	77.6705	379.395	77.9611	379.395	85.1904
392.578	86.4806	392.578	86.1566	392.578	85.1795	392.578	76.779	392.578	77.6041	392.578	84.1236
405.762	87.5147	405.762	85.4468	405.762	85.7285	405.762	78.1089	405.762	78.6052	405.762	84.5514
420.41	86.9523	420.41	86.5456	420.41	86.0166	420.41	77.8618	420.41	77.9825	420.41	84.6856
435.059	88.0858	435.059	86.1755	435.059	87.0609	435.059	78.0206	435.059	76.8694	435.059	85.2591
451.172	87.9151	451.172	86.9582	451.172	86.8231	451.172	77.8587	451.172	77.4863	451.172	85.349
465.82	87.6038	465.82	86.8501	465.82	86.007	465.82	77.6732	465.82	79.1821	465.82	85.0522
483.398	87.8633	483.398	87.0969	483.398	85.9486	483.398	78.3933	483.398	79.1514	483.398	85.234
499.512	86.5771	499.512	87.4906	499.512	84.8256	499.512	77.3774	499.512	78.6007	499.512	84.6141
517.09	85.478	517.09	86.4295	517.09	83.9081	517.09	78.2287	517.09	79.2968	517.09	83.7658
536.133	85.6254	536.133	85.3955	536.133	83.066	536.133	77.982	536.133	79.6707	536.133	83.3029
555.176	85.0146	555.176	84.086	555.176	82.7841	555.176	78.2186	555.176	80.4449	555.176	82.7439
574.219	85.3478	574.219	82.4977	574.219	83.9808	574.219	78.6175	574.219	80.9186	574.219	82.8632
594.727	87.1891	594.727	85.17	594.727	85.9051	594.727	77.1541	594.727	78.8922	594.727	84.3815
615.234	87.384	615.234	85.8922	615.234	85.8541	615.234	77.7207	615.234	78.1061	615.234	84.6079
637.207	87.3671	637.207	85.5896	637.207	85.1999	637.207	77.3962	637.207	77.0158	637.207	84.2941
659.18	87.2949	659.18	86.227	659.18	85.2699	659.18	77.4108	659.18	78.5324	659.18	84.5295
682.617	86.8901	682.617	84.6457	682.617	85.5957	682.617	77.8189	682.617	79.3895	682.617	84.117
707.52	88.7254	707.52	86.683	707.52	86.5062	707.52	78.9882	707.52	79.3446	707.52	85.6208
732.422	87.2939	732.422	85.7177	732.422	84.6308	732.422	78.6987	732.422	77.4958	732.422	84.2491
757.324	88.1866	757.324	86.9407	757.324	85.5352	757.324	79.6519	757.324	78.8418	757.324	85.2625
785.156	86.1826	785.156	85.7579	785.156	84.0282	785.156	78.8365	785.156	78.3282	785.156	83.7625
811.523	87.2385	811.523	86.1272	811.523	85.736	811.523	79.6931	811.523	79.4493	811.523	84.7576
840.82	87.3086	840.82	86.751	840.82	85.0727	840.82	80.3167	840.82	80.5491	840.82	84.9247
870.117	86.9958	870.117	85.1203	870.117	85.4483	870.117	81.2843	870.117	79.7943	870.117	84.4908
900.879	88.2579	900.879	85.8058	900.879	86.5464	900.879	82.9856	900.879	82.2771	900.879	85.7276
933.105	87.7173	933.105	87.5603	933.105	85.0723	933.105	83.2061	933.105	81.8055	933.105	85.6672
965.332	87.6807	965.332	87.4431	965.332	85.9072	965.332	84.6437	965.332	83.0257	965.332	86.0702
1000.49	87.1524	1000.49	86.6266	1000.49	84.4451	1000.49	85.8498	1000.49	82.8687	1000.49	85.6477
1035.64	88.9128	1035.64	88.7043	1035.64	86.7683	1035.64	86.5433	1035.64	84.0327	1035.64	87.3239
1072.27	87.0958	1072.27	87.8719	1072.27	86.2364	1072.27	86.8235	1072.27	84.166	1072.27	86.604
1108.89	88.6099	1108.89	86.8643	1108.89	87.643	1108.89	87.4974	1108.89	83.6846	1108.89	87.141
1148.44	88.0881	1148.44	84.9294	1148.44	86.7663	1148.44	87.6745	1148.44	83.2791	1148.44	86.4897
1189.45	88.3353	1189.45	85.2333	1189.45	86.1599	1189.45	87.1564	1189.45	80.8294	1189.45	86.1678
1230.47	88.6369	1230.47	85.7926	1230.47	85.7764	1230.47	86.7691	1230.47	78.6245	1230.47	86.0989
1274.41	88.6584	1274.41	86.8473	1274.41	85.0282	1274.41	86.2398	1274.41	76.9955	1274.41	86.0361
1319.82	89.0485	1319.82	86.8521	1319.82	85.4351	1319.82	86.1529	1319.82	74.3273	1319.82	86.184
1366.7	88.9789	1366.7	85.9387	1366.7	85.5316	1366.7	86.3535	1366.7	75.1287	1366.7	86.0311
1413.57	88.2805	1413.57	86.4546	1413.57	86.0899	1413.57	85.4661	1413.57	74.3146	1413.57	85.7992
1463.38	87.2299	1463.38	86.3764	1463.38	85.7636	1463.38	84.0128	1463.38	73.2254	1463.38	85.0854
1516.11	87.3174	1516.11	85.6765	1516.11	84.4755	1516.11	82.322	1516.11	71.4534	1516.11	84.389
1568.85	86.9752	1568.85	85.3581	1568.85	84.1231	1568.85	81.5981	1568.85	69.8725	1568.85	83.9944
1624.51	87.2571	1624.51	85.944	1624.51	85.0365	1624.51	80.8281	1624.51	71.6944	1624.51	84.4073
1681.64	87.1526	1681.64	83.7904	1681.64	84.5	1681.64	79.6994	1681.64	74.351	1681.64	83.6581
1741.7	88.5726	1741.7	83.8218	1741.7	84.2735	1741.7	78.6598	1741.7	73.6801	1741.7	84.2334
1803.22	87.187	1803.22	84.6274	1803.22	84.2179	1803.22	78.8854	1803.22	76.2458	1803.22	83.7915
1866.21	86.7971	1866.21	84.6733	1866.21	84.161	1866.21	78.7868	1866.21	76.9599	1866.21	83.6458
1932.13	86.1417	1932.13	85.3938	1932.13	83.5514	1932.13	78.7938	1932.13	75.1479	1932.13	83.3947
1999.51	85.1024	1999.51	84.3854	1999.51	83.4434	1999.51	78.5251	1999.51	74.5012	1999.51	82.6418
2069.82	86.1746	2069.82	83.5417	2069.82	84.3128	2069.82	79.7868	2069.82	77.6687	2069.82	83.2801
2143.07	87.5766	2143.07	85.0267	2143.07	86.055	2143.07	81.4004	2143.07	79.4088	2143.07	84.826
2219.24	87.9004	2219.24	85.2599	2219.24	85.7753	2219.24	81.0932	2219.24	75.7602	2219.24	84.7617
2296.88	87.9679	2296.88	85.2386	2296.88	86.4237	2296.88	80.6786	2296.88	72.2242	2296.88	84.8655
2378.91	87.5836	2378.91	85.0593	2378.91	87.6319	2378.91	81.1657	2378.91	71.0993	2378.91	85.0979
2462.4	87.2825	2462.4	84.7497	2462.4	87.1304	2462.4	80.6277	2462.4	71.847	2462.4	84.715
2548.83	86.6328	2548.83	83.1849	2548.83	86.6937	2548.83	80.4438	2548.83	71.7252	2548.83	84.019
2639.65	86.5101	2639.65	83.8383	2639.65	87.2722	2639.65	81.6731	2639.65	73.2099	2639.65	84.4444
2731.93	86.2003	2731.93	84.1127	2731.93	86.9457	2731.93	81.3949	2731.93	71.701	2731.93	84.2237
2828.61	85.6343	2828.61	82.9477	2828.61	86.1474	2828.61	80.442	2828.61	70.9229	2828.61	83.4164
2928.22	85.2079	2928.22	82.778	2928.22	85.8655	2928.22	80.2218	2928.22	70.1361	2928.22	83.1084
3030.76	85.681	3030.76	82.6638	3030.76	86.3135	3030.76	81.2223	3030.76	70.089	3030.76	83.5226
