"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"
20.5078	61.5529	20.5078	60.7545	20.5078	61.172
21.9727	59.4025	21.9727	58.0512	21.9727	58.7792
23.4375	56.3141	23.4375	53.1586	23.4375	55.0168
24.9023	56.1653	24.9023	52.382	24.9023	54.6732
26.3672	62.238	26.3672	60.5941	26.3672	61.4933
27.832	62.923	27.832	60.938	27.832	62.0429
29.2969	61.7928	29.2969	59.7802	29.2969	60.9021
30.7617	63.674	30.7617	64.03	30.7617	63.8556
32.2266	68.4636	32.2266	68.3701	32.2266	68.4171
33.6914	70.7108	33.6914	70.7842	33.6914	70.7477
35.1562	72.3997	35.1562	72.2903	35.1562	72.3453
36.6211	74.0139	36.6211	73.9177	36.6211	73.9661
38.0859	73.817	38.0859	73.6302	38.0859	73.7246
39.5508	76.1764	39.5508	76.1448	39.5508	76.1606
41.0156	77.562	41.0156	77.6337	41.0156	77.598
42.4805	78.5123	42.4805	78.6547	42.4805	78.5841
43.9453	79.4275	43.9453	79.6125	43.9453	79.521
45.4102	80.454	45.4102	80.6375	45.4102	80.5467
46.875	81.0083	46.875	81.2123	46.875	81.1115
48.3398	81.5794	48.3398	81.7713	48.3398	81.6764
51.2695	82.6206	51.2695	82.8104	51.2695	82.7166
52.7344	83.0092	52.7344	83.1829	52.7344	83.0969
54.1992	83.3368	54.1992	83.5175	54.1992	83.4281
55.6641	83.6794	55.6641	83.8513	55.6641	83.7662
58.5938	84.5782	58.5938	84.7104	58.5938	84.6448
60.0586	84.8165	60.0586	84.9033	60.0586	84.8601
62.9883	85.2683	62.9883	85.3642	62.9883	85.3165
64.4531	85.5025	64.4531	85.6369	64.4531	85.5702
67.3828	85.9047	67.3828	86.0807	67.3828	85.9936
68.8477	86.0662	68.8477	86.2041	68.8477	86.1357
71.7773	86.4018	71.7773	86.5164	71.7773	86.4595
74.707	86.6736	74.707	86.7767	74.707	86.7254
77.6367	86.8837	77.6367	86.9874	77.6367	86.9359
79.1016	87.0042	79.1016	87.105	79.1016	87.0549
82.0312	87.1824	82.0312	87.2749	82.0312	87.2289
84.9609	87.5145	84.9609	87.6529	84.9609	87.5842
87.8906	87.8017	87.8906	87.8512	87.8906	87.8265
90.8203	88.0623	90.8203	88.1198	90.8203	88.0911
95.2148	88.2021	95.2148	88.254	95.2148	88.2281
98.1445	88.2482	98.1445	88.2879	98.1445	88.2681
101.074	88.3116	101.074	88.3384	101.074	88.325
105.469	88.5037	105.469	88.5146	105.469	88.5091
108.398	88.4469	108.398	88.5045	108.398	88.4758
112.793	88.2885	112.793	88.3272	112.793	88.3079
117.188	88.1817	117.188	88.1341	117.188	88.1579
120.117	88.5266	120.117	88.4308	120.117	88.4789
124.512	88.8078	124.512	88.7957	124.512	88.8018
128.906	88.8041	128.906	88.7616	128.906	88.7829
133.301	88.7957	133.301	88.737	133.301	88.7665
139.16	88.4341	139.16	88.3832	139.16	88.4088
143.555	88.3801	143.555	88.2523	143.555	88.3166
147.949	88.5996	147.949	88.4273	147.949	88.5143
153.809	88.6366	153.809	88.463	153.809	88.5507
159.668	88.2834	159.668	88.1036	159.668	88.1944
165.527	88.0089	165.527	87.7429	165.527	87.8779
171.387	88.5548	171.387	88.303	171.387	88.4307
177.246	88.5521	177.246	88.1608	177.246	88.3609
183.105	88.3592	183.105	88.0771	183.105	88.2205
188.965	88.2606	188.965	87.9037	188.965	88.0858
196.289	87.9887	196.289	87.8713	196.289	87.9304
203.613	87.7552	203.613	87.677	203.613	87.7163
210.938	88.3194	210.938	88.1555	210.938	88.2382
218.262	87.9815	218.262	87.9947	218.262	87.9881
225.586	87.7019	225.586	87.2942	225.586	87.5028
232.91	87.8711	232.91	87.2065	232.91	87.5515
241.699	88.2549	241.699	87.8563	241.699	88.0602
250.488	88.1607	250.488	87.2595	250.488	87.7334
259.277	88.7062	259.277	88.0819	259.277	88.4053
268.066	88.8966	268.066	88.4147	268.066	88.6623
276.855	88.2767	276.855	87.632	276.855	87.9663
287.109	88.0821	287.109	87.5573	287.109	87.8276
297.363	88.332	297.363	87.7428	297.363	88.0474
307.617	88.0549	307.617	87.7887	307.617	87.9239
