22.4	37.4
23	38.3
23.6	39.5
24	40.9
25	42.7
25.8	45
26.5	48.2
27.2	47.3
28	45
29	42
30	38.6
30.7	45.2
31.5	49.6
32.5	53
33.5	54.6
34.5	55.3
35.5	55.6
36.5	58.5
37.5	61.5
38.7	63.3
40	62.1
41.2	59.6
42.5	60.8
43.7	64.5
45	67.6
46.2	71.8
47.5	75.2
48.7	72.6
50	72.5
51.5	73.8
53	75
54.5	75.6
56	76.4
58	77.4
60	78.4
61.5	79.3
63	80.1
65	80.9
67	81.3
69	81.8
71	82.8
73	84.2
75	85
77.5	85.6
80	86.1
82.5	86.4
85	86.6
87.5	86.6
90	86.9
92.5	87
95	86.9
97.5	86.8
100	86.8
103	87.1
106	87.3
109	87.3
112	87.4
115	87.5
118	87.5
122	87.5
125	87.6
128	87.5
132	87.3
136	87.1
140	86.8
145	86.2
150	86
155	86
160	85.9
165	86.1
170	86.1
175	86.2
180	85.8
185	85.4
190	85
195	84.7
200	84.7
206	84.2
212	83.7
218	83.4
224	82.9
230	82
236	81.1
240	80.4
250	80.1
258	80.6
265	81.5
272	82.4
280	82.8
290	82.9
300	83.2
307	83.5
315	83.8
325	83.9
335	83.4
345	82.4
355	82.2
365	82.4
375	82.2
387	81.3
400	79.1
412	76.5
425	77.9
437	82
450	82.5
462	82.1
475	81.8
487	82
500	81.4
515	80.7
530	80.3
545	80.7
560	81.4
580	81.6
600	82
615	81.9
630	81
650	80.5
670	80.7
690	79.1
710	77.5
730	76.1
750	74.6
775	72.6
800	73.2
825	75.8
850	76.7
875	76.9
900	75.5
925	74.5
950	73.6
975	72.8
1000	72.9
1030	73.9
1060	74.4
1090	72.4
1120	72.7
1150	73.8
1180	73.4
1220	73
1250	73.8
1280	72.7
1320	73.2
1360	73.6
1400	73.4
1450	75
1500	73.8
1550	74.3
1600	73.7
1650	71.9
1700	69.7
1750	66.5
1800	61.8
1850	58.4
1900	55
1950	59.2
2000	57.7
2060	49.9
2120	54
2180	64.3
2240	66.6
2300	69
2360	69.2
2400	70.6
2500	69.6
2580	68.7
2650	68.3
2720	67
2800	68.7
2900	69.1
3000	65.6
3070	64.8
3150	63.3
3250	63.4
3350	64
3450	66.3
3550	65.9
3650	66.6
3750	67.1
3870	67.4
4000	67.1
4120	65.3
4250	62.1
4370	62.5
4500	62.3
4620	64.4
4750	66.8
4870	67.7
5000	68.5
5150	67
5300	63.3
5450	59.4
5600	59.6
5800	62.6
6000	63
6150	63.9
6300	61.4
6500	59.8
6700	56
6900	55
7100	58
7300	60.2
7500	56.8
7750	54.2
8000	55.9
8250	56.9
8500	56.1
8750	54.9
9000	50.6
9250	49.8
9500	50.8
9750	52.5
10000	49.4
10300	47.8
10600	47.1
10900	47
11200	47
11500	45.3
11800	45
12200	42.4
12500	45.5
12800	45.8
13200	42.7
13600	42.4
14000	43.7
14500	44
15000	41.8
15500	49.5
16000	50
16500	51
17000	54
17500	45.8
18000	45.9
18500	43.1
19000	43.3
19500	41.6
20000	45.1
20600	40.5
21200	41.8
21800	40.6
22400	44.6
