"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.8182	20.5078	51.328	20.5078	58.6022	20.5078	56.9415
21.9727	55.4768	21.9727	52.2186	21.9727	61.7324	21.9727	59.5492
23.4375	57.4838	23.4375	54.9202	23.4375	63.0255	23.4375	60.9845
24.9023	58.6963	24.9023	57.0907	24.9023	64.6103	24.9023	62.5814
26.3672	60.324	26.3672	59.2991	26.3672	65.9322	26.3672	64.0044
27.832	61.7206	27.832	61.0955	27.832	67.1646	27.832	65.3068
29.2969	63.2223	29.2969	62.9571	29.2969	68.4569	29.2969	66.6807
30.7617	64.6328	30.7617	64.5902	30.7617	69.5906	30.7617	67.901
32.2266	66.0528	32.2266	66.1955	32.2266	70.764	32.2266	69.1557
33.6914	67.3466	33.6914	67.5976	33.6914	71.822	33.6914	70.2865
35.1563	68.8046	35.1563	69.1201	35.1563	72.9356	35.1563	71.4985
36.6211	69.9819	36.6211	70.3624	36.6211	73.9155	36.6211	72.5425
38.0859	71.1971	38.0859	71.6361	38.0859	74.9342	38.0859	73.6266
39.5508	72.6444	39.5508	73.0824	39.5508	75.9852	39.5508	74.7947
41.0156	72.8883	41.0156	73.3274	41.0156	76.2226	41.0156	75.0344
42.4805	74.5272	42.4805	75.0054	42.4805	77.6415	42.4805	76.5294
43.9453	75.4973	43.9453	75.991	43.9453	78.4619	43.9453	77.4011
45.4102	76.421	45.4102	76.8921	45.4102	79.1545	45.4102	78.1657
46.875	77.2356	46.875	77.6965	46.875	79.8011	46.875	78.8676
48.3398	77.9468	48.3398	78.4282	48.3398	80.4438	48.3398	79.5385
51.2695	79.4026	51.2695	79.8546	51.2695	81.5767	51.2695	80.7805
52.7344	80.0355	52.7344	80.4748	52.7344	82.0685	52.7344	81.3215
54.1992	80.5587	54.1992	80.9901	54.1992	82.4831	54.1992	81.7752
55.6641	81.0401	55.6641	81.4679	55.6641	82.8751	55.6641	82.2004
58.5938	81.9795	58.5938	82.3846	58.5938	83.5882	58.5938	82.9962
60.0586	82.3275	60.0586	82.7167	60.0586	83.8244	60.0586	83.273
62.9883	83.0686	62.9883	83.4362	62.9883	84.3966	62.9883	83.9083
64.4531	83.4068	64.4531	83.7652	64.4531	84.6571	64.4531	84.1985
67.3828	83.9344	67.3828	84.2748	67.3828	85.0399	67.3828	84.6371
68.8477	84.102	68.8477	84.4372	68.8477	85.1498	68.8477	84.7701
71.7773	84.4555	71.7773	84.7648	71.7773	85.3528	71.7773	85.0308
74.707	84.8756	74.707	85.175	74.707	85.6875	74.707	85.3999
77.6367	85.188	77.6367	85.4786	77.6367	85.9177	77.6367	85.6638
79.1016	85.2792	79.1016	85.541	79.1016	85.8885	79.1016	85.6803
82.0313	85.5278	82.0313	85.7422	82.0313	85.9254	82.0313	85.7999
84.9609	85.87	84.9609	86.0627	84.9609	86.1414	84.9609	86.068
87.8906	85.8774	87.8906	86.109	87.8906	86.2691	87.8906	86.151
90.8203	85.1888	90.8203	85.6436	90.8203	86.3753	90.8203	85.9678
95.2148	86.4097	95.2148	86.4801	95.2148	86.159	95.2148	86.2995
98.1445	85.9419	98.1445	86.1448	98.1445	86.1614	98.1445	86.1149
101.074	86.0158	101.074	86.1612	101.074	86.0645	101.074	86.0822
105.469	86.0433	105.469	86.1726	105.469	86.0969	105.469	86.1077
108.398	86.1387	108.398	86.2487	108.398	86.0826	108.398	86.1402
112.793	86.3485	112.793	86.4031	112.793	86.1279	112.793	86.2491
117.188	86.3834	117.188	86.3985	117.188	86.0402	117.188	86.21
120.117	86.614	120.117	86.5859	120.117	86.1747	120.117	86.3795
124.512	86.5557	124.512	86.5726	124.512	86.1513	124.512	86.3519
128.906	86.3457	128.906	86.2992	128.906	85.6259	128.906	85.9667
133.301	86.1033	133.301	86.1053	133.301	85.5598	133.301	85.8255
139.16	85.789	139.16	85.8978	139.16	85.8622	139.16	85.858
143.555	85.9035	143.555	85.8552	143.555	85.5746	143.555	85.7191
147.949	85.8505	147.949	85.7446	147.949	85.3235	147.949	85.5493
153.809	85.9799	153.809	85.7585	153.809	85.0635	153.809	85.4532
159.668	86.0745	159.668	85.831	159.668	84.8859	159.668	85.4118
165.527	85.9441	165.527	85.7221	165.527	84.9089	165.527	85.3603
171.387	85.664	171.387	85.4815	171.387	84.8062	171.387	85.1772
177.246	85.5671	177.246	85.3243	177.246	84.6433	177.246	85.0305
183.105	85.3176	183.105	85.0082	183.105	84.2852	183.105	84.709
188.965	85.2238	188.965	84.8239	188.965	83.9456	188.965	84.4718
196.289	85.3419	196.289	84.9258	196.289	83.9053	196.289	84.5116
203.613	85.1764	203.613	84.6643	203.613	83.6036	203.613	84.2546
210.938	85.0774	210.938	84.5326	210.938	83.261	210.938	84.0364
218.262	84.9262	218.262	84.3699	218.262	83.1242	218.262	83.8879
225.586	84.867	225.586	84.2629	225.586	83.1248	225.586	83.8407
232.91	84.8954	232.91	84.1656	232.91	82.765	232.91	83.66
241.699	84.7715	241.699	84.0102	241.699	82.4034	241.699	83.4255
250.488	84.7134	250.488	83.8568	250.488	82.1402	250.488	83.2524
259.277	84.9062	259.277	84.102	259.277	82.1824	259.277	83.4013
268.066	84.3642	268.066	83.5866	268.066	82.0497	268.066	83.0355
276.855	84.4564	276.855	83.5769	276.855	81.7189	276.855	82.9216
287.109	84.5777	287.109	83.5921	287.109	81.6536	287.109	82.9346
297.363	84.294	297.363	83.0957	297.363	81.2711	297.363	82.5442
307.617	84.3716	307.617	83.381	307.617	81.3482	307.617	82.6881
319.336	84.285	319.336	83.1756	319.336	81.1035	319.336	82.502
329.59	84.414	329.59	83.2528	329.59	81.0268	329.59	82.5365
341.309	84.2521	341.309	83.0978	341.309	81.1799	341.309	82.4969
353.027	84.1337	353.027	82.593	353.027	80.4068	353.027	82.0084
366.211	84.3868	366.211	82.7978	366.211	79.8496	366.211	81.9666
379.395	84.8666	379.395	83.5731	379.395	80.5767	379.395	82.6279
392.578	84.4587	392.578	82.962	392.578	80.686	392.578	82.3308
405.762	84.347	405.762	82.3194	405.762	80.4613	405.762	82.0135
420.41	85.3537	420.41	83.082	420.41	79.8743	420.41	82.4169
435.059	85.1749	435.059	83.4287	435.059	80.2594	435.059	82.5819
451.172	85.2811	451.172	83.3417	451.172	79.8081	451.172	82.4565
465.82	85.5064	465.82	83.7132	465.82	79.0526	465.82	82.4759
483.398	84.8401	483.398	83.2267	483.398	79.5645	483.398	82.1854
499.512	84.9996	499.512	83.402	499.512	79.0603	499.512	82.1693
517.09	85.1213	517.09	83.4475	517.09	79.1169	517.09	82.2463
536.133	84.8461	536.133	83.0404	536.133	78.9323	536.133	81.9469
555.176	85.3205	555.176	83.5546	555.176	78.1953	555.176	82.1485
574.219	85.4574	574.219	83.7928	574.219	78.6016	574.219	82.3827
594.727	85.4595	594.727	83.9018	594.727	78.9751	594.727	82.5103
615.234	85.643	615.234	83.7179	615.234	78.6895	615.234	82.4482
637.207	85.8585	637.207	83.872	637.207	79.057	637.207	82.6753
659.18	86.0432	659.18	83.5423	659.18	78.4633	659.18	82.5049
682.617	85.5817	682.617	83.1897	682.617	78.3348	682.617	82.1529
707.52	85.9318	707.52	83.0471	707.52	78.3132	707.52	82.2537
732.422	86.5517	732.422	83.7932	732.422	78.1132	732.422	82.7555
757.324	86.1709	757.324	83.5478	757.324	78.4356	757.324	82.5577
785.156	86.366	785.156	83.1209	785.156	78.2362	785.156	82.4641
811.523	85.9312	811.523	82.662	811.523	77.6148	811.523	81.9849
840.82	86.2701	840.82	82.5308	840.82	77.4528	840.82	82.0813
870.117	86.0821	870.117	82.5616	870.117	77.1293	870.117	81.9379
900.879	86.3393	900.879	82.4327	900.879	77.0265	900.879	82.0126
933.105	86.4244	933.105	82.9198	933.105	77.183	933.105	82.2364
965.332	86.405	965.332	83.0722	965.332	77.11	965.332	82.265
1,000.49	86.4679	1,000.49	83.1656	1,000.49	76.6934	1,000.49	82.2645
1,035.64	86.1691	1,035.64	82.6635	1,035.64	75.5741	1,035.64	81.7847
1,072.27	85.9144	1,072.27	82.1335	1,072.27	74.8023	1,072.27	81.375
1,108.89	85.3691	1,108.89	81.7722	1,108.89	74.0576	1,108.89	80.869
1,148.44	85.3783	1,148.44	81.6343	1,148.44	73.5484	1,148.44	80.7738
1,189.45	85.8325	1,189.45	81.3592	1,189.45	73.6691	1,189.45	80.9604
1,230.47	86.0544	1,230.47	81.3688	1,230.47	73.8351	1,230.47	81.1132
1,274.41	86.0718	1,274.41	81.309	1,274.41	73.6197	1,274.41	81.0855
1,319.82	85.733	1,319.82	81.0952	1,319.82	72.6718	1,319.82	80.73
1,366.7	85.2537	1,366.7	80.7357	1,366.7	72.6752	1,366.7	80.3288
1,413.57	84.8743	1,413.57	80.0871	1,413.57	71.7896	1,413.57	79.8247
1,463.38	84.7409	1,463.38	80.3904	1,463.38	71.1943	1,463.38	79.7894
1,516.11	85.3638	1,516.11	81.2853	1,516.11	71.6477	1,516.11	80.489
1,568.85	85.6185	1,568.85	81.3714	1,568.85	71.8643	1,568.85	80.6856
1,624.51	85.2979	1,624.51	80.7264	1,624.51	71.6694	1,624.51	80.2711
1,681.64	85.206	1,681.64	80.3988	1,681.64	71.7028	1,681.64	80.1173
