"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.5148	20.5078	48.982	20.5078	54.2104
21.9727	56.1646	21.9727	51.6622	21.9727	54.4724
23.4375	58.0446	23.4375	54.4803	23.4375	56.6183
24.9023	59.1797	24.9023	56.8999	24.9023	58.1877
26.3672	60.7105	26.3672	59.2214	26.3672	60.0294
27.832	62.0459	27.832	61.0817	27.832	61.5905
29.2969	63.4643	29.2969	63.002	29.2969	63.2393
30.7617	64.8201	30.7617	64.673	30.7617	64.7472
32.2266	66.1604	32.2266	66.3303	32.2266	66.2462
33.6914	67.434	33.6914	67.7213	33.6914	67.58
35.1563	68.8478	35.1563	69.2682	35.1563	69.0631
36.6211	69.9902	36.6211	70.576	36.6211	70.2929
38.0859	71.1552	38.0859	71.8891	38.0859	71.5376
39.5508	72.5854	39.5508	73.3151	39.5508	72.9656
41.0156	72.8541	41.0156	73.4738	41.0156	73.175
42.4805	74.4601	42.4805	75.2187	42.4805	74.8559
43.9453	75.4162	43.9453	76.2117	43.9453	75.8321
45.4102	76.3271	45.4102	77.1117	45.4102	76.7371
46.875	77.1302	46.875	77.9168	46.875	77.5413
48.3398	77.8431	48.3398	78.6367	48.3398	78.258
51.2695	79.2857	51.2695	80.0666	51.2695	79.6937
52.7344	79.9163	52.7344	80.6822	52.7344	80.3161
54.1992	80.4335	54.1992	81.2003	54.1992	80.8338
55.6641	80.9092	55.6641	81.6793	55.6641	81.3113
58.5938	81.8397	58.5938	82.5975	58.5938	82.2351
60.0586	82.1858	60.0586	82.9299	60.0586	82.5738
62.9883	82.9262	62.9883	83.6439	62.9883	83.2999
64.4531	83.2673	64.4531	83.966	64.4531	83.6307
67.3828	83.7998	67.3828	84.4635	67.3828	84.1443
68.8477	83.9642	68.8477	84.6271	68.8477	84.3083
71.7773	84.3215	71.7773	84.9461	71.7773	84.645
74.707	84.7468	74.707	85.3547	74.707	85.0614
77.6367	85.0487	77.6367	85.6696	77.6367	85.3703
79.1016	85.1323	79.1016	85.7383	79.1016	85.4459
82.0313	85.3688	82.0313	85.9532	82.0313	85.6709
84.9609	85.7198	84.9609	86.2696	84.9609	86.0034
87.8906	85.7427	87.8906	86.2897	87.8906	86.0248
90.8203	85.1517	90.8203	85.6384	90.8203	85.4019
95.2148	86.2125	95.2148	86.7544	95.2148	86.4919
98.1445	85.8039	98.1445	86.3003	98.1445	86.0592
101.074	85.8579	101.074	86.3635	101.074	86.118
105.469	85.9089	105.469	86.3534	105.469	86.1368
108.398	85.9723	108.398	86.4565	108.398	86.2212
112.793	86.185	112.793	86.6277	112.793	86.412
117.188	86.2348	117.188	86.6144	117.188	86.4287
120.117	86.4435	120.117	86.8666	120.117	86.6602
124.512	86.3696	124.512	86.8085	124.512	86.5946
128.906	86.157	128.906	86.5298	128.906	86.3474
133.301	85.9465	133.301	86.3571	133.301	86.1566
139.16	85.6844	139.16	86.0481	139.16	85.87
143.555	85.7567	143.555	86.0634	143.555	85.9128
147.949	85.7295	147.949	85.9181	147.949	85.8248
153.809	85.8424	153.809	85.9561	153.809	85.8996
159.668	85.923	159.668	86.0482	159.668	85.9861
165.527	85.7912	165.527	85.9562	165.527	85.8745
171.387	85.4883	171.387	85.7232	171.387	85.6073
177.246	85.3914	177.246	85.6074	177.246	85.5007
183.105	85.1564	183.105	85.2787	183.105	85.218
188.965	85.0474	188.965	85.108	188.965	85.0778
196.289	85.1538	196.289	85.2314	196.289	85.1928
203.613	84.9862	203.613	85.001	203.613	84.9936
210.938	84.9179	210.938	84.7827	210.938	84.8508
218.262	84.7215	218.262	84.7326	218.262	84.7271
225.586	84.6434	225.586	84.6419	225.586	84.6426
232.91	84.6549	232.91	84.6064	232.91	84.6307
241.699	84.595	241.699	84.4152	241.699	84.506
250.488	84.5634	250.488	84.2087	250.488	84.3896
259.277	84.7222	259.277	84.37	259.277	84.5497
268.066	84.2543	268.066	83.8139	268.066	84.0397
276.855	84.2915	276.855	83.7121	276.855	84.0114
287.109	84.3073	287.109	83.8822	287.109	84.1
297.363	84.0302	297.363	83.6583	297.363	83.8483
307.617	84.1545	307.617	83.6255	307.617	83.8981
319.336	84.0811	319.336	83.4723	319.336	83.7873
329.59	84.2829	329.59	83.3512	329.59	83.842
341.309	84.1409	341.309	83.1822	341.309	83.688
353.027	83.8829	353.027	82.7791	353.027	83.366
366.211	84.1087	366.211	82.8117	366.211	83.5084
379.395	84.4465	379.395	83.5227	379.395	84.0091
392.578	84.1895	392.578	82.8512	392.578	83.5717
405.762	84.0347	405.762	82.2389	405.762	83.2289
420.41	84.8861	420.41	82.9311	420.41	84.0177
435.059	84.6511	435.059	83.3035	435.059	84.0294
451.172	84.7085	451.172	83.0905	451.172	83.9744
465.82	84.812	465.82	83.512	465.82	84.2104
483.398	84.2671	483.398	82.9497	483.398	83.6581
499.512	84.3454	499.512	83.0764	499.512	83.7571
