"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
615.234	85.3082	615.234	83.6842	615.234	84.5716
637.207	85.0875	637.207	83.8095	637.207	84.4953
659.18	84.5929	659.18	83.7001	659.18	84.1694
682.617	84.9029	682.617	84.1485	682.617	84.5421
707.52	85.2123	707.52	83.9876	707.52	84.643
732.422	85.144	732.422	84.4419	732.422	84.8071
757.324	84.9603	757.324	84.1694	757.324	84.5829
785.156	84.8237	785.156	84.3072	785.156	84.5731
811.523	86.0378	811.523	83.6485	811.523	85.0054
840.82	87.2129	840.82	82.7841	840.82	85.5401
870.117	86.9433	870.117	82.7195	870.117	85.3258
900.879	86.56	900.879	82.5231	900.879	84.9946
933.105	85.598	933.105	82.5891	933.105	84.3491
965.332	85.5416	965.332	82.389	965.332	84.2453
1,000.49	84.6471	1,000.49	82.3802	1,000.49	83.6599
1,035.64	84.7365	1,035.64	82.5498	1,035.64	83.7793
1,072.27	84.1169	1,072.27	81.6649	1,072.27	83.0617
1,108.89	84.0769	1,108.89	82.1344	1,108.89	83.2133
1,148.44	83.938	1,148.44	81.6389	1,148.44	82.9389
1,189.45	83.6258	1,189.45	81.9352	1,189.45	82.8623
1,230.47	83.6612	1,230.47	81.6755	1,230.47	82.7808
1,274.41	83.3222	1,274.41	81.6622	1,274.41	82.571
1,319.82	83.4107	1,319.82	81.7719	1,319.82	82.6681
1,366.7	83.7445	1,366.7	82.5563	1,366.7	83.1909
1,413.57	84.3172	1,413.57	82.6111	1,413.57	83.5474
1,463.38	84.9976	1,463.38	83.1754	1,463.38	84.1814
1,516.11	84.4507	1,516.11	82.5998	1,516.11	83.6232
1,568.85	84.0207	1,568.85	82.9494	1,568.85	83.518
1,624.51	83.2426	1,624.51	82.759	1,624.51	83.0075
1,681.64	83.2724	1,681.64	82.4956	1,681.64	82.9014
1,741.7	83.519	1,741.7	83.4675	1,741.7	83.4933
1,803.22	84.4233	1,803.22	82.1626	1,803.22	83.4384
1,866.21	84.9077	1,866.21	81.8974	1,866.21	83.6583
1,932.13	85.0921	1,932.13	82.5177	1,932.13	83.9929
1,999.51	85.3924	1,999.51	82.5523	1,999.51	84.2005
2,069.82	84.7108	2,069.82	81.8287	2,069.82	83.5046
2,143.07	84.8642	2,143.07	80.2832	2,143.07	83.1516
2,219.24	84.8649	2,219.24	79.3011	2,219.24	82.919
2,296.88	84.6394	2,296.88	78.8892	2,296.88	82.6536
2,378.91	83.5118	2,378.91	78.477	2,378.91	81.6865
2,462.4	82.3956	2,462.4	77.6686	2,462.4	80.6458
2,548.83	82.6224	2,548.83	77.1084	2,548.83	80.6874
2,639.65	82.691	2,639.65	75.5604	2,639.65	80.4493
2,731.93	81.6465	2,731.93	73.7765	2,731.93	79.2931
2,828.61	80.1989	2,828.61	73.8603	2,828.61	78.096
2,928.22	79.6241	2,928.22	74.9952	2,928.22	77.8992
3,030.76	79.16	3,030.76	75.7224	3,030.76	77.7728
3,137.7	79.5912	3,137.7	76.7093	3,137.7	78.385
3,249.02	80.3607	3,249.02	77.4631	3,249.02	79.1492
3,363.28	80.6655	3,363.28	78.1114	3,363.28	79.5735
3,481.93	81.3068	3,481.93	78.6472	3,481.93	80.1775
3,604.98	82.4122	3,604.98	78.7596	3,604.98	80.9591
3,732.42	82.2204	3,732.42	80.0834	3,732.42	81.282
3,864.26	83.5135	3,864.26	81.1134	3,864.26	82.4772
4,000.49	83.8912	4,000.49	80.9682	4,000.49	82.6711
4,141.11	83.6278	4,141.11	81.2626	4,141.11	82.6042
4,287.6	83.4036	4,287.6	81.6174	4,287.6	82.6017
4,438.48	83.7041	4,438.48	81.9893	4,438.48	82.9308
4,595.21	83.3779	4,595.21	81.1991	4,595.21	82.4237
4,756.35	83.367	4,756.35	80.6001	4,756.35	82.2002
4,924.8	83.2469	4,924.8	79.9791	4,924.8	81.9134
5,097.66	83.5468	5,097.66	79.5574	5,097.66	81.9949
5,277.83	82.9311	5,277.83	78.9076	5,277.83	81.3695
5,463.87	82.3555	5,463.87	78.0475	5,463.87	80.7151
5,657.23	81.5413	5,657.23	77.2306	5,657.23	79.9002
5,856.45	81.1607	5,856.45	76.8624	5,856.45	79.5229
6,062.99	81.299	6,062.99	76.4185	6,062.99	79.511
6,276.86	81.7145	6,276.86	76.6845	6,276.86	79.8903
6,498.05	81.3377	6,498.05	76.6143	6,498.05	79.5888
6,726.56	81.0218	6,726.56	76.6691	6,726.56	79.3694
6,963.87	81.2852	6,963.87	76.6733	6,963.87	79.5646
7,209.96	81.2565	7,209.96	76.7505	7,209.96	79.5634
7,464.84	81.0581	7,464.84	77.4181	7,464.84	79.6088
7,727.05	80.0014	7,727.05	77.9776	7,727.05	79.1064
7,999.51	79.9623	7,999.51	78.4715	7,999.51	79.2805
8,282.23	80.6116	8,282.23	78.546	8,282.23	79.7005
8,573.73	81.2331	8,573.73	78.512	8,573.73	80.0822
8,876.95	81.9764	8,876.95	78.6671	8,876.95	80.6296
9,188.96	81.8733	9,188.96	78.8143	9,188.96	80.6077
9,514.16	82.4263	9,514.16	78.7192	9,514.16	80.9568
9,849.61	82.6246	9,849.61	78.7738	9,849.61	81.1127
10,196.8	82.8264	10,196.8	78.9332	10,196.8	81.3022
10,555.7	82.8319	10,555.7	79.1851	10,555.7	81.3806
10,927.7	83.1685	10,927.7	79.3506	10,927.7	81.6663
11,313	83.5464	11,313	79.4724	11,313	81.9705
11,712.9	83.6689	11,712.9	79.3641	11,712.9	82.0294
12,126	84.8033	12,126	79.3676	12,126	82.8855
12,553.7	84.7725	12,553.7	79.6608	12,553.7	82.929
12,996.1	84.7919	12,996.1	79.5301	12,996.1	82.9135
13,454.6	84.9952	13,454.6	79.6198	13,454.6	83.0909
13,929.2	84.6488	13,929.2	79.2236	13,929.2	82.7334
14,419.9	84.5027	14,419.9	78.029	14,419.9	82.3746
14,928.2	84.0004	14,928.2	77.0663	14,928.2	81.7913
15,455.6	83.7937	15,455.6	76.4663	15,455.6	81.5207
16,000.5	83.419	16,000.5	76.8004	16,000.5	81.2646
16,564.5	83.3258	16,564.5	77.4258	16,564.5	81.309
17,148.9	84.2341	17,148.9	77.9707	17,148.9	82.1454
17,752.4	84.4515	17,752.4	78.2377	17,752.4	82.3723
18,379.4	85.9916	18,379.4	79.3445	18,379.4	83.8321
19,026.9	86.6401	19,026.9	80.174	19,026.9	84.5134
19,697.8	85.7631	19,697.8	80.2847	19,697.8	83.8358
19,999.5	84.9396	19,999.5	79.5873	19,999.5	83.0406
