Param_Coord_x1 = 2
Param_Coord_x2 = 80
Param_Coord_x3 = 0
Param_Coord_Type = Spherical
Param_Coord_AngularFormat = degree
Param_Coord_Front = '0,0'
Param_Coord_Top = '90,0'
Data_Domain=Frequency
Data_Phase_AngularFormat=degree
Data_Format = LeveldB_Phase
Data_LevelType=SoundPressure

Curve=[
2.0507813e+01 5.8724453e+01 -8.8314001e+01
2.1972656e+01 5.9941272e+01 -8.6788826e+01
2.3437500e+01 6.2297014e+01 -8.6906573e+01
2.4902344e+01 6.3489680e+01 -9.0337456e+01
2.6367188e+01 6.5366470e+01 -9.5075998e+01
2.7832031e+01 6.6507670e+01 -1.0030972e+02
2.9296875e+01 6.7713588e+01 -1.0592235e+02
3.0761719e+01 6.8889817e+01 -1.1053609e+02
3.2226563e+01 7.0053242e+01 -1.1527799e+02
3.3691406e+01 7.1300430e+01 -1.2065163e+02
3.5156250e+01 7.2455857e+01 -1.2650319e+02
3.6621094e+01 7.3537555e+01 -1.3228900e+02
3.8085938e+01 7.4619386e+01 -1.3839703e+02
3.9550781e+01 7.5590898e+01 -1.4425346e+02
4.1015625e+01 7.6635604e+01 -1.5096156e+02
4.2480469e+01 7.7579738e+01 -1.5770186e+02
4.3945313e+01 7.8458592e+01 -1.6457295e+02
4.5410156e+01 7.9280590e+01 -1.7171629e+02
4.6875000e+01 8.0034051e+01 -1.7884202e+02
4.8339844e+01 8.0723748e+01 1.7364958e+02
5.1269531e+01 8.1797845e+01 1.5782758e+02
5.2734375e+01 8.2193393e+01 1.5014739e+02
5.4199219e+01 8.2483428e+01 1.4284989e+02
5.5664063e+01 8.2698343e+01 1.3589513e+02
5.8593750e+01 8.2913894e+01 1.2301751e+02
6.0058594e+01 8.2930199e+01 1.1690487e+02
6.2988281e+01 8.2870770e+01 1.0594320e+02
6.4453125e+01 8.2825043e+01 1.0141826e+02
6.7382813e+01 8.2845278e+01 9.3430439e+01
6.8847656e+01 8.2831239e+01 8.9616019e+01
7.1777344e+01 8.2721461e+01 8.1815970e+01
7.4707031e+01 8.2647150e+01 7.4577430e+01
7.7636719e+01 8.2598037e+01 6.8718610e+01
7.9101563e+01 8.2525933e+01 6.6036859e+01
8.2031250e+01 8.2382350e+01 6.0387335e+01
8.4960938e+01 8.2316068e+01 5.5012260e+01
8.7890625e+01 8.2209750e+01 5.0794666e+01
9.0820313e+01 8.2092594e+01 4.6757846e+01
9.5214844e+01 8.2047254e+01 4.0865291e+01
9.8144531e+01 8.2027989e+01 3.7494265e+01
1.0107422e+02 8.1983221e+01 3.3875399e+01
1.0546875e+02 8.1934196e+01 2.8591457e+01
1.0839844e+02 8.1876158e+01 2.5655718e+01
1.1279297e+02 8.1868525e+01 2.1518888e+01
1.1718750e+02 8.1855361e+01 1.6851544e+01
1.2011719e+02 8.1796332e+01 1.3938044e+01
1.2451172e+02 8.1696063e+01 1.0032114e+01
1.2890625e+02 8.1517008e+01 6.6507033e+00
1.3330078e+02 8.1527439e+01 4.3434375e+00
1.3916016e+02 8.1599494e+01 -6.1078938e-01
1.4355469e+02 8.1488106e+01 -4.2804550e+00
1.4794922e+02 8.1330434e+01 -7.2669566e+00
1.5380859e+02 8.1142973e+01 -9.8575321e+00
1.5966797e+02 8.1270054e+01 -1.3186974e+01
1.6552734e+02 8.1140414e+01 -1.6675257e+01
1.7138672e+02 8.1262141e+01 -2.0157492e+01
1.7724609e+02 8.0995304e+01 -2.4729959e+01
1.8310547e+02 8.0713448e+01 -2.6476242e+01
1.8896484e+02 8.0809994e+01 -2.7727663e+01
1.9628906e+02 8.1101827e+01 -3.2480066e+01
2.0361328e+02 8.0825189e+01 -3.7718326e+01
2.1093750e+02 8.0578206e+01 -4.1284013e+01
2.1826172e+02 8.0508009e+01 -4.3416716e+01
2.2558594e+02 8.0216830e+01 -4.6265110e+01
2.3291016e+02 8.0700307e+01 -4.8380020e+01
2.4169922e+02 8.0206603e+01 -5.4881909e+01
2.5048828e+02 8.0139203e+01 -5.6055151e+01
2.5927734e+02 8.0218976e+01 -5.9213537e+01
2.6806641e+02 8.0277765e+01 -6.5019025e+01
2.7685547e+02 7.9551505e+01 -6.7901528e+01
2.8710938e+02 7.9642314e+01 -6.6834573e+01
2.9736328e+02 8.0169499e+01 -7.2564425e+01
3.0761719e+02 7.9486172e+01 -7.7789017e+01
3.1933594e+02 7.9532184e+01 -8.1570075e+01
3.2958984e+02 7.8985407e+01 -8.3991386e+01
3.4130859e+02 7.9103180e+01 -8.8204213e+01
3.5302734e+02 7.8664355e+01 -9.4790710e+01
3.6621094e+02 7.7628321e+01 -1.0240331e+02
3.7939453e+02 7.6774575e+01 -9.8235475e+01
3.9257813e+02 7.7077147e+01 -1.0048152e+02
4.0576172e+02 7.7578295e+01 -1.0623146e+02
4.2041016e+02 7.7132732e+01 -1.1509613e+02
4.3505859e+02 7.7108250e+01 -1.1656238e+02
4.5117188e+02 7.6767833e+01 -1.2366285e+02
4.6582031e+02 7.6264630e+01 -1.2226383e+02
4.8339844e+02 7.6371175e+01 -1.2674006e+02
4.9951172e+02 7.6808927e+01 -1.2565113e+02
5.1708984e+02 7.6958536e+01 -1.3342775e+02
5.3613281e+02 7.6783982e+01 -1.3938047e+02
