Freq[Hz]     dBSPL  Phase[Deg]
5.00000    -12.411    45.361
5.07273    -12.852    50.957
5.14651    -13.055    57.142
5.22137    -12.593    64.970
5.29732    -12.131    72.798
5.37437    -11.669    80.626
5.45254    -11.207    88.454
5.53185    -10.624    93.639
5.61231     -9.913    96.027
5.69394     -9.202    98.415
5.77676     -8.490   100.803
5.86079     -7.787   103.150
5.94604     -7.577   103.054
6.03252     -7.367   102.958
6.12027     -7.157   102.862
6.20929     -6.947   102.766
6.29961     -7.315   103.195
6.39124     -7.810   103.740
6.48420     -8.306   104.285
6.57851     -8.802   104.829
6.67420     -9.869   112.794
6.77128    -11.029   121.963
6.86977    -12.189   131.132
6.96969    -13.073   140.896
7.07107    -11.855   155.187
7.17392    -10.637   169.478
7.27827     -9.420  -176.232
7.38413     -8.168  -169.248
7.49154     -6.889  -167.908
7.60050     -5.610  -166.569
7.71105     -4.512  -165.788
7.82321     -4.210  -167.461
7.93701     -3.908  -169.133
8.05245     -3.606  -170.806
8.16958     -4.444  -171.130
8.28841     -5.325  -171.404
8.40896     -6.206  -171.678
8.53128     -8.032  -154.677
8.65537     -9.980  -135.447
8.78126    -11.927  -116.217
8.90899     -9.178   -99.342
9.03857     -6.120   -82.621
9.17004     -3.209   -67.806
9.30342     -1.462   -68.166
9.43874      0.286   -68.527
9.57603      1.571   -69.068
9.71532      2.150   -69.887
9.85663      2.730   -70.706
10.0000      2.729   -67.245
10.1455      2.566   -62.591
10.2930      2.663   -55.978
10.4427      3.488   -43.895
10.5946      4.313   -31.812
10.7487      6.181   -25.975
10.9051      8.257   -21.384
11.0637     10.145   -20.355
11.2246     11.834   -23.092
11.3879     13.391   -26.495
11.5535     14.463   -32.323
11.7216     15.526   -38.176
11.8921     15.998   -45.506
12.0650     16.471   -52.836
12.2405     16.356   -60.916
12.4186     16.166   -69.093
12.5992     15.203   -77.574
12.7825     14.068   -86.124
12.9684     11.208   -93.788
13.1570      7.945  -101.246
13.3484      4.255   -41.017
13.5426      0.495    30.203
13.7395      7.086    30.181
13.9394     13.565    26.612
14.1421     16.167    16.925
14.3478     18.367     7.003
14.5565     19.702    -3.428
14.7683     20.597   -13.935
14.9831     21.152   -24.503
15.2010     21.141   -34.812
15.4221     20.903   -44.883
15.6464     20.093   -54.102
15.8740     18.792   -61.672
16.1049     17.099   -67.926
16.3392     14.374   -64.776
16.5768     12.264   -52.294
16.8179     11.105   -26.769
17.0626     13.312   -11.691
17.3107     15.711    -3.785
17.5625     17.740    -4.744
17.8180     18.882    -8.748
18.0771     19.639   -12.677
18.3401     20.042   -16.090
18.6068     20.131   -17.494
18.8775     20.202   -16.859
19.1521     20.363   -14.857
19.4306     20.686   -11.870
19.7133     21.237    -8.996
20.0000     21.846    -6.718
20.2909     22.460    -4.746
20.5860     23.066    -2.850
20.8855     23.683    -0.792
21.1893     24.384     1.269
21.4975     25.156     2.753
21.8102     25.930     3.406
22.1274     26.632     3.267
22.4492     27.201     2.658
22.7758     27.613     2.110
23.1071     27.899     2.187
23.4432     28.151     3.228
23.7841     28.483     5.057
24.1301     28.941     6.869
24.4811     29.462     8.053
24.8372     29.945     8.542
25.1984     30.317     8.804
25.5649     30.584     9.559
25.9368     30.842    11.354
26.3141     31.235    14.085
26.6968     31.858    16.869
27.0851     32.666    18.626
27.4791     33.513    18.842
27.8788     34.250    17.877
28.2843     34.820    16.561
28.6957     35.249    15.644
29.1131     35.616    15.597
29.5365     36.024    16.441
29.9661     36.547    17.758
30.4020     37.193    18.942
30.8442     37.909    19.496
31.2929     38.615    19.486
31.7480     39.270    19.146
32.2098     39.870    18.731
32.6783     40.428    18.416
33.1536     40.962    18.221
33.6359     41.482    18.133
34.1251     41.994    18.208
34.6215     42.516    18.491
35.1250     43.074    18.884
35.6359     43.684    19.128
36.1543     44.315    19.034
36.6802     44.926    18.637
37.2137     45.501    18.177
37.7550     46.070    17.837
38.3041     46.656    17.554
38.8613     47.259    17.151
39.4265     47.854    16.593
40.0000     48.434    16.021
40.5818     49.009    15.490
41.1721     49.589    14.915
41.7710     50.159    14.269
42.3785     50.717    13.640
42.9949     51.277    13.045
43.6203     51.848    12.352
44.2548     52.409    11.487
44.8985     52.948    10.613
45.5515     53.492     9.782
46.2141     54.052     8.810
46.8863     54.595     7.587
47.5683     55.096     6.344
48.2602     55.592     5.272
48.9621     56.108     4.173
49.6743     56.620     2.855
50.3968     57.099     1.446
51.1299     57.558     0.104
51.8736     58.018    -1.247
52.6281     58.469    -2.707
53.3936     58.902    -4.236
54.1702     59.320    -5.801
54.9581     59.725    -7.415
55.7575     60.113    -9.064
56.5685     60.485   -10.742
57.3914     60.835   -12.444
58.2261     61.157   -14.106
59.0730     61.460   -15.688
59.9323     61.747   -17.266
60.8040     62.004   -18.838
61.6884     62.241   -20.323
62.5857     62.470   -21.836
63.4960     62.668   -23.459
64.4196     62.820   -24.982
65.3566     62.953   -26.251
66.3073     63.087   -27.378
67.2717     63.197   -28.390
68.2502     63.293   -29.017
69.2429     63.430   -29.481
70.2501     63.534   -30.158
71.2719     63.610   -30.245
72.3086     63.796   -30.509
73.3603     63.891   -31.572
74.4274     63.889   -31.942
75.5099     63.956   -32.077
76.6083     64.000   -32.219
77.7226     64.069   -32.096
78.8531     64.137   -32.031
80.0000     64.201   -31.794
81.1636     64.262   -31.545
82.3442     64.315   -31.213
83.5419     64.349   -30.863
84.7570     64.381   -30.280
85.9899     64.428   -29.740
87.2406     64.448   -29.128
88.5096     64.465   -28.343
89.7970     64.470   -27.469
91.1031     64.458   -26.430
92.4282     64.445   -25.142
93.7726     64.447   -23.747
95.1366     64.457   -22.211
96.5204     64.483   -20.552
97.9243     64.531   -18.777
99.3486     64.595   -17.055
100.794     64.653   -15.286
102.260     64.717   -13.530
103.747     64.778   -11.678
105.256     64.851   -10.015
106.787     64.888    -8.288
108.340     64.908    -6.447
109.916     64.933    -4.311
111.515     64.980    -2.091
113.137     65.032     0.036
114.783     65.070     2.255
116.452     65.103     4.538
118.146     65.130     6.897
119.865     65.152     9.475
121.608     65.195    12.142
123.377     65.249    14.834
125.171     65.309    17.520
126.992     65.355    20.190
128.839     65.405    23.007
130.713     65.453    25.865
132.615     65.506    28.795
134.543     65.559    31.824
136.500     65.618    34.952
138.486     65.672    37.721
140.500     65.734    40.794
142.544     65.785    43.918
144.617     65.758    46.876
146.721     65.763    50.253
148.855     65.828    53.920
151.020     65.893    57.194
153.217     65.896    60.288
155.445     65.793    63.562
157.706     65.724    67.998
