Freq[Hz]     dBSPL  Phase[Deg]
5.00000    -13.947    31.711
5.07273    -14.388    37.112
5.14651    -14.590    43.098
5.22137    -14.127    50.717
5.29732    -13.665    58.335
5.37437    -13.202    65.954
5.45254    -12.740    73.572
5.53185    -12.156    78.540
5.61231    -11.444    80.705
5.69394    -10.733    82.869
5.77676    -10.021    85.033
5.86079     -9.317    87.155
5.94604     -9.106    86.821
6.03252     -8.895    86.486
6.12027     -8.684    86.152
6.20929     -8.473    85.817
6.29961     -8.840    85.995
6.39124     -9.335    86.287
6.48420     -9.830    86.579
6.57851    -10.325    86.871
6.67420    -11.391    94.570
6.77128    -12.550   103.471
6.86977    -13.710   112.373
6.96969    -14.592   121.867
7.07107    -13.374   135.876
7.17392    -12.155   149.884
7.27827    -10.936   163.892
7.38413     -9.683   170.586
7.49154     -8.403   171.629
7.60050     -7.123   172.671
7.71105     -6.024   173.152
7.82321     -5.721   171.168
7.93701     -5.418   169.184
8.05245     -5.115   167.200
8.16958     -5.952   166.550
8.28841     -6.831   165.950
8.40896     -7.711   165.349
8.53128     -9.535  -177.988
8.65537    -11.481  -159.099
8.78126    -13.427  -140.210
8.90899    -10.676  -123.689
9.03857     -7.617  -107.324
9.17004     -4.705   -92.867
9.30342     -2.956   -93.597
9.43874     -1.206   -94.327
9.57603      0.081   -95.245
9.71532      0.662   -96.449
9.85663      1.243   -97.653
10.0000      1.244   -94.588
10.1455      1.083   -90.333
10.2930      1.183   -84.124
10.4427      2.009   -72.456
10.5946      2.836   -60.788
10.7487      4.706   -55.377
10.9051      6.784   -51.216
11.0637      8.675   -50.623
11.2246     10.367   -53.804
11.3879     11.926   -57.654
11.5535     13.001   -63.941
11.7216     14.065   -70.254
11.8921     14.540   -78.057
12.0650     15.016   -85.861
12.2405     14.904   -94.428
12.4186     14.717  -103.094
12.5992     13.757  -112.076
12.7825     12.625  -121.129
12.9684      9.767  -129.310
13.1570      6.508  -137.287
13.3484      2.822   -77.589
13.5426     -0.934    -6.902
13.7395      5.660    -7.473
13.9394     12.143   -11.592
14.1421     14.748   -21.842
