* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\11-LW.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:20:53 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\11-LW.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 11-LW
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	61.273815	-138.0896
20.144928	61.465260	-138.5394
20.290907	61.655830	-139.0066
20.437943	61.848793	-139.5187
20.586044	62.030876	-140.0077
20.735220	62.173561	-140.3866
20.885475	62.325806	-140.7396
21.036821	62.552216	-141.1399
21.189262	62.777737	-141.5335
21.342808	62.916893	-141.8808
21.497467	63.064789	-142.2106
21.653246	63.309467	-142.4673
21.810154	63.587620	-142.8653
21.968201	63.882969	-143.6802
22.127390	64.141762	-144.6749
22.287735	64.281342	-145.7482
22.449242	64.371941	-146.7653
22.611917	64.461487	-147.5478
22.775772	64.534927	-148.1254
22.940815	64.581062	-148.4520
23.107054	64.635910	-148.5770
23.274498	64.745651	-148.5498
23.443153	64.868835	-148.3244
23.613033	64.946465	-147.8237
23.784142	65.076851	-147.1896
23.956491	65.365044	-146.4513
24.130091	65.732536	-145.8715
24.304947	66.144104	-145.7507
24.481071	66.574432	-146.0054
24.658470	66.992622	-146.7100
24.837156	67.380493	-147.6895
25.017136	67.690453	-148.7856
25.198421	67.979706	-150.0217
25.381020	68.307510	-151.3504
25.564941	68.620712	-152.8265
25.750195	68.885864	-154.5439
25.936790	69.102753	-156.3377
26.124741	69.249634	-158.0823
26.314051	69.357864	-159.7536
26.504732	69.460320	-161.3139
26.696796	69.530937	-162.6795
26.890253	69.525513	-163.7143
27.085112	69.530968	-164.5372
27.281382	69.650505	-165.2003
27.479073	69.791817	-165.7683
27.678198	69.874626	-166.3500
27.878765	69.964836	-166.8643
28.080786	70.101776	-167.1841
28.284271	70.285713	-167.5544
28.489231	70.558548	-168.2060
28.695675	70.834641	-169.0577
28.903616	71.020378	-170.1391
29.113064	71.180771	-171.3463
29.324028	71.366203	-172.5934
29.536524	71.527832	-173.8545
29.750557	71.615730	-175.0902
29.966141	71.682922	-176.2558
30.183289	71.772209	-177.2670
30.402010	71.864883	-178.2029
30.622314	71.955887	-179.1185
30.844217	72.046883	179.9991
31.067726	72.137802	179.1459
31.292856	72.228859	178.3173
31.519617	72.320374	177.5070
31.748020	72.411888	176.7150
31.978081	72.502960	175.9385
32.209808	72.593880	175.1780
32.443211	72.684883	174.4338
32.678310	72.775879	173.7029
32.915108	72.866821	172.9824
33.153625	72.957886	172.2719
33.393871	73.049377	171.5701
33.635857	73.140854	170.8781
33.879597	73.231926	170.1973
34.125103	73.322876	169.5249
34.372387	73.413864	168.8585
34.621464	73.504852	168.1980
34.872345	73.595810	167.5426
35.125042	73.686882	166.8928
35.379574	73.778389	166.2495
35.635948	73.869896	165.6108
35.894180	73.960938	164.9758
36.154285	74.051872	164.3429
36.416275	74.142868	163.7100
36.680161	74.233864	163.0770
36.945961	74.324799	162.4440
37.213688	74.415863	161.8079
37.483353	74.507362	161.1691
37.754974	74.598862	160.5180
38.028561	74.690430	159.8517
38.304131	74.780876	159.1520
38.581699	74.876434	158.3739
38.861279	74.954895	157.5942
39.142883	74.984222	156.8623
39.426529	74.999977	156.2158
39.712231	75.025215	155.7526
40.000000	75.065926	155.3406
40.289856	75.152931	154.8626
40.581814	75.234894	154.3707
40.875885	75.263420	153.8067
41.172089	75.260033	153.3854
41.470440	75.200653	153.3663
41.770950	75.173996	153.5586
42.073643	75.281967	153.9635
42.378525	75.461700	154.2628
42.685616	75.715698	154.0378
42.994934	75.948715	153.5878
43.306492	76.021858	153.0458
43.620308	76.067917	152.4948
43.936401	76.197906	152.1105
44.254780	76.339775	151.7476
44.575470	76.446457	151.3094
44.898483	76.552826	150.8238
45.223835	76.690231	150.2933
45.551544	76.822815	149.6989
45.881630	76.926743	148.9646
46.214108	76.996925	148.2630
46.548996	76.997078	147.7733
46.886307	76.996979	147.4015
47.226067	77.083344	147.1041
47.568283	77.169876	146.9072
47.912983	77.169258	146.7986
48.260181	77.169968	146.8507
48.609894	77.233925	147.2222
48.962143	77.354774	147.6434
49.316940	77.565628	147.9075
49.674313	77.809593	147.9821
50.034271	78.042526	147.7176
50.396843	78.258690	147.2598
50.762039	78.435371	146.6581
51.129883	78.579773	146.0540
51.500389	78.665909	145.6759
51.873581	78.770767	145.3137
52.249481	79.011261	144.7962
52.628101	79.242661	144.2320
53.009464	79.303864	143.6760
53.393593	79.358864	143.1199
53.780506	79.573547	142.5754
54.170223	79.783699	142.0379
54.562763	79.838821	141.4111
54.958145	79.860962	140.9814
55.356396	79.901199	141.1577
55.757530	80.023689	141.4785
56.161572	80.346130	141.7356
56.568542	80.759285	141.5738
56.978462	81.237076	140.3973
57.391350	81.646378	138.7175
57.807232	81.788170	136.7507
58.226128	81.832962	134.7922
58.648056	81.893715	133.2832
59.073048	81.946915	132.0020
59.501114	81.999710	130.9124
59.932281	82.071846	129.8948
60.366577	82.203629	128.8198
60.804020	82.340782	127.6810
61.244629	82.432991	126.4111
61.688435	82.507881	125.0644
62.135452	82.590691	123.6379
62.585712	82.638969	122.2373
63.039234	82.596283	120.9509
63.496040	82.529106	119.8277
63.956161	82.490181	118.9897
64.419617	82.465034	118.3071
64.886421	82.460991	117.6802
65.356621	82.464989	117.1389
65.830215	82.454124	116.7140
66.307251	82.464951	116.3048
66.787743	82.551826	115.8047
67.271713	82.638870	115.2610
67.759193	82.649879	114.6317
