* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\11-On Axis.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:20:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\11-On Axis.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 11-On Axis
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	58.176804	-114.1778
20.144928	58.381752	-114.4174
20.290907	58.586823	-114.6019
20.437943	58.777985	-114.6466
20.586044	58.996834	-114.6830
20.735220	59.300785	-114.7863
20.885475	59.628620	-115.0406
21.036821	59.942810	-115.6277
21.189262	60.229668	-116.3301
21.342808	60.434944	-116.9448
21.497467	60.642727	-117.6081
21.653246	60.962021	-118.4111
21.810154	61.264637	-119.2878
21.968201	61.420898	-120.2556
22.127390	61.542866	-121.1551
22.287735	61.704033	-121.7351
22.449242	61.891838	-122.2875
22.611917	62.153873	-123.1108
22.775772	62.382767	-123.9360
22.940815	62.428215	-124.5841
23.107054	62.465916	-125.0825
23.274498	62.664875	-125.3258
23.443153	62.896690	-125.5337
23.613033	63.083309	-125.9997
23.784142	63.240879	-126.3977
23.956491	63.317917	-126.3918
24.130091	63.439808	-126.3021
24.304947	63.784042	-126.3648
24.481071	64.143562	-126.4988
24.658470	64.294983	-126.6831
24.837156	64.462700	-126.9725
25.017136	64.878723	-127.4011
25.198421	65.299614	-128.0103
25.381020	65.504036	-128.9668
25.564941	65.654861	-129.9291
25.750195	65.843903	-130.4927
25.936790	66.064697	-131.0113
26.124741	66.374451	-131.7528
26.314051	66.673607	-132.5738
26.504732	66.843231	-133.4365
26.696796	66.997803	-134.2890
26.890253	67.238335	-135.0287
27.085112	67.487717	-135.7701
27.281382	67.695068	-136.6453
27.479073	67.881760	-137.5009
27.678198	68.041649	-138.2059
27.878765	68.206757	-138.8232
28.080786	68.416504	-139.3624
28.284271	68.642670	-139.8523
28.489231	68.852875	-140.2709
28.695675	69.098625	-140.7802
28.903616	69.462341	-141.5741
29.113064	69.819534	-142.5355
29.324028	70.033745	-143.6664
29.536524	70.221771	-144.8027
29.750557	70.452721	-145.6356
29.966141	70.734650	-146.5997
30.183289	71.163185	-148.1524
30.402010	71.544601	-149.9207
30.622314	71.629013	-151.6999
30.844217	71.678909	-153.4399
31.067726	71.932045	-154.9111
31.292856	72.215576	-156.4485
31.519617	72.417244	-158.3540
31.748020	72.590805	-160.5002
31.978081	72.781364	-162.8994
32.209808	72.903900	-165.4316
32.443211	72.881920	-168.1372
32.678310	72.734283	-170.5482
32.915108	72.404968	-172.1869
33.153625	72.042435	-173.1183
33.393871	71.792488	-173.1646
33.635857	71.608238	-172.5793
33.879597	71.464645	-171.4486
34.125103	71.440933	-170.0978
34.372387	71.660912	-168.8744
34.621464	71.966515	-167.8015
34.872345	72.186790	-166.9444
35.125042	72.482567	-166.5232
35.379574	73.060051	-166.8653
35.635948	73.614426	-167.7147
35.894180	73.811058	-169.0047
