"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.8562	20.5078	57.3453	20.5078	57.6083
21.9727	53.2497	21.9727	55.1309	21.9727	54.2914
23.4375	57.7571	23.4375	56.7997	23.4375	57.3047
24.9023	60.8211	24.9023	59.39	24.9023	60.1642
26.3672	60.196	26.3672	59.0402	26.3672	59.6565
27.832	63.3806	27.832	62.135	27.832	62.8023
29.2969	64.6051	29.2969	63.4689	29.2969	64.074
30.7617	66.8427	30.7617	65.9571	30.7617	66.4224
32.2266	68.846	32.2266	67.7719	32.2266	68.3421
33.6914	71.3267	33.6914	70.2246	33.6914	70.8105
35.1562	73.697	35.1562	72.5149	35.1562	73.1461
36.6211	75.9196	36.6211	74.6944	36.6211	75.3501
38.0859	78.0801	38.0859	76.8007	38.0859	77.4873
39.5508	79.9563	39.5508	78.6232	39.5508	79.3407
41.0156	81.6716	41.0156	80.1945	41.0156	80.9955
42.4805	82.6975	42.4805	81.189	42.4805	82.0084
43.9453	83.3773	43.9453	81.7905	43.9453	82.656
45.4102	83.6546	45.4102	82.0777	45.4102	82.9373
46.875	83.9692	46.875	82.3732	46.875	83.2441
48.3398	83.9945	48.3398	82.3149	48.3398	83.2354
51.2695	83.8243	51.2695	82.1388	51.2695	83.0628
52.7344	83.829	52.7344	82.1368	52.7344	83.0648
54.1992	83.8443	54.1992	82.121	54.1992	83.0676
55.6641	83.8539	55.6641	82.0885	55.6641	83.0603
58.5938	84.098	58.5938	82.2894	58.5938	83.2872
60.0586	84.1853	60.0586	82.3774	60.0586	83.3748
62.9883	84.4298	62.9883	82.5269	62.9883	83.5818
64.4531	84.5432	64.4531	82.6429	64.4531	83.6962
67.3828	84.8185	67.3828	82.8455	67.3828	83.9431
68.8477	84.9915	68.8477	82.9805	68.8477	84.1014
71.7773	85.3242	71.7773	83.2994	71.7773	84.4287
74.707	85.5808	74.707	83.613	74.707	84.7074
77.6367	85.8179	77.6367	83.8056	77.6367	84.9273
79.1016	85.9592	79.1016	83.9222	79.1016	85.0591
82.0312	86.335	82.0312	84.2016	82.0312	85.398
84.9609	86.621	84.9609	84.4042	84.9609	85.6525
87.8906	86.6213	87.8906	84.5654	87.8906	85.7139
90.8203	86.8513	90.8203	84.6171	90.8203	85.8763
95.2148	86.9841	95.2148	84.6775	95.2148	85.9822
98.1445	87.2285	98.1445	84.9697	98.1445	86.2443
101.074	87.3529	101.074	84.9723	101.074	86.3237
105.469	87.2898	105.469	84.8654	105.469	86.2446
108.398	87.6613	108.398	85.1869	108.398	86.598
112.793	87.9113	112.793	85.3415	112.793	86.8138
117.188	87.6287	117.188	85.1284	117.188	86.5561
120.117	87.6651	120.117	85.107	120.117	86.5717
124.512	88.0575	124.512	85.3395	124.512	86.9077
128.906	88.0279	128.906	85.1533	128.906	86.8242
133.301	88.0828	133.301	85.2234	133.301	86.8843
139.16	87.7597	139.16	85.0085	139.16	86.5984
143.555	87.9175	143.555	84.8914	143.555	86.6629
147.949	88.3097	147.949	85.0978	147.949	86.9942
153.809	88.2144	153.809	84.865	153.809	86.8549
159.668	88.3065	159.668	84.8968	159.668	86.928
165.527	87.9644	165.527	84.834	165.527	86.6753
171.387	87.8273	171.387	84.5501	171.387	86.4908
177.246	88.0718	177.246	84.2074	177.246	86.5559
183.105	88.0559	183.105	84.1747	183.105	86.5352
188.965	88.0555	188.965	83.8833	188.965	86.4523
196.289	88.33	196.289	83.7461	196.289	86.6167
203.613	88.392	203.613	83.5726	203.613	86.6191
210.938	88.3722	210.938	83.6148	210.938	86.6148
218.262	88.3188	218.262	83.1834	218.262	86.4696
225.586	88.7864	225.586	83.3482	225.586	86.8681
232.91	88.8191	232.91	83.6942	232.91	86.9724
241.699	88.6186	241.699	83.8296	241.699	86.8533
250.488	88.8625	250.488	83.0207	250.488	86.8576
259.277	89.6948	259.277	83.2178	259.277	87.5661
268.066	89.0154	268.066	84.201	268.066	87.2438
276.855	88.8648	276.855	83.7509	276.855	87.0207
287.109	88.5617	287.109	84.8672	287.109	87.096
297.363	88.5305	297.363	84.5629	297.363	86.9848
307.617	88.3827	307.617	84.1179	307.617	86.754
319.336	87.9044	319.336	83.7319	319.336	86.301
329.59	88.0253	329.59	81.9157	329.59	85.9665
341.309	88.5362	341.309	82.3173	341.309	86.456
353.027	88.2295	353.027	81.7228	353.027	86.0954
366.211	87.0872	366.211	81.0381	366.211	85.0403
379.395	87.4872	379.395	80.5945	379.395	85.285
392.578	86.3082	392.578	80.1026	392.578	84.2306
405.762	86.6308	405.762	79.6386	405.762	84.4119
420.41	87.2054	420.41	77.9993	420.41	84.6875
435.059	87.1184	435.059	78.5875	435.059	84.6781
451.172	87.4465	451.172	79.0341	451.172	85.0209
465.82	86.5908	465.82	77.7241	465.82	84.1106
483.398	87.9467	483.398	75.5629	483.398	85.1802
499.512	86.3608	499.512	76.2234	499.512	83.7521
517.09	86.9855	517.09	73.5282	517.09	84.1668
536.133	86.8015	536.133	70.9329	536.133	83.9022
555.176	86.5377	555.176	68.9154	555.176	83.6018
574.219	87.0061	574.219	66.0681	574.219	84.0307
594.727	86.1548	594.727	65.4604	594.727	83.1814
615.234	86.7818	615.234	66.7767	615.234	83.8147
637.207	86.1519	637.207	67.7096	637.207	83.2033
659.18	86.0283	659.18	65.5566	659.18	83.0567
682.617	86.5293	682.617	72.2316	682.617	83.6775
707.52	85.9223	707.52	75.1879	707.52	83.2641
732.422	84.899	732.422	75.3424	732.422	82.3449
757.324	85.6196	757.324	75.6188	757.324	83.0232
785.156	83.9548	785.156	78.3255	785.156	81.9947
811.523	84.173	811.523	79.7258	811.523	82.4954
840.82	82.4539	840.82	79.3365	840.82	81.1691
870.117	83.0033	870.117	80.327	870.117	81.8682
900.879	83.2668	900.879	79.8673	900.879	81.8915
933.105	81.3051	933.105	80.0532	933.105	80.7241
965.332	82.9574	965.332	79.8826	965.332	81.6866
1,000.49	84.1195	1,000.49	79.9138	1,000.49	82.5071
1,035.64	81.5086	1,035.64	81.8272	1,035.64	81.6708
1,072.27	84.1799	1,072.27	82.1721	1,072.27	83.291
1,108.89	85.0703	1,108.89	81.7598	1,108.89	83.7231
1,148.44	84.7736	1,148.44	81.365	1,148.44	83.3955
1,189.45	84.0057	1,189.45	81.9889	1,189.45	83.1133
1,230.47	84.1233	1,230.47	80.5404	1,230.47	82.6913
1,274.41	84.0796	1,274.41	80.0653	1,274.41	82.5207
1,319.82	85.0311	1,319.82	81.351	1,319.82	83.5697
1,366.7	85.8974	1,366.7	80.1387	1,366.7	83.9099
1,413.57	85.4527	1,413.57	79.5387	1,413.57	83.433
1,463.38	86.5165	1,463.38	79.3681	1,463.38	84.272
1,516.11	86.1278	1,516.11	79.9523	1,516.11	84.0561
1,568.85	85.1257	1,568.85	78.8898	1,568.85	83.0423
1,624.51	84.9112	1,624.51	77.9352	1,624.51	82.695
1,681.64	84.5289	1,681.64	77.3144	1,681.64	82.2737
1,741.7	84.7869	1,741.7	77.1172	1,741.7	82.4622
1,803.22	84.664	1,803.22	77.9986	1,803.22	82.5012
1,866.21	83.5424	1,866.21	79.6395	1,866.21	82.0154
1,932.13	84.0004	1,932.13	79.7568	1,932.13	82.3775
1,999.51	85.5385	1,999.51	82.4949	1,999.51	84.278
2,069.82	83.2786	2,069.82	83.5838	2,069.82	83.4339
2,143.07	79.2698	2,143.07	79.1108	2,143.07	79.191
2,219.24	84.8335	2,219.24	82.8052	2,219.24	83.9367
2,296.88	81.399	2,296.88	82.813	2,296.88	82.1633
2,378.91	82.058	2,378.91	82.4506	2,378.91	82.2587
2,462.4	82.7981	2,462.4	83.7728	2,462.4	83.3128
2,548.83	83.5381	2,548.83	84.1276	2,548.83	83.8428
2,639.65	84.5313	2,639.65	84.3434	2,639.65	84.4384
2,731.93	84.0185	2,731.93	84.5327	2,731.93	84.2832
2,828.61	84.6332	2,828.61	84.6485	2,828.61	84.6409
2,928.22	85.1064	2,928.22	84.9344	2,928.22	85.0212
3,030.76	85.1522	3,030.76	85.2653	3,030.76	85.2091
3,137.7	85.8246	3,137.7	85.4238	3,137.7	85.6288
3,249.02	85.8323	3,249.02	85.2878	3,249.02	85.5686
3,363.28	85.8908	3,363.28	85.2475	3,363.28	85.581
3,481.93	86.1728	3,481.93	85.4354	3,481.93	85.8197
3,604.98	85.6498	3,604.98	84.9236	3,604.98	85.3019
3,732.42	85.4017	3,732.42	84.9247	3,732.42	85.1698
3,864.26	85.8022	3,864.26	85.2296	3,864.26	85.5253
4,000.49	85.1662	4,000.49	84.2972	4,000.49	84.7534
4,141.11	85.2003	4,141.11	83.7246	4,141.11	84.5248
4,287.6	85.265	4,287.6	83.8435	4,287.6	84.6121
4,438.48	86.108	4,438.48	83.7657	4,438.48	85.0929
4,595.21	86.1048	4,595.21	83.3055	4,595.21	84.9269
4,756.35	86.0025	4,756.35	83.0514	4,756.35	84.7729
4,924.8	85.6713	4,924.8	82.3096	4,924.8	84.3079
5,097.66	86.399	5,097.66	82.1758	5,097.66	84.7817
5,277.83	86.4734	5,277.83	82.2391	5,277.83	84.8531
5,463.87	86.6399	5,463.87	82.4859	5,463.87	85.0417
5,657.23	86.7922	5,657.23	82.8419	5,657.23	85.2515
5,856.45	86.9139	5,856.45	83.4297	5,856.45	85.5122
