"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
1,463.38	5.64193	1,463.38	2.10829
1,516.11	5.76327	1,516.11	2.16923
1,568.85	6.02128	1,568.85	2.3083
1,624.51	6.16594	1,624.51	2.45352
1,681.64	6.65852	1,681.64	2.71207
1,741.7	6.93454	1,741.7	2.77171
1,803.22	7.04718	1,803.22	2.94224
1,866.21	6.36332	1,866.21	2.37672
1,932.13	6.77772	1,932.13	2.85771
1,999.51	5.60226	1,999.51	1.85727
2,069.82	5.30257	2,069.82	2.02823
2,143.07	6.47521	2,143.07	2.8102
2,219.24	5.0611	2,219.24	2.12549
2,296.88	4.65107	2,296.88	2.14364
2,378.91	5.08884	2,378.91	2.73914
2,462.4	5.93034	2,462.4	2.56449
2,548.83	5.85609	2,548.83	2.5741
2,639.65	4.73715	2,639.65	1.87439
2,731.93	4.59401	2,731.93	1.83013
2,828.61	4.34426	2,828.61	1.67338
2,928.22	4.86705	2,928.22	1.91047
3,030.76	4.50754	3,030.76	1.63531
3,137.7	4.56822	3,137.7	1.44727
3,249.02	4.30584	3,249.02	1.20373
3,363.28	4.67694	3,363.28	1.49012
3,481.93	4.43957	3,481.93	1.41114
3,604.98	4.70351	3,604.98	1.54468
3,732.42	5.40367	3,732.42	2.03411
3,864.26	5.07934	3,864.26	1.81114
4,000.49	5.21799	4,000.49	2.03243
4,141.11	5.86487	4,141.11	2.27074
4,287.6	5.90021	4,287.6	2.36301
4,438.48	6.68818	4,438.48	2.88813
4,595.21	6.92984	4,595.21	2.90522
4,756.35	7.44	4,756.35	3.04761
4,924.8	7.36568	4,924.8	3.0618
5,097.66	7.00247	5,097.66	2.81088
5,277.83	7.17623	5,277.83	2.87475
5,463.87	7.15548	5,463.87	2.83801
5,657.23	6.98657	5,657.23	2.87264
5,856.45	6.63454	5,856.45	2.62465
6,062.99	6.81648	6,062.99	2.76919
6,276.86	6.66575	6,276.86	2.59787
6,498.05	6.65555	6,498.05	2.58382
6,726.56	6.6471	6,726.56	2.59253
6,963.87	6.61727	6,963.87	2.48791
7,209.96	6.5181	7,209.96	2.49326
7,464.84	6.5697	7,464.84	2.51914
7,727.05	6.85874	7,727.05	2.63048
7,999.51	6.77433	7,999.51	2.56785
8,282.23	6.99398	8,282.23	2.65075
8,573.73	7.08768	8,573.73	2.75998
8,876.95	7.19881	8,876.95	2.83539
9,188.96	7.31728	9,188.96	3.00116
9,514.16	7.59763	9,514.16	3.13818
9,849.61	7.80848	9,849.61	3.31493
10,196.8	7.99711	10,196.8	3.43575
10,555.7	8.00174	10,555.7	3.48748
10,927.7	8.00863	10,927.7	3.51276
11,313	7.97743	11,313	3.5029
11,712.9	7.91676	11,712.9	3.46469
12,126	7.78251	12,126	3.31373
12,553.7	7.5456	12,553.7	3.09399
12,996.1	7.5182	12,996.1	3.04567
13,454.6	7.47062	13,454.6	2.98647
13,929.2	7.50085	13,929.2	3.04179
14,419.9	7.4159	14,419.9	2.96773
14,928.2	7.37935	14,928.2	2.93344
15,455.6	7.58697	15,455.6	3.03761
16,000.5	7.86058	16,000.5	3.17379
16,564.5	8.10171	16,564.5	3.32093
17,148.9	8.2225	17,148.9	3.38147
17,752.4	8.52741	17,752.4	3.56138
18,379.4	8.9166	18,379.4	3.80259
19,026.9	9.30444	19,026.9	4.06358
19,697.8	9.69901	19,697.8	4.32605
19,999.5	9.81009	19,999.5	4.42029
