"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.4493	20.5078	58.3862	20.5078	62.0043	20.5078	60.5574
21.9727	53.719	21.9727	55.7215	21.9727	61.4065	21.9727	59.4405
23.4375	57.1814	23.4375	58.0308	23.4375	62.5736	23.4375	60.9086
24.9023	60.0673	24.9023	60.5992	24.9023	64.4071	24.9023	62.9498
26.3672	59.6053	26.3672	60.0051	26.3672	65.0081	26.3672	63.2792
27.832	62.7161	27.832	63.2325	27.832	67.5309	27.832	65.9519
29.2969	64.0001	29.2969	64.3599	29.2969	68.614	29.2969	67.0605
30.7617	66.3217	30.7617	66.9822	30.7617	71.0808	30.7617	69.5372
32.2266	68.2441	32.2266	68.769	32.2266	72.4983	32.2266	71.0625
33.6914	70.6992	33.6914	71.2601	33.6914	74.6797	33.6914	73.3244
35.1562	73.0502	35.1562	73.5546	35.1562	76.612	35.1562	75.3672
36.6211	75.2568	36.6211	75.731	36.6211	78.5276	36.6211	77.3655
38.0859	77.3928	38.0859	77.8531	38.0859	80.3827	38.0859	79.307
39.5508	79.2451	39.5508	79.6915	39.5508	82.0027	39.5508	81.0007
41.0156	80.8984	41.0156	81.296	41.0156	83.3725	41.0156	82.4573
42.4805	81.9186	42.4805	82.2915	42.4805	84.2142	42.4805	83.3566
43.9453	82.5633	43.9453	82.9115	43.9453	84.6744	43.9453	83.878
45.4102	82.8335	45.4102	83.1974	45.4102	84.8703	45.4102	84.1048
46.875	83.139	46.875	83.4988	46.875	85.0174	46.875	84.3103
48.3398	83.1278	48.3398	83.4661	48.3398	84.8195	48.3398	84.1791
51.2695	82.961	51.2695	83.2743	51.2695	84.4118	51.2695	83.8604
52.7344	82.9654	52.7344	83.2735	52.7344	84.3047	52.7344	83.7971
54.1992	82.9657	54.1992	83.2613	54.1992	84.1936	54.1992	83.7285
55.6641	82.947	55.6641	83.2433	55.6641	84.1076	55.6641	83.6706
58.5938	83.1762	58.5938	83.4454	58.5938	84.1311	58.5938	83.7739
60.0586	83.2684	60.0586	83.5271	60.0586	84.1345	60.0586	83.8128
