"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	59.4507
21.9727	57.6897
23.4375	59.5989
24.9023	61.8599
26.3672	61.8078
27.832	64.6766
29.2969	65.7874
30.7617	68.2859
32.2266	69.9464
33.6914	72.3032
35.1562	74.4549
36.6211	76.5425
38.0859	78.5752
39.5508	80.3367
41.0156	81.8876
42.4805	82.8363
43.9453	83.4158
45.4102	83.67
46.875	83.9255
48.3398	83.8552
51.2695	83.6002
52.7344	83.57
54.1992	83.539
55.6641	83.5089
58.5938	83.6695
60.0586	83.7299
62.9883	83.8838
64.4531	83.968
67.3828	84.1488
68.8477	84.3006
71.7773	84.5937
74.707	84.8665
77.6367	85.0607
79.1016	85.1734
82.0312	85.4586
84.9609	85.6709
87.8906	85.7463
90.8203	85.9058
95.2148	85.9591
98.1445	86.1419
101.074	86.1558
105.469	86.1841
108.398	86.4541
112.793	86.6247
117.188	86.4309
120.117	86.3993
124.512	86.6233
128.906	86.5279
133.301	86.595
139.16	86.3642
143.555	86.3508
147.949	86.4941
153.809	86.3461
159.668	86.5061
165.527	86.2712
171.387	86.0641
177.246	86.0481
183.105	85.8979
188.965	85.7778
196.289	85.9924
203.613	85.8715
210.938	85.9071
218.262	85.7532
225.586	86.1144
232.91	86.2195
241.699	86.2461
250.488	85.9708
259.277	86.7455
268.066	86.3994
276.855	86.2553
287.109	86.3941
297.363	86.5784
307.617	86.4818
319.336	85.8117
329.59	85.8435
341.309	86.0168
353.027	86.0794
366.211	85.2704
379.395	85.5372
392.578	85.3191
405.762	84.9221
420.41	85.0759
435.059	85.2926
451.172	85.7794
465.82	84.9766
483.398	85.3861
499.512	84.8188
517.09	84.6741
536.133	84.7534
555.176	84.218
574.219	84.5035
594.727	84.0991
615.234	84.337
637.207	84.4692
659.18	83.8573
682.617	84.3441
707.52	84.2991
732.422	84.109
757.324	84.4882
785.156	84.1594
811.523	84.1948
840.82	83.8783
870.117	84.0383
900.879	83.9774
933.105	84.2316
965.332	84.2568
1,000.49	83.8441
1,035.64	83.7056
1,072.27	84.0901
1,108.89	84.4572
1,148.44	83.6369
1,189.45	83.3841
1,230.47	83.6507
1,274.41	83.8621
1,319.82	84.043
1,366.7	83.9463
1,413.57	83.4335
1,463.38	82.8235
1,516.11	82.0429
1,568.85	81.4427
1,624.51	81.4106
1,681.64	81.6919
1,741.7	81.3457
1,803.22	81.3165
1,866.21	81.531
1,932.13	80.8444
1,999.51	82.2004
2,069.82	80.558
2,143.07	81.0221
2,219.24	81.4843
2,296.88	81.8756
2,378.91	82.3868
2,462.4	84.1845
2,548.83	84.4393
2,639.65	83.6816
2,731.93	83.4495
2,828.61	83.8399
2,928.22	84.5548
3,030.76	84.3953
3,137.7	84.6902
3,249.02	84.0914
3,363.28	84.2004
3,481.93	84.4394
3,604.98	84.4193
3,732.42	84.5474
3,864.26	83.9417
4,000.49	83.5961
4,141.11	84.0968
4,287.6	83.9373
4,438.48	84.4238
4,595.21	84.2255
4,756.35	84.9153
4,924.8	84.8951
5,097.66	84.5381
5,277.83	84.8347
5,463.87	84.7935
5,657.23	84.774
5,856.45	84.5948
6,062.99	84.7942
6,276.86	84.4998
6,498.05	84.7465
6,726.56	84.6652
6,963.87	84.6084
7,209.96	84.8198
7,464.84	84.4881
7,727.05	84.7186
7,999.51	84.3162
8,282.23	84.532
8,573.73	84.3163
8,876.95	84.3668
9,188.96	84.1681
9,514.16	84.2922
9,849.61	84.1719
10,196.8	84.3378
10,555.7	84.1957
10,927.7	84.1048
11,313	84.0193
11,712.9	83.8164
12,126	83.7231
12,553.7	83.6502
12,996.1	83.5453
13,454.6	83.4349
13,929.2	83.4129
14,419.9	83.5405
14,928.2	83.5402
15,455.6	83.7519
16,000.5	84.0395
16,564.5	83.9081
17,148.9	84.0743
17,752.4	84.1946
18,379.4	84.2078
19,026.9	84.2099
19,697.8	84.3297
19,999.5	84.432
