"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.3719	20.5078	57.4356	20.5078	58.4677	20.5078	60.6028	20.5078	46.8122	20.5078	48.9473	20.5078	49.9794
21.9727	53.5345	21.9727	53.6841	21.9727	55.9824	21.9727	59.4197	21.9727	44.2438	21.9727	47.6811	21.9727	49.9794
23.4375	57.1557	23.4375	57.1781	23.4375	58.3254	23.4375	60.9684	23.4375	46.1891	23.4375	48.8322	23.4375	49.9794
24.9023	60.0597	24.9023	60.0688	24.9023	60.867	24.9023	62.9878	24.9023	47.0604	24.9023	49.1812	24.9023	49.9794
26.3672	59.6621	26.3672	59.6185	26.3672	60.5646	26.3672	63.1334	26.3672	46.4645	26.3672	49.0334	26.3672	49.9794
27.832	62.7263	27.832	62.7207	27.832	63.6001	27.832	65.8772	27.832	46.8229	27.832	49.1	27.832	49.9794
29.2969	64.0316	29.2969	64.0087	29.2969	64.7796	29.2969	66.9226	29.2969	47.0655	29.2969	49.2086	29.2969	49.9794
30.7617	66.3007	30.7617	66.3194	30.7617	67.2543	30.7617	69.4611	30.7617	46.8377	30.7617	49.0446	30.7617	49.9794
32.2266	68.2327	32.2266	68.2442	32.2266	69.0262	32.2266	71.0163	32.2266	47.2073	32.2266	49.1974	32.2266	49.9794
33.6914	70.6712	33.6914	70.6964	33.6914	71.4493	33.6914	73.3167	33.6914	47.3591	33.6914	49.2264	33.6914	49.9794
35.1562	73.0227	35.1562	73.0475	35.1562	73.7038	35.1562	75.3691	35.1562	47.6578	35.1562	49.3231	35.1562	49.9794
36.6211	75.2273	36.6211	75.2538	36.6211	75.8519	36.6211	77.3956	36.6211	47.8376	36.6211	49.3813	36.6211	49.9794
38.0859	77.3592	38.0859	77.3892	38.0859	77.9407	38.0859	79.371	38.0859	47.9977	38.0859	49.4279	38.0859	49.9794
39.5508	79.2089	39.5508	79.2411	39.5508	79.7547	39.5508	81.0784	39.5508	48.1421	39.5508	49.4658	39.5508	49.9794
41.0156	80.8649	41.0156	80.8954	41.0156	81.3498	41.0156	82.5775	41.0156	48.2973	41.0156	49.525	41.0156	49.9794
42.4805	81.8863	42.4805	81.9158	42.4805	82.335	42.4805	83.4851	42.4805	48.4102	42.4805	49.5603	42.4805	49.9794
43.9453	82.5317	43.9453	82.5609	43.9453	82.9471	43.9453	84.0267	43.9453	48.5136	43.9453	49.5933	43.9453	49.9794
45.4102	82.7979	45.4102	82.8305	45.4102	83.2173	45.4102	84.2654	45.4102	48.5445	45.4102	49.5926	45.4102	49.9794
46.875	83.1012	46.875	83.1357	46.875	83.5024	46.875	84.4876	46.875	48.6274	46.875	49.6126	46.875	49.9794
48.3398	83.0906	48.3398	83.1248	48.3398	83.4613	48.3398	84.382	48.3398	48.7223	48.3398	49.643	48.3398	49.9794
51.2695	82.9246	51.2695	82.9582	51.2695	83.2561	51.2695	84.0676	51.2695	48.87	51.2695	49.6815	51.2695	49.9794
52.7344	82.9279	52.7344	82.9624	52.7344	83.2459	52.7344	84.0134	52.7344	48.9284	52.7344	49.6958	52.7344	49.9794
54.1992	82.9286	54.1992	82.9629	54.1992	83.23	54.1992	83.9632	54.1992	48.9791	54.1992	49.7123	54.1992	49.9794
55.6641	82.9089	55.6641	82.9442	55.6641	83.207	55.6641	83.9244	55.6641	48.9992	55.6641	49.7167	55.6641	49.9794
58.5938	83.1404	58.5938	83.174	58.5938	83.4034	58.5938	84.0391	58.5938	49.1144	58.5938	49.75	58.5938	49.9794
60.0586	83.2331	60.0586	83.2663	60.0586	83.4816	60.0586	84.0769	60.0586	49.1688	60.0586	49.7641	60.0586	49.9794
62.9883	83.4392	62.9883	83.4708	62.9883	83.6583	62.9883	84.1993	62.9883	49.2509	62.9883	49.7919	62.9883	49.9794
64.4531	83.5599	64.4531	83.5905	64.4531	83.7611	64.4531	84.2588	64.4531	49.311	64.4531	49.8088	64.4531	49.9794
67.3828	83.8161	67.3828	83.8433	67.3828	83.9758	67.3828	84.3919	67.3828	49.4308	67.3828	49.8469	67.3828	49.9794
68.8477	83.9724	68.8477	84.0001	68.8477	84.1306	68.8477	84.5397	68.8477	49.4398	68.8477	49.8489	68.8477	49.9794
71.7773	84.3076	71.7773	84.333	71.7773	84.4397	71.7773	84.8085	71.7773	49.5038	71.7773	49.8727	71.7773	49.9794
74.707	84.5746	74.707	84.6015	74.707	84.7145	74.707	85.0806	74.707	49.5003	74.707	49.8664	74.707	49.9794
77.6367	84.7923	77.6367	84.8179	77.6367	84.9193	77.6367	85.2597	77.6367	49.5376	77.6367	49.878	77.6367	49.9794
79.1016	84.9279	79.1016	84.9517	79.1016	85.0402	79.1016	85.3595	79.1016	49.5716	79.1016	49.8909	79.1016	49.9794
82.0312	85.2756	82.0312	85.2948	82.0312	85.3473	82.0312	85.6096	82.0312	49.6646	82.0312	49.9269	82.0312	49.9794
84.9609	85.5336	84.9609	85.5499	84.9609	85.577	84.9609	85.7946	84.9609	49.7347	84.9609	49.9523	84.9609	49.9794
87.8906	85.5935	87.8906	85.6114	87.8906	85.6494	87.8906	85.8765	87.8906	49.7143	87.8906	49.9415	87.8906	49.9794
90.8203	85.7479	90.8203	85.7646	90.8203	85.8009	90.8203	86.0451	90.8203	49.6988	90.8203	49.9431	90.8203	49.9794
95.2148	85.8823	95.2148	85.892	95.2148	85.8825	95.2148	86.0522	95.2148	49.8192	95.2148	49.9889	95.2148	49.9794
98.1445	86.1682	98.1445	86.1715	98.1445	86.1066	98.1445	86.1688	98.1445	49.9821	98.1445	50.0443	98.1445	49.9794
101.074	86.2558	101.074	86.2539	101.074	86.1487	101.074	86.1357	101.074	50.0976	101.074	50.0847	101.074	49.9794
105.469	86.1504	105.469	86.162	105.469	86.1355	105.469	86.2381	105.469	49.9033	105.469	50.0059	105.469	49.9794
108.398	86.5376	108.398	86.5377	108.398	86.4448	108.398	86.4402	108.398	50.0769	108.398	50.0723	108.398	49.9794
112.793	86.809	112.793	86.7963	112.793	86.6373	112.793	86.564	112.793	50.2116	112.793	50.1384	112.793	49.9794
117.188	86.531	117.188	86.5255	117.188	86.41	117.188	86.4256	117.188	50.0793	117.188	50.0948	117.188	49.9794
120.117	86.5568	120.117	86.544	120.117	86.3932	120.117	86.365	120.117	50.1583	120.117	50.1301	120.117	49.9794
124.512	86.8991	124.512	86.8785	124.512	86.6613	124.512	86.512	124.512	50.3459	124.512	50.1966	124.512	49.9794
128.906	86.8141	128.906	86.7946	128.906	86.5783	128.906	86.4004	128.906	50.3736	128.906	50.1956	128.906	49.9794
133.301	86.903	133.301	86.8764	133.301	86.641	133.301	86.4676	133.301	50.3881	133.301	50.2147	133.301	49.9794
139.16	86.6488	139.16	86.6195	139.16	86.3829	139.16	86.2727	139.16	50.3262	139.16	50.216	139.16	49.9794
143.555	86.6967	143.555	86.6592	143.555	86.3856	143.555	86.2271	143.555	50.4115	143.555	50.253	143.555	49.9794
