"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	1.75526	20.5078	0.592451
21.9727	-3.14857	21.9727	-0.557305
23.4375	-0.219345	23.4375	0.0335195
24.9023	-0.204811	24.9023	0.0149842
26.3672	-0.233557	26.3672	0.0189294
27.832	-0.36461	27.832	-0.0585904
29.2969	-0.245361	29.2969	-0.029447
30.7617	-0.218502	30.7617	-0.0288716
32.2266	-0.168535	32.2266	-0.011282
33.6914	-0.00247965	33.6914	0.0531023
35.1562	-0.0804115	35.1562	0.0196131
36.6211	-0.0394416	36.6211	0.0264362
38.0859	-0.0494888	38.0859	0.024971
39.5508	-0.00442932	39.5508	0.0373825
41.0156	0.0144587	41.0156	0.0401409
42.4805	-0.0275806	42.4805	0.0326802
43.9453	-0.0240411	43.9453	0.0274388
45.4102	0.0088827	45.4102	0.0406283
46.875	0.0133511	46.875	0.0380043
48.3398	-0.062187	48.3398	0.00972831
51.2695	0.0730312	51.2695	0.0620437
52.7344	0.0436407	52.7344	0.0484471
54.1992	0.0320453	54.1992	0.0422162
55.6641	0.0630224	55.6641	0.0520163
58.5938	0.0891628	58.5938	0.0623452
60.0586	0.124013	60.0586	0.0742586
62.9883	0.118998	62.9883	0.0715797
64.4531	0.12877	64.4531	0.076073
67.3828	0.123591	67.3828	0.0746773
68.8477	0.131444	68.8477	0.0794713
71.7773	0.159002	71.7773	0.0871488
74.707	0.194574	74.707	0.0999896
77.6367	0.191356	77.6367	0.097981
79.1016	0.197486	79.1016	0.101269
82.0312	0.355	82.0312	0.157859
84.9609	0.426927	84.9609	0.18298
87.8906	0.0274822	87.8906	0.0360643
90.8203	-0.0667699	90.8203	0.00435454
95.2148	0.0840081	95.2148	0.0648015
98.1445	0.2517	98.1445	0.139976
101.074	0.513638	101.074	0.23151
105.469	0.326467	105.469	0.157132
108.398	0.361694	108.398	0.171279
112.793	0.206559	112.793	0.120942
117.188	0.452451	117.188	0.228842
120.117	0.523062	120.117	0.246809
124.512	0.56302	124.512	0.257082
128.906	0.518438	128.906	0.238572
133.301	0.504026	133.301	0.241548
139.16	0.471517	139.16	0.239027
143.555	0.566333	143.555	0.275847
147.949	0.538936	147.949	0.272293
153.809	0.689211	153.809	0.339439
159.668	0.674429	159.668	0.323459
165.527	0.636357	165.527	0.316292
171.387	0.642107	171.387	0.328301
177.246	0.545821	177.246	0.288916
183.105	0.668429	183.105	0.373837
188.965	0.90272	188.965	0.453468
196.289	0.945451	196.289	0.465212
203.613	1.06724	203.613	0.491104
210.938	1.0468	210.938	0.487008
218.262	0.983384	218.262	0.470881
225.586	0.999712	225.586	0.496498
232.91	1.14306	232.91	0.5735
241.699	1.21107	241.699	0.594905
250.488	1.41507	250.488	0.686949
259.277	1.37433	259.277	0.645258
268.066	1.46494	268.066	0.67913
276.855	1.62348	276.855	0.712813
287.109	1.31128	287.109	0.606502
297.363	1.16971	297.363	0.61265
307.617	1.37381	307.617	0.715413
319.336	1.69487	319.336	0.973429
329.59	1.84945	329.59	0.901057
341.309	1.74415	341.309	0.949365
353.027	2.37637	353.027	1.16863
366.211	2.4585	366.211	1.11394
379.395	2.39156	379.395	1.03796
392.578	2.39164	392.578	1.0328
405.762	2.53432	405.762	1.13561
420.41	2.81273	420.41	1.11237
435.059	2.5105	435.059	1.01146
451.172	3.22455	451.172	1.28095
465.82	3.13306	465.82	1.19813
483.398	2.99751	483.398	0.998034
499.512	2.98429	499.512	1.07139
517.09	2.87937	517.09	1.04967
536.133	3.1076	536.133	1.24913
555.176	3.45161	555.176	1.1402
574.219	3.26336	574.219	1.0513
594.727	3.20091	594.727	1.02733
615.234	3.30116	615.234	1.07894
637.207	3.22041	637.207	0.982296
659.18	3.39635	659.18	1.14617
682.617	3.55874	682.617	1.26308
707.52	3.53742	707.52	1.1787
732.422	3.82566	732.422	1.38928
757.324	3.93837	757.324	1.43358
785.156	4.03787	785.156	1.48057
811.523	4.02073	811.523	1.52244
840.82	4.3183	840.82	1.94868
870.117	4.62423	870.117	2.0176
900.879	4.99152	900.879	2.22997
933.105	4.98111	933.105	2.21778
965.332	5.06246	965.332	2.24726
1,000.49	5.06712	1,000.49	2.32477
1,035.64	5.37262	1,035.64	2.43146
1,072.27	5.37997	1,072.27	2.31838
1,108.89	5.65916	1,108.89	2.4857
1,148.44	5.61122	1,148.44	2.479
1,189.45	5.95098	1,189.45	2.58908
1,230.47	5.82111	1,230.47	2.46672
1,274.41	5.85615	1,274.41	2.57398
1,319.82	6.15009	1,319.82	2.70612
1,366.7	6.20659	1,366.7	2.88496
1,413.57	6.58378	1,413.57	2.86602
1,463.38	6.77117	1,463.38	2.97115
1,516.11	7.01964	1,516.11	3.00016
1,568.85	7.18449	1,568.85	3.19236
1,624.51	6.95026	1,624.51	3.24902
1,681.64	6.93855	1,681.64	3.24711
1,741.7	7.1119	1,741.7	3.28845
1,803.22	7.37086	1,803.22	3.45437
1,866.21	7.79031	1,866.21	3.71513
1,932.13	7.696	1,932.13	3.81071
1,999.51	7.81832	1,999.51	3.76789
2,069.82	7.50065	2,069.82	3.80716
2,143.07	7.45502	2,143.07	3.62476
2,219.24	7.7338	2,219.24	3.74137
2,296.88	7.51869	2,296.88	3.7067
2,378.91	7.31504	2,378.91	3.57701
2,462.4	7.31246	2,462.4	3.36572
2,548.83	7.52506	2,548.83	3.40182
2,639.65	7.21834	2,639.65	3.35854
2,731.93	6.83881	2,731.93	3.09795
2,828.61	6.63571	2,828.61	2.83858
2,928.22	6.84341	2,928.22	2.96121
3,030.76	6.81578	3,030.76	2.90989
3,137.7	6.81868	3,137.7	2.81077
3,249.02	6.68207	3,249.02	2.74432
3,363.28	6.62547	3,363.28	2.69848
3,481.93	6.48352	3,481.93	2.63103
3,604.98	6.89096	3,604.98	2.88506
3,732.42	6.88399	3,732.42	2.87371
3,864.26	6.57802	3,864.26	2.61745
4,000.49	7.04407	4,000.49	2.84994
4,141.11	6.78083	4,141.11	2.79357
4,287.6	6.6378	4,287.6	2.5271
4,438.48	6.83569	4,438.48	2.75952
4,595.21	7.24299	4,595.21	2.93165
4,756.35	6.70201	4,756.35	2.63844
4,924.8	6.93405	4,924.8	2.70752
5,097.66	6.72328	5,097.66	2.57366
5,277.83	6.62143	5,277.83	2.71397
5,463.87	6.49575	5,463.87	2.65068
5,657.23	6.87067	5,657.23	2.66394
5,856.45	6.52856	5,856.45	2.60364
6,062.99	6.97405	6,062.99	2.78378
6,276.86	7.23667	6,276.86	2.93988
6,498.05	7.38086	6,498.05	3.0805
6,726.56	7.60346	6,726.56	3.19774
6,963.87	7.58825	6,963.87	3.22538
7,209.96	7.93049	7,209.96	3.29411
7,464.84	7.79937	7,464.84	3.26004
7,727.05	8.01375	7,727.05	3.40996
7,999.51	8.08387	7,999.51	3.5515
8,282.23	8.10377	8,282.23	3.5848
8,573.73	7.95271	8,573.73	3.44313
8,876.95	7.99829	8,876.95	3.48168
9,188.96	8.39714	9,188.96	3.70575
9,514.16	8.7251	9,514.16	3.93951
9,849.61	9.16398	9,849.61	4.1604
10,196.8	9.58665	10,196.8	4.41275
10,555.7	9.92164	10,555.7	4.57679
10,927.7	10.0263	10,927.7	4.54127
11,313	10.061	11,313	4.54754
11,712.9	10.2088	11,712.9	4.64243
12,126	10.3259	12,126	4.69846
12,553.7	10.1689	12,553.7	4.61159
12,996.1	9.8545	12,996.1	4.46075
13,454.6	9.61783	13,454.6	4.26817
13,929.2	9.39823	13,929.2	4.1042
14,419.9	9.03211	14,419.9	3.89129
14,928.2	8.72837	14,928.2	3.74405
15,455.6	8.79792	15,455.6	3.85179
16,000.5	9.35789	16,000.5	4.23554
16,564.5	9.51608	16,564.5	4.37958
17,148.9	9.62315	17,148.9	4.48852
17,752.4	9.91926	17,752.4	4.6803
18,379.4	10.1663	18,379.4	4.82065
19,026.9	10.5925	19,026.9	5.04392
19,697.8	10.6479	19,697.8	5.08896
19,999.5	10.5393	19,999.5	5.03303
