"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.408	20.5078	58.334	20.5078	57.7416	20.5078	56.5788	20.5078	41.7347	20.5078	40.5718	20.5078	39.9794
21.9727	49.0634	21.9727	48.9765	21.9727	49.5338	21.9727	52.125	21.9727	36.8308	21.9727	39.4221	21.9727	39.9794
23.4375	59.0415	23.4375	59.0243	23.4375	58.9907	23.4375	59.2436	23.4375	39.7601	23.4375	40.0129	23.4375	39.9794
24.9023	60.1889	24.9023	60.1732	24.9023	60.1582	24.9023	60.378	24.9023	39.7746	24.9023	39.9944	24.9023	39.9794
26.3672	61.4135	26.3672	61.3994	26.3672	61.3804	26.3672	61.6329	26.3672	39.7458	26.3672	39.9983	26.3672	39.9794
27.832	64.1174	27.832	64.1174	27.832	64.176	27.832	64.482	27.832	39.6148	27.832	39.9208	27.832	39.9794
29.2969	65.7129	29.2969	65.7123	29.2969	65.7417	29.2969	65.9577	29.2969	39.734	29.2969	39.95	29.2969	39.9794
30.7617	66.9091	30.7617	66.9106	30.7617	66.9395	30.7617	67.1291	30.7617	39.7609	30.7617	39.9505	30.7617	39.9794
32.2266	68.3145	32.2266	68.3149	32.2266	68.3262	32.2266	68.4834	32.2266	39.8109	32.2266	39.9681	32.2266	39.9794
33.6914	69.933	33.6914	69.9244	33.6914	69.8713	33.6914	69.9269	33.6914	39.9769	33.6914	40.0325	33.6914	39.9794
35.1562	70.6163	35.1562	70.6121	35.1562	70.5925	35.1562	70.6925	35.1562	39.899	35.1562	39.999	35.1562	39.9794
36.6211	71.6446	36.6211	71.6415	36.6211	71.615	36.6211	71.6809	36.6211	39.94	36.6211	40.0058	36.6211	39.9794
38.0859	72.1502	38.0859	72.1473	38.0859	72.1223	38.0859	72.1968	38.0859	39.9299	38.0859	40.0044	38.0859	39.9794
39.5508	72.8401	39.5508	72.8364	39.5508	72.799	39.5508	72.8408	39.5508	39.975	39.5508	40.0168	39.5508	39.9794
41.0156	73.6638	41.0156	73.6602	41.0156	73.6201	41.0156	73.6457	41.0156	39.9939	41.0156	40.0195	41.0156	39.9794
42.4805	73.6791	42.4805	73.6748	42.4805	73.6421	42.4805	73.7024	42.4805	39.9518	42.4805	40.0121	42.4805	39.9794
43.9453	74.2148	43.9453	74.2123	43.9453	74.1849	43.9453	74.2364	43.9453	39.9554	43.9453	40.0068	43.9453	39.9794
45.4102	74.5486	45.4102	74.5448	45.4102	74.5042	45.4102	74.5359	45.4102	39.9883	45.4102	40.02	45.4102	39.9794
46.875	74.9316	46.875	74.929	46.875	74.891	46.875	74.9157	46.875	39.9928	46.875	40.0174	46.875	39.9794
48.3398	75.051	48.3398	75.0522	48.3398	75.0425	48.3398	75.1144	48.3398	39.9172	48.3398	39.9891	48.3398	39.9794
51.2695	75.7774	51.2695	75.7715	51.2695	75.7095	51.2695	75.6985	51.2695	40.0524	51.2695	40.0414	51.2695	39.9794
52.7344	76.0645	52.7344	76.0605	52.7344	76.0121	52.7344	76.0169	52.7344	40.023	52.7344	40.0278	52.7344	39.9794
54.1992	76.3107	54.1992	76.3076	54.1992	76.2654	54.1992	76.2755	54.1992	40.0114	54.1992	40.0216	54.1992	39.9794
55.6641	76.5398	55.6641	76.5353	55.6641	76.4833	55.6641	76.4723	55.6641	40.0424	55.6641	40.0314	55.6641	39.9794
58.5938	76.9958	58.5938	76.9903	58.5938	76.928	58.5938	76.9012	58.5938	40.0686	58.5938	40.0417	58.5938	39.9794
60.0586	77.2785	60.0586	77.2719	60.0586	77.1977	60.0586	77.1479	60.0586	40.1034	60.0586	40.0537	60.0586	39.9794
62.9883	77.7401	62.9883	77.7338	62.9883	77.6622	62.9883	77.6148	62.9883	40.0984	62.9883	40.051	62.9883	39.9794
64.4531	77.9656	64.4531	77.9585	64.4531	77.8825	64.4531	77.8298	64.4531	40.1082	64.4531	40.0555	64.4531	39.9794
67.3828	78.34	67.3828	78.333	67.3828	78.2583	67.3828	78.2094	67.3828	40.103	67.3828	40.0541	67.3828	39.9794
68.8477	78.5308	68.8477	78.5228	68.8477	78.4434	68.8477	78.3914	68.8477	40.1108	68.8477	40.0589	68.8477	39.9794
71.7773	78.9904	71.7773	78.9821	71.7773	78.895	71.7773	78.8231	71.7773	40.1384	71.7773	40.0665	71.7773	39.9794
74.707	79.4727	74.707	79.4627	74.707	79.3627	74.707	79.2681	74.707	40.174	74.707	40.0794	74.707	39.9794
77.6367	79.7977	77.6367	79.7878	77.6367	79.6898	77.6367	79.5964	77.6367	40.1708	77.6367	40.0774	77.6367	39.9794
