"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.5406	20.5078	58.4421	20.5078	58.0147
21.9727	48.7498	21.9727	49.421	21.9727	49.0984
23.4375	59.1169	23.4375	58.7249	23.4375	58.9253
24.9023	60.1427	24.9023	60.1024	24.9023	60.1226
26.3672	61.5824	26.3672	61.0653	26.3672	61.3315
27.832	64.4144	27.832	63.7576	27.832	64.0984
29.2969	65.9739	29.2969	65.3372	29.2969	65.6672
30.7617	67.188	30.7617	66.5578	30.7617	66.8843
32.2266	68.6943	32.2266	67.802	32.2266	68.271
33.6914	70.2621	33.6914	69.3961	33.6914	69.8507
35.1562	70.9494	35.1562	70.1257	35.1562	70.557
36.6211	71.9911	36.6211	71.136	36.6211	71.5846
38.0859	72.5108	38.0859	71.6389	38.0859	72.0967
39.5508	73.2105	39.5508	72.3055	39.5508	72.7816
41.0156	74.0304	41.0156	73.1152	41.0156	73.5969
42.4805	74.0535	42.4805	73.1439	42.4805	73.6224
43.9453	74.587	43.9453	73.6911	43.9453	74.1621
45.4102	74.9346	45.4102	73.9872	45.4102	74.4867
46.875	75.3164	46.875	74.3759	46.875	74.8716
48.3398	75.4637	48.3398	74.5126	48.3398	75.0141
51.2695	76.1779	51.2695	75.177	51.2695	75.7062
52.7344	76.4659	52.7344	75.4827	52.7344	76.002
54.1992	76.7115	54.1992	75.7375	54.1992	76.2518
55.6641	76.9179	55.6641	75.985	55.6641	76.4764
58.5938	77.3897	58.5938	76.4086	58.5938	76.9268
60.0586	77.6717	60.0586	76.676	60.0586	77.2023
62.9883	78.1326	62.9883	77.1416	62.9883	77.6653
64.4531	78.3561	64.4531	77.362	64.4531	77.8875
67.3828	78.7351	67.3828	77.7348	67.3828	78.2637
68.8477	78.9334	68.8477	77.9069	68.8477	78.4504
71.7773	79.3885	71.7773	78.3554	71.7773	78.9026
74.707	79.8626	74.707	78.83	74.707	79.3769
77.6367	80.1809	77.6367	79.167	77.6367	79.7035
79.1016	80.3775	79.1016	79.3522	79.1016	79.895
82.0312	80.9385	82.0312	79.8637	82.0312	80.4343
84.9609	81.1374	84.9609	80.0922	84.9609	80.6462
87.8906	81.3071	87.8906	80.3533	87.8906	80.8564
90.8203	81.61	90.8203	80.6343	90.8203	81.1495
95.2148	81.9473	95.2148	80.9471	95.2148	81.4759
98.1445	82.2841	98.1445	81.2451	98.1445	81.7956
101.074	83.0916	101.074	81.9886	101.074	82.5751
105.469	83.1536	105.469	82.0569	105.469	82.6397
108.398	83.4677	108.398	82.3314	108.398	82.9366
112.793	83.7637	112.793	82.6977	112.793	83.2633
117.188	84.5074	117.188	83.3566	117.188	83.97
120.117	84.7389	120.117	83.5289	120.117	84.1759
124.512	85.0044	124.512	83.8219	124.512	84.4533
128.906	85.1391	128.906	83.9641	128.906	84.5912
133.301	85.2837	133.301	84.1309	133.301	84.7454
139.16	85.5536	139.16	84.3126	139.16	84.9773
143.555	85.8606	143.555	84.6423	143.555	85.294
147.949	86.0336	147.949	84.8133	147.949	85.4662
153.809	86.2466	153.809	84.9107	153.809	85.6298
159.668	86.4902	159.668	85.2158	159.668	85.8996
165.527	86.6841	165.527	85.4022	165.527	86.0902
171.387	86.723	171.387	85.4381	171.387	86.1279
177.246	86.6958	177.246	85.3451	177.246	86.0728
183.105	86.8166	183.105	85.2379	183.105	86.0986
188.965	86.988	188.965	85.4842	188.965	86.3009
196.289	87.1749	196.289	85.7831	196.289	86.5345
203.613	87.1343	203.613	85.6571	203.613	86.4582
210.938	87.0815	210.938	85.5874	210.938	86.3984
218.262	87.0225	218.262	85.5607	218.262	86.3528
225.586	86.9259	225.586	85.6135	225.586	86.3191
232.91	86.9368	232.91	85.539	232.91	86.2939
241.699	87.0445	241.699	85.4816	241.699	86.333
250.488	86.975	250.488	85.0469	250.488	86.1171
259.277	87.1979	259.277	85.3959	259.277	86.3897
268.066	86.7577	268.066	84.5759	268.066	85.8024
276.855	86.5855	276.855	84.9421	276.855	85.8411
287.109	86.4686	287.109	84.901	287.109	85.7552
297.363	86.2343	297.363	84.4833	297.363	85.4465
307.617	86.033	307.617	84.664	307.617	85.4022
319.336	86.418	319.336	84.4573	319.336	85.5474
329.59	86.7879	329.59	84.4191	329.59	85.763
341.309	86.5849	341.309	84.3412	341.309	85.6064
353.027	86.9133	353.027	84.3335	353.027	85.8122
366.211	86.956	366.211	84.4461	366.211	85.8799
379.395	87.0909	379.395	85.0663	379.395	86.1955
392.578	86.8159	392.578	84.6208	392.578	85.8556
405.762	86.4743	405.762	84.459	405.762	85.5825
420.41	86.9431	420.41	84.9217	420.41	86.0489
435.059	86.4111	435.059	84.4548	435.059	85.5422
