"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-7.51969	20.5078	-3.04284
21.9727	-4.17399	21.9727	-0.623523
23.4375	-5.25057	23.4375	-0.898876
24.9023	-5.66867	24.9023	-1.55996
26.3672	-4.50773	26.3672	-0.829802
27.832	-4.39359	27.832	-0.92376
29.2969	-3.64348	29.2969	-0.602993
30.7617	-2.52987	30.7617	-0.108386
32.2266	-2.7815	32.2266	-0.219457
33.6914	-2.6081	33.6914	-0.340936
35.1562	-2.18679	35.1562	-0.236937
36.6211	-1.77467	36.6211	-0.0914865
38.0859	-1.58969	38.0859	-0.0641534
39.5508	-1.40498	39.5508	-0.0206089
41.0156	-1.45223	41.0156	-0.0831837
42.4805	-1.23545	42.4805	-0.06347
43.9453	-1.22673	43.9453	-0.0865426
45.4102	-1.12858	45.4102	-0.0958781
46.875	-1.0296	46.875	-0.0937234
48.3398	-0.876366	48.3398	-0.0458026
51.2695	-0.804053	51.2695	-0.0736188
52.7344	-0.733662	52.7344	-0.067521
54.1992	-0.701858	54.1992	-0.0741818
55.6641	-0.620943	55.6641	-0.0534452
58.5938	-0.636329	58.5938	-0.0913856
60.0586	-0.577814	60.0586	-0.0873339
62.9883	-0.537192	62.9883	-0.0957046
64.4531	-0.542032	64.4531	-0.108196
67.3828	-0.544005	67.3828	-0.12825
68.8477	-0.545058	68.8477	-0.140069
71.7773	-0.483133	71.7773	-0.133578
74.707	-0.44798	74.707	-0.133755
77.6367	-0.421289	77.6367	-0.134992
79.1016	-0.400953	79.1016	-0.132341
82.0312	-0.364852	82.0312	-0.127735
84.9609	-0.40769	84.9609	-0.152559
87.8906	-0.419764	87.8906	-0.171115
90.8203	-0.345043	90.8203	-0.148367
95.2148	-0.243097	95.2148	-0.113405
98.1445	-0.216961	98.1445	-0.10207
101.074	-0.184604	101.074	-0.0943945
105.469	-0.210304	105.469	-0.115717
108.398	-0.170547	108.398	-0.103054
112.793	-0.12237	112.793	-0.085095
117.188	-0.123831	117.188	-0.0927075
120.117	0.000132548	120.117	-0.0461821
124.512	0.0585774	124.512	-0.0207676
128.906	-0.0181054	128.906	-0.0547022
133.301	0.00885696	133.301	-0.0519178
139.16	-0.0534457	139.16	-0.0783254
143.555	-0.0338041	143.555	-0.0666773
147.949	-0.043218	147.949	-0.0698028
153.809	0.0488855	153.809	-0.0365897
159.668	0.0776865	159.668	-0.0209894
165.527	0.0629404	165.527	-0.0295425
171.387	0.0814797	171.387	-0.0185709
177.246	0.132483	177.246	0.0118038
183.105	0.143125	183.105	0.0117519
188.965	0.160068	188.965	0.0164023
196.289	0.315178	196.289	0.0812963
203.613	0.358456	203.613	0.11275
210.938	0.386935	210.938	0.104097
218.262	0.305484	218.262	0.0712914
225.586	0.391219	225.586	0.129361
232.91	0.570001	232.91	0.196333
241.699	0.594762	241.699	0.203599
250.488	0.68793	250.488	0.259766
259.277	0.765006	259.277	0.300491
268.066	0.84078	268.066	0.36706
276.855	0.833321	276.855	0.307374
287.109	0.792775	287.109	0.266058
297.363	1.073	297.363	0.430583
307.617	1.13346	307.617	0.458632
319.336	1.26177	319.336	0.533211
329.59	1.21203	329.59	0.395872
341.309	1.3795	341.309	0.619602
353.027	1.47034	353.027	0.59431
366.211	1.54509	366.211	0.634782
379.395	1.73453	379.395	0.687752
392.578	1.69432	392.578	0.629525
405.762	1.61413	405.762	0.64285
420.41	1.7917	420.41	0.835766
435.059	2.02637	435.059	0.923829
451.172	2.65895	451.172	1.07448
465.82	2.4966	465.82	0.960073
483.398	2.34734	483.398	0.815501
499.512	2.34932	499.512	0.949183
517.09	2.51079	517.09	1.081
536.133	3.44207	536.133	1.57265
555.176	3.16856	555.176	1.19021
574.219	3.18681	574.219	1.16042
594.727	3.1248	594.727	1.08065
615.234	3.14927	615.234	0.974854
637.207	2.82401	637.207	0.81594
659.18	2.7018	659.18	0.797539
682.617	2.82573	682.617	0.865478
707.52	2.99399	707.52	0.839023
732.422	3.09003	732.422	1.0277
757.324	3.29394	757.324	1.08279
785.156	3.53648	785.156	1.27815
811.523	3.39869	811.523	1.07027
840.82	3.35023	840.82	1.18557
870.117	3.72402	870.117	1.41589
900.879	4.29	900.879	1.67658
933.105	4.56145	933.105	1.86646
965.332	4.74289	965.332	2.00326
1,000.49	4.86409	1,000.49	2.15892
1,035.64	5.16353	1,035.64	2.2298
1,072.27	5.05461	1,072.27	2.19603
1,108.89	5.20469	1,108.89	2.26803
1,148.44	5.10892	1,148.44	2.21488
1,189.45	5.06587	1,189.45	2.13121
1,230.47	5.63845	1,230.47	2.41795
1,274.41	5.62403	1,274.41	2.3302
1,319.82	5.84709	1,319.82	2.43528
1,366.7	6.06503	1,366.7	2.48979
1,413.57	6.12978	1,413.57	2.62139
1,463.38	6.23417	1,463.38	2.58424
1,516.11	5.93481	1,516.11	2.45179
1,568.85	6.424	1,568.85	2.69613
1,624.51	6.82379	1,624.51	2.96328
1,681.64	6.4098	1,681.64	2.78024
1,741.7	6.15353	1,741.7	2.71287
1,803.22	6.78351	1,803.22	3.28777
1,866.21	6.86964	1,866.21	3.35791
1,932.13	7.01653	1,932.13	3.43193
1,999.51	7.3865	1,999.51	3.48393
2,069.82	7.43916	2,069.82	3.44482
2,143.07	7.27618	2,143.07	3.40058
2,219.24	7.57163	2,219.24	3.69355
2,296.88	7.6528	2,296.88	3.73005
2,378.91	8.04131	2,378.91	3.91997
2,462.4	8.29086	2,462.4	3.909
2,548.83	7.9353	2,548.83	3.83857
2,639.65	7.47872	2,639.65	3.79106
2,731.93	7.2945	2,731.93	3.68128
2,828.61	7.40644	2,828.61	3.6296
2,928.22	7.41965	2,928.22	3.56087
3,030.76	7.37075	3,030.76	3.52754
3,137.7	7.30555	3,137.7	3.39501
3,249.02	7.10399	3,249.02	3.28121
3,363.28	6.66829	3,363.28	3.07124
3,481.93	6.49061	3,481.93	2.88454
3,604.98	6.87302	3,604.98	2.87809
3,732.42	7.14936	3,732.42	3.0044
3,864.26	6.37559	3,864.26	2.54636
4,000.49	6.39761	4,000.49	2.46816
4,141.11	6.56055	4,141.11	2.51089
4,287.6	6.90185	4,287.6	2.73222
4,438.48	7.41848	4,438.48	3.00195
4,595.21	7.11402	4,595.21	2.77045
4,756.35	7.30625	4,756.35	2.79606
4,924.8	7.58759	4,924.8	2.96938
5,097.66	7.62805	5,097.66	3.05049
5,277.83	7.63316	5,277.83	3.08161
5,463.87	7.7938	5,463.87	3.1865
5,657.23	8.05026	5,657.23	3.4381
5,856.45	7.9662	5,856.45	3.48721
6,062.99	7.62238	6,062.99	3.41531
6,276.86	7.86964	6,276.86	3.65524
6,498.05	7.92938	6,498.05	3.68376
6,726.56	8.10063	6,726.56	3.78962
6,963.87	8.07878	6,963.87	3.61791
7,209.96	8.1421	7,209.96	3.55468
7,464.84	8.22074	7,464.84	3.57429
7,727.05	8.31818	7,727.05	3.57585
7,999.51	7.97564	7,999.51	3.39204
8,282.23	8.10674	8,282.23	3.64268
8,573.73	8.00897	8,573.73	3.64757
8,876.95	7.75253	8,876.95	3.28844
9,188.96	7.78771	9,188.96	3.1747
9,514.16	7.92222	9,514.16	3.34847
9,849.61	8.39768	9,849.61	3.7886
10,196.8	8.75579	10,196.8	3.98326
10,555.7	9.01413	10,555.7	4.02623
10,927.7	9.23997	10,927.7	4.10905
11,313	9.2778	11,313	4.1415
11,712.9	9.24365	11,712.9	4.13981
12,126	9.38449	12,126	4.24993
12,553.7	9.57079	12,553.7	4.31994
12,996.1	9.7003	12,996.1	4.41617
13,454.6	9.84463	13,454.6	4.45334
13,929.2	9.94956	13,929.2	4.49758
14,419.9	9.97473	14,419.9	4.55847
14,928.2	10.0014	14,928.2	4.64478
15,455.6	9.83849	15,455.6	4.56546
16,000.5	9.72904	16,000.5	4.48427
16,564.5	9.74042	16,564.5	4.44006
17,148.9	9.99542	17,148.9	4.62585
17,752.4	10.2709	17,752.4	4.77773
18,379.4	10.5728	18,379.4	4.93105
19,026.9	10.8602	19,026.9	5.05176
19,697.8	11.168	19,697.8	5.21585
19,999.5	11.2885	19,999.5	5.29886
