"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency / Hz"	"Directivity Index  / dB"	"Frequency / Hz"	"Directivity Index  / dB"
20.5078	2.37503	20.5078	1.12811
21.9727	-18.2514	21.9727	-15.3628
23.4375	-13.2891	23.4375	-10.384
24.9023	-4.1922	24.9023	-2.48234
26.3672	-4.50054	26.3672	-2.77721
27.832	-2.94531	27.832	-1.68337
29.2969	-2.79935	29.2969	-1.6072
30.7617	-2.38088	30.7617	-1.32628
32.2266	-2.52106	32.2266	-1.44118
33.6914	-2.06561	33.6914	-1.15755
35.1562	-2.05581	35.1562	-1.16069
36.6211	-1.74089	36.6211	-0.965042
38.0859	-1.52685	38.0859	-0.838751
39.5508	-1.3029	39.5508	-0.705144
41.0156	-1.17302	41.0156	-0.631972
42.4805	-1.049	42.4805	-0.56138
43.9453	-0.983649	43.9453	-0.524703
45.4102	-0.922248	45.4102	-0.491799
46.875	-0.845865	46.875	-0.449527
48.3398	-0.746511	48.3398	-0.39318
51.2695	-0.668144	51.2695	-0.352102
52.7344	-0.615947	52.7344	-0.324182
54.1992	-0.567068	54.1992	-0.298341
55.6641	-0.516379	55.6641	-0.271015
58.5938	-0.453886	58.5938	-0.236852
60.0586	-0.405931	60.0586	-0.211493
62.9883	-0.343264	62.9883	-0.178376
64.4531	-0.320486	64.4531	-0.166521
67.3828	-0.28379	67.3828	-0.147183
68.8477	-0.25746	68.8477	-0.133068
71.7773	-0.208699	71.7773	-0.107106
74.707	-0.160473	74.707	-0.082152
77.6367	-0.134459	77.6367	-0.0678313
79.1016	-0.125478	79.1016	-0.0630656
82.0312	-0.0995705	82.0312	-0.0495972
84.9609	-0.0764271	84.9609	-0.0373806
87.8906	0.00601604	87.8906	0.00570963
90.8203	0.0291718	90.8203	0.0180054
95.2148	0.0163216	95.2148	0.012388
98.1445	0.0232687	98.1445	0.0166707
101.074	0.0468621	101.074	0.0270118
105.469	0.142182	105.469	0.0771123
108.398	0.153409	108.398	0.0841136
112.793	0.154427	112.793	0.0843665
117.188	0.188116	117.188	0.103478
120.117	0.211078	120.117	0.114449
124.512	0.223157	124.512	0.121179
128.906	0.217855	128.906	0.120071
133.301	0.223131	133.301	0.124246
139.16	0.276349	139.16	0.152951
143.555	0.302057	143.555	0.167422
147.949	0.327729	147.949	0.181754
153.809	0.378914	153.809	0.208078
159.668	0.367232	159.668	0.204223
165.527	0.403916	165.527	0.225684
171.387	0.462321	171.387	0.252812
177.246	0.50742	177.246	0.27838
183.105	0.470553	183.105	0.267047
188.965	0.550826	188.965	0.304371
196.289	0.585501	196.289	0.323102
203.613	0.705449	203.613	0.385769
210.938	0.740455	210.938	0.406916
218.262	0.660722	218.262	0.364059
225.586	0.693198	225.586	0.389995
232.91	0.868379	232.91	0.472721
241.699	0.961854	241.699	0.520182
250.488	0.983421	250.488	0.542914
259.277	1.16885	259.277	0.63686
268.066	1.16464	268.066	0.63621
276.855	1.2316	276.855	0.658357
287.109	1.25628	287.109	0.702103
297.363	1.33	297.363	0.72362
307.617	1.62831	307.617	0.862287
319.336	1.70761	319.336	0.922834
329.59	1.72426	329.59	0.905473
341.309	1.8691	341.309	0.967681
353.027	2.03423	353.027	1.0576
366.211	2.09855	366.211	1.09725
379.395	2.32396	379.395	1.17074
392.578	2.40611	392.578	1.19824
405.762	2.44491	405.762	1.20134
420.41	2.79089	420.41	1.35328
435.059	2.60785	435.059	1.26643
451.172	3.11245	451.172	1.47431
465.82	3.16414	465.82	1.47346
483.398	3.18276	483.398	1.49761
499.512	3.13993	499.512	1.44285
517.09	3.53216	517.09	1.60446
536.133	3.33633	536.133	1.55544
555.176	3.71528	555.176	1.74835
574.219	3.5841	574.219	1.62383
594.727	3.0854	594.727	1.30813
615.234	3.24482	615.234	1.42748
637.207	3.32587	637.207	1.44243
659.18	3.32124	659.18	1.42021
682.617	3.20242	682.617	1.3922
707.52	3.48384	707.52	1.67063
732.422	3.16612	732.422	1.33557
757.324	3.3174	757.324	1.30529
785.156	3.97904	785.156	2.56386
811.523	3.48932	811.523	1.23912
840.82	3.77623	840.82	1.55577
870.117	3.6606	870.117	1.84633
900.879	4.78726	900.879	1.7677
933.105	4.32678	933.105	2.51263
965.332	5.07182	965.332	2.27426
1,000.49	5.3025	1,000.49	2.74112
1,035.64	5.48723	1,035.64	2.77543
1,072.27	4.64614	1,072.27	2.47475
1,108.89	4.99808	1,108.89	2.46563
1,148.44	4.97234	1,148.44	2.57461
1,189.45	4.96059	1,189.45	2.59199
1,230.47	5.03783	1,230.47	2.31189
1,274.41	5.1421	1,274.41	2.18573
1,319.82	5.08954	1,319.82	2.56553
1,366.7	5.60667	1,366.7	2.53632
1,413.57	5.81778	1,413.57	2.5343
1,463.38	5.31345	1,463.38	2.50266
1,516.11	5.01441	1,516.11	2.08055
1,568.85	4.7988	1,568.85	2.1049
1,624.51	4.3409	1,624.51	1.52724
1,681.64	4.66075	1,681.64	1.59603
1,741.7	5.75922	1,741.7	2.54954
1,803.22	6.11692	1,803.22	2.79575
1,866.21	6.30427	1,866.21	2.76769
1,932.13	6.27701	1,932.13	2.64575
1,999.51	6.46028	1,999.51	2.79182
2,069.82	6.67303	2,069.82	3.03724
2,143.07	7.52082	2,143.07	3.6678
2,219.24	7.56414	2,219.24	3.56128
2,296.88	7.53519	2,296.88	3.56651
2,378.91	7.7353	2,378.91	3.88665
2,462.4	8.30782	2,462.4	4.81885
2,548.83	8.65848	2,548.83	5.10878
2,639.65	8.57307	2,639.65	4.99676
2,731.93	8.67816	2,731.93	5.01418
2,828.61	8.51291	2,828.61	5.00634
2,928.22	8.54842	2,928.22	5.05765
3,030.76	8.24434	3,030.76	4.776
3,137.7	7.90641	3,137.7	4.46562
3,249.02	7.39418	3,249.02	4.14069
3,363.28	6.99416	3,363.28	3.83522
3,481.93	7.06253	3,481.93	3.83436
3,604.98	6.82332	3,604.98	3.63789
3,732.42	6.82794	3,732.42	3.60882
3,864.26	7.10793	3,864.26	3.71767
4,000.49	6.67777	4,000.49	3.28387
4,141.11	6.76352	4,141.11	3.38982
4,287.6	7.01671	4,287.6	3.67908
4,438.48	7.11965	4,438.48	3.70604
4,595.21	7.015	4,595.21	3.57423
4,756.35	6.90386	4,756.35	3.64024
4,924.8	7.38476	4,924.8	3.95868
5,097.66	7.27339	5,097.66	4.0171
5,277.83	7.23353	5,277.83	3.64648
5,463.87	7.55236	5,463.87	4.06126
5,657.23	7.46879	5,657.23	4.04349
5,856.45	7.35594	5,856.45	3.90517
6,062.99	7.39108	6,062.99	3.75516
6,276.86	7.28447	6,276.86	3.59238
6,498.05	7.38473	6,498.05	3.47159
6,726.56	7.6365	6,726.56	3.74085
6,963.87	7.57684	6,963.87	3.64319
7,209.96	7.74962	7,209.96	3.74451
7,464.84	7.66795	7,464.84	3.62007
7,727.05	7.45489	7,727.05	3.31295
7,999.51	7.61892	7,999.51	3.54225
8,282.23	7.4058	8,282.23	3.34683
8,573.73	7.58505	8,573.73	3.61734
8,876.95	7.23705	8,876.95	3.07103
9,188.96	7.18451	9,188.96	2.88647
9,514.16	6.91822	9,514.16	2.7531
9,849.61	7.21184	9,849.61	3.08503
10,196.8	7.20561	10,196.8	3.09525
10,555.7	7.27944	10,555.7	3.10855
10,927.7	7.16383	10,927.7	2.85634
11,313	7.32906	11,313	3.01371
11,712.9	7.5115	11,712.9	3.23572
12,126	7.5911	12,126	3.26957
12,553.7	7.58518	12,553.7	3.08414
12,996.1	7.71552	12,996.1	3.24238
13,454.6	7.94821	13,454.6	3.60939
13,929.2	8.03142	13,929.2	3.47867
14,419.9	8.37667	14,419.9	3.87736
14,928.2	8.57965	14,928.2	3.96988
15,455.6	8.7075	15,455.6	4.09612
16,000.5	8.77677	16,000.5	4.07949
16,564.5	8.80479	16,564.5	4.11503
17,148.9	8.75523	17,148.9	4.10306
17,752.4	8.63834	17,752.4	4.10153
18,379.4	8.46632	18,379.4	4.0442
19,026.9	8.10336	19,026.9	3.77995
19,697.8	8.30528	19,697.8	3.98368
19,999.5	8.52043	19,999.5	4.14861
