"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	44.8112	20.5078	43.704	20.5078	40.1086	20.5078	42.5082
21.9727	23.8545	21.9727	35.0246	21.9727	44.7746	21.9727	42.247
23.4375	29.5694	23.4375	34.0905	23.4375	46.0144	23.4375	43.4182
24.9023	41.7534	24.9023	41.7372	24.9023	48.251	24.9023	46.2673
26.3672	45.3476	26.3672	46.2386	26.3672	52.0194	26.3672	50.1016
27.832	50.0813	27.832	50.4852	27.832	54.833	27.832	53.2526
29.2969	53.2787	29.2969	53.8494	29.2969	57.7548	29.2969	56.2685
30.7617	55.1341	30.7617	55.4135	30.7617	59.0778	30.7617	57.6852
32.2266	58.3198	32.2266	58.9538	32.2266	62.3418	32.2266	60.9876
33.6914	61.0409	33.6914	61.5279	33.6914	64.4296	33.6914	63.2337
35.1562	63.4527	35.1562	64.0252	35.1562	66.772	35.1562	65.6137
36.6211	65.8936	36.6211	66.3689	36.6211	68.7616	36.6211	67.7288
38.0859	68.1868	38.0859	68.6138	38.0859	70.7237	38.0859	69.7929
39.5508	70.3397	39.5508	70.6955	39.5508	72.5398	39.5508	71.7128
41.0156	72.402	41.0156	72.7388	41.0156	74.3935	41.0156	73.6387
42.4805	74.0507	42.4805	74.348	42.4805	75.8473	42.4805	75.157
43.9453	75.7575	43.9453	76.0426	43.9453	77.4411	43.9453	76.7914
45.4102	77.3745	45.4102	77.6526	45.4102	78.9487	45.4102	78.3399
46.875	78.8278	46.875	79.0912	46.875	80.2725	46.875	79.7115
