"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.5123	20.5078	57.8482	20.5078	58.0258	20.5078	58.1655	20.5078	61.743	20.5078	58.7365
23.4375	61.3917	23.4375	61.1878	23.4375	61.0323	23.4375	61.4223	23.4375	64.838	23.4375	61.8676
26.3672	65.3995	26.3672	65.4984	26.3672	65.1754	26.3672	65.7325	26.3672	68.5029	26.3672	65.9692
29.2969	68.3552	29.2969	68.427	29.2969	68.1559	29.2969	68.6809	29.2969	70.9849	29.2969	68.8312
32.2266	71.0666	32.2266	71.1006	32.2266	70.8806	32.2266	71.3771	32.2266	73.2989	32.2266	71.4633
35.1563	73.651	35.1563	73.5847	35.1563	73.4523	35.1563	73.8962	35.1563	75.4655	35.1563	73.9383
38.0859	75.6251	38.0859	75.4819	38.0859	75.417	38.0859	75.8168	38.0859	77.1244	38.0859	75.8312
41.0156	77.2891	41.0156	77.1074	41.0156	77.0806	41.0156	77.4464	41.0156	78.5415	41.0156	77.4402
43.9453	78.498	43.9453	78.2251	43.9453	78.2688	43.9453	78.5971	43.9453	79.5054	43.9453	78.5761
46.875	79.4716	46.875	79.165	46.875	79.2403	46.875	79.539	46.875	80.3039	46.875	79.5086
49.8047	80.1474	49.8047	79.7967	49.8047	79.9065	49.8047	80.1848	49.8047	80.8409	49.8047	80.1466
52.7344	80.6094	52.7344	80.2393	52.7344	80.3669	52.7344	80.629	52.7344	81.1923	52.7344	80.5845
55.6641	81.043	55.6641	80.6466	55.6641	80.7954	55.6641	81.0435	55.6641	81.5331	55.6641	80.9943
58.5938	81.3139	58.5938	80.8926	58.5938	81.0581	58.5938	81.3008	58.5938	81.7409	58.5938	81.2469
61.5234	81.574	61.5234	81.1132	61.5234	81.3114	61.5234	81.5275	61.5234	81.88	61.5234	81.4726
64.4531	81.7693	64.4531	81.2797	64.4531	81.5023	64.4531	81.6986	64.4531	81.9864	64.4531	81.643
67.3828	81.9641	67.3828	81.4538	67.3828	81.6964	67.3828	81.8707	67.3828	82.0959	67.3828	81.8161
70.3125	82.0398	70.3125	81.4957	70.3125	81.7543	70.3125	81.9322	70.3125	82.1479	70.3125	81.8751
73.2422	82.1157	73.2422	81.5893	73.2422	81.8368	73.2422	82.022	73.2422	82.2374	73.2422	81.9616
76.1719	82.2736	76.1719	81.7264	76.1719	81.984	76.1719	82.1722	76.1719	82.382	76.1719	82.1099
79.1016	82.2762	79.1016	81.7372	79.1016	81.9903	79.1016	82.1778	79.1016	82.3905	79.1016	82.1163
82.0313	82.5075	82.0313	81.944	82.0313	82.232	82.0313	82.3581	82.0313	82.4394	82.0313	82.3058
84.9609	82.7394	84.9609	82.133	84.9609	82.473	84.9609	82.5342	84.9609	82.45	84.9609	82.488
87.8906	82.485	87.8906	81.9484	87.8906	82.2015	87.8906	82.3802	87.8906	82.5305	87.8906	82.3151
90.8203	82.4287	90.8203	81.8792	90.8203	82.1392	90.8203	82.3186	90.8203	82.4918	90.8203	82.2559
93.75	82.7518	93.75	82.1296	93.75	82.4612	93.75	82.5663	93.75	82.6123	93.75	82.5173
96.6797	82.7285	96.6797	82.1103	96.6797	82.4534	96.6797	82.5211	96.6797	82.4527	96.6797	82.4742
102.539	82.7745	102.539	82.1533	102.539	82.4832	102.539	82.5659	102.539	82.5542	102.539	82.5215
105.469	82.7619	105.469	82.1144	105.469	82.4665	105.469	82.5332	105.469	82.4984	105.469	82.4922
108.398	82.8647	108.398	82.1843	108.398	82.5635	108.398	82.6039	108.398	82.5299	108.398	82.5694
111.328	82.9769	111.328	82.2534	111.328	82.6628	111.328	82.694	111.328	82.5998	111.328	82.6601
117.188	82.984	117.188	82.226	117.188	82.6665	117.188	82.6697	117.188	82.5327	117.188	82.6421
120.117	83.082	120.117	82.3286	120.117	82.7638	120.117	82.7468	120.117	82.6003	120.117	82.729
125.977	83.049	125.977	82.265	125.977	82.7368	125.977	82.685	125.977	82.4629	125.977	82.6716
128.906	82.9671	128.906	82.1976	128.906	82.6681	128.906	82.6042	128.906	82.307	128.906	82.5872
134.766	82.7845	134.766	82.0023	134.766	82.449	134.766	82.4485	134.766	82.3431	134.766	82.4279
137.695	82.7727	137.695	81.9481	137.695	82.4205	137.695	82.4003	137.695	82.313	137.695	82.3911
143.555	82.7768	143.555	81.8125	143.555	82.3986	143.555	82.2894	143.555	82.0997	143.555	82.3051
149.414	82.8342	149.414	81.793	149.414	82.4517	149.414	82.2768	149.414	81.9638	149.414	82.3057
155.273	82.9239	155.273	81.815	155.273	82.543	155.273	82.3269	155.273	81.9161	155.273	82.3593
158.203	82.9249	158.203	81.8514	158.203	82.5539	158.203	82.3439	158.203	81.9325	158.203	82.3744
164.063	82.8219	164.063	81.7766	164.063	82.4499	164.063	82.2481	164.063	81.8799	164.063	82.2821
169.922	82.6402	169.922	81.5973	169.922	82.2695	169.922	82.052	169.922	81.7448	169.922	82.1004
175.781	82.5363	175.781	81.4119	175.781	82.1403	175.781	81.8803	175.781	81.5371	175.781	81.9444
181.641	82.5134	181.641	81.3021	181.641	82.1104	181.641	81.8016	181.641	81.371	181.641	81.8746
190.43	82.4221	190.43	81.3133	190.43	82.0673	190.43	81.7494	190.43	81.2838	190.43	81.8227
196.289	82.2784	196.289	81.1961	196.289	81.918	196.289	81.5807	196.289	81.1939	196.289	81.6762
202.148	82.2256	202.148	81.0408	202.148	81.8438	202.148	81.432	202.148	81.014	202.148	81.5578
210.938	82.1919	210.938	80.8916	210.938	81.8084	210.938	81.3214	210.938	80.7269	210.938	81.4579
