"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.192499	20.5078	0.991124
21.9727	-0.36643	21.9727	0.860703
23.4375	-1.09386	23.4375	0.527099
24.9023	-1.60213	24.9023	0.289962
26.3672	-1.61295	26.3672	0.156283
27.832	-2.46196	27.832	-0.285928
29.2969	-2.2744	29.2969	-0.303473
30.7617	-2.55782	30.7617	-0.575265
32.2266	-3.27247	32.2266	-0.967398
33.6914	-2.90381	33.6914	-1.00991
35.1563	-2.17314	35.1563	-0.696333
36.6211	-2.03391	36.6211	-0.668297
38.0859	-1.87055	38.0859	-0.620216
39.5508	-1.94925	39.5508	-0.69459
41.0156	-1.40214	41.0156	-0.510655
42.4805	-0.940903	42.4805	-0.284142
43.9453	-1.04363	43.9453	-0.319103
45.4102	-1.26296	45.4102	-0.434944
46.875	-1.57701	46.875	-0.612908
48.3398	-1.14722	48.3398	-0.434898
51.2695	-0.930639	51.2695	-0.353271
52.7344	-0.567026	52.7344	-0.210522
54.1992	-0.441549	54.1992	-0.164763
55.6641	-0.633426	55.6641	-0.240655
58.5938	-0.693462	58.5938	-0.275921
60.0586	-0.54907	60.0586	-0.220141
62.9883	-0.394508	62.9883	-0.157417
64.4531	-0.339936	64.4531	-0.137592
67.3828	-0.246155	67.3828	-0.107207
68.8477	-0.21217	68.8477	-0.0977188
71.7773	-0.187698	71.7773	-0.0898169
74.707	-0.207165	74.707	-0.0978983
77.6367	-0.14262	77.6367	-0.0711755
79.1016	-0.127977	79.1016	-0.0645404
82.0313	-0.0836276	82.0313	-0.0482771
84.9609	-0.035485	84.9609	-0.0291324
87.8906	0.000400587	87.8906	-0.0136693
90.8203	0.00325946	90.8203	-0.0121343
95.2148	0.094397	95.2148	0.0225046
98.1445	0.102733	98.1445	0.0265496
101.074	0.153028	101.074	0.0483799
105.469	0.198744	105.469	0.0696841
108.398	0.279162	108.398	0.0988364
112.793	0.289074	112.793	0.106609
117.188	0.380909	117.188	0.145546
120.117	0.383804	120.117	0.146002
124.512	0.410861	124.512	0.160496
128.906	0.442839	128.906	0.173916
133.301	0.434755	133.301	0.175917
139.16	0.484521	139.16	0.203304
143.555	0.55812	143.555	0.237748
147.949	0.653217	147.949	0.273636
153.809	0.72557	153.809	0.301656
159.668	0.765068	159.668	0.320758
165.527	0.776654	165.527	0.322833
171.387	0.783682	171.387	0.334451
177.246	0.834057	177.246	0.357663
183.105	0.903358	183.105	0.40073
188.965	1.08088	188.965	0.455879
196.289	1.08172	196.289	0.452931
203.613	1.16726	203.613	0.499831
210.938	1.27079	210.938	0.529159
218.262	1.3022	218.262	0.542635
225.586	1.38476	225.586	0.586125
232.91	1.5389	232.91	0.603521
241.699	1.49433	241.699	0.602869
250.488	1.7252	250.488	0.707421
259.277	1.72665	259.277	0.662641
268.066	1.53579	268.066	0.649212
276.855	1.92406	276.855	0.741088
287.109	1.92483	287.109	0.710209
297.363	1.88749	297.363	0.75092
307.617	1.9696	307.617	0.707825
319.336	1.78129	319.336	0.666043
329.59	2.03673	329.59	0.735851
341.309	1.73759	341.309	0.639886
353.027	2.28807	353.027	0.904824
366.211	2.2503	366.211	0.783475
379.395	2.24836	379.395	0.749561
392.578	2.34994	392.578	1.12847
405.762	2.6301	405.762	1.21062
420.41	3.09403	420.41	1.28069
435.059	3.26591	435.059	1.37529
451.172	3.19423	451.172	1.02368
465.82	2.74792	465.82	0.74484
483.398	2.42587	483.398	0.567454
499.512	2.29073	499.512	0.501739
517.09	1.60907	517.09	0.0917942
536.133	0.660707	536.133	0.322291
555.176	3.24555	555.176	1.40375
574.219	3.31083	574.219	1.33919
594.727	4.04515	594.727	1.82774
615.234	4.5604	615.234	1.95718
637.207	4.0817	637.207	1.66396
659.18	4.43804	659.18	1.92094
682.617	4.3503	682.617	1.86761
707.52	4.41839	707.52	1.79744
732.422	4.49388	732.422	1.84778
757.324	3.91965	757.324	1.47312
785.156	3.89763	785.156	1.45326
811.523	4.17133	811.523	1.70197
840.82	4.33737	840.82	1.85337
870.117	4.42936	870.117	1.91333
900.879	4.58144	900.879	1.94295
933.105	4.90931	933.105	2.12933
965.332	5.23486	965.332	2.30796
1,000.49	5.53196	1,000.49	2.47176
1,035.64	5.67852	1,035.64	2.57368
1,072.27	5.77134	1,072.27	2.52632
1,108.89	6.04097	1,108.89	2.75293
1,148.44	5.99111	1,148.44	2.67331
1,189.45	6.07795	1,189.45	2.69449
1,230.47	6.19498	1,230.47	2.64909
1,274.41	6.45548	1,274.41	2.79366
1,319.82	6.59934	1,319.82	2.85016
1,366.7	6.55129	1,366.7	2.87127
1,413.57	6.70895	1,413.57	2.97039
1,463.38	7.16341	1,463.38	3.24495
1,516.11	7.34502	1,516.11	3.31328
1,568.85	7.3099	1,568.85	3.27373
1,624.51	7.36166	1,624.51	3.41684
1,681.64	7.79026	1,681.64	3.74982
1,741.7	8.21376	1,741.7	3.74489
1,803.22	8.17556	1,803.22	3.79376
1,866.21	8.10566	1,866.21	3.85146
1,932.13	7.73059	1,932.13	3.58509
1,999.51	7.86509	1,999.51	3.73119
2,069.82	7.58464	2,069.82	3.6925
2,143.07	7.76331	2,143.07	3.71842
2,219.24	8.09573	2,219.24	3.77881
2,296.88	7.52795	2,296.88	3.55204
2,378.91	7.29133	2,378.91	3.38769
2,462.4	7.49973	2,462.4	3.52864
2,548.83	7.30397	2,548.83	3.49858
2,639.65	7.18429	2,639.65	3.29506
2,731.93	7.10055	2,731.93	3.16871
2,828.61	6.65519	2,828.61	2.81021
2,928.22	6.76909	2,928.22	2.79111
3,030.76	6.65525	3,030.76	2.66609
3,137.7	6.56454	3,137.7	2.55061
3,249.02	6.66073	3,249.02	2.4923
3,363.28	6.65557	3,363.28	2.50712
3,481.93	6.43519	3,481.93	2.55648
3,604.98	5.84347	3,604.98	2.12316
3,732.42	5.1599	3,732.42	1.67513
3,864.26	5.158	3,864.26	1.6074
4,000.49	5.20465	4,000.49	1.61342
4,141.11	5.35504	4,141.11	1.70247
4,287.6	5.51	4,287.6	1.87144
4,438.48	5.39528	4,438.48	1.75323
4,595.21	5.52387	4,595.21	1.87417
4,756.35	5.75475	4,756.35	1.98861
4,924.8	5.56329	4,924.8	1.80001
5,097.66	5.88754	5,097.66	1.9985
5,277.83	5.8462	5,277.83	2.04294
5,463.87	5.84846	5,463.87	2.05556
5,657.23	6.16558	5,657.23	2.26534
5,856.45	6.51476	5,856.45	2.4157
6,062.99	6.71073	6,062.99	2.55965
6,276.86	6.8898	6,276.86	2.67611
6,498.05	7.03017	6,498.05	2.78547
6,726.56	7.12912	6,726.56	2.86899
6,963.87	7.28392	6,963.87	2.9552
7,209.96	7.32264	7,209.96	3.00843
