Frequency Spectrum for Input Signal

Data Shown:    ESR212 (KV2)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 130°  

Freq [Hz]	Signal Level [dBSPL]
22.4	-171.1
23	-171.1
23.6	-171.2
24	-171.2
25	77.1
25.8	78.7
26.5	80
27.2	81.2
28	82.2
29	83.2
30	84.2
30.7	85
31.5	85.9
32.5	86.8
33.5	87.6
34.5	88.4
35.5	89.1
36.5	89.8
37.5	90.5
38.7	91.1
40	91.6
41.2	92.1
42.5	92.5
43.7	92.7
45	93
46.2	93.1
47.5	93.2
48.7	93.2
50	93.3
51.5	93.4
53	93.4
54.5	93.4
56	93.4
58	93.4
60	93.4
61.5	93.3
63	93.3
65	93.3
67	93.3
69	93.4
71	93.4
73	93.5
75	93.5
77.5	93.4
80	93.4
82.5	93.3
85	93.3
87.5	93.2
90	93.2
92.5	93.2
95	93.2
97.5	93.2
100	93.2
103	93.2
106	93.2
109	93.2
112	93.2
115	93.2
118	93.2
122	93.2
125	93.1
128	93
132	92.8
136	92.6
140	92.4
145	92.1
150	91.9
155	91.6
160	91.2
165	90.9
170	90.5
175	90
180	89.8
185	89.6
190	89.3
195	89
200	88.7
206	88.4
212	88
218	87.6
224	87.2
230	87.2
236	87.2
240	87.1
250	87.3
258	87.6
265	87.9
272	88.2
280	88.4
290	88.6
300	88.6
307	88.4
315	88.1
325	88
335	88
345	87.9
355	87.7
365	87.4
375	87.3
387	87.2
400	87.1
412	86.9
425	86.7
437	86.7
450	86.7
462	86.6
475	86.5
487	86.4
500	86.3
515	86.1
530	85.8
545	85.7
560	86.1
580	85.9
600	85.3
615	84.6
630	84.2
650	84.2
670	84.1
690	83.5
710	81.8
730	81.8
750	81.9
775	81.7
800	81.2
825	80.3
850	79.2
875	78.5
900	78.3
925	78.7
950	78.9
975	78.6
1000	79.5
1030	80.4
1060	81.5
1090	82.1
1120	81
1150	78.9
1180	78
1220	77.9
1250	77.4
1280	76.8
1320	77.3
1360	77.1
1400	76.5
1450	77.8
1500	78.9
1550	79.5
1600	79.2
1650	76.5
1700	76
1750	76.5
1800	74.9
1850	73.9
1900	75.1
1950	76.1
2000	75.9
2060	71.6
2120	72
2180	73.4
2240	71.4
2300	72.1
2360	71.6
2400	71.5
2500	72.9
2580	70
2650	68
2720	67.7
2800	68.2
2900	67.7
3000	68
3070	64.6
3150	62.4
3250	67.8
3350	69.3
3450	65
3550	62
3650	69.2
3750	67.8
3870	64.4
4000	65.1
4120	68.5
4250	66.4
4370	66.6
4500	61.8
4620	63.1
4750	67.4
4870	67.7
5000	63.5
5150	65.1
5300	65.1
5450	62.7
5600	66.8
5800	65
6000	63.9
6150	64.7
6300	66.5
6500	66.7
6700	63.4
6900	66.6
7100	64.9
7300	65.5
7500	67
7750	65.4
8000	65.4
8250	65.5
8500	65.8
8750	65.9
9000	64.9
9250	67.6
9500	66.5
9750	65.7
10000	67.2
10300	66.3
10600	64.3
10900	66.4
11200	62.7
11500	64.5
11800	63
12200	63
12500	63.2
12800	60.9
13200	62.3
13600	57.7
14000	61.2
14500	58.6
15000	56.4
15500	53.9
16000	50.9
16500	49
17000	46.9
17500	48.8
18000	51.1
18500	53.6
19000	50.5
19500	50.1
20000	49.1
20600	47.7
21200	51.1
21800	52.2
22400	53.3
