* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\4-LW.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:51:36 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\4-LW.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 4-LW
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	60.867935	114.8388
20.144928	60.929188	115.1161
20.290907	61.002922	115.3838
20.437943	61.117470	115.5945
20.586044	61.236916	115.7229
20.735220	61.338551	115.6681
20.885475	61.410938	115.6100
21.036821	61.411007	115.7133
21.189262	61.410984	115.9247
21.342808	61.482204	116.3067
21.497467	61.584858	116.6756
21.653246	61.714581	116.8288
21.810154	61.835854	116.8840
21.968201	61.898312	116.8691
22.127390	61.941956	116.8530
22.287735	61.992832	116.9337
22.449242	62.042957	117.0519
22.611917	62.096012	117.1684
22.775772	62.142948	117.3198
22.940815	62.170471	117.5231
23.107054	62.194965	117.7976
23.274498	62.226448	118.1889
23.443153	62.270927	118.6354
23.613033	62.342472	119.0982
23.784142	62.426918	119.5536
23.956491	62.514977	119.9563
24.130091	62.605892	120.3326
24.304947	62.695389	120.6836
24.481071	62.784882	121.0405
24.658470	62.865631	121.4612
24.837156	62.963844	121.8665
25.017136	63.114178	122.2191
25.198421	63.282825	122.4508
25.381020	63.445099	122.4921
25.564941	63.607845	122.3103
25.750195	63.793503	121.7911
25.936790	63.930878	121.1109
26.124741	63.930801	120.3598
26.314051	63.869118	119.6829
26.504732	63.801613	119.2530
26.696796	63.700150	119.0770
26.890253	63.539204	119.2110
27.085112	63.366199	119.6793
27.281382	63.225849	120.5196
27.479073	63.101162	121.7471
27.678198	62.955662	123.4850
27.878765	62.891994	125.4461
28.080786	63.049522	127.4181
28.284271	63.282661	129.2975
28.489231	63.455238	130.9309
28.695675	63.676636	132.2564
28.903616	64.066109	133.1450
29.113064	64.459480	133.6446
29.324028	64.693871	133.6952
29.536524	64.882790	133.4913
29.750557	65.107140	133.2371
29.966141	65.303802	132.8445
30.183289	65.441566	132.1933
30.402010	65.504974	131.5836
30.622314	65.430679	131.3045
30.844217	65.331108	131.2709
31.067726	65.336426	131.4806
31.292856	65.331047	131.9720
31.519617	65.195259	132.7667
31.748020	65.070114	133.9144
31.978081	65.063263	135.6307
32.209808	65.156799	137.4397
32.443211	65.412926	138.8925
32.678310	65.698631	140.1195
32.915108	65.866371	141.0535
33.153625	66.020805	141.8411
33.393871	66.242622	142.5994
33.635857	66.457695	143.3498
33.879597	66.586761	144.1562
34.125103	66.724785	145.0068
34.372387	66.957314	145.9849
34.621464	67.234550	146.8688
34.872345	67.548309	147.4151
35.125042	67.858635	147.7707
35.379574	68.098167	148.0322
35.635948	68.340706	148.1090
35.894180	68.682549	147.8925
36.154285	68.989601	147.5326
