"Contour Plot"
""
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
4,370	70.5448	-135
4,500	71.862	-135
4,620	71.8058	-135
4,750	71.1327	-135
4,870	70.2436	-135
5,000	68.4342	-135
5,150	64.5648	-135
5,300	59.4466	-135
5,450	55.977	-135
5,600	56.7783	-135
5,800	62.1173	-135
6,000	65.371	-135
6,150	66.1184	-135
6,300	66.2512	-135
6,500	66.7532	-135
6,700	67.9037	-135
6,900	68.3151	-135
7,100	66.4268	-135
7,300	62.359	-135
7,500	60.0918	-135
7,750	61.7832	-135
8,000	62.4004	-135
8,250	62.3908	-135
8,500	64.3952	-135
8,750	65.3803	-135
9,000	65.2843	-135
9,250	65.7376	-135
9,500	66.8987	-135
9,750	67.9864	-135
10,000	68.4986	-135
10,300	67.9834	-135
10,600	66.2938	-135
10,900	64.7758	-135
11,200	63.6913	-135
11,500	61.9973	-135
11,800	60.3049	-135
12,200	59.2878	-135
12,500	59.5115	-135
12,800	60.397	-135
13,200	61.6045	-135
13,600	61.2936	-135
14,000	58.6821	-135
14,500	53.8014	-135
15,000	51.2038	-135
15,500	48.5747	-135
16,000	45.709	-135
16,500	47.4138	-135
17,000	49.5469	-135
17,500	48.5723	-135
18,000	46.7986	-135
18,500	46.3904	-135
19,000	45.6009	-135
19,500	41.7886	-135
23.6	54.0274	-120
24.3	54.4692	-120
25	54.8986	-120
25.8	55.3747	-120
26.5	55.7794	-120
27.2	56.1735	-120
28	56.6118	-120
29	57.1448	-120
30	57.6679	-120
30.7	58.0273	-120
31.5	58.4293	-120
32.5	58.9177	-120
33.5	59.3913	-120
34.5	59.8516	-120
35.5	60.3016	-120
36.5	60.7424	-120
37.5	61.1725	-120
38.7	61.6738	-120
40	62.1998	-120
41.2	62.6717	-120
42.5	63.1698	-120
43.7	63.6172	-120
45	64.0881	-120
46.2	64.5111	-120
47.5	64.9577	-120
48.7	65.3598	-120
50	65.7846	-120
51.5	66.2612	-120
53	66.7242	-120
54.5	67.1742	-120
56	67.6119	-120
58	68.1774	-120
60	68.7231	-120
61.5	69.1201	-120
63	69.5073	-120
65	70.0088	-120
67	70.4939	-120
69	70.9641	-120
71	71.4199	-120
73	71.8617	-120
75	72.2906	-120
77.5	72.8093	-120
80	73.3099	-120
82.5	73.7933	-120
85	74.2602	-120
87.5	74.7118	-120
90	75.1485	-120
92.5	75.5715	-120
95	75.9812	-120
97.5	76.3786	-120
100	76.7638	-120
103	77.2111	-120
106	77.6428	-120
109	78.0598	-120
112	78.4628	-120
115	78.8526	-120
118	79.2297	-120
122	79.714	-120
125	80.0641	-120
128	80.4034	-120
132	80.8399	-120
136	81.2597	-120
140	81.6633	-120
145	82.1463	-120
150	82.6074	-120
155	83.0482	-120
160	83.47	-120
165	83.8741	-120
170	84.2614	-120
175	84.6327	-120
180	84.9893	-120
185	85.3322	-120
190	85.6622	-120
195	85.98	-120
200	86.2861	-120
206	86.6388	-120
212	86.9765	-120
218	87.3001	-120
224	87.6103	-120
230	87.9076	-120
236	88.1925	-120
243	88.51	-120
250	88.8122	-120
258	89.1395	-120
265	89.4102	-120
272	89.6667	-120
280	89.9429	-120
290	90.2639	-120
300	90.5594	-120
307	90.751	-120
315	90.9541	-120
325	91.1866	-120
335	91.3962	-120
345	91.5834	-120
355	91.7494	-120
365	91.8956	-120
375	92.023	-120
387	92.153	-120
400	92.2689	-120
412	92.3555	-120
425	92.4298	-120
437	92.4829	-120
450	92.526	-120
462	92.5546	-120
475	92.575	-120
487	92.5855	-120
500	92.5887	-120
515	92.5831	-120
530	92.5683	-120
545	92.5443	-120
560	92.5108	-120
580	92.4526	-120
600	92.3805	-120
615	92.3186	-120
630	92.2515	-120
650	92.1592	-120
670	92.071	-120
690	91.9953	-120
710	91.9411	-120
730	91.9163	-120
750	91.9282	-120
775	91.9964	-120
800	92.1194	-120
825	92.2873	-120
850	92.4833	-120
875	92.6884	-120
900	92.8854	-120
925	93.0616	-120
950	93.2104	-120
975	93.3326	-120
1,000	93.4351	-120
1,030	93.5494	-120
1,060	93.6765	-120
1,090	93.8352	-120
1,120	94.0318	-120
1,150	94.2563	-120
1,180	94.4837	-120
1,220	94.7459	-120
1,250	94.8754	-120
1,280	94.918	-120
1,320	94.8273	-120
1,360	94.5579	-120
1,400	94.0943	-120
1,450	93.2492	-120
1,500	92.1153	-120
1,550	90.7272	-120
1,600	89.2561	-120
1,650	88.0219	-120
1,700	87.2593	-120
1,750	86.8643	-120
1,800	86.5417	-120
1,850	86.123	-120
1,900	85.6426	-120
1,950	85.1998	-120
2,000	84.8482	-120
2,060	84.5716	-120
2,120	84.4748	-120
2,180	84.4828	-120
2,240	84.4648	-120
2,300	84.4825	-120
2,360	84.7213	-120
2,430	85.1549	-120
2,500	85.205	-120
2,580	84.5475	-120
2,650	83.7704	-120
2,720	83.0965	-120
2,800	82.4487	-120
2,900	81.8824	-120
3,000	81.7101	-120
3,070	81.4916	-120
3,150	81.0495	-120
3,250	80.2608	-120
3,350	79.1284	-120
3,450	78.0024	-120
3,550	76.972	-120
3,650	75.4722	-120
3,750	72.5682	-120
3,870	66.482	-120
4,000	62.0444	-120
4,120	65.8487	-120
4,250	70.8181	-120
4,370	72.6489	-120
4,500	73.2508	-120
4,620	72.9275	-120
4,750	71.6896	-120
4,870	70.4789	-120
5,000	69.6069	-120
5,150	68.351	-120
5,300	63.2892	-120
5,450	57.3429	-120
5,600	57.9042	-120
5,800	64.8745	-120
6,000	67.9551	-120
6,150	69.3665	-120
6,300	71.303	-120
6,500	73.6261	-120
6,700	73.4728	-120
6,900	71.6153	-120
7,100	70.1207	-120
7,300	67.1924	-120
7,500	64.3092	-120
7,750	64.9698	-120
8,000	65.7394	-120
8,250	66.6248	-120
8,500	69.0854	-120
8,750	69.7434	-120
9,000	68.0613	-120
9,250	66.0984	-120
9,500	66.1515	-120
9,750	68.1656	-120
10,000	69.3132	-120
10,300	68.1837	-120
10,600	66.6575	-120
10,900	65.5236	-120
11,200	64.6372	-120
11,500	62.7903	-120
11,800	60.3441	-120
12,200	58.2622	-120
12,500	58.7829	-120
12,800	60.7337	-120
13,200	63.3214	-120
13,600	63.7523	-120
14,000	62.2556	-120
14,500	56.9449	-120
15,000	51.7282	-120
15,500	49.7848	-120
16,000	48.0867	-120
16,500	50.4265	-120
17,000	53.7131	-120
17,500	52.4744	-120
18,000	48.142	-120
18,500	44.3453	-120
19,000	43.8483	-120
19,500	47.6499	-120
23.6	66.008	-105
24.3	66.1402	-105
25	66.2686	-105
25.8	66.411	-105
26.5	66.532	-105
27.2	66.6499	-105
28	66.781	-105
29	66.9447	-105
30	67.1188	-105
30.7	67.2441	-105
31.5	67.3861	-105
32.5	67.5587	-105
33.5	67.726	-105
34.5	67.8905	-105
35.5	68.0585	-105
36.5	68.2313	-105
37.5	68.4034	-105
38.7	68.6039	-105
40	68.8151	-105
41.2	69.0102	-105
42.5	69.2261	-105
43.7	69.4235	-105
45	69.6314	-105
46.2	69.8203	-105
47.5	70.0258	-105
48.7	70.2165	-105
50	70.4202	-105
51.5	70.6496	-105
53	70.8775	-105
54.5	71.1063	-105
56	71.3324	-105
58	71.6274	-105
60	71.9213	-105
61.5	72.1395	-105
63	72.3546	-105
65	72.6386	-105
67	72.9213	-105
69	73.1996	-105
71	73.4751	-105
73	73.7488	-105
75	74.0194	-105
77.5	74.354	-105
80	74.6847	-105
82.5	75.0112	-105
85	75.335	-105
87.5	75.655	-105
90	75.9721	-105
92.5	76.2859	-105
95	76.5963	-105
97.5	76.9033	-105
100	77.2074	-105
103	77.5684	-105
106	77.9248	-105
109	78.2766	-105
112	78.6241	-105
115	78.9669	-105
118	79.3052	-105
122	79.7491	-105
125	80.0764	-105
128	80.3992	-105
132	80.8221	-105
136	81.236	-105
140	81.6413	-105
145	82.1357	-105
150	82.6161	-105
155	83.0823	-105
160	83.5345	-105
165	83.9726	-105
170	84.3968	-105
175	84.8069	-105
180	85.2031	-105
185	85.5855	-105
190	85.9546	-105
195	86.3104	-105
200	86.6531	-105
206	87.0473	-105
212	87.4235	-105
218	87.7822	-105
224	88.1239	-105
230	88.4492	-105
236	88.7584	-105
243	89.1	-105
250	89.4219	-105
258	89.7669	-105
265	90.0495	-105
272	90.3148	-105
280	90.5983	-105
290	90.9256	-105
300	91.2258	-105
307	91.4205	-105
315	91.6279	-105
325	91.8674	-105
335	92.0868	-105
345	92.2873	-105
