"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	37.2383	20.5078	37.7246	20.5078	44.9116	20.5078	49.9628	20.5078	27.7412	20.5078	32.7924	20.5078	39.9794
21.2402	44.333	21.2402	44.1628	21.2402	46.0885	21.2402	49.8576	21.2402	34.2846	21.2402	38.0537	21.2402	39.9794
21.9727	46.8979	21.9727	46.7553	21.9727	47.9586	21.9727	51.0195	21.9727	35.7152	21.9727	38.776	21.9727	39.9794
22.7051	45.828	22.7051	45.5706	22.7051	46.8701	22.7051	50.4882	22.7051	35.0619	22.7051	38.68	22.7051	39.9794
23.4375	46.4724	23.4375	46.1959	23.4375	47.3646	23.4375	50.964	23.4375	35.2113	23.4375	38.8108	23.4375	39.9794
24.1699	46.8252	24.1699	46.5846	24.1699	48.169	24.1699	51.924	24.1699	34.64	24.1699	38.3949	24.1699	39.9794
25.6348	49.4448	25.6348	49.3053	25.6348	50.8061	25.6348	54.1134	25.6348	35.1713	25.6348	38.4787	25.6348	39.9794
26.3672	50.8747	26.3672	50.7505	26.3672	51.955	26.3672	54.9239	26.3672	35.806	26.3672	38.7749	26.3672	39.9794
27.0996	51.6201	27.0996	51.4957	27.0996	52.6134	27.0996	55.4884	27.0996	35.9868	27.0996	38.8617	27.0996	39.9794
27.832	52.9365	27.832	52.8366	27.832	53.8609	27.832	56.5137	27.832	36.3023	27.832	38.9552	27.832	39.9794
29.2969	54.9018	29.2969	54.8229	29.2969	55.7114	29.2969	58.086	29.2969	36.7162	29.2969	39.0908	29.2969	39.9794
30.0293	55.9472	30.0293	55.8872	30.0293	56.782	30.0293	59.0576	30.0293	36.809	30.0293	39.0846	30.0293	39.9794
31.4941	58.4251	31.4941	58.3816	31.4941	59.0779	31.4941	60.9627	31.4941	37.3983	31.4941	39.2831	31.4941	39.9794
32.2266	59.2517	32.2266	59.2132	32.2266	59.8886	32.2266	61.7052	32.2266	37.4874	32.2266	39.304	32.2266	39.9794
33.6914	61.2288	33.6914	61.2125	33.6914	61.9023	33.6914	63.5976	33.6914	37.5942	33.6914	39.2896	33.6914	39.9794
34.4238	62.3268	34.4238	62.3146	34.4238	62.9441	34.4238	64.506	34.4238	37.788	34.4238	39.3499	34.4238	39.9794
35.8887	64.3207	35.8887	64.3177	35.8887	64.9063	35.8887	66.3268	35.8887	37.9703	35.8887	39.3908	35.8887	39.9794
37.3535	66.3322	37.3535	66.338	37.3535	66.8895	37.3535	68.1739	37.3535	38.1435	37.3535	39.4279	37.3535	39.9794
38.8184	68.3361	38.8184	68.3476	38.8184	68.8564	38.8184	70.0111	38.8184	38.3159	38.8184	39.4705	38.8184	39.9794
39.5508	69.3215	39.5508	69.3346	39.5508	69.8165	39.5508	70.9026	39.5508	38.4114	39.5508	39.4975	39.5508	39.9794
41.0156	70.9251	41.0156	70.9411	41.0156	71.3966	41.0156	72.4027	41.0156	38.5178	41.0156	39.524	41.0156	39.9794
42.4805	72.8323	42.4805	72.8527	42.4805	73.2857	42.4805	74.208	42.4805	38.6241	42.4805	39.5463	42.4805	39.9794
43.9453	74.3654	43.9453	74.3875	43.9453	74.7956	43.9453	75.6468	43.9453	38.7201	43.9453	39.5713	43.9453	39.9794
45.4102	75.8295	45.4102	75.855	45.4102	76.2539	45.4102	77.0542	45.4102	38.7802	45.4102	39.5805	45.4102	39.9794
47.6074	77.677	47.6074	77.7046	47.6074	78.0744	47.6074	78.7877	47.6074	38.8963	47.6074	39.6096	47.6074	39.9794
49.0723	78.5153	49.0723	78.5441	49.0723	78.8975	49.0723	79.5616	49.0723	38.9619	49.0723	39.6259	49.0723	39.9794
50.5371	79.1112	50.5371	79.1409	50.5371	79.4806	50.5371	80.1028	50.5371	39.0174	50.5371	39.6397	50.5371	39.9794
52.7344	79.6745	52.7344	79.7049	52.7344	80.023	52.7344	80.5845	52.7344	39.0998	52.7344	39.6613	52.7344	39.9794
54.1992	79.8779	54.1992	79.9083	54.1992	80.2115	54.1992	80.7349	54.1992	39.1528	54.1992	39.6762	54.1992	39.9794
56.3965	80.0347	56.3965	80.0654	56.3965	80.3523	56.3965	80.8308	56.3965	39.214	56.3965	39.6926	56.3965	39.9794
58.5938	80.1419	58.5938	80.1726	58.5938	80.4443	58.5938	80.8817	58.5938	39.2703	58.5938	39.7077	58.5938	39.9794
60.0586	80.186	60.0586	80.2171	60.0586	80.4819	60.0586	80.8986	60.0586	39.2979	60.0586	39.7146	60.0586	39.9794
62.2559	80.1617	62.2559	80.1919	62.2559	80.4365	62.2559	80.8101	62.2559	39.3612	62.2559	39.7348	62.2559	39.9794
64.4531	80.2135	64.4531	80.2433	64.4531	80.4741	64.4531	80.8151	64.4531	39.4076	64.4531	39.7486	64.4531	39.9794
66.6504	80.2773	66.6504	80.3062	66.6504	80.5217	66.6504	80.8295	66.6504	39.4561	66.6504	39.764	66.6504	39.9794
69.5801	80.4415	69.5801	80.4688	69.5801	80.6622	69.5801	80.9263	69.5801	39.522	69.5801	39.786	69.5801	39.9794
71.7773	80.5756	71.7773	80.6024	71.7773	80.7856	71.7773	81.0266	71.7773	39.5552	71.7773	39.7962	71.7773	39.9794
73.9746	80.7174	73.9746	80.7435	73.9746	80.9171	73.9746	81.1369	73.9746	39.5861	73.9746	39.8059	73.9746	39.9794
76.9043	80.8713	76.9043	80.897	76.9043	81.0613	76.9043	81.2603	76.9043	39.6161	76.9043	39.815	76.9043	39.9794
79.834	81.1011	79.834	81.1249	79.834	81.2712	79.834	81.4379	79.834	39.6665	79.834	39.8331	79.834	39.9794
82.7637	81.3794	82.7637	81.4001	82.7637	81.5168	82.7637	81.6313	82.7637	39.7482	82.7637	39.8627	82.7637	39.9794
85.6934	81.5935	85.6934	81.6131	85.6934	81.7151	85.6934	81.8016	85.6934	39.7909	85.6934	39.8773	85.6934	39.9794
88.623	81.7096	88.623	81.7314	88.623	81.8526	88.623	81.9708	88.623	39.74	88.623	39.8581	88.623	39.9794
91.5527	81.9688	91.5527	81.9885	91.5527	82.0942	91.5527	82.186	91.5527	39.7819	91.5527	39.8737	91.5527	39.9794
94.4824	82.1536	94.4824	82.1706	94.4824	82.2551	94.4824	82.3164	94.4824	39.8336	94.4824	39.8949	94.4824	39.9794
98.1445	82.4664	98.1445	82.4806	98.1445	82.5398	98.1445	82.554	98.1445	39.906	98.1445	39.9202	98.1445	39.9794
101.807	82.6653	101.807	82.6786	101.807	82.7354	101.807	82.7488	101.807	39.9093	101.807	39.9226	101.807	39.9794
105.469	82.8747	105.469	82.8839	105.469	82.9147	105.469	82.8939	105.469	39.9694	105.469	39.9486	105.469	39.9794
109.131	83.2389	109.131	83.2451	109.131	83.2498	109.131	83.1835	109.131	40.041	109.131	39.9747	109.131	39.9794
112.793	83.4757	112.793	83.4823	112.793	83.4893	112.793	83.4277	112.793	40.034	112.793	39.9724	112.793	39.9794
116.455	83.6264	116.455	83.6319	116.455	83.6348	116.455	83.5725	116.455	40.0388	116.455	39.9765	116.455	39.9794
120.85	83.8599	120.85	83.8617	120.85	83.8468	120.85	83.7699	120.85	40.0712	120.85	39.9943	120.85	39.9794
125.244	84.0487	125.244	84.0464	125.244	84.0002	125.244	83.8758	125.244	40.15	125.244	40.0256	125.244	39.9794
129.639	84.178	129.639	84.1745	129.639	84.1181	129.639	83.9745	129.639	40.1794	129.639	40.0358	129.639	39.9794
134.033	84.2381	134.033	84.2351	134.033	84.1911	134.033	84.0808	134.033	40.1337	134.033	40.0234	134.033	39.9794
138.428	84.3027	138.428	84.2958	138.428	84.2337	138.428	84.1132	138.428	40.1619	138.428	40.0414	138.428	39.9794
143.555	84.4019	143.555	84.3892	143.555	84.2899	143.555	84.1237	143.555	40.2449	143.555	40.0787	143.555	39.9794
148.682	84.4986	148.682	84.4814	148.682	84.3543	148.682	84.1565	148.682	40.3044	148.682	40.1066	148.682	39.9794
153.809	84.5392	153.809	84.5181	153.809	84.3636	153.809	84.1215	153.809	40.376	153.809	40.1339	153.809	39.9794
159.668	84.6336	159.668	84.6085	159.668	84.4323	159.668	84.1725	159.668	40.4153	159.668	40.1556	159.668	39.9794
164.795	84.7423	164.795	84.7147	164.795	84.5208	164.795	84.2328	164.795	40.4613	164.795	40.1733	164.795	39.9794
170.654	84.691	170.654	84.6601	170.654	84.4514	170.654	84.1542	170.654	40.4853	170.654	40.188	170.654	39.9794
176.514	84.524	176.514	84.4908	176.514	84.2748	176.514	83.9834	176.514	40.4867	176.514	40.1954	176.514	39.9794
183.105	84.4238	183.105	84.3814	183.105	84.1126	183.105	83.7712	183.105	40.5896	183.105	40.2482	183.105	39.9794
189.697	84.4458	189.697	84.3979	189.697	84.0882	189.697	83.6728	189.697	40.7046	189.697	40.2891	189.697	39.9794
196.289	84.4322	196.289	84.3809	196.289	84.0572	196.289	83.6307	196.289	40.7296	196.289	40.3031	196.289	39.9794
202.881	84.3996	202.881	84.3397	202.881	83.9674	202.881	83.4888	202.881	40.8303	202.881	40.3517	202.881	39.9794
210.205	84.3336	210.205	84.269	210.205	83.8578	210.205	83.3229	210.205	40.9256	210.205	40.3907	210.205	39.9794
217.529	84.2549	217.529	84.19	217.529	83.7788	217.529	83.2446	217.529	40.9248	217.529	40.3905	217.529	39.9794
225.586	84.233	225.586	84.1527	225.586	83.6615	225.586	83.059	225.586	41.0731	225.586	40.4706	225.586	39.9794
232.91	84.2914	232.91	84.2081	232.91	83.6661	232.91	82.9264	232.91	41.2611	232.91	40.5214	232.91	39.9794
241.699	84.0776	241.699	83.9951	241.699	83.4418	241.699	82.6673	241.699	41.3072	241.699	40.5328	241.699	39.9794
249.756	84.1256	249.756	84.0326	249.756	83.4042	249.756	82.5401	249.756	41.4719	249.756	40.6078	249.756	39.9794
258.545	84.0963	258.545	84.0065	258.545	83.4008	258.545	82.5621	258.545	41.4237	258.545	40.5851	258.545	39.9794
268.066	83.8316	268.066	83.7371	268.066	83.0672	268.066	82.1159	268.066	41.6006	268.066	40.6493	268.066	39.9794
277.588	83.9301	277.588	83.8311	277.588	83.1753	277.588	82.2737	277.588	41.5368	277.588	40.6352	277.588	39.9794
287.109	83.762	287.109	83.6534	287.109	82.9597	287.109	82.0571	287.109	41.5756	287.109	40.673	287.109	39.9794
297.363	83.934	297.363	83.82	297.363	83.0227	297.363	81.8504	297.363	41.949	297.363	40.7767	297.363	39.9794
307.617	83.7588	307.617	83.66	307.617	82.9545	307.617	81.902	307.617	41.7374	307.617	40.6848	307.617	39.9794
318.604	83.676	318.604	83.5606	318.604	82.7484	318.604	81.5297	318.604	42.0103	318.604	40.7916	318.604	39.9794
329.59	83.676	329.59	83.5718	329.59	82.7757	329.59	81.5104	329.59	42.0408	329.59	40.7754	329.59	39.9794
341.309	83.2851	341.309	83.1712	341.309	82.3885	341.309	81.2899	341.309	41.8607	341.309	40.7621	341.309	39.9794
353.76	83.7196	353.76	83.5913	353.76	82.6317	353.76	81.1503	353.76	42.4204	353.76	40.939	353.76	39.9794
366.211	83.6577	366.211	83.5449	366.211	82.6531	366.211	81.1631	366.211	42.3611	366.211	40.8712	366.211	39.9794
378.662	83.7742	378.662	83.6688	378.662	82.7929	378.662	81.2906	378.662	42.3576	378.662	40.8552	378.662	39.9794
392.578	83.1845	392.578	83.0961	392.578	82.3035	392.578	80.8414	392.578	42.2341	392.578	40.772	392.578	39.9794
405.762	83.1882	405.762	83.071	405.762	82.1593	405.762	80.6475	405.762	42.4029	405.762	40.8911	405.762	39.9794
420.41	83.3167	420.41	83.222	420.41	82.3383	420.41	80.6505	420.41	42.5509	420.41	40.8631	420.41	39.9794
435.059	83.2691	435.059	83.1786	435.059	82.2856	435.059	80.6573	435.059	42.5007	435.059	40.8725	435.059	39.9794
450.439	82.9962	450.439	82.934	450.439	82.1537	450.439	80.3788	450.439	42.5347	450.439	40.7597	450.439	39.9794
466.553	82.9055	466.553	82.847	466.553	82.0831	466.553	80.3084	466.553	42.518	466.553	40.7433	466.553	39.9794
482.666	82.5996	482.666	82.5517	482.666	81.8664	482.666	80.1286	482.666	42.4025	482.666	40.6648	482.666	39.9794
500.244	82.4618	500.244	82.4137	500.244	81.7557	500.244	80.0955	500.244	42.2975	500.244	40.6374	500.244	39.9794
517.822	81.8394	517.822	81.8184	517.822	81.3488	517.822	79.8723	517.822	41.9255	517.822	40.449	517.822	39.9794
536.133	82.2411	536.133	82.1062	536.133	81.2185	536.133	79.4615	536.133	42.6241	536.133	40.8671	536.133	39.9794
