"Contour Plot"
""
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
2,060	55.2852	-180
2,120	54.6423	-180
2,180	54.8054	-180
2,240	54.9355	-180
2,300	55.0669	-180
2,360	55.6646	-180
2,430	56.4002	-180
2,500	56.0653	-180
2,580	54.0703	-180
2,650	52.4332	-180
2,720	52.4613	-180
2,800	52.9332	-180
2,900	55.8754	-180
3,000	58.9171	-180
3,070	59.4912	-180
3,150	59.0208	-180
3,250	57.7145	-180
3,350	57.1018	-180
3,450	57.4044	-180
3,550	56.1286	-180
3,650	55.4631	-180
3,750	56.9539	-180
3,870	54.9192	-180
4,000	51.8357	-180
4,120	53.8612	-180
4,250	52.6155	-180
4,370	54.1199	-180
4,500	47.6789	-180
4,620	51.2255	-180
4,750	56.3252	-180
4,870	53.0776	-180
5,000	54.649	-180
5,150	51.161	-180
5,300	54.4886	-180
5,450	54.7574	-180
5,600	49.0051	-180
5,800	47.9253	-180
6,000	45.6984	-180
6,150	44.1048	-180
6,300	48.4141	-180
6,500	37.3821	-180
6,700	53.6251	-180
6,900	51.3853	-180
7,100	45.8776	-180
7,300	53.7909	-180
7,500	50.8706	-180
7,750	49.4442	-180
8,000	51.7291	-180
8,250	46.1727	-180
8,500	50.1399	-180
8,750	46.7525	-180
9,000	42.2316	-180
9,250	42.5901	-180
9,500	28.1919	-180
9,750	43.8368	-180
10,000	33.8441	-180
10,300	38.9857	-180
10,600	35.9329	-180
10,900	38.9889	-180
11,200	32.0297	-180
11,500	40.1303	-180
11,800	39.2129	-180
12,200	26.2466	-180
12,500	40.2417	-180
12,800	28.3428	-180
13,200	39.1017	-180
13,600	34.5885	-180
14,000	29.8158	-180
14,500	25.5902	-180
15,000	32.3265	-180
15,500	26.6199	-180
16,000	35.6667	-180
16,500	31.369	-180
17,000	26.5965	-180
17,500	32.1124	-180
18,000	28.8587	-180
18,500	28.5919	-180
19,000	33.402	-180
19,500	25.7455	-180
23.6	59.3231	-170
24.3	59.3314	-170
25	59.3394	-170
25.8	59.3483	-170
26.5	59.3559	-170
27.2	59.3632	-170
28	59.3714	-170
29	59.3813	-170
30	59.3943	-170
30.7	59.4041	-170
31.5	59.4151	-170
32.5	59.4284	-170
33.5	59.4414	-170
34.5	59.4539	-170
35.5	59.4678	-170
36.5	59.4845	-170
37.5	59.5008	-170
38.7	59.5198	-170
40	59.5397	-170
41.2	59.5584	-170
42.5	59.5836	-170
43.7	59.6061	-170
45	59.6298	-170
46.2	59.6512	-170
47.5	59.6768	-170
48.7	59.7029	-170
50	59.7305	-170
51.5	59.7615	-170
53	59.793	-170
54.5	59.8297	-170
56	59.8654	-170
58	59.9116	-170
60	59.9631	-170
61.5	60.0029	-170
63	60.0417	-170
65	60.0947	-170
67	60.153	-170
69	60.2097	-170
71	60.268	-170
73	60.3307	-170
75	60.3918	-170
77.5	60.4718	-170
80	60.5544	-170
82.5	60.6365	-170
85	60.7245	-170
87.5	60.81	-170
90	60.9012	-170
92.5	60.9913	-170
95	61.0835	-170
97.5	61.1775	-170
100	61.2704	-170
103	61.3867	-170
106	61.501	-170
109	61.6186	-170
112	61.7346	-170
115	61.8527	-170
118	61.9692	-170
122	62.1252	-170
125	62.2417	-170
128	62.3568	-170
132	62.5092	-170
136	62.6586	-170
140	62.8054	-170
145	62.9841	-170
150	63.1566	-170
155	63.3222	-170
160	63.4805	-170
165	63.6309	-170
170	63.7731	-170
175	63.9057	-170
180	64.0291	-170
185	64.1432	-170
190	64.248	-170
195	64.3434	-170
200	64.4294	-170
206	64.5193	-170
212	64.5955	-170
218	64.6583	-170
224	64.708	-170
230	64.7451	-170
236	64.7701	-170
243	64.7844	-170
250	64.7845	-170
258	64.7686	-170
265	64.7399	-170
272	64.7004	-170
280	64.6437	-170
290	64.5566	-170
300	64.4556	-170
307	64.3778	-170
315	64.2838	-170
325	64.1602	-170
335	64.0325	-170
345	63.9027	-170
355	63.7725	-170
365	63.6439	-170
375	63.5179	-170
387	63.3718	-170
400	63.2212	-170
412	63.0901	-170
425	62.9575	-170
437	62.844	-170
450	62.7311	-170
462	62.637	-170
475	62.5473	-170
487	62.478	-170
500	62.4209	-170
515	62.3833	-170
530	62.3859	-170
545	62.4357	-170
560	62.5445	-170
580	62.783	-170
600	63.1289	-170
615	63.4426	-170
630	63.7885	-170
650	64.2658	-170
670	64.724	-170
690	65.1277	-170
710	65.45	-170
730	65.6719	-170
750	65.7834	-170
775	65.7495	-170
800	65.5136	-170
825	65.0635	-170
850	64.3848	-170
875	63.4784	-170
900	62.3509	-170
925	61.0292	-170
950	59.5665	-170
975	58.0487	-170
1,000	56.5737	-170
1,030	54.9416	-170
1,060	53.3894	-170
1,090	51.6613	-170
1,120	49.4547	-170
1,150	46.8349	-170
1,180	45.5329	-170
1,220	48.2132	-170
1,250	50.6556	-170
1,280	52.4135	-170
1,320	53.827	-170
1,360	54.5038	-170
1,400	54.7666	-170
1,450	54.9437	-170
1,500	55.2048	-170
1,550	55.4448	-170
1,600	55.4734	-170
1,650	55.2688	-170
1,700	54.9701	-170
1,750	54.6942	-170
1,800	54.3784	-170
1,850	53.7974	-170
1,900	52.6273	-170
1,950	50.5065	-170
2,000	47.5932	-170
2,060	47.5489	-170
2,120	51.2118	-170
2,180	53.686	-170
2,240	55.0789	-170
2,300	56.1561	-170
2,360	57.0833	-170
2,430	57.63	-170
2,500	57.6144	-170
2,580	57.6248	-170
2,650	57.8103	-170
2,720	57.6559	-170
2,800	56.6841	-170
2,900	55.6484	-170
3,000	57.1501	-170
3,070	57.9384	-170
3,150	57.8596	-170
3,250	57.2447	-170
3,350	56.5135	-170
3,450	55.9096	-170
3,550	54.3096	-170
3,650	51.0944	-170
3,750	54.7017	-170
3,870	54.4272	-170
4,000	55.6923	-170
4,120	57.8773	-170
4,250	54.987	-170
4,370	58.631	-170
4,500	57.3953	-170
4,620	55.6539	-170
4,750	58.5489	-170
4,870	55.715	-170
5,000	56.6486	-170
5,150	55.6808	-170
5,300	52.901	-170
5,450	53.656	-170
5,600	50.6757	-170
5,800	49.1399	-170
6,000	46.9554	-170
6,150	47.1836	-170
6,300	42.037	-170
6,500	47.0607	-170
6,700	48.6731	-170
6,900	46.8643	-170
7,100	52.2025	-170
7,300	49.3414	-170
7,500	49.0722	-170
7,750	51.9293	-170
8,000	48.9082	-170
8,250	44.4561	-170
8,500	47.5027	-170
8,750	46.6487	-170
9,000	41.8825	-170
9,250	39.2947	-170
9,500	38.585	-170
9,750	40.6004	-170
10,000	42.3653	-170
10,300	37.7845	-170
10,600	36.3898	-170
10,900	35.2207	-170
11,200	42.2492	-170
11,500	41.0953	-170
11,800	38.3035	-170
12,200	28.8748	-170
12,500	31.455	-170
12,800	31.4346	-170
13,200	32.4469	-170
13,600	32.5112	-170
14,000	35.9972	-170
14,500	31.8273	-170
15,000	31.4789	-170
15,500	38.1709	-170
16,000	29.599	-170
16,500	32.2691	-170
17,000	29.1683	-170
17,500	30.8523	-170
18,000	29.3147	-170
18,500	30.035	-170
19,000	29.5713	-170
19,500	31.0433	-170
23.6	57.1373	-160
24.3	57.1896	-160
25	57.2403	-160
25.8	57.2966	-160
26.5	57.3445	-160
27.2	57.391	-160
28	57.4428	-160
29	57.5056	-160
30	57.5809	-160
30.7	57.6365	-160
31.5	57.6985	-160
32.5	57.7738	-160
33.5	57.8468	-160
34.5	57.9176	-160
35.5	57.9923	-160
36.5	58.0758	-160
37.5	58.1571	-160
38.7	58.2519	-160
40	58.3512	-160
41.2	58.4426	-160
42.5	58.5531	-160
43.7	58.6522	-160
45	58.7564	-160
46.2	58.85	-160
47.5	58.9552	-160
48.7	59.0561	-160
50	59.1626	-160
51.5	59.2822	-160
53	59.4004	-160
54.5	59.525	-160
56	59.6462	-160
58	59.8029	-160
60	59.9627	-160
61.5	60.0817	-160
63	60.1979	-160
65	60.351	-160
67	60.5059	-160
69	60.6563	-160
71	60.8046	-160
73	60.9532	-160
75	61.0977	-160
77.5	61.2762	-160
80	61.4519	-160
82.5	61.6228	-160
85	61.792	-160
87.5	61.9563	-160
90	62.1183	-160
92.5	62.2762	-160
95	62.4306	-160
97.5	62.5818	-160
100	62.7293	-160
103	62.902	-160
106	63.0698	-160
109	63.2327	-160
112	63.391	-160
115	63.5444	-160
118	63.6935	-160
122	63.885	-160
125	64.0233	-160
128	64.1576	-160
132	64.3294	-160
136	64.4942	-160
140	64.6518	-160
145	64.8383	-160
150	65.014	-160
155	65.1794	-160
160	65.3346	-160
165	65.4801	-160
170	65.616	-160
175	65.7414	-160
180	65.8576	-160
185	65.9647	-160
190	66.063	-160
195	66.1527	-160
200	66.2338	-160
206	66.3192	-160
212	66.3924	-160
218	66.4536	-160
224	66.5029	-160
230	66.5406	-160
236	66.5667	-160
243	66.5828	-160
250	66.5844	-160
258	66.5692	-160
265	66.5394	-160
272	66.4967	-160
280	66.4332	-160
290	66.3317	-160
300	66.2097	-160
307	66.1126	-160
315	65.9925	-160
325	65.8299	-160
335	65.6573	-160
345	65.477	-160
355	65.2919	-160
365	65.1047	-160
375	64.9168	-160
387	64.6915	-160
400	64.448	-160
412	64.2227	-160
425	63.9753	-160
437	63.7407	-160
450	63.4761	-160
462	63.2191	-160
475	62.925	-160
487	62.6391	-160
500	62.3173	-160
515	61.9412	-160
530	61.5786	-160
545	61.2548	-160
560	61.0019	-160
580	60.8067	-160
600	60.7901	-160
615	60.8667	-160
630	60.9865	-160
650	61.1479	-160
670	61.2387	-160
690	61.1981	-160
710	60.9755	-160
730	60.5248	-160
750	59.806	-160
775	58.4399	-160
800	56.4943	-160
825	54.1562	-160
850	52.8076	-160
875	53.9883	-160
900	56.291	-160
925	58.2844	-160
950	59.7047	-160
975	60.6106	-160
1,000	61.0908	-160
1,030	61.2083	-160
1,060	60.9537	-160
1,090	60.5164	-160
1,120	60.1591	-160
1,150	60.1152	-160
1,180	60.408	-160
1,220	60.9874	-160
1,250	61.2893	-160
1,280	61.3387	-160
1,320	60.9352	-160
1,360	60.009	-160
1,400	58.6924	-160
1,450	56.9291	-160
1,500	55.5927	-160
1,550	54.6813	-160
1,600	53.6478	-160
1,650	52.126	-160
1,700	50.2318	-160
1,750	48.9334	-160
1,800	49.6355	-160
1,850	51.6162	-160
1,900	53.4605	-160
1,950	54.7543	-160
2,000	55.5274	-160
2,060	55.9459	-160
2,120	56.1139	-160
2,180	56.3822	-160
2,240	56.7086	-160
2,300	56.6991	-160
2,360	56.0549	-160
2,430	54.5	-160
2,500	52.6711	-160
2,580	51.0424	-160
2,650	49.3779	-160
2,720	46.3527	-160
2,800	39.9825	-160
2,900	41.453	-160
3,000	49.3891	-160
3,070	51.7357	-160
3,150	52.6784	-160
3,250	52.7321	-160
3,350	50.9843	-160
3,450	47.0302	-160
3,550	43.1153	-160
3,650	44.406	-160
3,750	50.6224	-160
3,870	55.3362	-160
4,000	58.6136	-160
4,120	57.8426	-160
4,250	55.7848	-160
4,370	57.9218	-160
4,500	57.1056	-160
4,620	54.8482	-160
4,750	55.8722	-160
4,870	56.4508	-160
5,000	53.5916	-160
5,150	50.7408	-160
5,300	48.8118	-160
5,450	47.0257	-160
5,600	42.6576	-160
5,800	41.9432	-160
6,000	43.1779	-160
6,150	39.4649	-160
6,300	48.7189	-160
6,500	44.5872	-160
6,700	50.12	-160
6,900	50.0492	-160
7,100	45.697	-160
7,300	46.3037	-160
7,500	46.6555	-160
7,750	42.3047	-160
8,000	35.8364	-160
8,250	40.9795	-160
8,500	40.3432	-160
8,750	28.0598	-160
9,000	39.3011	-160
9,250	35.4993	-160
9,500	39.4597	-160
9,750	36.9987	-160
10,000	38.2899	-160
10,300	31.5471	-160
10,600	40.3344	-160
10,900	42.4289	-160
11,200	38.2641	-160
11,500	37.5615	-160
11,800	39.7895	-160
12,200	34.3309	-160
12,500	28.8971	-160
12,800	31.7874	-160
13,200	28.5395	-160
13,600	38.0658	-160
14,000	33.2992	-160
14,500	21.3792	-160
15,000	21.1654	-160
15,500	30.5593	-160
16,000	32.7886	-160
16,500	35.0989	-160
17,000	35.4903	-160
17,500	33.8785	-160
18,000	24.8823	-160
18,500	31.1465	-160
19,000	31.9146	-160
19,500	21.186	-160
23.6	55.3298	-150
24.3	55.4477	-150
25	55.5622	-150
25.8	55.6893	-150
26.5	55.7972	-150
27.2	55.9024	-150
28	56.0193	-150
29	56.1608	-150
30	56.3177	-150
30.7	56.4303	-150
31.5	56.5559	-150
32.5	56.7085	-150
33.5	56.8565	-150
34.5	57.0001	-150
35.5	57.1461	-150
36.5	57.3001	-150
37.5	57.45	-150
38.7	57.6247	-150
40	57.8079	-150
41.2	57.9741	-150
42.5	58.1621	-150
43.7	58.3306	-150
45	58.508	-150
46.2	58.6672	-150
47.5	58.8401	-150
48.7	59.0006	-150
50	59.17	-150
51.5	59.36	-150
53	59.546	-150
54.5	59.7333	-150
56	59.9155	-150
58	60.151	-150
60	60.3833	-150
61.5	60.554	-150
63	60.7206	-150
65	60.9379	-150
67	61.1517	-150
69	61.3592	-150
71	61.5616	-150
73	61.7602	-150
75	61.9533	-150
77.5	62.1885	-150
80	62.4169	-150
82.5	62.6384	-150
85	62.8536	-150
87.5	63.0626	-150
90	63.2654	-150
92.5	63.4625	-150
95	63.6538	-150
97.5	63.8396	-150
100	64.0204	-150
103	64.2298	-150
106	64.4328	-150
109	64.6281	-150
112	64.8174	-150
115	64.9995	-150
118	65.176	-150
122	65.4015	-150
125	65.5634	-150
128	65.7204	-150
132	65.9202	-150
136	66.1113	-150
140	66.2932	-150
145	66.5076	-150
150	66.7089	-150
155	66.8977	-150
160	67.0744	-150
165	67.2395	-150
170	67.3934	-150
175	67.5351	-150
180	67.666	-150
185	67.7866	-150
190	67.8971	-150
195	67.9978	-150
200	68.0889	-150
206	68.1847	-150
212	68.267	-150
218	68.3358	-150
224	68.3915	-150
230	68.4342	-150
236	68.4643	-150
243	68.4835	-150
250	68.4864	-150
258	68.471	-150
265	68.439	-150
272	68.3924	-150
280	68.3225	-150
290	68.2095	-150
300	68.0726	-150
307	67.9629	-150
315	67.8268	-150
325	67.642	-150
335	67.446	-150
345	67.2426	-150
355	67.0367	-150
365	66.8333	-150
375	66.6361	-150
387	66.4135	-150
400	66.1947	-150
412	66.0158	-150
425	65.8478	-150
437	65.715	-150
450	65.5921	-150
462	65.4946	-150
475	65.402	-150
487	65.3253	-150
500	65.2483	-150
515	65.1641	-150
530	65.0818	-150
545	64.9986	-150
560	64.9104	-150
580	64.7764	-150
600	64.6058	-150
615	64.4412	-150
630	64.2301	-150
650	63.8607	-150
670	63.3633	-150
690	62.7263	-150
710	61.9576	-150
730	61.1201	-150
750	60.3745	-150
775	60.0041	-150
800	60.6042	-150
825	61.9085	-150
850	63.3613	-150
875	64.6391	-150
900	65.6332	-150
925	66.3319	-150
950	66.7562	-150
975	66.9416	-150
1,000	66.9319	-150
1,030	66.7321	-150
1,060	66.4223	-150
1,090	66.1037	-150
1,120	65.8435	-150
1,150	65.6418	-150
1,180	65.4394	-150
1,220	65.0357	-150
1,250	64.5611	-150
1,280	63.9258	-150
1,320	62.9037	-150
1,360	61.8916	-150
1,400	61.1231	-150
1,450	60.4603	-150
1,500	59.6278	-150
1,550	58.1702	-150
1,600	56.0791	-150
1,650	54.2854	-150
1,700	54.165	-150
1,750	54.9261	-150
1,800	55.3083	-150
1,850	55.0898	-150
1,900	54.5234	-150
1,950	53.9361	-150
2,000	53.5395	-150
2,060	53.8634	-150
2,120	55.5478	-150
2,180	57.4566	-150
2,240	58.514	-150
2,300	58.7462	-150
2,360	58.811	-150
2,430	59.1881	-150
2,500	59.2977	-150
2,580	58.7121	-150
2,650	58.1151	-150
2,720	57.4066	-150
2,800	55.9343	-150
2,900	54.3588	-150
3,000	53.7459	-150
3,070	52.8685	-150
3,150	51.5549	-150
3,250	50.1376	-150
3,350	49.9124	-150
3,450	49.9634	-150
3,550	49.1888	-150
3,650	47.9056	-150
3,750	50.3386	-150
3,870	52.7606	-150
4,000	52.7044	-150
4,120	53.7815	-150
4,250	54.7516	-150
4,370	54.1639	-150
4,500	55.7064	-150
4,620	54.9256	-150
4,750	54.9159	-150
4,870	54.8853	-150
5,000	54.9318	-150
5,150	54.9123	-150
5,300	55.2337	-150
5,450	55.2361	-150
5,600	54.1042	-150
5,800	55.3784	-150
6,000	55.6673	-150
6,150	54.7504	-150
6,300	51.4892	-150
6,500	52.7613	-150
6,700	53.3479	-150
6,900	52.1978	-150
7,100	48.6955	-150
7,300	43.4783	-150
7,500	41.0072	-150
7,750	39.8215	-150
8,000	25.332	-150
8,250	32.6347	-150
8,500	36.4453	-150
8,750	15.9735	-150
9,000	34.5783	-150
9,250	31.338	-150
9,500	36.9088	-150
9,750	33.1877	-150
10,000	30.2665	-150
10,300	34.62	-150
10,600	32.0019	-150
10,900	19.9883	-150
11,200	27.5824	-150
11,500	27.9236	-150
11,800	25.8032	-150
12,200	36.6151	-150
12,500	32.3595	-150
12,800	28.3995	-150
13,200	27.0929	-150
13,600	20.089	-150
14,000	22.2817	-150
14,500	14.2001	-150
15,000	15.9588	-150
15,500	23.7383	-150
16,000	21.8973	-150
16,500	20.7795	-150
17,000	27.8174	-150
17,500	30.442	-150
18,000	29.7027	-150
18,500	15.3178	-150
19,000	29.4618	-150
19,500	26.6185	-150
23.6	54.4767	-140
24.3	54.6735	-140
25	54.8646	-140
25.8	55.0766	-140
26.5	55.2568	-140
27.2	55.4323	-140
28	55.6274	-140
29	55.8636	-140
30	56.1039	-140
30.7	56.2709	-140
31.5	56.4571	-140
32.5	56.6833	-140
33.5	56.9027	-140
34.5	57.1157	-140
35.5	57.3256	-140
36.5	57.5353	-140
37.5	57.7394	-140
38.7	57.9773	-140
40	58.2267	-140
41.2	58.4508	-140
42.5	58.6913	-140
43.7	58.9069	-140
45	59.1339	-140
46.2	59.3376	-140
47.5	59.554	-140
48.7	59.75	-140
50	59.957	-140
51.5	60.1892	-140
53	60.4151	-140
54.5	60.636	-140
56	60.8509	-140
58	61.1287	-140
60	61.3976	-140
61.5	61.5936	-140
63	61.7848	-140
65	62.0327	-140
67	62.2729	-140
69	62.5061	-140
71	62.7322	-140
73	62.9513	-140
75	63.1645	-140
77.5	63.4222	-140
80	63.6707	-140
82.5	63.9112	-140
85	64.1425	-140
87.5	64.3671	-140
90	64.583	-140
92.5	64.7926	-140
95	64.995	-140
97.5	65.1906	-140
100	65.3807	-140
103	65.5993	-140
106	65.8107	-140
109	66.0127	-140
112	66.2082	-140
115	66.395	-140
118	66.5756	-140
122	66.8048	-140
125	66.9685	-140
128	67.1266	-140
132	67.3264	-140
136	67.5164	-140
140	67.6961	-140
145	67.9055	-140
150	68.1001	-140
155	68.2804	-140
160	68.447	-140
165	68.6004	-140
170	68.7411	-140
175	68.8678	-140
180	68.9824	-140
185	69.0855	-140
190	69.1773	-140
195	69.2583	-140
200	69.3288	-140
206	69.399	-140
212	69.4549	-140
218	69.497	-140
224	69.5261	-140
230	69.5429	-140
236	69.5481	-140
243	69.5404	-140
250	69.5198	-140
258	69.4824	-140
265	69.4378	-140
272	69.3855	-140
280	69.3187	-140
290	69.2282	-140
300	69.1363	-140
307	69.0744	-140
315	69.0089	-140
325	68.9393	-140
335	68.8865	-140
345	68.8538	-140
355	68.8427	-140
365	68.8508	-140
375	68.8759	-140
387	68.9237	-140
400	68.9865	-140
412	69.0443	-140
425	69.0961	-140
437	69.1255	-140
450	69.1302	-140
462	69.1042	-140
475	69.0404	-140
487	68.9469	-140
500	68.8094	-140
515	68.6094	-140
530	68.371	-140
545	68.1072	-140
560	67.8303	-140
580	67.4689	-140
600	67.1491	-140
615	66.9525	-140
630	66.8028	-140
650	66.6758	-140
670	66.6299	-140
690	66.6543	-140
710	66.7423	-140
730	66.8911	-140
750	67.0973	-140
775	67.4291	-140
800	67.8144	-140
825	68.2071	-140
850	68.5511	-140
875	68.7983	-140
900	68.909	-140
925	68.8564	-140
950	68.6241	-140
975	68.2076	-140
1,000	67.6156	-140
1,030	66.7061	-140
1,060	65.6544	-140
1,090	64.5808	-140
1,120	63.6117	-140
1,150	62.8001	-140
1,180	62.0802	-140
1,220	61.0274	-140
1,250	60.0242	-140
1,280	58.8236	-140
1,320	57.1986	-140
1,360	56.248	-140
1,400	56.2324	-140
1,450	56.4272	-140
1,500	55.9841	-140
1,550	55.1906	-140
1,600	55.021	-140
1,650	55.5915	-140
1,700	55.9627	-140
1,750	55.5894	-140
1,800	54.6696	-140
1,850	54.0894	-140
1,900	54.5639	-140
1,950	55.666	-140
2,000	56.9218	-140
2,060	58.5245	-140
2,120	59.9529	-140
2,180	60.8577	-140
2,240	61.2901	-140
2,300	61.5893	-140
2,360	61.881	-140
2,430	61.9274	-140
2,500	61.4721	-140
2,580	60.4418	-140
2,650	58.9924	-140
2,720	56.9726	-140
2,800	54.8152	-140
2,900	53.1525	-140
3,000	51.7793	-140
3,070	51.183	-140
3,150	50.198	-140
3,250	49.0601	-140
3,350	50.5667	-140
3,450	50.6723	-140
3,550	50.3846	-140
3,650	50.9251	-140
3,750	52.4706	-140
3,870	56.0122	-140
4,000	53.8413	-140
4,120	51.6519	-140
4,250	54.8338	-140
4,370	57.2787	-140
4,500	54.6071	-140
4,620	51.5167	-140
4,750	52.6536	-140
4,870	55.2792	-140
5,000	56.049	-140
5,150	55.0952	-140
5,300	54.8936	-140
5,450	55.7964	-140
5,600	54.5244	-140
5,800	53.284	-140
6,000	53.2282	-140
6,150	50.7953	-140
6,300	50.7129	-140
6,500	50.4878	-140
6,700	50.8823	-140
6,900	52.2498	-140
7,100	47.7235	-140
7,300	42.9288	-140
7,500	49.9015	-140
7,750	46.6403	-140
8,000	42.8353	-140
8,250	47.9274	-140
8,500	48.1248	-140
8,750	47.3013	-140
9,000	49.4116	-140
9,250	46.4231	-140
9,500	44.1682	-140
9,750	33.3637	-140
10,000	38.9997	-140
10,300	35.3158	-140
10,600	22.4543	-140
10,900	36.7112	-140
11,200	34.5136	-140
11,500	33.338	-140
11,800	27.5209	-140
12,200	36.0974	-140
12,500	39.9126	-140
12,800	41.5191	-140
13,200	33.727	-140
13,600	34.9379	-140
14,000	34.5314	-140
14,500	28.4456	-140
15,000	33.5751	-140
15,500	35.6506	-140
16,000	24.9607	-140
16,500	21.8047	-140
17,000	18.1348	-140
17,500	22.6388	-140
18,000	22.0156	-140
18,500	21.1214	-140
19,000	27.0703	-140
19,500	23.2038	-140
23.6	55.1568	-130
24.3	55.3948	-130
25	55.6261	-130
25.8	55.8826	-130
26.5	56.1006	-130
27.2	56.3129	-130
28	56.549	-130
29	56.8347	-130
30	57.1128	-130
30.7	57.3025	-130
31.5	57.5141	-130
32.5	57.7712	-130
33.5	58.0205	-130
34.5	58.2625	-130
35.5	58.4976	-130
36.5	58.7265	-130
37.5	58.9492	-130
38.7	59.2088	-130
40	59.481	-130
41.2	59.7244	-130
42.5	59.9795	-130
43.7	60.2082	-130
45	60.4489	-130
46.2	60.665	-130
47.5	60.8921	-130
48.7	61.0956	-130
50	61.3104	-130
51.5	61.5515	-130
53	61.7852	-130
54.5	62.0106	-130
56	62.2299	-130
58	62.5134	-130
60	62.7849	-130
61.5	62.982	-130
63	63.1743	-130
65	63.4228	-130
67	63.6613	-130
69	63.8928	-130
71	64.1164	-130
73	64.3315	-130
75	64.5408	-130
77.5	64.7923	-130
80	65.0338	-130
82.5	65.2669	-130
85	65.4894	-130
87.5	65.7055	-130
90	65.9116	-130
92.5	66.1114	-130
95	66.3036	-130
97.5	66.4885	-130
100	66.6681	-130
103	66.8731	-130
106	67.0714	-130
109	67.2597	-130
112	67.4417	-130
115	67.6148	-130
118	67.7821	-130
122	67.9936	-130
125	68.1444	-130
128	68.2899	-130
132	68.4735	-130
136	68.6481	-130
140	68.8133	-130
145	69.0063	-130
150	69.1863	-130
155	69.3543	-130
160	69.5107	-130
165	69.6564	-130
170	69.7918	-130
175	69.9165	-130
180	70.0319	-130
185	70.1387	-130
190	70.2371	-130
195	70.3276	-130
200	70.4105	-130
206	70.4998	-130
212	70.5789	-130
218	70.6483	-130
224	70.7083	-130
230	70.7594	-130
236	70.802	-130
243	70.8412	-130
250	70.8701	-130
258	70.8913	-130
265	70.899	-130
272	70.8982	-130
280	70.888	-130
290	70.8618	-130
300	70.8235	-130
307	70.7902	-130
315	70.7471	-130
325	70.6869	-130
335	70.6218	-130
345	70.5531	-130
