"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	70.1093	20.5078	69.1442	20.5078	69.6535
23.4375	73.2272	23.4375	72.226	23.4375	72.7554
26.3672	75.3661	26.3672	74.3003	26.3672	74.8658
29.2969	77.2237	29.2969	76.0615	29.2969	76.6813
32.2266	79.0426	32.2266	77.7806	32.2266	78.4573
35.1563	80.615	35.1563	79.2644	35.1563	79.992
38.0859	82.0608	38.0859	80.6301	38.0859	81.4041
41.0156	83.2878	41.0156	81.8038	41.0156	82.6089
43.9453	84.5207	43.9453	82.9674	43.9453	83.8131
46.875	85.4952	46.875	83.9187	46.875	84.7781
49.8047	86.4353	49.8047	84.8209	49.8047	85.7027
52.7344	87.212	52.7344	85.5864	52.7344	86.4748
55.6641	87.8306	55.6641	86.1996	55.6641	87.0912
58.5938	88.3834	58.5938	86.7236	58.5938	87.6323
61.5234	88.8675	61.5234	87.163	61.5234	88.0984
64.4531	89.2782	64.4531	87.5566	64.4531	88.5022
67.3828	89.4821	67.3828	87.7038	67.3828	88.6834
70.3125	89.7642	70.3125	87.966	70.3125	88.9575
73.2422	90.1252	73.2422	88.3211	73.2422	89.3162
76.1719	90.3104	76.1719	88.5067	76.1719	89.5015
79.1016	90.4359	79.1016	88.6258	79.1016	89.6245
82.0313	90.5492	82.0313	88.6705	82.0313	89.7107
84.9609	90.5783	84.9609	88.6622	84.9609	89.7251
87.8906	90.6027	87.8906	88.665	87.8906	89.741
90.8203	90.5678	90.8203	88.583	90.8203	89.6878
93.75	90.6694	93.75	88.5904	93.75	89.7531
96.6797	90.5838	96.6797	88.5006	96.6797	89.6659
102.539	90.4529	102.539	88.2355	102.539	89.4842
105.469	90.4241	105.469	88.0913	105.469	89.4125
108.398	90.5595	108.398	88.2079	108.398	89.5409
111.328	90.6816	111.328	88.348	111.328	89.6697
117.188	90.6475	117.188	88.3361	117.188	89.6438
120.117	90.6348	120.117	88.3184	120.117	89.6293
125.977	90.4247	125.977	88.0051	125.977	89.3812
128.906	90.3471	128.906	87.8171	128.906	89.2638
134.766	90.3601	134.766	87.8165	134.766	89.2719
137.695	90.1985	137.695	87.6139	137.695	89.0957
143.555	89.9953	143.555	87.1793	143.555	88.8116
149.414	89.8813	149.414	86.7837	149.414	88.603
155.273	89.991	155.273	86.6795	155.273	88.6436
158.203	90.1069	158.203	86.8686	158.203	88.7828
164.063	90.0635	164.063	86.9052	164.063	88.7653
169.922	89.8371	169.922	86.716	169.922	88.5511
175.781	89.6849	175.781	86.326	175.781	88.3224
181.641	89.7861	181.641	86.1347	181.641	88.3334
190.43	90.2366	190.43	86.3956	190.43	88.7276
196.289	90.4104	196.289	86.5681	196.289	88.901
202.148	90.4693	202.148	86.128	202.148	88.82
210.938	90.45	210.938	86.4196	210.938	88.8865
216.797	90.1984	216.797	86.4312	216.797	88.7111
225.586	90.3194	225.586	85.723	225.586	88.6029
234.375	90.7969	234.375	86.6968	234.375	89.2137
240.234	90.3591	240.234	86.6525	240.234	88.8898
249.023	90.4271	249.023	86.3472	249.023	88.8496
257.813	90.9008	257.813	87.1938	257.813	89.4314
266.602	90.5838	266.602	86.9462	266.602	89.1352
278.32	90.2231	278.32	86.4113	278.32	88.7226
