"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	69.8566	20.5078	69.4729	20.5078	68.4303	20.5078	69.0409
23.4375	72.9301	23.4375	72.6105	23.4375	71.7867	23.4375	72.2656
26.3672	75.0299	26.3672	74.7341	26.3672	73.9897	26.3672	74.4216
29.2969	76.8297	29.2969	76.5731	29.2969	75.9563	29.2969	76.3134
32.2266	78.591	32.2266	78.3688	32.2266	77.8491	32.2266	78.1491
35.1563	80.1125	35.1563	79.9209	35.1563	79.4905	35.1563	79.739
38.0859	81.513	38.0859	81.3466	38.0859	80.9872	38.0859	81.1949
41.0156	82.7089	41.0156	82.5612	41.0156	82.2553	41.0156	82.4326
43.9453	83.9083	43.9453	83.7673	43.9453	83.4758	43.9453	83.6446
46.875	84.8633	46.875	84.745	46.875	84.5165	46.875	84.6498
49.8047	85.785	49.8047	85.6682	49.8047	85.4481	49.8047	85.577
52.7344	86.5514	52.7344	86.443	52.7344	86.2427	52.7344	86.3603
55.6641	87.1604	55.6641	87.0606	55.6641	86.8872	55.6641	86.99
58.5938	87.6974	58.5938	87.5968	58.5938	87.4286	58.5938	87.529
61.5234	88.1652	61.5234	88.0517	61.5234	87.8477	61.5234	87.9681
64.4531	88.5621	64.4531	88.4568	64.4531	88.2689	64.4531	88.3798
67.3828	88.7358	67.3828	88.6398	67.3828	88.4833	67.3828	88.5771
70.3125	89.0092	70.3125	88.9122	70.3125	88.7682	70.3125	88.8562
73.2422	89.3686	73.2422	89.2598	73.2422	89.0837	73.2422	89.1896
76.1719	89.5463	76.1719	89.443	76.1719	89.2802	76.1719	89.3785
79.1016	89.658	79.1016	89.564	79.1016	89.4292	79.1016	89.5122
82.0313	89.7429	82.0313	89.6419	82.0313	89.5042	82.0313	89.5899
84.9609	89.7537	84.9609	89.6524	84.9609	89.5063	84.9609	89.5961
87.8906	89.765	87.8906	89.6682	87.8906	89.5468	87.8906	89.6238
90.8203	89.7126	90.8203	89.5948	90.8203	89.442	90.8203	89.5384
93.75	89.7775	93.75	89.6553	93.75	89.4914	93.75	89.5941
96.6797	89.6918	96.6797	89.5545	96.6797	89.3411	96.6797	89.4709
102.539	89.5018	102.539	89.3492	102.539	89.1521	102.539	89.2771
105.469	89.4427	105.469	89.2613	105.469	88.9948	105.469	89.1597
108.398	89.5806	108.398	89.3847	108.398	89.0813	108.398	89.2674
111.328	89.7103	111.328	89.5137	111.328	89.2012	111.328	89.392
117.188	89.6762	117.188	89.4666	117.188	89.1416	117.188	89.3413
120.117	89.6555	120.117	89.436	120.117	89.0923	120.117	89.3034
125.977	89.3971	125.977	89.1542	125.977	88.7429	125.977	88.9927
128.906	89.2802	128.906	89.0251	128.906	88.5734	128.906	88.8461
134.766	89.2813	134.766	89.0291	134.766	88.6532	134.766	88.8873
137.695	89.0997	137.695	88.8256	137.695	88.419	137.695	88.6731
143.555	88.8186	143.555	88.4902	143.555	87.9534	143.555	88.2853
149.414	88.6233	149.414	88.2368	149.414	87.5695	149.414	87.9816
155.273	88.7155	155.273	88.2618	155.273	87.3515	155.273	87.9073
158.203	88.857	158.203	88.4223	158.203	87.5669	158.203	88.089
