"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-2.37043	20.5078	-0.412972
21.9727	-1.60405	21.9727	-0.24931
23.4375	-1.74026	23.4375	-0.277471
24.9023	-1.09656	24.9023	-0.130118
26.3672	-0.947468	26.3672	-0.0886065
27.832	-0.652215	27.832	-0.00934064
29.2969	-0.61975	29.2969	-0.0092486
30.7617	-0.483644	30.7617	0.023191
32.2266	-0.407795	32.2266	0.0486153
33.6914	-0.280716	33.6914	0.0717749
35.1562	-0.323793	35.1562	0.0554922
36.6211	-0.262291	36.6211	0.0764546
38.0859	-0.167665	38.0859	0.112603
39.5508	-0.0665334	39.5508	0.171945
41.0156	0.496766	41.0156	0.263595
42.4805	-0.273941	42.4805	0.0337322
43.9453	-0.299645	43.9453	0.0313808
45.4102	-0.208728	45.4102	0.0700457
46.875	-0.232066	46.875	0.0582758
48.3398	-0.145293	48.3398	0.088973
51.2695	-0.0539052	51.2695	0.116927
52.7344	-0.0232495	52.7344	0.12556
54.1992	-0.0373812	54.1992	0.117826
55.6641	-0.0333741	55.6641	0.11886
58.5938	-0.045599	58.5938	0.11708
60.0586	-0.091335	60.0586	0.101711
62.9883	-0.0484705	62.9883	0.118308
64.4531	-0.0153791	64.4531	0.130921
67.3828	-0.0208017	67.3828	0.130877
68.8477	-0.00137048	68.8477	0.138398
71.7773	0.0134316	71.7773	0.140199
74.707	0.0568584	74.707	0.156273
77.6367	0.0627167	77.6367	0.154323
79.1016	0.0742185	79.1016	0.158986
82.0312	0.148155	82.0312	0.189772
84.9609	0.249303	84.9609	0.22187
87.8906	0.198968	87.8906	0.205248
90.8203	0.0814518	90.8203	0.171308
95.2148	0.283902	95.2148	0.248799
98.1445	0.35075	98.1445	0.267341
101.074	0.316262	101.074	0.261342
105.469	0.448777	105.469	0.32468
108.398	0.554116	108.398	0.355253
112.793	0.601272	112.793	0.357407
117.188	0.641909	117.188	0.378452
120.117	0.646443	120.117	0.374163
124.512	0.558758	124.512	0.338691
128.906	0.594228	128.906	0.368297
133.301	0.700866	133.301	0.427075
139.16	0.877002	139.16	0.476672
143.555	0.799565	143.555	0.448727
147.949	0.790367	147.949	0.468163
153.809	1.16437	153.809	0.573173
159.668	1.2179	159.668	0.605147
165.527	1.42143	165.527	0.663225
171.387	1.24924	171.387	0.60217
177.246	1.11007	177.246	0.562202
183.105	1.36946	183.105	0.65893
188.965	1.71496	188.965	0.75538
196.289	1.89779	196.289	0.781662
203.613	1.59069	203.613	0.64907
210.938	1.16165	210.938	0.574066
218.262	1.16017	218.262	0.530904
225.586	1.74127	225.586	0.754122
232.91	2.25184	232.91	0.894568
241.699	2.28636	241.699	0.813447
250.488	2.27614	250.488	0.743127
259.277	3.03992	259.277	1.07524
268.066	3.03804	268.066	0.996734
276.855	2.56575	276.855	0.610882
287.109	3.05978	287.109	0.98144
297.363	3.45122	297.363	1.12936
307.617	3.50946	307.617	1.07832
319.336	3.35323	319.336	0.948188
329.59	3.40419	329.59	1.0165
341.309	3.24151	341.309	0.875334
353.027	3.74214	353.027	1.03256
366.211	3.51616	366.211	1.11665
379.395	3.92788	379.395	1.30254
392.578	3.8822	392.578	1.18808
405.762	3.81594	405.762	1.34786
420.41	4.20268	420.41	1.36121
435.059	4.00052	435.059	1.26031
451.172	4.21987	451.172	1.44335
465.82	4.84616	465.82	1.93011
483.398	4.99619	483.398	1.9794
499.512	5.18325	499.512	2.13102
517.09	5.27698	517.09	2.36537
536.133	4.00643	536.133	1.85385
555.176	4.8277	555.176	2.52832
574.219	5.84604	574.219	2.49551
594.727	5.36416	594.727	1.94918
615.234	4.09473	615.234	1.13263
637.207	4.81929	637.207	1.83399
659.18	5.91274	659.18	2.47042
682.617	5.1802	682.617	2.11834
707.52	4.89209	707.52	2.08497
732.422	5.5227	732.422	2.29572
757.324	5.69744	757.324	2.51752
785.156	5.45429	785.156	2.07041
811.523	5.09782	811.523	2.32989
840.82	5.12664	840.82	2.02593
870.117	5.02591	870.117	2.06529
900.879	5.31149	900.879	2.25445
933.105	6.10076	933.105	2.65019
965.332	5.2069	965.332	2.33857
1,000.49	5.29061	1,000.49	2.32936
1,035.64	5.39565	1,035.64	2.28547
1,072.27	5.37589	1,072.27	2.53671
1,108.89	5.06512	1,108.89	2.29683
1,148.44	4.81655	1,148.44	2.31135
1,189.45	5.37626	1,189.45	2.3248
1,230.47	5.21242	1,230.47	2.36884
1,274.41	5.94702	1,274.41	2.6513
1,319.82	5.66162	1,319.82	2.45477
1,366.7	5.82281	1,366.7	2.52509
1,413.57	5.77625	1,413.57	2.49718
1,463.38	5.40996	1,463.38	2.1409
1,516.11	4.89966	1,516.11	1.93336
1,568.85	5.10404	1,568.85	2.0829
1,624.51	6.41195	1,624.51	2.70409
1,681.64	6.24496	1,681.64	2.58949
1,741.7	6.91101	1,741.7	2.91036
1,803.22	7.06682	1,803.22	3.00699
1,866.21	6.99367	1,866.21	2.94841
1,932.13	7.26638	1,932.13	3.38457
1,999.51	7.79029	1,999.51	3.61761
2,069.82	7.27073	2,069.82	3.35182
2,143.07	6.5585	2,143.07	2.95038
2,219.24	5.69257	2,219.24	2.5413
2,296.88	5.94296	2,296.88	2.627
2,378.91	6.50565	2,378.91	2.88761
2,462.4	7.53472	2,462.4	3.31973
2,548.83	7.57867	2,548.83	3.24681
2,639.65	7.0005	2,639.65	2.95424
2,731.93	7.23844	2,731.93	2.95371
2,828.61	7.69385	2,828.61	3.10763
2,928.22	8.08754	2,928.22	3.20139
3,030.76	8.33724	3,030.76	3.43379
3,137.7	9.1449	3,137.7	3.94785
3,249.02	9.4728	3,249.02	3.95876
3,363.28	9.18754	3,363.28	3.89028
3,481.93	8.15249	3,481.93	3.48652
3,604.98	7.72848	3,604.98	3.00904
3,732.42	7.20162	3,732.42	2.72656
3,864.26	6.15997	3,864.26	1.96096
4,000.49	5.99099	4,000.49	1.96034
4,141.11	6.79102	4,141.11	2.42846
4,287.6	7.58335	4,287.6	2.7583
4,438.48	7.97619	4,438.48	2.89359
4,595.21	8.08367	4,595.21	3.03458
4,756.35	7.4535	4,756.35	2.76006
4,924.8	7.10977	4,924.8	2.75368
5,097.66	6.61122	5,097.66	2.40143
5,277.83	7.21607	5,277.83	2.87152
5,463.87	7.42253	5,463.87	3.04756
5,657.23	7.62403	5,657.23	3.19621
5,856.45	7.61583	5,856.45	3.32835
6,062.99	7.80043	6,062.99	3.51253
6,276.86	7.94822	6,276.86	3.491
6,498.05	7.90062	6,498.05	3.43758
6,726.56	7.97163	6,726.56	3.5083
6,963.87	7.9189	6,963.87	3.24921
7,209.96	7.90776	7,209.96	3.20392
7,464.84	8.21451	7,464.84	3.44587
7,727.05	8.59949	7,727.05	3.55826
7,999.51	8.55527	7,999.51	3.61159
8,282.23	8.52679	8,282.23	3.65581
8,573.73	8.7105	8,573.73	3.8125
8,876.95	8.74151	8,876.95	3.83673
9,188.96	8.89263	9,188.96	3.96113
9,514.16	8.96261	9,514.16	3.95347
9,849.61	9.11438	9,849.61	4.06938
10,196.8	9.28985	10,196.8	4.14611
10,555.7	9.46366	10,555.7	4.24345
10,927.7	9.6168	10,927.7	4.30978
11,313	9.76974	11,313	4.38546
11,712.9	9.94022	11,712.9	4.45818
12,126	10.1288	12,126	4.5245
12,553.7	10.2896	12,553.7	4.61017
12,996.1	10.4382	12,996.1	4.72491
13,454.6	10.5674	13,454.6	4.80076
13,929.2	10.6616	13,929.2	4.84832
14,419.9	10.7629	14,419.9	4.87412
14,928.2	10.9254	14,928.2	4.98081
15,455.6	11.1719	15,455.6	5.14095
16,000.5	10.8505	16,000.5	4.98046
16,564.5	10.002	16,564.5	4.30589
17,148.9	11.1289	17,148.9	4.94841
17,752.4	11.5542	17,752.4	5.16119
18,379.4	11.8289	18,379.4	5.29395
19,026.9	11.9886	19,026.9	5.29603
19,697.8	12.1775	19,697.8	5.34704
19,999.5	12.3164	19,999.5	5.42087
