"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.658	20.5078	60.0271	20.5078	60.354
21.9727	66.9902	21.9727	63.5494	21.9727	65.602
23.4375	69.4128	23.4375	65.9376	23.4375	68.0139
24.9023	74.7281	24.9023	70.9507	24.9023	73.2378
26.3672	75.3263	26.3672	71.5844	26.3672	73.8465
27.832	76.204	27.832	72.5841	27.832	74.7608
29.2969	76.2743	29.2969	72.7403	29.2969	74.8573
30.7617	76.628	30.7617	73.2485	30.7617	75.259
32.2266	76.7326	32.2266	73.1771	32.2266	75.309
33.6914	77.4364	33.6914	74.1244	33.6914	76.0887
35.1562	77.6537	35.1562	74.305	35.1562	76.2944
36.6211	78.0355	36.6211	74.6652	36.6211	76.6694
38.0859	78.319	38.0859	74.7453	38.0859	76.8898
39.5508	79.3219	39.5508	75.3425	39.5508	77.7729
41.0156	81.4455	41.0156	78.7152	41.0156	80.2914
42.4805	80.7421	42.4805	78.1309	42.4805	79.6298
43.9453	81.2047	43.9453	78.4924	43.9453	80.0569
45.4102	81.4526	45.4102	78.5364	45.4102	80.2348
46.875	81.8236	46.875	78.8726	46.875	80.5941
48.3398	82.3192	48.3398	79.3388	48.3398	81.0798
51.2695	83.2903	51.2695	80.3087	51.2695	82.0505
52.7344	83.8004	52.7344	80.8372	52.7344	82.5668
54.1992	84.1643	54.1992	81.2509	54.1992	82.9474
55.6641	84.5914	55.6641	81.6543	55.6641	83.3665
58.5938	85.7415	58.5938	82.7462	58.5938	84.4971
60.0586	86.1304	60.0586	83.1234	60.0586	84.8821
62.9883	86.9949	62.9883	83.9389	62.9883	85.7303
64.4531	87.3907	64.4531	84.3219	64.4531	86.1219
67.3828	88.0958	67.3828	84.9677	67.3828	86.8075
68.8477	88.463	68.8477	85.3631	68.8477	87.1839
71.7773	89.0372	71.7773	86.0199	71.7773	87.7855
74.707	89.6469	74.707	86.5918	74.707	88.3826
77.6367	90.1634	77.6367	87.1609	77.6367	88.9166
79.1016	90.3803	79.1016	87.3599	79.1016	89.1275
82.0312	90.7492	82.0312	87.6822	82.0312	89.481
84.9609	91.096	84.9609	88.0754	84.9609	89.8432
87.8906	91.1818	87.8906	88.1357	87.8906	89.9205
90.8203	91.1988	90.8203	88.0707	90.8203	89.9105
95.2148	91.4132	95.2148	88.1572	95.2148	90.0834
98.1445	91.3442	98.1445	88.1415	98.1445	90.0316
101.074	91.0832	101.074	87.7412	101.074	89.726
105.469	91.2435	105.469	87.6794	105.469	89.8172
108.398	91.276	108.398	87.8419	108.398	89.8899
112.793	90.9963	112.793	87.6868	112.793	89.6494
117.188	90.8905	117.188	87.4843	117.188	89.5131
120.117	90.8141	120.117	87.3565	120.117	89.4207
124.512	90.6842	124.512	87.06	124.512	89.2397
128.906	90.5343	128.906	86.8501	128.906	89.0717
133.301	90.4511	133.301	86.5668	133.301	88.9295
139.16	90.303	139.16	86.2985	139.16	88.7468
143.555	90.021	143.555	85.8529	143.555	88.4189
147.949	89.7869	147.949	85.343	147.949	88.1102
153.809	89.8413	153.809	85.1053	153.809	88.0892
159.668	89.8594	159.668	85.1728	159.668	88.1198
165.527	89.8003	165.527	85.0452	165.527	88.0434
171.387	89.8455	171.387	84.5594	171.387	87.9615
177.246	89.5863	177.246	84.1319	177.246	87.6644
183.105	89.7651	183.105	83.3536	183.105	87.6485
188.965	90.1392	188.965	83.0335	188.965	87.9016
196.289	90.6641	196.289	83.0837	196.289	88.3526
203.613	90.7656	203.613	82.2048	203.613	88.3216
210.938	91.2129	210.938	81.859	210.938	88.6794
218.262	91.5828	218.262	84.6315	218.262	89.3707
225.586	92.3081	225.586	85.7161	225.586	90.1585
232.91	92.7442	232.91	86.4746	232.91	90.6543
241.699	93.2954	241.699	87.0165	241.699	91.2038
250.488	93.5205	250.488	87.5772	250.488	91.4949
259.277	94.7813	259.277	89.1306	259.277	92.8167
268.066	94.1898	268.066	89.7185	268.066	92.5058
276.855	93.4462	276.855	90.1353	276.855	92.0989
287.109	93.2791	287.109	90.6028	287.109	92.1439
297.363	92.3864	297.363	90.0613	297.363	91.3776
307.617	92.3087	307.617	89.7458	307.617	91.2136
319.336	90.0059	319.336	89.1252	319.336	89.5878
329.59	89.9727	329.59	88.2426	329.59	89.1933
341.309	88.7829	341.309	88.5114	341.309	88.6493
353.027	89.4558	353.027	88.2849	353.027	88.9097
366.211	88.0927	366.211	87.6631	366.211	87.8832
379.395	88.3115	379.395	86.9749	379.395	87.6944
392.578	87.1779	392.578	86.4594	392.578	86.8335
405.762	85.0141	405.762	85.7157	405.762	85.3791
420.41	86.4835	420.41	85.0655	420.41	85.8321
435.059	87.1369	435.059	84.5887	435.059	86.0471
451.172	86.4899	451.172	84.1848	451.172	85.4885
465.82	85.0378	465.82	83.2929	465.82	84.2524
483.398	86.6205	483.398	82.7509	483.398	85.1031
499.512	84.2603	499.512	81.9326	499.512	83.2506
517.09	86.281	517.09	80.3407	517.09	84.256
536.133	88.1954	536.133	85.1099	536.133	86.9211
555.176	83.6873	555.176	78.9982	555.176	81.9471
574.219	86.3523	574.219	79.4687	574.219	84.1517
594.727	88.8725	594.727	82.01	594.727	86.6755
615.234	88.4786	615.234	80.3223	615.234	86.0862
637.207	87.6763	637.207	82.4234	637.207	85.7999
659.18	87.7956	659.18	83.0296	659.18	86.036
682.617	91.3271	682.617	86.1841	682.617	89.4762
707.52	89.345	707.52	85.645	707.52	87.8776
732.422	89.123	732.422	82.8911	732.422	87.0403
757.324	88.2369	757.324	83.5737	757.324	86.5033
785.156	89.5445	785.156	84.7453	785.156	87.7766
811.523	89.1968	811.523	85.4282	811.523	87.7091
840.82	89.3801	840.82	88.6013	840.82	89.0081
870.117	90.5925	870.117	86.7697	870.117	89.0888
900.879	88.0166	900.879	87.1477	900.879	87.6038
933.105	88.836	933.105	86.3981	933.105	87.7859
965.332	88.5846	965.332	86.2038	965.332	87.5554
1,000.49	88.1652	1,000.49	85.8202	1,000.49	87.1491
1,035.64	88.4836	1,035.64	87.037	1,035.64	87.8203
1,072.27	88.0678	1,072.27	86.209	1,072.27	87.2371
