"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	59.2799	20.5078	59.5478	20.5078	59.8065	20.5078	59.6371
21.9727	64.7791	21.9727	64.9002	21.9727	64.9272	21.9727	64.8913
23.4375	67.2591	23.4375	67.4343	23.4375	67.6826	23.4375	67.5346
24.9023	72.6862	24.9023	72.7152	24.9023	72.69	24.9023	72.6963
26.3672	73.3561	26.3672	73.3464	26.3672	73.2335	26.3672	73.2891
27.832	74.3767	27.832	74.2862	27.832	74.0116	27.832	74.1618
29.2969	74.5019	29.2969	74.4234	29.2969	74.1462	29.2969	74.2952
30.7617	74.9581	30.7617	74.852	30.7617	74.4958	30.7617	74.6894
32.2266	75.018	32.2266	74.8779	32.2266	74.4552	32.2266	74.689
33.6914	75.8642	33.6914	75.7118	33.6914	75.2613	33.6914	75.5116
35.1562	76.0791	35.1562	75.9488	35.1562	75.5925	35.1562	75.7911
36.6211	76.4679	36.6211	76.3138	36.6211	75.8852	36.6211	76.1249
38.0859	76.7046	38.0859	76.5047	38.0859	75.9583	38.0859	76.2671
39.5508	77.5711	39.5508	77.2782	39.5508	76.5173	39.5508	76.9572
41.0156	80.2793	41.0156	79.9446	41.0156	78.7082	41.0156	79.4131
42.4805	79.4631	42.4805	79.3713	42.4805	79.1677	42.4805	79.2835
43.9453	79.8802	43.9453	79.788	43.9453	79.5914	43.9453	79.7038
45.4102	80.0623	45.4102	79.9159	45.4102	79.6007	45.4102	79.7824
46.875	80.427	46.875	80.2998	46.875	80.0248	46.875	80.1827
48.3398	80.9338	48.3398	80.7701	48.3398	80.4043	48.3398	80.6146
51.2695	81.9315	51.2695	81.7381	51.2695	81.2831	51.2695	81.5443
52.7344	82.4604	52.7344	82.2564	52.7344	81.7985	52.7344	82.0634
54.1992	82.8373	54.1992	82.6424	54.1992	82.2145	54.1992	82.4624
55.6641	83.2471	55.6641	83.0454	55.6641	82.6241	55.6641	82.8701
58.5938	84.375	58.5938	84.1772	58.5938	83.7433	58.5938	83.9948
60.0586	84.7486	60.0586	84.5672	60.0586	84.1943	60.0586	84.4119
62.9883	85.6108	62.9883	85.4075	62.9883	85.0093	62.9883	85.2441
64.4531	86.0059	64.4531	85.7842	64.4531	85.3567	64.4531	85.6101
67.3828	86.7028	67.3828	86.4838	67.3828	86.0723	67.3828	86.3171
68.8477	87.0908	68.8477	86.8638	68.8477	86.442	68.8477	86.6937
71.7773	87.7029	71.7773	87.4723	71.7773	87.0855	71.7773	87.3204
74.707	88.3115	74.707	88.0612	74.707	87.6288	74.707	87.8908
77.6367	88.8486	77.6367	88.5991	77.6367	88.1977	77.6367	88.444
79.1016	89.0551	79.1016	88.7949	79.1016	88.3939	79.1016	88.6423
82.0312	89.4249	82.0312	89.1212	82.0312	88.6586	82.0312	88.9473
84.9609	89.8105	84.9609	89.4698	84.9609	88.8928	84.9609	89.248
87.8906	89.8722	87.8906	89.5539	87.8906	88.9997	87.8906	89.3383
90.8203	89.8422	90.8203	89.5535	90.8203	89.2073	90.8203	89.4343
95.2148	90.0596	95.2148	89.6691	95.2148	89.1103	95.2148	89.4672
