"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.0415
21.9727	45.0556
23.4375	49.2797
24.9023	50.061
26.3672	50.0538
27.832	55.355
29.2969	53.9228
30.7617	54.313
32.2266	56.2702
33.6914	56.5494
35.1562	58.7526
36.6211	61.5807
38.0859	63.416
39.5508	63.9843
41.0156	64.8043
42.4805	66.679
43.9453	67.8626
45.4102	69.1137
46.875	70.1703
48.3398	71.3775
51.2695	73.4646
52.7344	74.1667
54.1992	75.1152
55.6641	75.5817
58.5938	76.8864
60.0586	77.2683
62.9883	77.959
64.4531	78.2101
67.3828	78.651
68.8477	78.8266
71.7773	79.1736
74.707	79.4079
77.6367	79.5695
79.1016	79.7406
82.0312	80.1044
84.9609	80.2699
87.8906	80.4811
90.8203	80.7283
95.2148	81.0428
98.1445	81.1875
101.074	81.3626
105.469	81.6609
108.398	81.7867
112.793	82.2357
117.188	82.4214
120.117	82.6406
124.512	82.9318
128.906	83.2434
133.301	83.559
139.16	83.7698
143.555	84.0413
147.949	84.2565
153.809	84.4284
159.668	84.7628
165.527	84.9128
171.387	85.1819
177.246	85.1381
183.105	85.4901
188.965	85.4827
196.289	85.6068
203.613	85.7843
210.938	85.6018
218.262	85.5516
225.586	85.4875
232.91	85.6698
241.699	85.9582
250.488	85.921
259.277	85.9248
268.066	85.9816
276.855	85.9374
287.109	85.9181
297.363	85.8423
307.617	85.8227
319.336	85.6457
329.59	85.3305
341.309	85.4087
353.027	85.2647
366.211	85.223
379.395	85.296
392.578	85.1482
405.762	84.991
420.41	84.993
435.059	84.806
451.172	85.1777
465.82	85.2517
483.398	85.2082
499.512	85.1731
517.09	85.4008
536.133	85.1807
555.176	85.6555
574.219	85.7674
594.727	85.6107
615.234	85.3576
637.207	85.1651
659.18	85.0185
682.617	84.9368
707.52	84.7303
732.422	84.7135
757.324	84.7084
785.156	84.5147
811.523	85.1089
840.82	86.7158
870.117	86.4068
900.879	86.1195
933.105	85.7057
965.332	85.6226
1,000.49	85.816
1,035.64	86.3222
1,072.27	86.0452
1,108.89	85.8627
1,148.44	85.3884
1,189.45	85.2339
1,230.47	85.7343
1,274.41	85.9046
1,319.82	86.0852
1,366.7	86.3831
1,413.57	86.2597
1,463.38	85.6925
1,516.11	84.6339
1,568.85	84.3756
1,624.51	83.8318
1,681.64	83.9432
1,741.7	83.4544
1,803.22	83.284
1,866.21	82.6548
1,932.13	82.0943
1,999.51	82.359
2,069.82	83.0008
2,143.07	82.915
2,219.24	82.3751
2,296.88	82.1847
2,378.91	83.0913
2,462.4	84.0364
2,548.83	83.72
2,639.65	82.7974
2,731.93	82.5644
2,828.61	83.1957
2,928.22	84.081
3,030.76	84.4422
3,137.7	84.2851
3,249.02	83.8157
3,363.28	83.8766
3,481.93	84.0985
3,604.98	84.1749
3,732.42	84.3367
3,864.26	83.2176
4,000.49	82.7226
4,141.11	82.8237
4,287.6	82.5197
4,438.48	82.8544
4,595.21	83.035
4,756.35	84.2006
4,924.8	84.4068
5,097.66	84.5635
5,277.83	84.8513
5,463.87	84.4308
5,657.23	84.4194
5,856.45	83.9827
6,062.99	84.2107
6,276.86	83.4418
6,498.05	83.7127
6,726.56	83.6411
6,963.87	84.2673
7,209.96	85.094
7,464.84	85.2008
7,727.05	86.0164
7,999.51	85.6498
8,282.23	85.4511
8,573.73	84.7961
8,876.95	84.1969
9,188.96	83.4327
9,514.16	83.3517
9,849.61	83.2959
10,196.8	83.5344
10,555.7	83.8107
10,927.7	84.1585
11,313	84.25
11,712.9	84.4531
12,126	84.7427
12,553.7	84.8102
12,996.1	85.0343
13,454.6	85.3369
13,929.2	85.7934
14,419.9	85.9743
14,928.2	86.1525
15,455.6	86.3656
16,000.5	86.2421
16,564.5	85.7914
17,148.9	85.3547
17,752.4	84.6656
18,379.4	83.829
19,026.9	83.1097
19,697.8	82.2924
19,999.5	81.8679
