"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.5741
21.9727	62.4138
23.4375	57.4163
24.9023	60.3705
26.3672	65.3109
27.832	67.727
29.2969	70.8367
30.7617	75.1473
32.2266	78.4417
33.6914	81.2922
35.1562	84.5241
36.6211	87.4544
38.0859	90.27
39.5508	92.7121
41.0156	94.5488
42.4805	96.1188
43.9453	97.1917
45.4102	97.8287
46.875	98.2658
48.3398	98.5232
51.2695	98.6167
52.7344	98.5533
54.1992	98.4932
55.6641	98.4683
58.5938	98.2725
60.0586	98.1865
62.9883	98.0288
64.4531	97.9636
67.3828	97.9382
68.8477	97.9638
71.7773	98.0139
74.707	98.0203
77.6367	98.0309
79.1016	98.0553
82.0312	98.1616
84.9609	98.259
87.8906	98.2939
90.8203	98.4245
95.2148	98.5994
98.1445	98.7393
101.074	98.7729
105.469	98.8358
108.398	98.8866
112.793	99.1455
117.188	99.2249
120.117	99.2292
124.512	99.3724
128.906	99.451
133.301	99.2947
139.16	98.9745
143.555	99.0083
147.949	99.1307
153.809	99.1115
159.668	99.2612
165.527	99.1332
171.387	98.7902
177.246	98.7181
183.105	98.6634
188.965	98.412
196.289	98.1717
203.613	98.0056
210.938	98.0444
218.262	98.2272
225.586	98.3635
232.91	98.3102
241.699	98.2846
250.488	98.5741
259.277	98.6133
268.066	98.4754
276.855	98.3687
287.109	98.1316
297.363	98.6627
307.617	98.6878
319.336	98.7741
329.59	98.6595
341.309	98.8424
353.027	98.8981
366.211	98.154
379.395	98.6402
392.578	97.6157
405.762	97.5515
420.41	97.7235
435.059	97.3159
451.172	97.6308
465.82	97.5653
483.398	97.7422
499.512	97.8277
517.09	97.6322
536.133	97.3827
555.176	97.397
574.219	97.4403
594.727	97.0486
615.234	96.6514
637.207	96.2972
659.18	95.5513
682.617	95.6892
707.52	96.6727
732.422	97.1275
757.324	96.5413
785.156	95.0606
811.523	94.8003
840.82	94.8688
870.117	94.9868
900.879	95.7793
933.105	98.846
965.332	99.0814
1,000.49	98.4795
1,035.64	97.8762
1,072.27	97.1313
1,108.89	95.9554
1,148.44	95.2387
1,189.45	95.5326
1,230.47	95.9222
1,274.41	96.4372
1,319.82	96.7921
1,366.7	97.034
1,413.57	96.9428
1,463.38	96.6543
1,516.11	96.7882
1,568.85	96.6716
1,624.51	97.0477
1,681.64	97.9402
1,741.7	98.389
1,803.22	98.007
1,866.21	97.8186
1,932.13	97.4371
1,999.51	98.1252
2,069.82	98.1377
2,143.07	97.7176
2,219.24	96.9548
2,296.88	96.9436
2,378.91	97.4936
2,462.4	97.9621
2,548.83	97.4327
2,639.65	96.2802
2,731.93	95.5211
2,828.61	96.0781
2,928.22	96.3628
3,030.76	96.1976
3,137.7	96.4321
3,249.02	96.4867
3,363.28	96.2648
3,481.93	96.3812
3,604.98	96.5529
3,732.42	96.6065
3,864.26	95.7791
4,000.49	95.4724
4,141.11	95.8835
4,287.6	95.5913
4,438.48	95.3173
4,595.21	94.9958
4,756.35	95.8607
4,924.8	95.8494
5,097.66	95.7104
5,277.83	96.0239
5,463.87	95.8963
5,657.23	96.126
5,856.45	95.7244
6,062.99	95.9257
6,276.86	95.5159
6,498.05	95.8043
6,726.56	95.5367
6,963.87	95.6053
7,209.96	95.8893
7,464.84	95.4676
7,727.05	95.9714
7,999.51	95.6329
8,282.23	95.6636
8,573.73	95.2748
8,876.95	95.5106
9,188.96	95.0407
9,514.16	95.1989
9,849.61	94.9614
10,196.8	95.0843
10,555.7	94.9222
10,927.7	94.8919
11,313	95.0607
11,712.9	95.0365
12,126	95.1727
12,553.7	95.2548
12,996.1	95.2894
13,454.6	95.4178
13,929.2	95.4375
14,419.9	95.4974
14,928.2	95.565
15,455.6	95.5166
16,000.5	95.2889
16,564.5	94.8219
17,148.9	94.2421
17,752.4	93.4798
18,379.4	92.5634
19,026.9	91.506
19,697.8	90.331
19,999.5	89.8587
