"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.352572	20.5078	0.119094
21.9727	0.321783	21.9727	0.10739
23.4375	0.360487	23.4375	0.121912
25.6348	0.332494	25.6348	0.113218
27.0996	0.339929	27.0996	0.116915
29.2969	0.3124	29.2969	0.108343
31.4941	0.291168	31.4941	0.105155
33.6914	0.320358	33.6914	0.117259
35.8887	0.339168	35.8887	0.126298
38.8184	0.345988	38.8184	0.131867
41.0156	0.371047	41.0156	0.140753
43.9453	0.332712	43.9453	0.136678
47.6074	0.358363	47.6074	0.150258
50.5371	0.389718	50.5371	0.166705
54.1992	0.397425	54.1992	0.174634
58.5938	0.391086	58.5938	0.185334
62.2559	0.440543	62.2559	0.207648
66.6504	0.466521	66.6504	0.227002
71.7773	0.472969	71.7773	0.241221
76.9043	0.499988	76.9043	0.263373
82.7637	0.55627	82.7637	0.299512
88.623	0.55955	88.623	0.318894
94.4824	0.642056	94.4824	0.367671
101.807	0.742208	101.807	0.424707
109.131	0.821748	109.131	0.474956
116.455	0.894721	116.455	0.526523
125.244	1.00537	125.244	0.595864
134.033	1.09752	134.033	0.661972
143.555	1.22571	143.555	0.741332
153.809	1.47786	153.809	0.863764
164.795	1.55999	164.795	0.911408
176.514	1.68103	176.514	0.987182
189.697	1.99365	189.697	1.09883
202.881	2.12978	202.881	1.14362
217.529	2.26101	217.529	1.19598
232.91	2.65154	232.91	1.2826
249.756	2.89104	249.756	1.34003
268.066	2.79484	268.066	1.28869
287.109	3.13541	287.109	1.42943
307.617	3.14822	307.617	1.32179
329.59	3.14249	329.59	1.35864
353.76	3.64961	353.76	1.53337
378.662	3.5346	378.662	1.40607
405.762	3.20106	405.762	1.32589
435.059	3.43931	435.059	1.43191
466.553	3.69018	466.553	1.64148
500.244	2.94122	500.244	1.25832
536.133	4.18401	536.133	1.94545
574.219	4.66997	574.219	2.12931
615.234	4.80927	615.234	2.06715
659.912	4.90157	659.912	2.23621
706.787	5.01274	706.787	2.16548
758.057	4.4621	758.057	1.80429
812.256	2.96006	812.256	0.827755
870.85	3.68007	870.85	1.32211
933.105	3.69867	933.105	1.02439
999.756	3.64014	999.756	0.938154
1,071.53	3.97603	1,071.53	1.2188
1,148.44	4.28509	1,148.44	1.32251
1,231.2	4.49919	1,231.2	1.60423
1,319.82	4.54308	1,319.82	1.61888
1,414.31	4.43581	1,414.31	1.74398
1,515.38	5.00494	1,515.38	1.92125
1,624.51	4.72261	1,624.51	1.66335
1,740.97	5.4015	1,740.97	1.96928
1,866.21	5.93028	1,866.21	2.26617
2,000.24	6.58261	2,000.24	2.64097
2,143.8	6.2683	2,143.8	2.61388
2,297.61	6.27789	2,297.61	2.66364
2,462.4	6.3335	2,462.4	2.65482
2,638.92	6.63323	2,638.92	2.92468
2,828.61	6.47082	2,828.61	2.77027
3,031.49	5.71262	3,031.49	2.39495
3,249.02	5.34465	3,249.02	2.21175
3,481.93	5.42134	3,481.93	2.22703
3,732.42	5.57069	3,732.42	1.9341
3,999.76	5.69174	3,999.76	1.74919
4,286.87	6.12077	4,286.87	2.33422
4,594.48	6.68794	4,594.48	2.68623
4,924.8	7.13045	4,924.8	3.04389
5,277.83	7.13158	5,277.83	2.98884
5,656.49	6.33614	5,656.49	2.35635
6,062.99	6.78618	6,062.99	2.70784
6,498.05	7.72769	6,498.05	3.29284
6,964.6	8.24422	6,964.6	3.63344
7,464.11	8.46961	7,464.11	3.80077
8,000.24	8.49303	8,000.24	3.85666
8,574.46	9.79072	8,574.46	4.44549
9,189.7	9.98132	9,189.7	4.43946
9,848.88	9.40964	9,848.88	4.17363
10,556.4	9.20821	10,556.4	4.11869
11,313.7	8.92931	11,313.7	4.02022
12,126	8.56621	12,126	4.00268
12,996.1	9.42913	12,996.1	4.23049
13,928.5	9.49996	13,928.5	4.37847
14,928.2	10.0392	14,928.2	4.70549
15,999.8	10.5401	15,999.8	4.99369
17,148.2	11.0003	17,148.2	5.23069
18,379.4	11.3657	18,379.4	5.31652
19,698.5	10.3322	19,698.5	4.73229
19,999.5	10.4546	19,999.5	4.73547
